"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Antrim and Newtownabbey","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Antrim and Newtownabbey","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Antrim and Newtownabbey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Antrim and Newtownabbey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ards and North Down","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ards and North Down","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ards and North Down","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ards and North Down","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ards and North Down","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ards and North Down","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Armagh City, Banbridge and Craigavon","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Armagh City, Banbridge and Craigavon","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","AA/AO","AO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","EO","EO","70","60","30750","31060"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barking & Dagenham and Havering","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Barnet","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","Barnet","AA/AO","AO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Barnet","EO","EO","45","45","30860","31060"
"In post","2021","Declared disabled","Barnet","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnet","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Barnet","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnet","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Barnet","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Barnet","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","AA/AO","AA","20","15","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","AA/AO","AO","165","140","22190","21010"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","EO","EO","140","120","27470","27570"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Barnsley, Doncaster and Rotherham","Unknown","Unknown","55","50","31160","30880"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","55","45","23160","21130"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","290","265","24380","25730"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","45","45","67330","67160"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","110","110","53040","54270"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","15","15","[c]","[c]"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","310","300","31510","32380"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","355","340","41170","40830"
"In post","2021","Declared disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","160","155","38990","36530"
"In post","2021","Declared disabled","Bedford","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bedford","AA/AO","AO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Bedford","EO","EO","35","30","27820","27570"
"In post","2021","Declared disabled","Bedford","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bedford","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bedford","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bedford","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Belfast","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","Belfast","AA/AO","AO","80","70","20900","21430"
"In post","2021","Declared disabled","Belfast","EO","EO","65","60","26290","25560"
"In post","2021","Declared disabled","Belfast","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Belfast","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Belfast","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Belfast","SEO/HEO","HEO","50","45","31950","31810"
"In post","2021","Declared disabled","Belfast","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","AA/AO","AO","90","85","27880","25110"
"In post","2021","Declared disabled","Berkshire","EO","EO","100","95","30390","29290"
"In post","2021","Declared disabled","Berkshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","G6/G7","G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","SEO/HEO","HEO","45","40","35870","34640"
"In post","2021","Declared disabled","Berkshire","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Berkshire","Unknown","Unknown","35","30","30450","31980"
"In post","2021","Declared disabled","Bexley and Greenwich","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","AA/AO","AO","55","55","27520","25110"
"In post","2021","Declared disabled","Bexley and Greenwich","EO","EO","70","65","32120","31060"
"In post","2021","Declared disabled","Bexley and Greenwich","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bexley and Greenwich","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","Declared disabled","Birmingham","AA/AO","AA","40","40","19020","19230"
"In post","2021","Declared disabled","Birmingham","AA/AO","AO","355","310","21180","20650"
"In post","2021","Declared disabled","Birmingham","EO","EO","410","370","26750","27570"
"In post","2021","Declared disabled","Birmingham","G6/G7","G6","15","15","[c]","[c]"
"In post","2021","Declared disabled","Birmingham","G6/G7","G7","70","65","54500","52580"
"In post","2021","Declared disabled","Birmingham","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Declared disabled","Birmingham","SEO/HEO","HEO","205","190","32190","31810"
"In post","2021","Declared disabled","Birmingham","SEO/HEO","SEO","95","90","40730","39100"
"In post","2021","Declared disabled","Birmingham","Unknown","Unknown","80","75","30500","29200"
"In post","2021","Declared disabled","Blackburn with Darwen","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","AA/AO","AO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","EO","EO","40","35","27400","27570"
"In post","2021","Declared disabled","Blackburn with Darwen","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackburn with Darwen","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","AA/AO","AO","300","260","20840","21010"
"In post","2021","Declared disabled","Blackpool","EO","EO","275","240","27450","27570"
"In post","2021","Declared disabled","Blackpool","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","G6/G7","G7","35","30","51440","49170"
"In post","2021","Declared disabled","Blackpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Blackpool","SEO/HEO","HEO","80","75","32580","31990"
"In post","2021","Declared disabled","Blackpool","SEO/HEO","SEO","60","55","36910","35870"
"In post","2021","Declared disabled","Blackpool","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","AA/AO","AA","10","5","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","AA/AO","AO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","EO","EO","60","55","27000","27570"
"In post","2021","Declared disabled","Bournemouth and Poole","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bournemouth and Poole","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Bradford","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bradford","AA/AO","AO","145","110","20640","21010"
"In post","2021","Declared disabled","Bradford","EO","EO","110","95","26880","27570"
"In post","2021","Declared disabled","Bradford","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bradford","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bradford","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bradford","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Bradford","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bradford","Unknown","Unknown","30","25","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","AA/AO","AO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","EO","EO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Breckland and South Norfolk","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Brent","EO","EO","35","30","30520","31060"
"In post","2021","Declared disabled","Brent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brent","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Brent","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","AA/AO","AO","35","30","20560","21010"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","EO","EO","45","40","27650","27570"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bridgend and Neath Port Talbot","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","AA/AO","AO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","EO","EO","45","45","27320","27570"
"In post","2021","Declared disabled","Brighton and Hove","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Brighton and Hove","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","AA/AO","AA","20","15","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","AA/AO","AO","165","150","21490","21010"
"In post","2021","Declared disabled","Bristol, City of","EO","EO","165","145","27100","27570"
"In post","2021","Declared disabled","Bristol, City of","G6/G7","G6","30","30","63510","63110"
"In post","2021","Declared disabled","Bristol, City of","G6/G7","G7","60","60","52630","52580"
"In post","2021","Declared disabled","Bristol, City of","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Declared disabled","Bristol, City of","SEO/HEO","HEO","105","95","32020","31810"
"In post","2021","Declared disabled","Bristol, City of","SEO/HEO","SEO","90","85","39990","38630"
"In post","2021","Declared disabled","Bristol, City of","Unknown","Unknown","30","25","29480","30210"
"In post","2021","Declared disabled","Bromley","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bromley","EO","EO","40","35","31160","31060"
"In post","2021","Declared disabled","Bromley","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Bromley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","AA/AO","AA","15","15","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","AA/AO","AO","50","50","26040","23130"
"In post","2021","Declared disabled","Buckinghamshire CC","EO","EO","60","60","28600","27570"
"In post","2021","Declared disabled","Buckinghamshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","G6/G7","G7","10","5","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","SEO/HEO","HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Buckinghamshire CC","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","EO","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Caithness and Sutherland and Ross and Cromarty","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","AA/AO","AO","40","30","20800","21010"
"In post","2021","Declared disabled","Calderdale and Kirklees","EO","EO","110","95","27370","27570"
"In post","2021","Declared disabled","Calderdale and Kirklees","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Calderdale and Kirklees","Unknown","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","AA/AO","AA","20","15","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","AA/AO","AO","80","75","26250","25850"
"In post","2021","Declared disabled","Cambridgeshire CC","EO","EO","95","85","28020","27570"
"In post","2021","Declared disabled","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","G6/G7","G7","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cambridgeshire CC","SEO/HEO","HEO","80","75","33580","33300"
"In post","2021","Declared disabled","Cambridgeshire CC","SEO/HEO","SEO","40","40","44010","42780"
"In post","2021","Declared disabled","Cambridgeshire CC","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Camden and City of London","AA/AO","AA","20","20","[c]","[c]"
"In post","2021","Declared disabled","Camden and City of London","AA/AO","AO","80","75","23920","23500"
"In post","2021","Declared disabled","Camden and City of London","EO","EO","80","75","30020","29570"
"In post","2021","Declared disabled","Camden and City of London","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Declared disabled","Camden and City of London","G6/G7","G7","25","25","[c]","[c]"
"In post","2021","Declared disabled","Camden and City of London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Camden and City of London","SEO/HEO","HEO","45","40","36290","36160"
"In post","2021","Declared disabled","Camden and City of London","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Camden and City of London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","AA/AO","AA","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","AA/AO","AO","315","280","21300","21010"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","EO","EO","305","280","27020","27570"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","G6/G7","G6","25","25","[c]","[c]"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","G6/G7","G7","85","80","55740","54620"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","SCS level","SCS level","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","185","170","32960","31990"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","85","80","42310","39820"
"In post","2021","Declared disabled","Cardiff and Vale of Glamorgan","Unknown","Unknown","45","40","31560","30210"
"In post","2021","Declared disabled","Causeway Coast and Glens","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Causeway Coast and Glens","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Causeway Coast and Glens","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","EO","EO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Central Bedfordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Hampshire","AA/AO","AA","20","20","[c]","[c]"
"In post","2021","Declared disabled","Central Hampshire","AA/AO","AO","65","60","23500","21130"
"In post","2021","Declared disabled","Central Hampshire","EO","EO","75","70","26950","26670"
"In post","2021","Declared disabled","Central Hampshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Central Hampshire","G6/G7","G7","70","65","50590","47610"
"In post","2021","Declared disabled","Central Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Hampshire","SEO/HEO","HEO","115","110","32240","33300"
"In post","2021","Declared disabled","Central Hampshire","SEO/HEO","SEO","80","80","40020","40580"
"In post","2021","Declared disabled","Central Hampshire","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Central Valleys","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Valleys","AA/AO","AO","50","45","21310","21010"
"In post","2021","Declared disabled","Central Valleys","EO","EO","80","70","27420","27570"
"In post","2021","Declared disabled","Central Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Central Valleys","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Central Valleys","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Central Valleys","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","AA/AO","AO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","EO","EO","45","40","27560","27570"
"In post","2021","Declared disabled","Cheshire East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cheshire East","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cheshire West and Chester","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire West and Chester","AA/AO","AO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cheshire West and Chester","EO","EO","45","40","27220","27570"
"In post","2021","Declared disabled","Cheshire West and Chester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire West and Chester","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire West and Chester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cheshire West and Chester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
