"Status","Year","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Black","Property","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Security","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","AO","Female","80","[c]","23590","24180"
"Leaver CS","2021","Black","Unknown","AO","Male","35","[c]","23260","24180"
"Leaver CS","2021","Black","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","EO","Female","50","[c]","29410","30010"
"Leaver CS","2021","Black","Unknown","EO","Male","35","[c]","28370","27850"
"Leaver CS","2021","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Analysis","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Debt","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Grants Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
