"Status","Year","Age","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Security","Unknown","Yorkshire and The Humber","75","70","29450","26670"
"In post","2021","30-39","Unknown","Commercial","London","15","10","44620","42410"
"In post","2021","30-39","Unknown","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Commercial","North West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Commercial","South West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Communications","London","70","70","50530","47110"
"In post","2021","30-39","Unknown","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Communications","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Communications","Wales","50","45","38740","37410"
"In post","2021","30-39","Unknown","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Counter Fraud","London","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Counter Fraud","North East (England)","10","10","24940","25130"
"In post","2021","30-39","Unknown","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Counter Fraud","Scotland","10","10","23980","24970"
"In post","2021","30-39","Unknown","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Digital, Data and Technology","London","180","175","50340","45820"
"In post","2021","30-39","Unknown","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Digital, Data and Technology","North West (England)","85","85","40650","38040"
"In post","2021","30-39","Unknown","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Digital, Data and Technology","Wales","50","50","35810","37410"
"In post","2021","30-39","Unknown","Digital, Data and Technology","Yorkshire and The Humber","30","25","45870","41200"
"In post","2021","30-39","Unknown","Economics","London","30","30","60420","63430"
"In post","2021","30-39","Unknown","Economics","Wales","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","London","35","30","57670","57680"
"In post","2021","30-39","Unknown","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","North West (England)","20","20","36700","37450"
"In post","2021","30-39","Unknown","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","South West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","Wales","65","65","39110","37410"
"In post","2021","30-39","Unknown","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Finance","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","London","75","75","44280","41950"
"In post","2021","30-39","Unknown","Human Resources","North West (England)","20","20","40960","33810"
"In post","2021","30-39","Unknown","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","South East (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","Wales","40","35","33400","28850"
"In post","2021","30-39","Unknown","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Human Resources","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Intelligence Analysis","East Midlands (England)","15","15","28190","26670"
"In post","2021","30-39","Unknown","Intelligence Analysis","East of England","90","85","33300","33300"
"In post","2021","30-39","Unknown","Intelligence Analysis","London","210","205","37100","35630"
"In post","2021","30-39","Unknown","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Intelligence Analysis","North West (England)","105","100","26810","25310"
"In post","2021","30-39","Unknown","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Intelligence Analysis","Overseas","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Intelligence Analysis","Scotland","10","10","31130","30830"
"In post","2021","30-39","Unknown","Intelligence Analysis","South East (England)","40","35","27830","25310"
"In post","2021","30-39","Unknown","Intelligence Analysis","South West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Intelligence Analysis","Wales","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Intelligence Analysis","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Intelligence Analysis","Yorkshire and The Humber","40","40","27750","26480"
"In post","2021","30-39","Unknown","Internal Audit","Wales","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Knowledge and Information Management","London","15","15","41980","40450"
"In post","2021","30-39","Unknown","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Knowledge and Information Management","Wales","30","30","30850","28850"
"In post","2021","30-39","Unknown","Legal","Wales","40","40","55270","60830"
"In post","2021","30-39","Unknown","Medicine","East Midlands (England)","50","45","35480","34390"
"In post","2021","30-39","Unknown","Medicine","East of England","30","30","36690","30620"
"In post","2021","30-39","Unknown","Medicine","London","45","40","49680","53620"
"In post","2021","30-39","Unknown","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Medicine","North West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Medicine","Northern Ireland","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Medicine","Overseas","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Medicine","Scotland","15","15","43100","37890"
"In post","2021","30-39","Unknown","Medicine","South East (England)","95","85","39390","37890"
"In post","2021","30-39","Unknown","Medicine","South West (England)","120","100","35330","31370"
"In post","2021","30-39","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Medicine","Wales","65","60","39690","37410"
"In post","2021","30-39","Unknown","Medicine","West Midlands (England)","35","30","35420","33180"
"In post","2021","30-39","Unknown","Medicine","Yorkshire and The Humber","20","20","37080","36370"
"In post","2021","30-39","Unknown","Operational Delivery","East Midlands (England)","55","55","27360","25310"
"In post","2021","30-39","Unknown","Operational Delivery","East of England","365","335","25900","25040"
"In post","2021","30-39","Unknown","Operational Delivery","London","1335","1265","32680","29080"
"In post","2021","30-39","Unknown","Operational Delivery","North East (England)","250","225","24120","21430"
"In post","2021","30-39","Unknown","Operational Delivery","North West (England)","1650","1525","25300","24890"
"In post","2021","30-39","Unknown","Operational Delivery","Northern Ireland","135","120","24130","24880"
"In post","2021","30-39","Unknown","Operational Delivery","Overseas","25","25","31000","26630"
"In post","2021","30-39","Unknown","Operational Delivery","Scotland","200","185","25800","24890"
"In post","2021","30-39","Unknown","Operational Delivery","South East (England)","670","630","26520","25310"
"In post","2021","30-39","Unknown","Operational Delivery","South West (England)","90","85","26980","25310"
"In post","2021","30-39","Unknown","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Operational Delivery","Wales","435","405","30450","28850"
"In post","2021","30-39","Unknown","Operational Delivery","West Midlands (England)","275","260","27160","25260"
"In post","2021","30-39","Unknown","Operational Delivery","Yorkshire and The Humber","910","835","25930","24890"
"In post","2021","30-39","Unknown","Operational Research","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Operational Research","London","25","25","54630","57440"
"In post","2021","30-39","Unknown","Operational Research","South East (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Operational Research","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Other","East Midlands (England)","80","75","23680","20920"
"In post","2021","30-39","Unknown","Other","East of England","110","105","25210","21090"
"In post","2021","30-39","Unknown","Other","London","390","380","41880","37640"
"In post","2021","30-39","Unknown","Other","North East (England)","15","15","23320","21130"
"In post","2021","30-39","Unknown","Other","North West (England)","80","75","26600","24880"
"In post","2021","30-39","Unknown","Other","Northern Ireland","20","20","21280","21670"
"In post","2021","30-39","Unknown","Other","Overseas","60","60","38990","39050"
"In post","2021","30-39","Unknown","Other","Scotland","90","85","26040","21050"
"In post","2021","30-39","Unknown","Other","South East (England)","320","310","26800","22920"
"In post","2021","30-39","Unknown","Other","South West (England)","285","270","25200","21130"
"In post","2021","30-39","Unknown","Other","Unknown","410","410","37370","34310"
"In post","2021","30-39","Unknown","Other","Wales","160","150","32730","34490"
"In post","2021","30-39","Unknown","Other","West Midlands (England)","115","105","24090","21130"
"In post","2021","30-39","Unknown","Other","Yorkshire and The Humber","120","115","26510","24890"
"In post","2021","30-39","Unknown","Planning","Wales","10","10","36920","37410"
"In post","2021","30-39","Unknown","Planning","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Policy","East of England","25","25","48740","45200"
"In post","2021","30-39","Unknown","Policy","London","930","910","53010","57430"
"In post","2021","30-39","Unknown","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Policy","North West (England)","55","55","35920","36500"
"In post","2021","30-39","Unknown","Policy","Overseas","10","10","53230","54540"
"In post","2021","30-39","Unknown","Policy","Scotland","20","20","24330","20920"
"In post","2021","30-39","Unknown","Policy","South East (England)","30","25","37810","33300"
"In post","2021","30-39","Unknown","Policy","South West (England)","15","15","38750","33300"
"In post","2021","30-39","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Policy","Wales","390","375","38300","37410"
"In post","2021","30-39","Unknown","Policy","West Midlands (England)","10","10","33430","33300"
"In post","2021","30-39","Unknown","Policy","Yorkshire and The Humber","40","40","43730","37600"
"In post","2021","30-39","Unknown","Project Delivery","East of England","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Project Delivery","London","205","200","47810","42170"
"In post","2021","30-39","Unknown","Project Delivery","North East (England)","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Project Delivery","North West (England)","45","40","37580","37450"
"In post","2021","30-39","Unknown","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Project Delivery","Scotland","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Project Delivery","South West (England)","25","25","41690","39700"
"In post","2021","30-39","Unknown","Project Delivery","Wales","30","30","44330","45380"
"In post","2021","30-39","Unknown","Project Delivery","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Project Delivery","Yorkshire and The Humber","30","30","39060","37460"
"In post","2021","30-39","Unknown","Property","London","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Property","Wales","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Property","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Psychology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Science and Engineering","East of England","55","55","42910","41040"
"In post","2021","30-39","Unknown","Science and Engineering","London","70","70","46700","42120"
"In post","2021","30-39","Unknown","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Science and Engineering","Overseas","15","15","45920","43550"
"In post","2021","30-39","Unknown","Science and Engineering","Scotland","20","20","42700","45300"
"In post","2021","30-39","Unknown","Science and Engineering","South East (England)","75","70","34710","33300"
"In post","2021","30-39","Unknown","Science and Engineering","South West (England)","85","85","36730","36690"
"In post","2021","30-39","Unknown","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Science and Engineering","Wales","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Science and Engineering","West Midlands (England)","15","15","27890","29830"
"In post","2021","30-39","Unknown","Science and Engineering","Yorkshire and The Humber","15","15","26440","27430"
"In post","2021","30-39","Unknown","Security","London","50","45","31390","28850"
"In post","2021","30-39","Unknown","Security","North West (England)","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Social Research","London","35","35","50660","51180"
"In post","2021","30-39","Unknown","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Social Research","Wales","30","30","44170","47000"
"In post","2021","30-39","Unknown","Statistics","London","25","25","47400","46140"
"In post","2021","30-39","Unknown","Statistics","Wales","30","30","42320","40440"
"In post","2021","30-39","Unknown","Tax","Wales","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","East Midlands (England)","745","670","25670","27570"
"In post","2021","30-39","Unknown","Unknown","East of England","685","615","28100","27570"
"In post","2021","30-39","Unknown","Unknown","London","1905","1825","35650","31060"
"In post","2021","30-39","Unknown","Unknown","North East (England)","1700","1560","27270","27570"
"In post","2021","30-39","Unknown","Unknown","North West (England)","2760","2565","26670","27570"
"In post","2021","30-39","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Overseas","105","105","47810","51260"
"In post","2021","30-39","Unknown","Unknown","Scotland","4320","4065","34350","29190"
"In post","2021","30-39","Unknown","Unknown","South East (England)","1025","935","27780","27570"
"In post","2021","30-39","Unknown","Unknown","South West (England)","1040","925","26710","27570"
"In post","2021","30-39","Unknown","Unknown","Unknown","185","175","29850","27570"
"In post","2021","30-39","Unknown","Unknown","Wales","1115","1025","25980","27570"
"In post","2021","30-39","Unknown","Unknown","West Midlands (England)","1240","1125","26300","27570"
"In post","2021","30-39","Unknown","Unknown","Yorkshire and The Humber","1470","1330","29310","27570"
"In post","2021","30-39","Unknown","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Digital, Data and Technology","London","20","20","48660","45250"
"In post","2021","40-49","Analysis","Digital, Data and Technology","North East (England)","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Digital, Data and Technology","Wales","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Digital, Data and Technology","Yorkshire and The Humber","25","25","48570","50130"
"In post","2021","40-49","Analysis","Economics","London","105","100","69440","67370"
"In post","2021","40-49","Analysis","Economics","North West (England)","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Economics","Wales","10","10","57810","57720"
"In post","2021","40-49","Analysis","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Finance","London","10","10","[c]","[c]"
"In post","2021","40-49","Analysis","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Human Resources","London","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Intelligence Analysis","London","50","45","57280","56360"
"In post","2021","40-49","Analysis","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Intelligence Analysis","Yorkshire and The Humber","15","15","50930","49530"
"In post","2021","40-49","Analysis","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Knowledge and Information Management","London","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Operational Delivery","London","15","15","44260","39750"
"In post","2021","40-49","Analysis","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Operational Delivery","North West (England)","10","10","33470","30750"
"In post","2021","40-49","Analysis","Operational Delivery","South East (England)","25","20","32530","29540"
"In post","2021","40-49","Analysis","Operational Delivery","South West (England)","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","Operational Delivery","Wales","75","70","31790","30130"
"In post","2021","40-49","Analysis","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Operational Research","London","45","45","57750","59160"
"In post","2021","40-49","Analysis","Operational Research","North West (England)","15","15","43530","38990"
"In post","2021","40-49","Analysis","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Operational Research","South East (England)","55","55","47280","46130"
"In post","2021","40-49","Analysis","Operational Research","South West (England)","10","10","[c]","[c]"
"In post","2021","40-49","Analysis","Operational Research","Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Other","London","50","45","82360","83030"
"In post","2021","40-49","Analysis","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Policy","London","30","30","53660","54400"
"In post","2021","40-49","Analysis","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Policy","Yorkshire and The Humber","15","15","47270","45620"
"In post","2021","40-49","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Science and Engineering","East of England","85","80","36110","35900"
"In post","2021","40-49","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Science and Engineering","South East (England)","15","15","42780","46080"
"In post","2021","40-49","Analysis","Science and Engineering","South West (England)","60","55","36180","35900"
"In post","2021","40-49","Analysis","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Social Research","London","75","65","55790","58580"
"In post","2021","40-49","Analysis","Social Research","North West (England)","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","Social Research","South East (England)","45","40","41840","38410"
"In post","2021","40-49","Analysis","Social Research","Wales","45","40","42040","38920"
"In post","2021","40-49","Analysis","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Statistics","East of England","10","10","[c]","[c]"
"In post","2021","40-49","Analysis","Statistics","London","165","155","54460","55680"
"In post","2021","40-49","Analysis","Statistics","North East (England)","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","Statistics","North West (England)","20","20","41420","38630"
"In post","2021","40-49","Analysis","Statistics","Scotland","10","10","41400","46440"
"In post","2021","40-49","Analysis","Statistics","South East (England)","35","35","48930","49100"
"In post","2021","40-49","Analysis","Statistics","South West (England)","35","30","45470","39850"
"In post","2021","40-49","Analysis","Statistics","Wales","55","55","51310","50090"
"In post","2021","40-49","Analysis","Statistics","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","Statistics","Yorkshire and The Humber","25","25","40570","38630"
"In post","2021","40-49","Analysis","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Unknown","London","15","15","46440","41950"
"In post","2021","40-49","Analysis","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Unknown","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Commercial","East Midlands (England)","30","30","43920","42640"
"In post","2021","40-49","Commercial","Commercial","East of England","55","50","39050","37260"
"In post","2021","40-49","Commercial","Commercial","London","180","175","51920","46600"
"In post","2021","40-49","Commercial","Commercial","North East (England)","20","20","48130","42910"
"In post","2021","40-49","Commercial","Commercial","North West (England)","110","105","40500","38630"
"In post","2021","40-49","Commercial","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Commercial","Scotland","60","60","37660","37420"
"In post","2021","40-49","Commercial","Commercial","South East (England)","105","100","40250","37320"
"In post","2021","40-49","Commercial","Commercial","South West (England)","210","200","42870","40210"
"In post","2021","40-49","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Commercial","Wales","105","100","36670","32090"
"In post","2021","40-49","Commercial","Commercial","West Midlands (England)","60","55","40250","38630"
"In post","2021","40-49","Commercial","Commercial","Yorkshire and The Humber","90","90","43820","38320"
"In post","2021","40-49","Commercial","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Finance","London","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Knowledge and Information Management","East of England","25","25","31610","33300"
"In post","2021","40-49","Commercial","Knowledge and Information Management","London","20","20","42730","37640"
"In post","2021","40-49","Commercial","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Knowledge and Information Management","North West (England)","10","10","[c]","[c]"
"In post","2021","40-49","Commercial","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Knowledge and Information Management","Scotland","10","10","[c]","[c]"
"In post","2021","40-49","Commercial","Knowledge and Information Management","South East (England)","35","35","30580","26670"
"In post","2021","40-49","Commercial","Knowledge and Information Management","South West (England)","40","40","43980","40580"
"In post","2021","40-49","Commercial","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Knowledge and Information Management","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Operational Delivery","London","60","60","56690","53950"
"In post","2021","40-49","Commercial","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Operational Delivery","South East (England)","10","5","[c]","[c]"
"In post","2021","40-49","Commercial","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Operational Delivery","West Midlands (England)","15","15","27120","25560"
