"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Veterinarian","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Inner London - West","G7","10","10","55380","55430"
"In post","2021","40-49","Veterinarian","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Leicestershire, Rutland and Northamptonshire","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Veterinarian","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","North Yorkshire","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Veterinarian","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Shropshire and Staffordshire","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Veterinarian","Southern Scotland","SEO","10","10","[c]","[c]"
"In post","2021","40-49","Veterinarian","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","Surrey, East and West Sussex","G7","5","5","[c]","[c]"
"In post","2021","40-49","Veterinarian","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","West Midlands","SEO","5","5","[c]","[c]"
"In post","2021","40-49","Veterinarian","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Veterinarian","West Wales and The Valleys","SEO","15","15","38160","37240"
"In post","2021","50-59","Commercial","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Bedfordshire and Hertfordshire","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Berkshire, Buckinghamshire and Oxfordshire","G7","10","10","58360","56610"
"In post","2021","50-59","Commercial","Berkshire, Buckinghamshire and Oxfordshire","HEO","15","15","34310","34750"
"In post","2021","50-59","Commercial","Berkshire, Buckinghamshire and Oxfordshire","SEO","25","25","43150","42500"
"In post","2021","50-59","Commercial","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Derbyshire and Nottinghamshire","G7","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Derbyshire and Nottinghamshire","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Devon","EO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Devon","G6","10","10","61430","60490"
"In post","2021","50-59","Commercial","Devon","G7","20","20","49200","47960"
"In post","2021","50-59","Commercial","Devon","HEO","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Devon","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Dorset and Somerset","EO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Dorset and Somerset","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Dorset and Somerset","SEO","10","10","46100","43070"
"In post","2021","50-59","Commercial","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","East Anglia","G6","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","East Anglia","G7","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","East Anglia","HEO","20","20","32510","33150"
"In post","2021","50-59","Commercial","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","East Anglia","SEO","30","30","41970","41530"
"In post","2021","50-59","Commercial","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","East Wales","EO","15","15","26470","26870"
"In post","2021","50-59","Commercial","East Wales","G7","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","East Wales","HEO","10","10","31690","31270"
"In post","2021","50-59","Commercial","East Wales","SEO","10","10","42080","40170"
"In post","2021","50-59","Commercial","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Eastern Scotland","AO","10","10","25460","25870"
"In post","2021","50-59","Commercial","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","EO","15","15","26350","27900"
"In post","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G6","25","25","70460","70160"
"In post","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","G7","50","50","54850","54540"
"In post","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","75","70","33200","33620"
"In post","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","15","15","104200","105360"
"In post","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","95","95","41430","41930"
"In post","2021","50-59","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","25","25","48780","44990"
"In post","2021","50-59","Commercial","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Greater Manchester","EO","10","5","[c]","[c]"
"In post","2021","50-59","Commercial","Greater Manchester","G6","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Greater Manchester","G7","15","15","53140","52280"
"In post","2021","50-59","Commercial","Greater Manchester","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Greater Manchester","SEO","30","30","41590","40960"
"In post","2021","50-59","Commercial","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Hampshire and Isle of Wight","EO","10","10","28290","26670"
"In post","2021","50-59","Commercial","Hampshire and Isle of Wight","G6","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Hampshire and Isle of Wight","HEO","10","10","33060","33300"
"In post","2021","50-59","Commercial","Hampshire and Isle of Wight","SEO","30","30","41710","42080"
"In post","2021","50-59","Commercial","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Inner London - East","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Inner London - West","AO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Inner London - West","EO","10","10","29010","29910"
"In post","2021","50-59","Commercial","Inner London - West","G6","15","15","75990","72780"
"In post","2021","50-59","Commercial","Inner London - West","G7","30","30","61140","60370"
"In post","2021","50-59","Commercial","Inner London - West","HEO","15","15","36900","35380"
"In post","2021","50-59","Commercial","Inner London - West","SCS level","10","10","89130","80420"
"In post","2021","50-59","Commercial","Inner London - West","SEO","50","45","45330","44850"
"In post","2021","50-59","Commercial","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Kent","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Leicestershire, Rutland and Northamptonshire","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Lincolnshire","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Merseyside","EO","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Merseyside","G7","10","10","49410","52550"
"In post","2021","50-59","Commercial","Merseyside","HEO","15","15","29000","30110"
"In post","2021","50-59","Commercial","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Merseyside","SEO","25","25","39330","39490"
"In post","2021","50-59","Commercial","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","North Yorkshire","G7","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","North Yorkshire","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Northumberland and Tyne and Wear","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - South","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - South","HEO","15","15","36920","35200"
"In post","2021","50-59","Commercial","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - South","SEO","20","20","48560","46600"
"In post","2021","50-59","Commercial","Outer London - West and North West","AO","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - West and North West","EO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - West and North West","G6","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - West and North West","G7","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Outer London - West and North West","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Shropshire and Staffordshire","EO","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Shropshire and Staffordshire","G6","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Shropshire and Staffordshire","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Shropshire and Staffordshire","SEO","15","15","44430","40780"
"In post","2021","50-59","Commercial","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","South Yorkshire","G7","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","South Yorkshire","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","South Yorkshire","SEO","20","20","40820","37910"
"In post","2021","50-59","Commercial","Southern Scotland","G7","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Southern Scotland","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Surrey, East and West Sussex","SEO","15","15","48940","51150"
"In post","2021","50-59","Commercial","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Tees Valley and Durham","G7","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Tees Valley and Durham","SEO","15","15","45800","43690"
"In post","2021","50-59","Commercial","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Central Scotland","AO","10","10","[c]","[c]"
"In post","2021","50-59","Commercial","West Central Scotland","EO","10","10","27760","28170"
"In post","2021","50-59","Commercial","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Central Scotland","HEO","15","15","35180","34820"
"In post","2021","50-59","Commercial","West Central Scotland","SEO","15","15","41950","42080"
"In post","2021","50-59","Commercial","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Midlands","SEO","15","15","41110","40780"
"In post","2021","50-59","Commercial","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Wales and The Valleys","AO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","West Wales and The Valleys","EO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Wales and The Valleys","G7","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","West Wales and The Valleys","HEO","10","5","[c]","[c]"
"In post","2021","50-59","Commercial","West Wales and The Valleys","SEO","10","10","42750","43280"
"In post","2021","50-59","Commercial","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Yorkshire","G6","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Yorkshire","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Commercial","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Commercial","West Yorkshire","SEO","20","20","42330","40380"
"In post","2021","50-59","Communications","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Berkshire, Buckinghamshire and Oxfordshire","AO","5","5","[c]","[c]"
"In post","2021","50-59","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2021","50-59","Communications","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","10","[c]","[c]"
"In post","2021","50-59","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","10","[c]","[c]"
"In post","2021","50-59","Communications","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Derbyshire and Nottinghamshire","G7","5","5","[c]","[c]"
"In post","2021","50-59","Communications","Derbyshire and Nottinghamshire","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Communications","Derbyshire and Nottinghamshire","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Communications","Devon","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Dorset and Somerset","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Communications","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","East Anglia","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","East Anglia","HEO","5","5","[c]","[c]"
"In post","2021","50-59","Communications","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","East Wales","EO","5","5","[c]","[c]"
"In post","2021","50-59","Communications","East Wales","G6","5","5","[c]","[c]"
"In post","2021","50-59","Communications","East Wales","G7","5","5","[c]","[c]"
"In post","2021","50-59","Communications","East Wales","HEO","10","10","34890","37410"
"In post","2021","50-59","Communications","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","East Wales","SEO","5","5","[c]","[c]"
"In post","2021","50-59","Communications","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2021","50-59","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","5","[c]","[c]"
"In post","2021","50-59","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","20","15","33040","33300"
"In post","2021","50-59","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","15","39160","38070"
