"Status","Year","Parent_department","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Water Services Regulation Authority","Outside London","AO","Unknown","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","HEO","Unknown","40","40","41960","41720"
"In post","2021","Water Services Regulation Authority","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Welsh Government","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Outside London","AO","Heterosexual / straight","790","725","23410","23830"
"In post","2021","Welsh Government","Outside London","AO","LGBO","25","25","[c]","[c]"
"In post","2021","Welsh Government","Outside London","AO","Undeclared","95","85","23620","23830"
"In post","2021","Welsh Government","Outside London","AO","Unknown","60","55","22180","22160"
"In post","2021","Welsh Government","Outside London","EO","Heterosexual / straight","835","785","28730","28850"
"In post","2021","Welsh Government","Outside London","EO","LGBO","40","40","28360","28850"
"In post","2021","Welsh Government","Outside London","EO","Undeclared","100","95","28780","28850"
"In post","2021","Welsh Government","Outside London","EO","Unknown","40","40","27810","28850"
"In post","2021","Welsh Government","Outside London","G6","Heterosexual / straight","150","145","73270","74730"
"In post","2021","Welsh Government","Outside London","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Welsh Government","Outside London","G6","Undeclared","25","25","[c]","[c]"
"In post","2021","Welsh Government","Outside London","G6","Unknown","15","15","[c]","[c]"
"In post","2021","Welsh Government","Outside London","G7","Heterosexual / straight","660","635","58950","60830"
"In post","2021","Welsh Government","Outside London","G7","LGBO","35","35","58000","60830"
"In post","2021","Welsh Government","Outside London","G7","Undeclared","125","120","59550","60830"
"In post","2021","Welsh Government","Outside London","G7","Unknown","35","35","58640","60830"
"In post","2021","Welsh Government","Outside London","HEO","Heterosexual / straight","1195","1130","36700","37410"
"In post","2021","Welsh Government","Outside London","HEO","LGBO","50","50","36130","37410"
"In post","2021","Welsh Government","Outside London","HEO","Undeclared","175","165","36730","37410"
"In post","2021","Welsh Government","Outside London","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Welsh Government","Outside London","SCS level","Heterosexual / straight","135","130","90280","81760"
"In post","2021","Welsh Government","Outside London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2021","Welsh Government","Outside London","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2021","Welsh Government","Outside London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Welsh Government","Outside London","SEO","Heterosexual / straight","890","850","46360","47000"
"In post","2021","Welsh Government","Outside London","SEO","LGBO","40","40","45510","47000"
"In post","2021","Welsh Government","Outside London","SEO","Undeclared","140","130","46510","47000"
"In post","2021","Welsh Government","Outside London","SEO","Unknown","30","30","44200","47000"
"In post","2021","Welsh Government","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","G7","Heterosexual / straight","50","[c]","55090","53700"
"Leaver CS","2021","Attorney General's Departments","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","AO","Heterosexual / straight","50","[c]","21690","21950"
"Leaver CS","2021","Attorney General's Departments","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","G7","Heterosexual / straight","60","[c]","56460","55610"
"Leaver CS","2021","Attorney General's Departments","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","G7","Unknown","35","[c]","57000","55610"
"Leaver CS","2021","Attorney General's Departments","Outside London","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Departments","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G6","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","HEO","Unknown","30","[c]","29550","28420"
"Leaver CS","2021","Cabinet Office","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chancellor's other departments","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy","London","G7","LGBO","5","[c]","[c]","[c]"
