"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Overseas","G6/G7","G6","15","15","[c]","[c]"
"In post","2021","Asian","Overseas","G6/G7","G7","25","25","[c]","[c]"
"In post","2021","Asian","Overseas","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Asian","Overseas","SEO/HEO","HEO","35","35","35140","34220"
"In post","2021","Asian","Overseas","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2021","Asian","Overseas","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","Asian","Scotland","AA/AO","AA","25","20","[c]","[c]"
"In post","2021","Asian","Scotland","AA/AO","AO","165","145","21500","21010"
"In post","2021","Asian","Scotland","EO","EO","130","125","26990","27570"
"In post","2021","Asian","Scotland","G6/G7","G6","15","15","[c]","[c]"
"In post","2021","Asian","Scotland","G6/G7","G7","30","30","57570","56120"
"In post","2021","Asian","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland","SEO/HEO","HEO","65","60","32470","32140"
"In post","2021","Asian","Scotland","SEO/HEO","SEO","75","70","48970","45190"
"In post","2021","Asian","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South East (England)","AA/AO","AA","100","90","20940","19560"
"In post","2021","Asian","South East (England)","AA/AO","AO","370","325","23640","22360"
"In post","2021","Asian","South East (England)","EO","EO","530","495","28520","28350"
"In post","2021","Asian","South East (England)","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Asian","South East (England)","G6/G7","G7","70","65","57990","56590"
"In post","2021","Asian","South East (England)","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","South East (England)","SEO/HEO","HEO","160","155","34010","33300"
"In post","2021","Asian","South East (England)","SEO/HEO","SEO","100","100","41610","40520"
"In post","2021","Asian","South East (England)","Unknown","Unknown","35","30","26540","24020"
"In post","2021","Asian","South West (England)","AA/AO","AA","15","15","[c]","[c]"
"In post","2021","Asian","South West (England)","AA/AO","AO","105","95","21560","21010"
"In post","2021","Asian","South West (England)","EO","EO","180","170","25650","26670"
"In post","2021","Asian","South West (England)","G6/G7","G6","15","15","[c]","[c]"
"In post","2021","Asian","South West (England)","G6/G7","G7","70","70","53900","52580"
"In post","2021","Asian","South West (England)","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","South West (England)","SEO/HEO","HEO","190","180","31670","31910"
"In post","2021","Asian","South West (England)","SEO/HEO","SEO","150","145","40780","40580"
"In post","2021","Asian","South West (England)","Unknown","Unknown","40","40","37590","33200"
"In post","2021","Asian","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","AA/AO","AO","60","45","23710","25110"
"In post","2021","Asian","Unknown","EO","EO","70","65","29010","27570"
"In post","2021","Asian","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Asian","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2021","Asian","Unknown","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","AA/AO","AA","15","10","[c]","[c]"
"In post","2021","Asian","Wales","AA/AO","AO","155","140","21030","21010"
"In post","2021","Asian","Wales","EO","EO","120","115","26570","26240"
"In post","2021","Asian","Wales","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","Asian","Wales","G6/G7","G7","30","30","56880","57660"
"In post","2021","Asian","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","SEO/HEO","HEO","55","55","32370","31810"
"In post","2021","Asian","Wales","SEO/HEO","SEO","35","35","41960","39820"
"In post","2021","Asian","Wales","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","West Midlands (England)","AA/AO","AA","80","70","19130","18900"
"In post","2021","Asian","West Midlands (England)","AA/AO","AO","1375","1225","20810","20180"
"In post","2021","Asian","West Midlands (England)","EO","EO","1470","1380","26490","27570"
"In post","2021","Asian","West Midlands (England)","G6/G7","G6","30","30","65650","64670"
"In post","2021","Asian","West Midlands (England)","G6/G7","G7","175","170","52250","52070"
"In post","2021","Asian","West Midlands (England)","SCS level","SCS level","15","15","[c]","[c]"
"In post","2021","Asian","West Midlands (England)","SEO/HEO","HEO","505","490","32040","31810"
"In post","2021","Asian","West Midlands (England)","SEO/HEO","SEO","285","280","39550","38630"
"In post","2021","Asian","West Midlands (England)","Unknown","Unknown","130","120","28570","28200"
"In post","2021","Asian","Yorkshire and The Humber","AA/AO","AA","30","25","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","AA/AO","AO","755","660","20930","21010"
"In post","2021","Asian","Yorkshire and The Humber","EO","EO","840","785","26480","27570"
"In post","2021","Asian","Yorkshire and The Humber","G6/G7","G6","15","15","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","G6/G7","G7","105","100","52760","52580"
"In post","2021","Asian","Yorkshire and The Humber","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","SEO/HEO","HEO","345","330","31810","31810"
"In post","2021","Asian","Yorkshire and The Humber","SEO/HEO","SEO","150","145","39280","38630"
"In post","2021","Asian","Yorkshire and The Humber","Unknown","Unknown","60","55","29350","28200"
"In post","2021","Black","East Midlands (England)","AA/AO","AA","25","20","[c]","[c]"
"In post","2021","Black","East Midlands (England)","AA/AO","AO","185","170","21840","21010"
"In post","2021","Black","East Midlands (England)","EO","EO","160","150","26820","27570"
"In post","2021","Black","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Black","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","SEO/HEO","HEO","50","50","32460","31810"
"In post","2021","Black","East Midlands (England)","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Unknown","Unknown","50","45","27160","26310"
"In post","2021","Black","East of England","AA/AO","AA","20","20","[c]","[c]"
"In post","2021","Black","East of England","AA/AO","AO","135","125","24200","24180"
"In post","2021","Black","East of England","EO","EO","270","260","28810","29290"
"In post","2021","Black","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","G6/G7","G7","25","25","[c]","[c]"
"In post","2021","Black","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","SEO/HEO","HEO","75","70","33270","32960"
"In post","2021","Black","East of England","SEO/HEO","SEO","35","35","42230","41140"
"In post","2021","Black","East of England","Unknown","Unknown","30","30","28540","24340"
"In post","2021","Black","London","AA/AO","AA","305","290","23100","22650"
"In post","2021","Black","London","AA/AO","AO","1985","1860","26120","25110"
"In post","2021","Black","London","EO","EO","3540","3395","30170","31060"
"In post","2021","Black","London","G6/G7","G6","160","160","69810","68940"
"In post","2021","Black","London","G6/G7","G7","810","800","56720","55640"
"In post","2021","Black","London","SCS level","SCS level","65","65","90840","80230"
"In post","2021","Black","London","SEO/HEO","HEO","1670","1645","35370","35200"
"In post","2021","Black","London","SEO/HEO","SEO","985","975","42760","41970"
"In post","2021","Black","London","Unknown","Unknown","450","445","32720","30670"
"In post","2021","Black","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","AA/AO","AO","60","55","20900","21010"
"In post","2021","Black","North East (England)","EO","EO","40","40","26590","25730"
"In post","2021","Black","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Black","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2021","Black","North East (England)","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Black","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","AA/AO","AA","15","10","[c]","[c]"
"In post","2021","Black","North West (England)","AA/AO","AO","225","205","21090","21010"
"In post","2021","Black","North West (England)","EO","EO","250","240","26650","27570"
"In post","2021","Black","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","G6/G7","G7","40","40","52020","50400"
"In post","2021","Black","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","SEO/HEO","HEO","90","85","31940","31810"
"In post","2021","Black","North West (England)","SEO/HEO","SEO","65","65","39280","38000"
"In post","2021","Black","North West (England)","Unknown","Unknown","35","30","30590","26020"
"In post","2021","Black","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Black","Overseas","EO","EO","10","10","[c]","[c]"
"In post","2021","Black","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Black","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2021","Black","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Scotland","AA/AO","AA","10","5","[c]","[c]"
"In post","2021","Black","Scotland","AA/AO","AO","70","65","21130","20140"
"In post","2021","Black","Scotland","EO","EO","65","65","27680","27570"
"In post","2021","Black","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Black","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","SEO/HEO","HEO","45","45","32750","31810"
"In post","2021","Black","Scotland","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2021","Black","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","AA/AO","AA","65","60","21500","21180"
"In post","2021","Black","South East (England)","AA/AO","AO","235","220","26360","24750"
"In post","2021","Black","South East (England)","EO","EO","315","305","28540","28670"
"In post","2021","Black","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","G6/G7","G7","35","35","54510","52010"
"In post","2021","Black","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","SEO/HEO","HEO","85","85","33920","33000"
"In post","2021","Black","South East (England)","SEO/HEO","SEO","55","55","42840","40580"
"In post","2021","Black","South East (England)","Unknown","Unknown","45","45","29290","28200"
"In post","2021","Black","South West (England)","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Black","South West (England)","AA/AO","AO","70","65","21880","21010"
"In post","2021","Black","South West (England)","EO","EO","120","110","25740","27130"
"In post","2021","Black","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","G6/G7","G7","35","30","51830","50390"
"In post","2021","Black","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","SEO/HEO","HEO","145","145","31390","31810"
"In post","2021","Black","South West (England)","SEO/HEO","SEO","120","120","39910","40000"
"In post","2021","Black","South West (England)","Unknown","Unknown","30","30","32770","32690"
"In post","2021","Black","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","AA/AO","AO","15","15","[c]","[c]"
"In post","2021","Black","Unknown","EO","EO","25","25","[c]","[c]"
"In post","2021","Black","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Black","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales","AA/AO","AO","65","60","21190","20140"
"In post","2021","Black","Wales","EO","EO","60","55","26800","26470"
"In post","2021","Black","Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Black","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales","SEO/HEO","HEO","30","30","[c]","[c]"
"In post","2021","Black","Wales","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2021","Black","Wales","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Black","West Midlands (England)","AA/AO","AA","45","40","19400","19560"
"In post","2021","Black","West Midlands (England)","AA/AO","AO","380","345","21480","21010"
"In post","2021","Black","West Midlands (England)","EO","EO","380","360","26660","27570"
"In post","2021","Black","West Midlands (England)","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Black","West Midlands (England)","G6/G7","G7","40","40","53140","51200"
"In post","2021","Black","West Midlands (England)","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Black","West Midlands (England)","SEO/HEO","HEO","140","135","32330","31810"
"In post","2021","Black","West Midlands (England)","SEO/HEO","SEO","75","70","41320","38630"
"In post","2021","Black","West Midlands (England)","Unknown","Unknown","130","125","28600","28200"
"In post","2021","Black","Yorkshire and The Humber","AA/AO","AA","20","20","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","AA/AO","AO","145","135","21890","21050"
"In post","2021","Black","Yorkshire and The Humber","EO","EO","180","170","26740","27570"
"In post","2021","Black","Yorkshire and The Humber","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","G6/G7","G7","35","30","53870","52070"
"In post","2021","Black","Yorkshire and The Humber","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","SEO/HEO","HEO","65","65","31710","31810"
"In post","2021","Black","Yorkshire and The Humber","SEO/HEO","SEO","45","45","38890","37910"
"In post","2021","Black","Yorkshire and The Humber","Unknown","Unknown","30","25","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","EO","EO","5","5","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East of England","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East of England","AA/AO","AO","10","10","[c]","[c]"
"In post","2021","Chinese","East of England","EO","EO","15","15","[c]","[c]"
"In post","2021","Chinese","East of England","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East of England","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Chinese","East of England","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East of England","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East of England","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","London","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Chinese","London","AA/AO","AO","45","45","25630","25110"
"In post","2021","Chinese","London","EO","EO","120","115","29560","29500"
"In post","2021","Chinese","London","G6/G7","G6","45","45","68390","67640"
"In post","2021","Chinese","London","G6/G7","G7","145","140","56250","54700"
"In post","2021","Chinese","London","SCS level","SCS level","15","15","[c]","[c]"
"In post","2021","Chinese","London","SEO/HEO","HEO","135","130","35710","35100"
"In post","2021","Chinese","London","SEO/HEO","SEO","85","85","42660","41970"
"In post","2021","Chinese","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North East (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North East (England)","AA/AO","AO","25","20","[c]","[c]"
"In post","2021","Chinese","North East (England)","EO","EO","15","10","[c]","[c]"
"In post","2021","Chinese","North East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North East (England)","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North East (England)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North East (England)","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Chinese","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North West (England)","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Chinese","North West (England)","AA/AO","AO","45","40","21200","21140"
"In post","2021","Chinese","North West (England)","EO","EO","50","50","25610","25410"
"In post","2021","Chinese","North West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North West (England)","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Chinese","North West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North West (England)","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2021","Chinese","North West (England)","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2021","Chinese","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Chinese","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","AA/AO","AO","15","15","[c]","[c]"
"In post","2021","Chinese","Scotland","EO","EO","15","15","[c]","[c]"
"In post","2021","Chinese","Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Chinese","Scotland","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Chinese","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South East (England)","AA/AO","AA","10","5","[c]","[c]"
"In post","2021","Chinese","South East (England)","AA/AO","AO","30","30","23350","21350"
"In post","2021","Chinese","South East (England)","EO","EO","25","20","[c]","[c]"
"In post","2021","Chinese","South East (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South East (England)","G6/G7","G7","10","5","[c]","[c]"
"In post","2021","Chinese","South East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South East (England)","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Chinese","South East (England)","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2021","Chinese","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West (England)","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West (England)","AA/AO","AO","15","15","[c]","[c]"
"In post","2021","Chinese","South West (England)","EO","EO","15","10","[c]","[c]"
"In post","2021","Chinese","South West (England)","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West (England)","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Chinese","South West (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South West (England)","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2021","Chinese","South West (England)","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Chinese","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","EO","EO","[c]","[c]","[c]","[c]"
