"Status","Year","Age","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared disabled","Central Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Central Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Derby","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Dudley","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Durham CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Durham CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Ealing","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Enfield","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Haringey and Islington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lambeth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Medway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Mid Kent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North and North East Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Orkney Islands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Perth and Kinross and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Peterborough","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Plymouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Plymouth","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Scottish Borders","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Shropshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Solihull","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Southend-on-Sea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Stoke-on-Trent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Suffolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Suffolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Sunderland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Swansea","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Tyneside","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","West Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","West Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Wiltshire","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Declared disabled","Wiltshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Wirral","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Wolverhampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Worcestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","Worcestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","York","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared disabled","York","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Angus and Dundee City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Barnsley, Doncaster and Rotherham","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","60","60","18620","19040"
"In post","2021","16-19","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Birmingham","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Blackpool","AA/AO","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bradford","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Breckland and South Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Brent","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Brent","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bridgend and Neath Port Talbot","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Bristol, City of","EO","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Buckinghamshire CC","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Cardiff and Vale of Glamorgan","AA/AO","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Central Hampshire","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Central Valleys","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Cheshire East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Cheshire West and Chester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Chorley and West Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","City of Edinburgh","AA/AO","40","40","20930","21150"
"In post","2021","16-19","Declared non-disabled","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Clackmannanshire and Fife","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Coventry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Derby","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Devon CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Dudley","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Dudley","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Durham CC","AA/AO","5","5","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Durham CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Ealing","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","East Kent","AA/AO","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","East Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Enfield","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Flintshire and Wrexham","AA/AO","15","15","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Glasgow City","AA/AO","20","20","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Glasgow City","EO","[c]","[c]","[c]","[c]"
