"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Attorney General's Departments","London","Female","120","110","49370","51250"
"In post","2021","Mixed","Attorney General's Departments","London","Male","55","55","48560","51250"
"In post","2021","Mixed","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Attorney General's Departments","Outside London","Female","65","55","40180","38000"
"In post","2021","Mixed","Attorney General's Departments","Outside London","Male","40","40","46490","49210"
"In post","2021","Mixed","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Attorney General's Departments","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","London","Female","90","90","43630","36890"
"In post","2021","Mixed","Cabinet Office","London","Male","75","75","52290","54700"
"In post","2021","Mixed","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","London","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","London","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","London","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","London","Male","20","20","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","London","Female","105","105","44860","40050"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","London","Male","100","100","48100","50000"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","Female","40","40","35270","33170"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","Male","40","35","39080","38620"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","London","Female","40","40","43830","39910"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","London","Male","45","45","47280","42020"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education","London","Female","70","70","45500","40940"
"In post","2021","Mixed","Department for Education","London","Male","30","25","[c]","[c]"
"In post","2021","Mixed","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education","Outside London","Female","50","50","38750","36780"
"In post","2021","Mixed","Department for Education","Outside London","Male","45","45","38320","37100"
"In post","2021","Mixed","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","London","Female","45","45","42530","34010"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","London","Male","35","35","41810","36300"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","Outside London","Female","65","60","32570","29700"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","Outside London","Male","45","45","38110","35900"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","London","Female","45","45","44710","40140"
"In post","2021","Mixed","Department for International Trade","London","Male","45","45","45720","51970"
"In post","2021","Mixed","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport","London","Female","60","55","39370","35240"
"In post","2021","Mixed","Department for Transport","London","Male","45","45","43200","37660"
"In post","2021","Mixed","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport","Outside London","Female","50","45","25520","26130"
"In post","2021","Mixed","Department for Transport","Outside London","Male","55","55","30850","27010"
"In post","2021","Mixed","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions","London","Female","285","270","31650","31060"
"In post","2021","Mixed","Department for Work and Pensions","London","Male","135","135","33410","31060"
"In post","2021","Mixed","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions","Outside London","Female","765","690","26540","27570"
"In post","2021","Mixed","Department for Work and Pensions","Outside London","Male","440","425","27840","27570"
"In post","2021","Mixed","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care","London","Female","150","145","41050","33330"
"In post","2021","Mixed","Department of Health and Social Care","London","Male","65","60","44080","40850"
"In post","2021","Mixed","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care","Outside London","Female","75","70","37030","36680"
"In post","2021","Mixed","Department of Health and Social Care","Outside London","Male","35","35","45250","36690"
"In post","2021","Mixed","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","ESTYN","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","ESTYN","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","ESTYN","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","London","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","London","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","London","Female","95","90","44230","38600"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","London","Male","75","75","46820","41000"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Overseas","Female","40","40","46800","40660"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Overseas","Male","40","40","50600","53350"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","London","Female","10","10","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","London","Male","5","5","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","Outside London","Female","40","35","26020","22350"
"In post","2021","Mixed","HM Land Registry","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Revenue and Customs","London","Female","110","100","42290","36160"
"In post","2021","Mixed","HM Revenue and Customs","London","Male","95","95","45340","41760"
"In post","2021","Mixed","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Revenue and Customs","Outside London","Female","290","265","28240","25560"
"In post","2021","Mixed","HM Revenue and Customs","Outside London","Male","260","250","32260","28130"
"In post","2021","Mixed","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Treasury","London","Female","50","50","43660","38000"
"In post","2021","Mixed","HM Treasury","London","Male","50","50","50190","52680"
"In post","2021","Mixed","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Home Office","London","Female","250","230","38530","35070"
"In post","2021","Mixed","Home Office","London","Male","145","140","38540","35070"
"In post","2021","Mixed","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Home Office","Outside London","Female","175","155","26470","24890"
"In post","2021","Mixed","Home Office","Outside London","Male","145","130","27440","25040"
"In post","2021","Mixed","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Home Office","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Home Office","Overseas","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Defence","London","Female","40","40","37070","34640"
"In post","2021","Mixed","Ministry of Defence","London","Male","45","45","39340","35820"
"In post","2021","Mixed","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Defence","Outside London","Female","235","225","33390","29200"
"In post","2021","Mixed","Ministry of Defence","Outside London","Male","275","270","35100","33000"
"In post","2021","Mixed","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Defence","Overseas","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Housing, Communities and Local Government","London","Female","40","35","43100","40310"
"In post","2021","Mixed","Ministry of Housing, Communities and Local Government","London","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Ministry of Housing, Communities and Local Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Housing, Communities and Local Government","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Ministry of Housing, Communities and Local Government","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Mixed","Ministry of Housing, Communities and Local Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Justice","London","Female","345","335","34510","31150"
"In post","2021","Mixed","Ministry of Justice","London","Male","185","185","35030","33180"
"In post","2021","Mixed","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Justice","Outside London","Female","600","545","28290","24120"
"In post","2021","Mixed","Ministry of Justice","Outside London","Male","450","440","30360","28220"
"In post","2021","Mixed","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","London","Female","20","20","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","London","Male","20","20","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","Outside London","Female","30","30","35420","32770"
"In post","2021","Mixed","National Crime Agency","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office for Standards in Education","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office for Standards in Education","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office for Standards in Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office for Standards in Education","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office for Standards in Education","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office for Standards in Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Gas and Electricity Markets","London","Female","15","15","[c]","[c]"
"In post","2021","Mixed","Office of Gas and Electricity Markets","London","Male","15","15","[c]","[c]"
"In post","2021","Mixed","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Rail and Road","London","Male","5","5","[c]","[c]"
"In post","2021","Mixed","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scotland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Government","Outside London","Female","70","65","40860","35680"
"In post","2021","Mixed","Scottish Government","Outside London","Male","50","50","40640","35110"
"In post","2021","Mixed","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","The National Archives","London","Female","10","10","[c]","[c]"
"In post","2021","Mixed","The National Archives","London","Male","10","10","[c]","[c]"
"In post","2021","Mixed","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","UK Export Finance","London","Female","5","5","[c]","[c]"
"In post","2021","Mixed","UK Export Finance","London","Male","10","10","[c]","[c]"
"In post","2021","Mixed","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","UK Supreme Court","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","UK Supreme Court","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","United Kingdom Statistics Authority","London","Female","10","10","[c]","[c]"
"In post","2021","Mixed","United Kingdom Statistics Authority","London","Male","5","5","[c]","[c]"
"In post","2021","Mixed","United Kingdom Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","United Kingdom Statistics Authority","Outside London","Female","45","40","29460","29540"
"In post","2021","Mixed","United Kingdom Statistics Authority","Outside London","Male","30","25","[c]","[c]"
"In post","2021","Mixed","United Kingdom Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Wales Office","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Wales Office","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Wales Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Wales Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Wales Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Water Services Regulation Authority","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Water Services Regulation Authority","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Welsh Government","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Welsh Government","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Welsh Government","Outside London","Female","35","35","41190","37410"
"In post","2021","Mixed","Welsh Government","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Mixed","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Welsh Government","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Welsh Government","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Welsh Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Attorney General's Departments","London","Female","65","60","50250","52730"
"In post","2021","Other ethnicity","Attorney General's Departments","London","Male","40","40","55590","60710"
"In post","2021","Other ethnicity","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Attorney General's Departments","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Attorney General's Departments","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Attorney General's Departments","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Attorney General's Departments","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Attorney General's Departments","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","London","Female","40","40","47590","38230"
"In post","2021","Other ethnicity","Cabinet Office","London","Male","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Cabinet Office","Unknown","Male","[c]","[c]","[c]","[c]"
