"Status","Year","Region_ITL2","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Overseas","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Unknown","Female","Heterosexual / straight","75","75","[c]","[c]"
"In post","2021","Overseas","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Unknown","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Overseas","Unknown","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Overseas","Unknown","Male","Heterosexual / straight","115","115","[c]","[c]"
"In post","2021","Overseas","Unknown","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Overseas","Unknown","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Overseas","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Overseas","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","AA/AO","Female","Heterosexual / straight","1160","1030","21350","21010"
"In post","2021","Shropshire and Staffordshire","AA/AO","Female","LGBO","90","90","23220","21550"
"In post","2021","Shropshire and Staffordshire","AA/AO","Female","Undeclared","120","100","21260","21010"
"In post","2021","Shropshire and Staffordshire","AA/AO","Female","Unknown","385","335","22090","21050"
"In post","2021","Shropshire and Staffordshire","AA/AO","Male","Heterosexual / straight","985","955","23840","22850"
"In post","2021","Shropshire and Staffordshire","AA/AO","Male","LGBO","60","60","23140","21550"
"In post","2021","Shropshire and Staffordshire","AA/AO","Male","Undeclared","105","100","23630","21550"
"In post","2021","Shropshire and Staffordshire","AA/AO","Male","Unknown","340","320","24360","22850"
"In post","2021","Shropshire and Staffordshire","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","EO","Female","Heterosexual / straight","955","865","27040","27570"
"In post","2021","Shropshire and Staffordshire","EO","Female","LGBO","40","40","26590","27570"
"In post","2021","Shropshire and Staffordshire","EO","Female","Undeclared","115","100","27330","27380"
"In post","2021","Shropshire and Staffordshire","EO","Female","Unknown","215","185","27540","27570"
"In post","2021","Shropshire and Staffordshire","EO","Male","Heterosexual / straight","765","745","28290","27570"
"In post","2021","Shropshire and Staffordshire","EO","Male","LGBO","50","45","27340","27570"
"In post","2021","Shropshire and Staffordshire","EO","Male","Undeclared","145","135","28120","27570"
"In post","2021","Shropshire and Staffordshire","EO","Male","Unknown","180","175","28150","27570"
"In post","2021","Shropshire and Staffordshire","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","G6/G7","Female","Heterosexual / straight","180","170","57250","54540"
"In post","2021","Shropshire and Staffordshire","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","G6/G7","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","G6/G7","Female","Unknown","55","50","55920","52580"
"In post","2021","Shropshire and Staffordshire","G6/G7","Male","Heterosexual / straight","160","155","59430","54540"
"In post","2021","Shropshire and Staffordshire","G6/G7","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","G6/G7","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","G6/G7","Male","Unknown","55","55","58470","55610"
"In post","2021","Shropshire and Staffordshire","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SCS level","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Female","Heterosexual / straight","725","680","36700","35000"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Female","LGBO","30","30","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Female","Undeclared","80","75","36430","35530"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Female","Unknown","115","110","35310","33300"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Male","Heterosexual / straight","585","570","38300","38160"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Male","Undeclared","75","70","37380","36950"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Male","Unknown","80","80","36830","37480"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Unknown","Female","Heterosexual / straight","195","175","29650","28200"
"In post","2021","Shropshire and Staffordshire","Unknown","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Unknown","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Unknown","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Unknown","Male","Heterosexual / straight","100","95","33110","34320"
"In post","2021","Shropshire and Staffordshire","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Unknown","Male","Unknown","10","5","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire and Staffordshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","AA/AO","Female","Heterosexual / straight","1255","1040","21270","21010"
"In post","2021","South Yorkshire","AA/AO","Female","LGBO","55","55","22490","21430"
"In post","2021","South Yorkshire","AA/AO","Female","Undeclared","140","115","20970","21010"
"In post","2021","South Yorkshire","AA/AO","Female","Unknown","320","260","21230","21010"
"In post","2021","South Yorkshire","AA/AO","Male","Heterosexual / straight","900","860","22750","21430"
"In post","2021","South Yorkshire","AA/AO","Male","LGBO","55","55","22460","21430"
"In post","2021","South Yorkshire","AA/AO","Male","Undeclared","115","110","24250","21430"
"In post","2021","South Yorkshire","AA/AO","Male","Unknown","250","240","23380","21430"
"In post","2021","South Yorkshire","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","EO","Female","Heterosexual / straight","1220","1050","26660","27570"
"In post","2021","South Yorkshire","EO","Female","LGBO","45","45","26970","27570"
"In post","2021","South Yorkshire","EO","Female","Undeclared","130","110","26900","27570"
"In post","2021","South Yorkshire","EO","Female","Unknown","265","220","27480","27570"
"In post","2021","South Yorkshire","EO","Male","Heterosexual / straight","755","730","27130","26330"
"In post","2021","South Yorkshire","EO","Male","LGBO","55","55","27160","26160"
"In post","2021","South Yorkshire","EO","Male","Undeclared","100","95","26920","26400"
"In post","2021","South Yorkshire","EO","Male","Unknown","165","155","28580","27570"
"In post","2021","South Yorkshire","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","G6/G7","Female","Heterosexual / straight","425","400","54720","52130"
"In post","2021","South Yorkshire","G6/G7","Female","LGBO","25","20","[c]","[c]"
"In post","2021","South Yorkshire","G6/G7","Female","Undeclared","40","40","53730","51500"
"In post","2021","South Yorkshire","G6/G7","Female","Unknown","90","85","56010","51860"
"In post","2021","South Yorkshire","G6/G7","Male","Heterosexual / straight","420","410","56780","53860"
"In post","2021","South Yorkshire","G6/G7","Male","LGBO","20","20","[c]","[c]"
"In post","2021","South Yorkshire","G6/G7","Male","Undeclared","40","40","55970","52280"
"In post","2021","South Yorkshire","G6/G7","Male","Unknown","100","100","56320","53170"
"In post","2021","South Yorkshire","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","SCS level","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","South Yorkshire","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","SCS level","Female","Unknown","10","5","[c]","[c]"
"In post","2021","South Yorkshire","SCS level","Male","Heterosexual / straight","30","30","83030","76890"
"In post","2021","South Yorkshire","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2021","South Yorkshire","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","SEO/HEO","Female","Heterosexual / straight","1070","985","34720","34290"
"In post","2021","South Yorkshire","SEO/HEO","Female","LGBO","55","55","35050","31990"
"In post","2021","South Yorkshire","SEO/HEO","Female","Undeclared","115","105","35120","34240"
"In post","2021","South Yorkshire","SEO/HEO","Female","Unknown","150","140","34310","33480"
"In post","2021","South Yorkshire","SEO/HEO","Male","Heterosexual / straight","790","770","35610","35310"
"In post","2021","South Yorkshire","SEO/HEO","Male","LGBO","55","55","34400","33510"
"In post","2021","South Yorkshire","SEO/HEO","Male","Undeclared","120","115","36680","36780"
"In post","2021","South Yorkshire","SEO/HEO","Male","Unknown","165","155","35460","35310"
"In post","2021","South Yorkshire","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Unknown","Female","Heterosexual / straight","210","185","29130","28200"
"In post","2021","South Yorkshire","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2021","South Yorkshire","Unknown","Female","Undeclared","35","30","31780","34340"
"In post","2021","South Yorkshire","Unknown","Female","Unknown","20","20","[c]","[c]"
"In post","2021","South Yorkshire","Unknown","Male","Heterosexual / straight","50","45","29440","30210"
"In post","2021","South Yorkshire","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","South Yorkshire","Unknown","Male","Unknown","5","5","[c]","[c]"
"In post","2021","South Yorkshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","AA/AO","Female","Heterosexual / straight","640","520","21270","21010"
"In post","2021","Southern Scotland","AA/AO","Female","LGBO","20","15","[c]","[c]"
"In post","2021","Southern Scotland","AA/AO","Female","Undeclared","135","110","21610","21440"
"In post","2021","Southern Scotland","AA/AO","Female","Unknown","590","480","21080","20140"
"In post","2021","Southern Scotland","AA/AO","Male","Heterosexual / straight","345","320","21560","20920"
"In post","2021","Southern Scotland","AA/AO","Male","LGBO","25","25","[c]","[c]"
"In post","2021","Southern Scotland","AA/AO","Male","Undeclared","70","65","22010","20140"
"In post","2021","Southern Scotland","AA/AO","Male","Unknown","405","385","21860","20140"
"In post","2021","Southern Scotland","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","EO","Female","Heterosexual / straight","690","595","26820","27570"
"In post","2021","Southern Scotland","EO","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Southern Scotland","EO","Female","Undeclared","80","65","27540","27570"
"In post","2021","Southern Scotland","EO","Female","Unknown","315","270","27070","27570"
"In post","2021","Southern Scotland","EO","Male","Heterosexual / straight","460","440","26670","27570"
"In post","2021","Southern Scotland","EO","Male","LGBO","25","20","[c]","[c]"
"In post","2021","Southern Scotland","EO","Male","Undeclared","75","70","27100","27370"
"In post","2021","Southern Scotland","EO","Male","Unknown","235","220","27010","27150"
"In post","2021","Southern Scotland","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","G6/G7","Female","Heterosexual / straight","170","165","54680","52580"
"In post","2021","Southern Scotland","G6/G7","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Southern Scotland","G6/G7","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Southern Scotland","G6/G7","Female","Unknown","70","70","54290","51480"
"In post","2021","Southern Scotland","G6/G7","Male","Heterosexual / straight","165","160","56720","54230"
"In post","2021","Southern Scotland","G6/G7","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Southern Scotland","G6/G7","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Southern Scotland","G6/G7","Male","Unknown","60","60","55190","52580"
"In post","2021","Southern Scotland","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Southern Scotland","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Southern Scotland","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Southern Scotland","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","SEO/HEO","Female","Heterosexual / straight","505","475","35560","33930"
"In post","2021","Southern Scotland","SEO/HEO","Female","LGBO","20","20","[c]","[c]"
"In post","2021","Southern Scotland","SEO/HEO","Female","Undeclared","45","40","35420","33930"
"In post","2021","Southern Scotland","SEO/HEO","Female","Unknown","170","160","34970","33930"
"In post","2021","Southern Scotland","SEO/HEO","Male","Heterosexual / straight","385","370","35160","33930"
"In post","2021","Southern Scotland","SEO/HEO","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Southern Scotland","SEO/HEO","Male","Undeclared","45","45","35610","33470"
"In post","2021","Southern Scotland","SEO/HEO","Male","Unknown","175","165","36040","33930"
"In post","2021","Southern Scotland","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","AA/AO","Female","Heterosexual / straight","1040","910","23090","21150"
"In post","2021","Surrey, East and West Sussex","AA/AO","Female","LGBO","105","100","25750","24370"
"In post","2021","Surrey, East and West Sussex","AA/AO","Female","Undeclared","140","120","23150","21180"
"In post","2021","Surrey, East and West Sussex","AA/AO","Female","Unknown","290","245","23480","21440"
"In post","2021","Surrey, East and West Sussex","AA/AO","Male","Heterosexual / straight","835","805","25770","24370"
"In post","2021","Surrey, East and West Sussex","AA/AO","Male","LGBO","70","65","23820","21440"
"In post","2021","Surrey, East and West Sussex","AA/AO","Male","Undeclared","110","105","24490","22010"
"In post","2021","Surrey, East and West Sussex","AA/AO","Male","Unknown","330","310","25930","24370"
"In post","2021","Surrey, East and West Sussex","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","EO","Female","Heterosexual / straight","1185","1055","27850","27570"
"In post","2021","Surrey, East and West Sussex","EO","Female","LGBO","85","80","28050","27570"
"In post","2021","Surrey, East and West Sussex","EO","Female","Undeclared","190","160","28250","27570"
"In post","2021","Surrey, East and West Sussex","EO","Female","Unknown","320","275","28060","27570"
"In post","2021","Surrey, East and West Sussex","EO","Male","Heterosexual / straight","790","730","28690","27570"
"In post","2021","Surrey, East and West Sussex","EO","Male","LGBO","90","85","28170","27570"
"In post","2021","Surrey, East and West Sussex","EO","Male","Undeclared","140","125","28630","27720"
"In post","2021","Surrey, East and West Sussex","EO","Male","Unknown","200","190","28710","27570"
"In post","2021","Surrey, East and West Sussex","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","G6/G7","Female","Heterosexual / straight","170","160","58360","54770"
"In post","2021","Surrey, East and West Sussex","G6/G7","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","G6/G7","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","G6/G7","Female","Unknown","40","40","58320","59440"
"In post","2021","Surrey, East and West Sussex","G6/G7","Male","Heterosexual / straight","160","155","58420","56490"
"In post","2021","Surrey, East and West Sussex","G6/G7","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","G6/G7","Male","Undeclared","30","30","58620","57360"
"In post","2021","Surrey, East and West Sussex","G6/G7","Male","Unknown","35","35","58660","55880"
"In post","2021","Surrey, East and West Sussex","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SCS level","Female","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SCS level","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Female","Heterosexual / straight","535","495","36530","35000"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Female","LGBO","45","40","37110","35870"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Female","Undeclared","95","85","37480","35030"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Female","Unknown","110","100","36370","35000"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Male","Heterosexual / straight","455","440","38160","37720"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Male","Undeclared","115","110","37580","37750"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Male","Unknown","115","110","37690","37000"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Unknown","Female","Heterosexual / straight","230","205","30230","30210"
"In post","2021","Surrey, East and West Sussex","Unknown","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Unknown","Female","Undeclared","30","25","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Unknown","Female","Unknown","35","30","27150","22920"
"In post","2021","Surrey, East and West Sussex","Unknown","Male","Heterosexual / straight","40","40","30420","29200"
"In post","2021","Surrey, East and West Sussex","Unknown","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Unknown","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Unknown","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","AA/AO","Female","Heterosexual / straight","1685","1425","21700","21100"
"In post","2021","Tees Valley and Durham","AA/AO","Female","LGBO","90","85","23530","22350"
"In post","2021","Tees Valley and Durham","AA/AO","Female","Undeclared","195","165","22050","21010"
"In post","2021","Tees Valley and Durham","AA/AO","Female","Unknown","625","530","22140","21010"
"In post","2021","Tees Valley and Durham","AA/AO","Male","Heterosexual / straight","1335","1260","23890","21550"
"In post","2021","Tees Valley and Durham","AA/AO","Male","LGBO","60","55","22310","21010"
"In post","2021","Tees Valley and Durham","AA/AO","Male","Undeclared","135","125","24530","21440"
"In post","2021","Tees Valley and Durham","AA/AO","Male","Unknown","550","510","25260","22850"
"In post","2021","Tees Valley and Durham","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","EO","Female","Heterosexual / straight","1020","890","27080","27570"
"In post","2021","Tees Valley and Durham","EO","Female","LGBO","35","35","28200","27570"
"In post","2021","Tees Valley and Durham","EO","Female","Undeclared","115","100","26840","27130"
"In post","2021","Tees Valley and Durham","EO","Female","Unknown","275","235","27320","27570"
"In post","2021","Tees Valley and Durham","EO","Male","Heterosexual / straight","600","570","28210","27570"
"In post","2021","Tees Valley and Durham","EO","Male","LGBO","30","30","27560","27570"
"In post","2021","Tees Valley and Durham","EO","Male","Undeclared","90","90","27910","27570"
"In post","2021","Tees Valley and Durham","EO","Male","Unknown","205","190","28000","27570"
"In post","2021","Tees Valley and Durham","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","G6/G7","Female","Heterosexual / straight","155","145","54880","50630"
"In post","2021","Tees Valley and Durham","G6/G7","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Tees Valley and Durham","G6/G7","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Tees Valley and Durham","G6/G7","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Tees Valley and Durham","G6/G7","Male","Heterosexual / straight","115","115","56670","52280"
"In post","2021","Tees Valley and Durham","G6/G7","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Tees Valley and Durham","G6/G7","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Tees Valley and Durham","G6/G7","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Tees Valley and Durham","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Tees Valley and Durham","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","SCS level","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Tees Valley and Durham","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","SCS level","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Tees Valley and Durham","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","SEO/HEO","Female","Heterosexual / straight","665","620","35310","34290"
"In post","2021","Tees Valley and Durham","SEO/HEO","Female","LGBO","30","30","[c]","[c]"
"In post","2021","Tees Valley and Durham","SEO/HEO","Female","Undeclared","60","55","35700","33840"
"In post","2021","Tees Valley and Durham","SEO/HEO","Female","Unknown","85","80","35160","33840"
"In post","2021","Tees Valley and Durham","SEO/HEO","Male","Heterosexual / straight","445","430","37260","36710"
"In post","2021","Tees Valley and Durham","SEO/HEO","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Tees Valley and Durham","SEO/HEO","Male","Undeclared","55","55","38190","38160"
"In post","2021","Tees Valley and Durham","SEO/HEO","Male","Unknown","85","80","38490","37100"
"In post","2021","Tees Valley and Durham","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Unknown","Female","Heterosexual / straight","245","230","29360","28200"
"In post","2021","Tees Valley and Durham","Unknown","Female","LGBO","15","10","[c]","[c]"
"In post","2021","Tees Valley and Durham","Unknown","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Tees Valley and Durham","Unknown","Female","Unknown","15","10","[c]","[c]"
"In post","2021","Tees Valley and Durham","Unknown","Male","Heterosexual / straight","65","65","30400","30210"
"In post","2021","Tees Valley and Durham","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Unknown","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Tees Valley and Durham","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
