"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Accountant in Bankruptcy","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Accountant in Bankruptcy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","EO","Female","10","10","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Asian","Advisory, Conciliation and Arbitration Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","EO","Female","10","10","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","EO","Male","10","10","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Animal and Plant Health Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Attorney General's Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","EO","Female","55","55","27660","27500"
"In post","2021","Asian","Cabinet Office (excl. agencies)","EO","Male","25","25","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","G6/G7","Female","100","100","58360","56340"
"In post","2021","Asian","Cabinet Office (excl. agencies)","G6/G7","Male","70","70","58350","56390"
"In post","2021","Asian","Cabinet Office (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Cabinet Office (excl. agencies)","SEO/HEO","Female","100","95","36920","35590"
"In post","2021","Asian","Cabinet Office (excl. agencies)","SEO/HEO","Male","75","75","36990","35590"
"In post","2021","Asian","Cabinet Office (excl. agencies)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Companies House","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Asian","Companies House","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Companies House","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","EO","Female","15","15","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","EO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Criminal Injuries Compensation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Asian","Crown Commercial Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Asian","Crown Office and Procurator Fiscal Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","AA/AO","Female","115","105","22770","23520"
"In post","2021","Asian","Crown Prosecution Service","AA/AO","Male","40","40","22650","23520"
"In post","2021","Asian","Crown Prosecution Service","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","EO","Female","90","85","28070","28430"
"In post","2021","Asian","Crown Prosecution Service","EO","Male","30","30","27740","27600"
"In post","2021","Asian","Crown Prosecution Service","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","G6/G7","Female","155","140","56670","55610"
"In post","2021","Asian","Crown Prosecution Service","G6/G7","Male","75","75","55710","54200"
"In post","2021","Asian","Crown Prosecution Service","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","SEO/HEO","Female","55","55","37420","38760"
"In post","2021","Asian","Crown Prosecution Service","SEO/HEO","Male","30","30","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Crown Prosecution Service Inspectorate","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Asian","Debt Management Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","Asian","Debt Management Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Debt Management Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Electronics and Components Agency","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","EO","Female","35","30","21630","20800"
"In post","2021","Asian","Defence Equipment and Support","EO","Male","65","65","22040","21650"
"In post","2021","Asian","Defence Equipment and Support","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","SEO/HEO","Female","65","60","32290","32270"
"In post","2021","Asian","Defence Equipment and Support","SEO/HEO","Male","130","130","36870","37400"
"In post","2021","Asian","Defence Equipment and Support","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Asian","Defence Science and Technology Laboratory","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","35","30","27810","27690"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","30","30","28360","27680"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Female","85","85","57560","53750"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Male","60","60","57410","53600"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","15","10","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Female","125","120","37020","35790"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","Male","95","90","37440","35080"
