"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","South West (England)","EO","LGBO","75","75","22980","22570"
"In post","2021","Project Delivery","South West (England)","EO","Undeclared","130","125","24200","25700"
"In post","2021","Project Delivery","South West (England)","EO","Unknown","225","215","22960","24650"
"In post","2021","Project Delivery","South West (England)","G6","Heterosexual / straight","330","320","67780","66440"
"In post","2021","Project Delivery","South West (England)","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","G6","Undeclared","70","70","67710","66430"
"In post","2021","Project Delivery","South West (England)","G6","Unknown","55","50","64930","62660"
"In post","2021","Project Delivery","South West (England)","G7","Heterosexual / straight","1210","1185","52570","53780"
"In post","2021","Project Delivery","South West (England)","G7","LGBO","35","35","51770","52580"
"In post","2021","Project Delivery","South West (England)","G7","Undeclared","205","200","53090","54540"
"In post","2021","Project Delivery","South West (England)","G7","Unknown","170","165","50580","48080"
"In post","2021","Project Delivery","South West (England)","HEO","Heterosexual / straight","2215","2135","30920","31600"
"In post","2021","Project Delivery","South West (England)","HEO","LGBO","95","90","30290","30360"
"In post","2021","Project Delivery","South West (England)","HEO","Undeclared","315","300","31920","32510"
"In post","2021","Project Delivery","South West (England)","HEO","Unknown","275","265","31650","31660"
"In post","2021","Project Delivery","South West (England)","SCS level","Heterosexual / straight","90","85","96710","90930"
"In post","2021","Project Delivery","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","SEO","Heterosexual / straight","2395","2320","40690","40580"
"In post","2021","Project Delivery","South West (England)","SEO","LGBO","70","70","39130","40000"
"In post","2021","Project Delivery","South West (England)","SEO","Undeclared","390","375","41720","41310"
"In post","2021","Project Delivery","South West (England)","SEO","Unknown","335","325","40220","39750"
"In post","2021","Project Delivery","South West (England)","Unknown","Heterosexual / straight","835","820","42210","39950"
"In post","2021","Project Delivery","South West (England)","Unknown","LGBO","30","30","35590","32330"
"In post","2021","Project Delivery","South West (England)","Unknown","Undeclared","130","130","47260","45840"
"In post","2021","Project Delivery","South West (England)","Unknown","Unknown","95","90","38680","36220"
"In post","2021","Project Delivery","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","AO","Undeclared","35","35","21610","21640"
"In post","2021","Project Delivery","Wales","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wales","EO","Heterosexual / straight","105","100","26640","26670"
"In post","2021","Project Delivery","Wales","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wales","EO","Undeclared","150","145","28580","28750"
"In post","2021","Project Delivery","Wales","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Wales","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wales","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wales","G7","Heterosexual / straight","80","80","51270","51300"
"In post","2021","Project Delivery","Wales","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wales","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wales","G7","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Wales","HEO","Heterosexual / straight","90","85","32250","31940"
"In post","2021","Project Delivery","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","HEO","Undeclared","40","40","33340","32090"
"In post","2021","Project Delivery","Wales","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Wales","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","SEO","Heterosexual / straight","90","85","39210","39040"
"In post","2021","Project Delivery","Wales","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wales","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wales","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","EO","Heterosexual / straight","190","180","23730","25040"
"In post","2021","Project Delivery","West Midlands (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","EO","Undeclared","55","50","25620","25950"
"In post","2021","Project Delivery","West Midlands (England)","EO","Unknown","30","30","24730","25560"
"In post","2021","Project Delivery","West Midlands (England)","G6","Heterosexual / straight","40","40","65970","64670"
"In post","2021","Project Delivery","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","G7","Heterosexual / straight","115","110","51810","52580"
"In post","2021","Project Delivery","West Midlands (England)","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","G7","Unknown","25","25","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","HEO","Heterosexual / straight","180","175","31440","32030"
"In post","2021","Project Delivery","West Midlands (England)","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","HEO","Unknown","30","30","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","SEO","Heterosexual / straight","180","175","39130","39370"
"In post","2021","Project Delivery","West Midlands (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","SEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","SEO","Unknown","45","45","39370","38630"
"In post","2021","Project Delivery","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","EO","Heterosexual / straight","80","75","25890","26350"
"In post","2021","Project Delivery","Yorkshire and The Humber","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","EO","Unknown","30","25","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","G6","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","G6","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","G7","Heterosexual / straight","105","105","51310","51190"
"In post","2021","Project Delivery","Yorkshire and The Humber","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","HEO","Heterosexual / straight","120","115","31720","31810"
"In post","2021","Project Delivery","Yorkshire and The Humber","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","SEO","Heterosexual / straight","110","105","37770","38550"
"In post","2021","Project Delivery","Yorkshire and The Humber","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","SEO","Unknown","30","30","[c]","[c]"
"In post","2021","Property","East Midlands (England)","AA","Heterosexual / straight","50","45","18090","18760"
"In post","2021","Property","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","East Midlands (England)","AA","Unknown","35","35","18530","18760"
"In post","2021","Property","East Midlands (England)","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Property","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","AO","Unknown","15","15","[c]","[c]"
"In post","2021","Property","East Midlands (England)","EO","Heterosexual / straight","55","50","26410","26470"
"In post","2021","Property","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","East Midlands (England)","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Property","East Midlands (England)","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","G7","Heterosexual / straight","40","40","52610","52580"
"In post","2021","Property","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Property","East Midlands (England)","HEO","Heterosexual / straight","60","60","32610","33000"
"In post","2021","Property","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","East Midlands (England)","HEO","Unknown","20","20","[c]","[c]"
"In post","2021","Property","East Midlands (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","SEO","Heterosexual / straight","70","65","40710","40580"
"In post","2021","Property","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","East Midlands (England)","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Property","East of England","AA","Heterosexual / straight","50","45","18340","18730"
"In post","2021","Property","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","AA","Unknown","20","20","[c]","[c]"
"In post","2021","Property","East of England","AO","Heterosexual / straight","30","30","21440","21130"
"In post","2021","Property","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","East of England","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Property","East of England","EO","Heterosexual / straight","80","75","26540","26580"
"In post","2021","Property","East of England","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Property","East of England","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","East of England","EO","Unknown","30","30","[c]","[c]"
"In post","2021","Property","East of England","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","G7","Heterosexual / straight","30","30","54190","54540"
"In post","2021","Property","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","HEO","Heterosexual / straight","120","115","33520","33300"
"In post","2021","Property","East of England","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Property","East of England","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","East of England","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Property","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","SEO","Heterosexual / straight","70","65","41760","40580"
"In post","2021","Property","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Property","East of England","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Property","London","AA","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","London","AA","Unknown","15","15","[c]","[c]"
"In post","2021","Property","London","AO","Heterosexual / straight","65","60","25360","25000"
"In post","2021","Property","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","London","AO","Unknown","30","25","[c]","[c]"
"In post","2021","Property","London","EO","Heterosexual / straight","165","155","29870","29810"
"In post","2021","Property","London","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Property","London","EO","Undeclared","30","30","30200","29950"
"In post","2021","Property","London","EO","Unknown","80","80","29590","29450"
"In post","2021","Property","London","G6","Heterosexual / straight","65","65","69230","68500"
"In post","2021","Property","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","London","G6","Unknown","10","10","[c]","[c]"
"In post","2021","Property","London","G7","Heterosexual / straight","170","165","58770","59470"
"In post","2021","Property","London","G7","LGBO","15","15","[c]","[c]"
"In post","2021","Property","London","G7","Undeclared","30","30","60170","62020"
"In post","2021","Property","London","G7","Unknown","35","35","59120","59160"
"In post","2021","Property","London","HEO","Heterosexual / straight","165","155","35890","36160"
"In post","2021","Property","London","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","Property","London","HEO","Undeclared","30","30","36770","37380"
"In post","2021","Property","London","HEO","Unknown","65","60","36220","36160"
"In post","2021","Property","London","SCS level","Heterosexual / straight","30","30","98880","96690"
"In post","2021","Property","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","SEO","Heterosexual / straight","140","135","44920","45250"
"In post","2021","Property","London","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","Property","London","SEO","Undeclared","30","25","[c]","[c]"
"In post","2021","Property","London","SEO","Unknown","45","45","44970","46520"
"In post","2021","Property","London","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","AA","Heterosexual / straight","40","35","18710","19850"
"In post","2021","Property","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","AA","Unknown","25","20","[c]","[c]"
"In post","2021","Property","North East (England)","AO","Heterosexual / straight","65","60","21060","21100"
"In post","2021","Property","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","North East (England)","AO","Unknown","100","95","21080","21100"
"In post","2021","Property","North East (England)","EO","Heterosexual / straight","65","60","25880","25930"
"In post","2021","Property","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","EO","Unknown","45","40","25170","24500"
"In post","2021","Property","North East (England)","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","G7","Heterosexual / straight","30","30","53350","52750"
"In post","2021","Property","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Property","North East (England)","HEO","Heterosexual / straight","60","55","31680","32100"
"In post","2021","Property","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","North East (England)","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Property","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","SEO","Heterosexual / straight","55","50","40810","41230"
"In post","2021","Property","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","Property","North West (England)","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Property","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Property","North West (England)","EO","Heterosexual / straight","100","90","26020","26000"
"In post","2021","Property","North West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Property","North West (England)","EO","Undeclared","10","5","[c]","[c]"
"In post","2021","Property","North West (England)","EO","Unknown","40","40","25780","25860"
"In post","2021","Property","North West (England)","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","G7","Heterosexual / straight","50","50","52600","52920"
"In post","2021","Property","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","North West (England)","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Property","North West (England)","HEO","Heterosexual / straight","80","80","31880","32100"
"In post","2021","Property","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","North West (England)","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Property","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","SEO","Heterosexual / straight","70","70","40540","41280"
"In post","2021","Property","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","North West (England)","SEO","Unknown","20","20","[c]","[c]"
"In post","2021","Property","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","AA","Heterosexual / straight","35","35","18160","17980"
"In post","2021","Property","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","Northern Ireland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Property","Overseas","HEO","Heterosexual / straight","60","60","34680","33300"
"In post","2021","Property","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Overseas","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","Overseas","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Property","Overseas","SEO","Heterosexual / straight","40","40","43140","40820"
