"Status","Year","Disability","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","London","Female","80","[c]","41210","36800"
"Leaver Dept.","2021","Declared disabled","No function","London","Male","75","[c]","42800","36980"
"Leaver Dept.","2021","Declared disabled","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Outside London","Female","65","[c]","26810","22780"
"Leaver Dept.","2021","Declared disabled","No function","Outside London","Male","50","[c]","26000","22220"
"Leaver Dept.","2021","Declared disabled","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Unknown","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","London","Female","70","[c]","44760","38360"
"Leaver Dept.","2021","Declared disabled","Unknown","London","Male","55","[c]","42990","37640"
"Leaver Dept.","2021","Declared disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Outside London","Female","165","[c]","29890","27570"
"Leaver Dept.","2021","Declared disabled","Unknown","Outside London","Male","130","[c]","29840","27570"
"Leaver Dept.","2021","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","London","Female","70","[c]","41860","35570"
"Leaver Dept.","2021","Declared non-disabled","Analysis","London","Male","65","[c]","43370","40100"
"Leaver Dept.","2021","Declared non-disabled","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Outside London","Female","30","[c]","39700","41330"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","London","Female","45","[c]","43270","38020"
"Leaver Dept.","2021","Declared non-disabled","Communications","London","Male","40","[c]","45940","35560"
"Leaver Dept.","2021","Declared non-disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","London","Female","40","[c]","48860","52500"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","London","Male","40","[c]","55300","54700"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Outside London","Male","35","[c]","37140","32010"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","London","Female","35","[c]","53760","53380"
"Leaver Dept.","2021","Declared non-disabled","Finance","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Outside London","Female","35","[c]","44450","43320"
"Leaver Dept.","2021","Declared non-disabled","Finance","Outside London","Male","30","[c]","37990","36070"
"Leaver Dept.","2021","Declared non-disabled","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Grants Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","London","Female","95","[c]","41050","33440"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","London","Male","40","[c]","44100","37640"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Outside London","Female","95","[c]","34910","30590"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Outside London","Male","55","[c]","33340","31360"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","London","Female","65","[c]","46970","50250"
"Leaver Dept.","2021","Declared non-disabled","Legal","London","Male","40","[c]","47960","50000"
"Leaver Dept.","2021","Declared non-disabled","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Outside London","Female","30","[c]","38480","35060"
"Leaver Dept.","2021","Declared non-disabled","Legal","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","London","Female","640","[c]","44990","39250"
"Leaver Dept.","2021","Declared non-disabled","No function","London","Male","490","[c]","44810","39600"
"Leaver Dept.","2021","Declared non-disabled","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Outside London","Female","430","[c]","26360","21590"
"Leaver Dept.","2021","Declared non-disabled","No function","Outside London","Male","275","[c]","28930","22570"
"Leaver Dept.","2021","Declared non-disabled","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Overseas","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Unknown","Female","105","[c]","36520","32000"
"Leaver Dept.","2021","Declared non-disabled","No function","Unknown","Male","80","[c]","40010","32000"
"Leaver Dept.","2021","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","London","Female","50","[c]","48910","45200"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","London","Male","45","[c]","47340","45200"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Outside London","Female","110","[c]","37210","31950"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Outside London","Male","125","[c]","38100","34250"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","London","Female","680","[c]","44320","39000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","London","Male","525","[c]","42790","37280"
"Leaver Dept.","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Outside London","Female","1240","[c]","28480","27570"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Outside London","Male","895","[c]","29790","27570"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","London","Male","5","[c]","[c]","[c]"
