"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Yorkshire and The Humber","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Lincolnshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Essex","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","East of England","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - East","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - East","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - East","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - East","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - East","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - East","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - East","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - East","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - West","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - West","AO","50","[c]","23450","23510"
"Leaver CS","2021","Black","London","Inner London - West","EO","40","[c]","28510","28370"
"Leaver CS","2021","Black","London","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - West","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - West","HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - West","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - West","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - East and North East","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - East and North East","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North East (England)","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cumbria","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cumbria","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cumbria","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cumbria","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","North West (England)","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Northern Ireland","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Scotland","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Kent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Kent","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South East (England)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
