"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","West Central Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","HEO","Female","20","20","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","HEO","Male","25","25","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","SEO","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands","SEO","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","EO","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Wales and The Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","HEO","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","HEO","Male","10","5","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","SEO","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","West Yorkshire","SEO","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","EO","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","HEO","Female","10","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","HEO","Male","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","SEO","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Bedfordshire and Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","35","35","30290","27760"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","35","35","55040","52950"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","35","35","34350","33450"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","45","45","43510","41950"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","EO","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","G6","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","G7","Female","20","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","G7","Male","30","30","50300","48370"
"In post","2021","Digital, Data and Technology","Cheshire","HEO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","HEO","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","SEO","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cheshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","HEO","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cornwall and Isles of Scilly","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","EO","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","AO","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","EO","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","EO","Male","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","G7","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","G7","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","HEO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","HEO","Male","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","SEO","Female","25","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Derbyshire and Nottinghamshire","SEO","Male","35","35","42070","42370"
"In post","2021","Digital, Data and Technology","Devon","AA","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","AA","Male","25","25","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","AO","Female","15","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","AO","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","EO","Female","75","70","28720","27130"
"In post","2021","Digital, Data and Technology","Devon","EO","Male","140","135","28810","27750"
"In post","2021","Digital, Data and Technology","Devon","G6","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","G6","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","G7","Female","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","G7","Male","70","70","52920","52460"
"In post","2021","Digital, Data and Technology","Devon","HEO","Female","75","65","36080","38450"
"In post","2021","Digital, Data and Technology","Devon","HEO","Male","205","200","36260","38450"
"In post","2021","Digital, Data and Technology","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","SEO","Female","60","55","43050","43160"
"In post","2021","Digital, Data and Technology","Devon","SEO","Male","145","145","43680","43160"
"In post","2021","Digital, Data and Technology","Devon","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Devon","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","EO","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","EO","Male","25","25","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","G7","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","G7","Male","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","HEO","Female","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","HEO","Male","70","70","33770","33290"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","SEO","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Dorset and Somerset","SEO","Male","65","60","43140","42510"
"In post","2021","Digital, Data and Technology","East Anglia","AO","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","EO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","EO","Male","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","G7","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","G7","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","HEO","Female","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","HEO","Male","40","40","32520","33000"
"In post","2021","Digital, Data and Technology","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","SEO","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Anglia","SEO","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Wales","AO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Wales","AO","Male","25","25","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Wales","EO","Female","75","70","26830","24870"
"In post","2021","Digital, Data and Technology","East Wales","EO","Male","150","150","28630","28850"
"In post","2021","Digital, Data and Technology","East Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Wales","G6","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Wales","G6","Male","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Wales","G7","Female","80","75","53900","51640"
"In post","2021","Digital, Data and Technology","East Wales","G7","Male","130","130","53980","51820"
"In post","2021","Digital, Data and Technology","East Wales","HEO","Female","95","85","33940","34360"
"In post","2021","Digital, Data and Technology","East Wales","HEO","Male","195","190","34750","35570"
"In post","2021","Digital, Data and Technology","East Wales","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Wales","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Wales","SEO","Female","75","75","40550","39310"
"In post","2021","Digital, Data and Technology","East Wales","SEO","Male","205","205","42350","42990"
"In post","2021","Digital, Data and Technology","East Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","AO","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","EO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","EO","Male","50","50","29310","29350"
"In post","2021","Digital, Data and Technology","Eastern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","G6","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","G7","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","G7","Male","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","HEO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","HEO","Male","40","40","35380","35230"
"In post","2021","Digital, Data and Technology","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","SEO","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Eastern Scotland","SEO","Male","40","40","45160","45440"
"In post","2021","Digital, Data and Technology","Essex","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","AA","Male","10","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","EO","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","EO","Male","35","30","26340","25560"
"In post","2021","Digital, Data and Technology","Essex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","G6","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","G7","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","G7","Male","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","HEO","Female","30","25","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","HEO","Male","75","70","32690","31870"
"In post","2021","Digital, Data and Technology","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","SEO","Female","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex","SEO","Male","50","45","39730","38630"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","70","65","26220","26600"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","100","100","26440","26570"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","25","25","[c]","[c]"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","60","55","50430","48860"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","165","165","53770","54540"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","85","80","31890","32780"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","140","140","32330","32780"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","75","70","40940","40450"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","225","225","42200","40760"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester","EO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester","EO","Male","35","35","25490","25000"
"In post","2021","Digital, Data and Technology","Greater Manchester","G6","Female","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester","G6","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester","G7","Female","25","25","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester","G7","Male","55","55","53470","52580"
"In post","2021","Digital, Data and Technology","Greater Manchester","HEO","Female","45","45","31200","31810"
"In post","2021","Digital, Data and Technology","Greater Manchester","HEO","Male","85","80","31980","31810"
"In post","2021","Digital, Data and Technology","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester","SEO","Female","35","35","38460","38630"
"In post","2021","Digital, Data and Technology","Greater Manchester","SEO","Male","105","105","39080","38630"
"In post","2021","Digital, Data and Technology","Greater Manchester","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","AO","Female","10","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","AO","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","EO","Female","35","35","26440","26670"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","EO","Male","65","60","27270","26670"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","G6","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","G7","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","G7","Male","55","55","52150","51640"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","HEO","Female","45","45","32340","32290"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","HEO","Male","50","50","32940","33300"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","SEO","Female","20","20","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","SEO","Male","50","50","38360","38970"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hampshire and Isle of Wight","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","EO","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","G6","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","G7","Female","5","5","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","HEO","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, Worcestershire and Warwickshire","HEO","Male","15","15","[c]","[c]"
