"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","National Crime Agency","London","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","National Crime Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","National Crime Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","West Midlands (England)","Heterosexual / straight","40","40","32440","32540"
"In post","2021","Asian","National Crime Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","London","Heterosexual / straight","40","35","46830","42660"
"In post","2021","Asian","Office for Standards in Education","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","North West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","London","Heterosexual / straight","45","45","43280","39150"
"In post","2021","Asian","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","London","Unknown","40","40","49400","44000"
"In post","2021","Asian","Office of Gas and Electricity Markets","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","London","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Scotland","Heterosexual / straight","160","155","36560","33100"
"In post","2021","Asian","Scottish Government","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","Scottish Government","Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","The National Archives","London","Heterosexual / straight","30","25","33740","33050"
"In post","2021","Asian","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","The National Archives","London","Unknown","15","10","[c]","[c]"
"In post","2021","Asian","UK Export Finance","London","Heterosexual / straight","55","55","48980","41130"
"In post","2021","Asian","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Export Finance","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Asian","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","South East (England)","Heterosexual / straight","50","40","25480","23130"
"In post","2021","Asian","United Kingdom Statistics Authority","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Wales","Heterosexual / straight","35","35","34810","32760"
"In post","2021","Asian","United Kingdom Statistics Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Wales","Unknown","10","5","[c]","[c]"
"In post","2021","Asian","Wales Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","Welsh Government","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","Wales","Heterosexual / straight","45","45","37950","34490"
"In post","2021","Asian","Welsh Government","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","London","Heterosexual / straight","355","345","40340","32080"
"In post","2021","Black","Attorney General's Departments","London","LGBO","15","15","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","London","Unknown","55","50","41020","34160"
"In post","2021","Black","Attorney General's Departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","South East (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","South East (England)","Unknown","[c]","[c]","[c]","[c]"
