"Status","Year","Ethnicity","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","G6/G7","Female","40","[c]","58290","56810"
"Leaver Dept.","2021","Mixed","London","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","SEO/HEO","Female","45","[c]","36680","35130"
"Leaver Dept.","2021","Mixed","London","SEO/HEO","Male","35","[c]","35350","34250"
"Leaver Dept.","2021","Mixed","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
