"Status","Year","Ethnicity","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Outside London","Male","Undeclared","8190","7775","32520","28750"
"In post","2021","White","Outside London","Male","Unknown","13260","12450","33020","30930"
"In post","2021","White","Outside London","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","White","Outside London","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","White","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Overseas","Female","Heterosexual / straight","790","785","50450","52380"
"In post","2021","White","Overseas","Female","LGBO","40","40","47000","43230"
"In post","2021","White","Overseas","Female","Undeclared","80","80","49260","53070"
"In post","2021","White","Overseas","Female","Unknown","70","70","49980","46620"
"In post","2021","White","Overseas","Male","Heterosexual / straight","1350","1345","50250","49130"
"In post","2021","White","Overseas","Male","LGBO","100","100","53530","54470"
"In post","2021","White","Overseas","Male","Undeclared","115","115","50040","47340"
"In post","2021","White","Overseas","Male","Unknown","80","80","49720","45670"
"In post","2021","White","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Female","Heterosexual / straight","425","395","33500","27570"
"In post","2021","White","Unknown","Female","LGBO","20","20","[c]","[c]"
"In post","2021","White","Unknown","Female","Undeclared","40","35","31270","27570"
"In post","2021","White","Unknown","Female","Unknown","50","40","32840","27570"
"In post","2021","White","Unknown","Male","Heterosexual / straight","355","350","34690","27660"
"In post","2021","White","Unknown","Male","LGBO","30","25","[c]","[c]"
"In post","2021","White","Unknown","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","White","Unknown","Male","Unknown","25","25","[c]","[c]"
"In post","2021","White","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Female","Heterosexual / straight","205","[c]","33190","28890"
"Leaver CS","2021","Asian","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Female","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Male","Heterosexual / straight","155","[c]","32550","28760"
"Leaver CS","2021","Asian","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Male","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outside London","Female","Heterosexual / straight","200","[c]","27000","21430"
"Leaver CS","2021","Asian","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outside London","Female","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outside London","Male","Heterosexual / straight","185","[c]","28910","25000"
"Leaver CS","2021","Asian","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outside London","Male","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Female","Heterosexual / straight","170","[c]","31800","27760"
"Leaver CS","2021","Black","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Male","Heterosexual / straight","95","[c]","35180","31060"
"Leaver CS","2021","Black","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Female","Heterosexual / straight","85","[c]","29280","24180"
"Leaver CS","2021","Black","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Male","Heterosexual / straight","95","[c]","30560","26890"
"Leaver CS","2021","Black","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Female","Heterosexual / straight","60","[c]","34820","31060"
"Leaver CS","2021","Mixed","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Male","Heterosexual / straight","40","[c]","38560","32760"
"Leaver CS","2021","Mixed","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Female","Heterosexual / straight","75","[c]","24630","21090"
"Leaver CS","2021","Mixed","Outside London","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Male","Heterosexual / straight","65","[c]","30110","26840"
"Leaver CS","2021","Mixed","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Female","Undeclared","40","[c]","41800","37510"
"Leaver CS","2021","Undeclared","London","Female","Unknown","80","[c]","27220","18200"
"Leaver CS","2021","Undeclared","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Male","Undeclared","70","[c]","46740","41410"
"Leaver CS","2021","Undeclared","London","Male","Unknown","65","[c]","30460","22670"
"Leaver CS","2021","Undeclared","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","Female","Heterosexual / straight","30","[c]","29190","25130"
"Leaver CS","2021","Undeclared","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","Female","Undeclared","130","[c]","28630","26590"
"Leaver CS","2021","Undeclared","Outside London","Female","Unknown","290","[c]","26820","23050"
"Leaver CS","2021","Undeclared","Outside London","Male","Heterosexual / straight","45","[c]","31240","27680"
"Leaver CS","2021","Undeclared","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","Male","Undeclared","260","[c]","33470","32270"
"Leaver CS","2021","Undeclared","Outside London","Male","Unknown","270","[c]","30790","27570"
"Leaver CS","2021","Undeclared","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
