"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","Heterosexual / straight","325","285","25990","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","Undeclared","25","20","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","Unknown","100","85","25180","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Central Valleys","Heterosexual / straight","395","360","26860","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Central Valleys","LGBO","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Central Valleys","Undeclared","40","35","26720","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Central Valleys","Unknown","140","120","25230","26840"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Conwy and Denbighshire","Heterosexual / straight","100","90","27490","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Conwy and Denbighshire","Undeclared","10","5","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Conwy and Denbighshire","Unknown","30","25","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwent Valleys","Heterosexual / straight","445","400","26390","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwent Valleys","LGBO","30","30","25920","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwent Valleys","Undeclared","50","45","25470","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwent Valleys","Unknown","165","140","24560","26120"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwynedd","Heterosexual / straight","255","235","23810","21010"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwynedd","LGBO","10","10","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwynedd","Undeclared","45","40","23450","21010"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Gwynedd","Unknown","115","105","22760","21010"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Isle of Anglesey","Heterosexual / straight","55","50","27160","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Isle of Anglesey","Undeclared","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Isle of Anglesey","Unknown","5","5","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","South West Wales","Heterosexual / straight","275","240","25620","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","South West Wales","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","South West Wales","Undeclared","45","40","25070","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","South West Wales","Unknown","100","85","24490","26080"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Swansea","Heterosexual / straight","375","335","24930","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Swansea","LGBO","30","30","25920","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Swansea","Undeclared","40","35","24310","26120"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Swansea","Unknown","140","120","24100","21010"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Bradford","Heterosexual / straight","560","495","25320","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Bradford","LGBO","35","30","25100","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Bradford","Undeclared","60","50","25520","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Bradford","Unknown","250","215","25210","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Calderdale and Kirklees","Heterosexual / straight","460","415","27230","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Calderdale and Kirklees","LGBO","30","30","27360","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Calderdale and Kirklees","Undeclared","65","60","26490","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Calderdale and Kirklees","Unknown","175","150","26860","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Leeds","Heterosexual / straight","1615","1495","33090","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Leeds","LGBO","125","120","30220","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Leeds","Undeclared","170","155","30110","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Leeds","Unknown","535","485","33820","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Wakefield","Heterosexual / straight","165","145","27540","27570"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Wakefield","LGBO","15","15","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Wakefield","Undeclared","20","20","[c]","[c]"
"In post","2021","Department for Work and Pensions (excl. agencies)","West Yorkshire","Wakefield","Unknown","70","60","27370","27570"
"In post","2021","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Inner London - West","Westminster","Heterosexual / straight","865","835","50310","53360"
"In post","2021","Department of Health and Social Care (excl. agencies)","Inner London - West","Westminster","LGBO","110","110","48310","52990"
"In post","2021","Department of Health and Social Care (excl. agencies)","Inner London - West","Westminster","Undeclared","55","50","47520","44690"
"In post","2021","Department of Health and Social Care (excl. agencies)","Inner London - West","Westminster","Unknown","1415","1395","47280","40650"
"In post","2021","Department of Health and Social Care (excl. agencies)","Lancashire","East Lancashire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Lancashire","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Lancashire","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Merseyside","East Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Merseyside","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Merseyside","East Merseyside","Unknown","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","West Yorkshire","Leeds","Heterosexual / straight","490","470","44610","42480"
"In post","2021","Department of Health and Social Care (excl. agencies)","West Yorkshire","Leeds","LGBO","40","40","37770","31900"
"In post","2021","Department of Health and Social Care (excl. agencies)","West Yorkshire","Leeds","Undeclared","35","35","45310","39420"
"In post","2021","Department of Health and Social Care (excl. agencies)","West Yorkshire","Leeds","Unknown","475","465","41560","36820"
"In post","2021","Disclosure Scotland","West Central Scotland","Glasgow City","Heterosexual / straight","185","170","29580","24910"
"In post","2021","Disclosure Scotland","West Central Scotland","Glasgow City","LGBO","20","20","[c]","[c]"
"In post","2021","Disclosure Scotland","West Central Scotland","Glasgow City","Undeclared","10","10","[c]","[c]"
"In post","2021","Disclosure Scotland","West Central Scotland","Glasgow City","Unknown","100","90","25830","22230"
"In post","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Swansea","Heterosexual / straight","3825","3445","26840","21590"
"In post","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Swansea","LGBO","170","160","24760","21590"
"In post","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Swansea","Undeclared","1550","1280","25030","21590"
"In post","2021","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Swansea","Unknown","680","605","24680","21590"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Bedford","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Bedford","Undeclared","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Bedford","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Central Bedfordshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Central Bedfordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Hertfordshire","Heterosexual / straight","30","30","30080","30580"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Hertfordshire","Undeclared","10","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Hertfordshire","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Luton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Luton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Cheshire East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Cheshire West and Chester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cheshire","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cumbria","East Cumbria","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cumbria","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cumbria","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cumbria","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cumbria","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Cumbria","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Derby","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Derby","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Derby","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","East Derbyshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","North Nottinghamshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","North Nottinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","170","165","36040","33350"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Nottingham","LGBO","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Nottingham","Undeclared","50","50","36680","36190"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","Nottingham","Unknown","65","65","33070","31040"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Devon","Devon CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Devon","Devon CC","Undeclared","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Devon","Devon CC","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Devon","Plymouth","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Devon","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Devon","Plymouth","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Devon","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","Bournemouth and Poole","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","Bournemouth and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","Dorset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","Dorset CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","Somerset","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","Somerset","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Dorset and Somerset","Somerset","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Cambridgeshire CC","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Cambridgeshire CC","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Cambridgeshire CC","Unknown","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","North and West Norfolk","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","North and West Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Norwich and East Norfolk","Heterosexual / straight","30","30","28390","27680"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Norwich and East Norfolk","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Peterborough","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Peterborough","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Peterborough","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Suffolk","Heterosexual / straight","40","40","29250","27680"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Suffolk","Undeclared","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Anglia","Suffolk","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Cardiff and Vale of Glamorgan","Undeclared","10","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Flintshire and Wrexham","Heterosexual / straight","30","30","29220","27680"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Flintshire and Wrexham","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Flintshire and Wrexham","Unknown","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Monmouthshire and Newport","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Monmouthshire and Newport","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Powys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Undeclared","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Eastern Scotland","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
