"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","East of England","Central Bedfordshire","SEO/HEO","95","95","36750","36300"
"In post","2021","Declared non-disabled","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Essex Haven Gateway","AA/AO","220","210","24440","21430"
"In post","2021","Declared non-disabled","East of England","Essex Haven Gateway","EO","380","355","29720","29290"
"In post","2021","Declared non-disabled","East of England","Essex Haven Gateway","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Essex Haven Gateway","SEO/HEO","160","155","40420","36320"
"In post","2021","Declared non-disabled","East of England","Essex Haven Gateway","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Essex Thames Gateway","AA/AO","245","210","23460","24180"
"In post","2021","Declared non-disabled","East of England","Essex Thames Gateway","EO","295","265","29520","29290"
"In post","2021","Declared non-disabled","East of England","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Essex Thames Gateway","SEO/HEO","65","60","35980","35800"
"In post","2021","Declared non-disabled","East of England","Essex Thames Gateway","Unknown","75","70","27430","23840"
"In post","2021","Declared non-disabled","East of England","Heart of Essex","AA/AO","275","255","25690","25400"
"In post","2021","Declared non-disabled","East of England","Heart of Essex","EO","230","220","28970","29290"
"In post","2021","Declared non-disabled","East of England","Heart of Essex","G6/G7","70","65","61400","60710"
"In post","2021","Declared non-disabled","East of England","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Heart of Essex","SEO/HEO","125","115","37240","35630"
"In post","2021","Declared non-disabled","East of England","Heart of Essex","Unknown","50","45","29550","30210"
"In post","2021","Declared non-disabled","East of England","Hertfordshire","AA/AO","485","450","25560","24670"
"In post","2021","Declared non-disabled","East of England","Hertfordshire","EO","640","595","29920","29290"
"In post","2021","Declared non-disabled","East of England","Hertfordshire","G6/G7","175","165","60380","59730"
"In post","2021","Declared non-disabled","East of England","Hertfordshire","SCS level","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Hertfordshire","SEO/HEO","415","395","39590","38180"
"In post","2021","Declared non-disabled","East of England","Hertfordshire","Unknown","95","90","29860","28200"
"In post","2021","Declared non-disabled","East of England","Luton","AA/AO","100","85","20410","20650"
"In post","2021","Declared non-disabled","East of England","Luton","EO","220","185","27620","27570"
"In post","2021","Declared non-disabled","East of England","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Luton","SEO/HEO","35","35","34010","32700"
"In post","2021","Declared non-disabled","East of England","Luton","Unknown","45","45","28240","26310"
"In post","2021","Declared non-disabled","East of England","North and West Norfolk","AA/AO","370","345","23730","21130"
"In post","2021","Declared non-disabled","East of England","North and West Norfolk","EO","155","145","28220","27570"
"In post","2021","Declared non-disabled","East of England","North and West Norfolk","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","North and West Norfolk","SEO/HEO","140","130","35580","33980"
"In post","2021","Declared non-disabled","East of England","North and West Norfolk","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Norwich and East Norfolk","AA/AO","470","415","22240","21010"
"In post","2021","Declared non-disabled","East of England","Norwich and East Norfolk","EO","405","360","27410","27570"
"In post","2021","Declared non-disabled","East of England","Norwich and East Norfolk","G6/G7","65","60","55610","54090"
"In post","2021","Declared non-disabled","East of England","Norwich and East Norfolk","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Norwich and East Norfolk","SEO/HEO","210","200","35860","34190"
"In post","2021","Declared non-disabled","East of England","Norwich and East Norfolk","Unknown","90","80","29890","29010"
"In post","2021","Declared non-disabled","East of England","Peterborough","AA/AO","490","410","20900","21430"
"In post","2021","Declared non-disabled","East of England","Peterborough","EO","340","305","26870","27130"
"In post","2021","Declared non-disabled","East of England","Peterborough","G6/G7","60","55","58150","54860"
"In post","2021","Declared non-disabled","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Peterborough","SEO/HEO","265","250","35120","33840"
"In post","2021","Declared non-disabled","East of England","Peterborough","Unknown","55","50","28200","28200"
"In post","2021","Declared non-disabled","East of England","Southend-on-Sea","AA/AO","180","150","21640","21440"
"In post","2021","Declared non-disabled","East of England","Southend-on-Sea","EO","230","205","27970","28130"
"In post","2021","Declared non-disabled","East of England","Southend-on-Sea","G6/G7","75","75","53870","52580"
"In post","2021","Declared non-disabled","East of England","Southend-on-Sea","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Southend-on-Sea","SEO/HEO","300","275","35790","35000"
"In post","2021","Declared non-disabled","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Suffolk","AA/AO","1085","1015","22990","21260"
"In post","2021","Declared non-disabled","East of England","Suffolk","EO","860","810","27180","27570"
"In post","2021","Declared non-disabled","East of England","Suffolk","G6/G7","115","110","55970","52580"
"In post","2021","Declared non-disabled","East of England","Suffolk","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Suffolk","SEO/HEO","585","560","35080","33300"
"In post","2021","Declared non-disabled","East of England","Suffolk","Unknown","115","105","28820","28200"
"In post","2021","Declared non-disabled","East of England","Thurrock","AA/AO","75","70","21850","21430"
"In post","2021","Declared non-disabled","East of England","Thurrock","EO","160","150","27190","27280"
"In post","2021","Declared non-disabled","East of England","Thurrock","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","Thurrock","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","West Essex","AA/AO","45","40","21580","21430"
"In post","2021","Declared non-disabled","East of England","West Essex","EO","345","295","28010","27370"
"In post","2021","Declared non-disabled","East of England","West Essex","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","West Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East of England","West Essex","SEO/HEO","105","100","33800","32460"
"In post","2021","Declared non-disabled","East of England","West Essex","Unknown","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","London","Barking & Dagenham and Havering","AA/AO","80","70","23450","23210"
"In post","2021","Declared non-disabled","London","Barking & Dagenham and Havering","EO","285","265","31030","31060"
"In post","2021","Declared non-disabled","London","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","London","Barking & Dagenham and Havering","SEO/HEO","35","30","38790","37610"
"In post","2021","Declared non-disabled","London","Barking & Dagenham and Havering","Unknown","30","30","32900","34100"
"In post","2021","Declared non-disabled","London","Barnet","AA/AO","175","155","23840","23530"
"In post","2021","Declared non-disabled","London","Barnet","EO","325","300","29740","31060"
"In post","2021","Declared non-disabled","London","Barnet","G6/G7","155","155","59580","55130"
"In post","2021","Declared non-disabled","London","Barnet","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","London","Barnet","SEO/HEO","385","375","38000","38200"
"In post","2021","Declared non-disabled","London","Barnet","Unknown","30","30","30200","26810"
"In post","2021","Declared non-disabled","London","Bexley and Greenwich","AA/AO","515","495","28430","28590"
"In post","2021","Declared non-disabled","London","Bexley and Greenwich","EO","400","370","31960","31060"
"In post","2021","Declared non-disabled","London","Bexley and Greenwich","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","London","Bexley and Greenwich","SEO/HEO","140","135","41790","39690"
"In post","2021","Declared non-disabled","London","Bexley and Greenwich","Unknown","75","70","34120","34100"
"In post","2021","Declared non-disabled","London","Brent","AA/AO","120","105","23550","23500"
"In post","2021","Declared non-disabled","London","Brent","EO","200","190","30730","31060"
"In post","2021","Declared non-disabled","London","Brent","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","London","Brent","SEO/HEO","60","55","41110","37610"
"In post","2021","Declared non-disabled","London","Brent","Unknown","50","50","32720","29720"
"In post","2021","Declared non-disabled","London","Bromley","AA/AO","115","100","22410","22450"
"In post","2021","Declared non-disabled","London","Bromley","EO","175","160","31000","31060"
"In post","2021","Declared non-disabled","London","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","London","Bromley","SEO/HEO","35","30","40610","39000"
"In post","2021","Declared non-disabled","London","Bromley","Unknown","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","London","Camden and City of London","AA/AO","510","480","23560","23500"
"In post","2021","Declared non-disabled","London","Camden and City of London","EO","590","565","29470","29570"
"In post","2021","Declared non-disabled","London","Camden and City of London","G6/G7","390","375","67930","59890"
"In post","2021","Declared non-disabled","London","Camden and City of London","SCS level","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","London","Camden and City of London","SEO/HEO","740","720","38430","36510"
"In post","2021","Declared non-disabled","London","Camden and City of London","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","London","Croydon","AA/AO","1215","1095","24590","25630"
"In post","2021","Declared non-disabled","London","Croydon","EO","1850","1745","29610","29370"
"In post","2021","Declared non-disabled","London","Croydon","G6/G7","1200","1160","63500","61090"
"In post","2021","Declared non-disabled","London","Croydon","SCS level","65","60","89100","82030"
"In post","2021","Declared non-disabled","London","Croydon","SEO/HEO","2520","2435","39420","37600"
"In post","2021","Declared non-disabled","London","Croydon","Unknown","70","65","36320","35050"
"In post","2021","Declared non-disabled","London","Ealing","AA/AO","45","40","24980","25110"
"In post","2021","Declared non-disabled","London","Ealing","EO","260","245","31160","31060"
"In post","2021","Declared non-disabled","London","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","London","Ealing","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","London","Ealing","Unknown","30","30","33420","32090"
"In post","2021","Declared non-disabled","London","Enfield","AA/AO","50","45","23370","23130"
"In post","2021","Declared non-disabled","London","Enfield","EO","185","170","30890","31060"
"In post","2021","Declared non-disabled","London","Enfield","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","London","Enfield","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","London","Hackney and Newham","AA/AO","525","460","24180","25060"
"In post","2021","Declared non-disabled","London","Hackney and Newham","EO","755","700","30850","31060"
"In post","2021","Declared non-disabled","London","Hackney and Newham","G6/G7","190","185","63430","59590"
"In post","2021","Declared non-disabled","London","Hackney and Newham","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","London","Hackney and Newham","SEO/HEO","475","455","39490","39000"
"In post","2021","Declared non-disabled","London","Hackney and Newham","Unknown","90","85","30450","27730"
"In post","2021","Declared non-disabled","London","Haringey and Islington","AA/AO","365","345","27560","25110"
"In post","2021","Declared non-disabled","London","Haringey and Islington","EO","355","330","31190","31060"
"In post","2021","Declared non-disabled","London","Haringey and Islington","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","London","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","London","Haringey and Islington","SEO/HEO","100","95","41610","39000"
"In post","2021","Declared non-disabled","London","Haringey and Islington","Unknown","90","85","32800","34100"
"In post","2021","Declared non-disabled","London","Harrow and Hillingdon","AA/AO","450","415","25110","25630"
"In post","2021","Declared non-disabled","London","Harrow and Hillingdon","EO","1560","1370","29660","29080"
"In post","2021","Declared non-disabled","London","Harrow and Hillingdon","G6/G7","55","55","61880","58600"
"In post","2021","Declared non-disabled","London","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","London","Harrow and Hillingdon","SEO/HEO","515","490","37320","36620"
"In post","2021","Declared non-disabled","London","Harrow and Hillingdon","Unknown","35","30","34020","33700"
"In post","2021","Declared non-disabled","London","Hounslow and Richmond upon Thames","AA/AO","590","545","26770","25110"
"In post","2021","Declared non-disabled","London","Hounslow and Richmond upon Thames","EO","715","680","29970","29250"
"In post","2021","Declared non-disabled","London","Hounslow and Richmond upon Thames","G6/G7","95","95","55160","53600"
"In post","2021","Declared non-disabled","London","Hounslow and Richmond upon Thames","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","London","Hounslow and Richmond upon Thames","SEO/HEO","545","525","37800","36140"
"In post","2021","Declared non-disabled","London","Hounslow and Richmond upon Thames","Unknown","30","30","31270","26810"
"In post","2021","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","310","300","30520","31550"
"In post","2021","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","EO","195","185","31910","31060"
"In post","2021","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","50","50","43270","43240"
"In post","2021","Declared non-disabled","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","40","40","35140","34100"
"In post","2021","Declared non-disabled","London","Lambeth","AA/AO","255","245","28150","25860"
"In post","2021","Declared non-disabled","London","Lambeth","EO","655","615","31200","31060"
"In post","2021","Declared non-disabled","London","Lambeth","G6/G7","540","515","60650","59160"
"In post","2021","Declared non-disabled","London","Lambeth","SCS level","115","90","101730","95410"
"In post","2021","Declared non-disabled","London","Lambeth","SEO/HEO","845","795","40000","40070"
"In post","2021","Declared non-disabled","London","Lambeth","Unknown","45","45","33270","34100"
"In post","2021","Declared non-disabled","London","Lewisham and Southwark","AA/AO","155","145","24460","25110"
"In post","2021","Declared non-disabled","London","Lewisham and Southwark","EO","435","420","30000","31060"
"In post","2021","Declared non-disabled","London","Lewisham and Southwark","G6/G7","35","35","60430","59680"
"In post","2021","Declared non-disabled","London","Lewisham and Southwark","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","London","Lewisham and Southwark","SEO/HEO","115","110","38130","36650"
"In post","2021","Declared non-disabled","London","Lewisham and Southwark","Unknown","230","220","35370","34100"
"In post","2021","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","AA/AO","90","80","22450","22450"
"In post","2021","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","EO","255","245","30980","31060"
"In post","2021","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","50","50","39840","37620"
"In post","2021","Declared non-disabled","London","Merton, Kingston upon Thames and Sutton","Unknown","45","45","32480","30200"
"In post","2021","Declared non-disabled","London","Redbridge and Waltham Forest","AA/AO","265","225","24080","25110"
"In post","2021","Declared non-disabled","London","Redbridge and Waltham Forest","EO","380","355","30750","31060"
"In post","2021","Declared non-disabled","London","Redbridge and Waltham Forest","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","London","Redbridge and Waltham Forest","SEO/HEO","50","50","37270","36650"
"In post","2021","Declared non-disabled","London","Redbridge and Waltham Forest","Unknown","60","60","32880","32090"
"In post","2021","Declared non-disabled","London","Tower Hamlets","AA/AO","320","295","23630","23500"
"In post","2021","Declared non-disabled","London","Tower Hamlets","EO","630","605","29280","29570"
"In post","2021","Declared non-disabled","London","Tower Hamlets","G6/G7","1810","1755","62000","59330"
"In post","2021","Declared non-disabled","London","Tower Hamlets","SCS level","300","290","96330","93650"
"In post","2021","Declared non-disabled","London","Tower Hamlets","SEO/HEO","1495","1465","38900","38430"
"In post","2021","Declared non-disabled","London","Tower Hamlets","Unknown","45","45","35210","34100"
"In post","2021","Declared non-disabled","London","Wandsworth","AA/AO","345","320","29460","30220"
"In post","2021","Declared non-disabled","London","Wandsworth","EO","115","115","32920","31060"
"In post","2021","Declared non-disabled","London","Wandsworth","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","London","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","London","Wandsworth","SEO/HEO","50","45","44010","43240"
"In post","2021","Declared non-disabled","London","Wandsworth","Unknown","30","30","35420","34770"
"In post","2021","Declared non-disabled","London","Westminster","AA/AO","1620","1540","24490","24370"
"In post","2021","Declared non-disabled","London","Westminster","EO","4130","4015","29120","29080"
"In post","2021","Declared non-disabled","London","Westminster","G6/G7","14280","13775","60030","58030"
"In post","2021","Declared non-disabled","London","Westminster","SCS level","2680","2590","88830","79760"
"In post","2021","Declared non-disabled","London","Westminster","SEO/HEO","13275","13045","38440","37880"
"In post","2021","Declared non-disabled","London","Westminster","Unknown","70","70","43640","41060"
"In post","2021","Declared non-disabled","North East (England)","Darlington","AA/AO","70","65","21010","21000"
"In post","2021","Declared non-disabled","North East (England)","Darlington","EO","120","105","26580","26000"
"In post","2021","Declared non-disabled","North East (England)","Darlington","G6/G7","145","145","53740","50630"
"In post","2021","Declared non-disabled","North East (England)","Darlington","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","North East (England)","Darlington","SEO/HEO","315","300","34710","36500"
"In post","2021","Declared non-disabled","North East (England)","Darlington","Unknown","40","35","25510","23380"
"In post","2021","Declared non-disabled","North East (England)","Durham CC","AA/AO","2125","1855","23050","21430"
"In post","2021","Declared non-disabled","North East (England)","Durham CC","EO","880","795","27560","27130"
"In post","2021","Declared non-disabled","North East (England)","Durham CC","G6/G7","90","85","59620","56750"
"In post","2021","Declared non-disabled","North East (England)","Durham CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North East (England)","Durham CC","SEO/HEO","580","545","37220","36410"
"In post","2021","Declared non-disabled","North East (England)","Durham CC","Unknown","105","100","30350","30880"
"In post","2021","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","AA/AO","555","500","22890","21010"
"In post","2021","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","EO","345","310","28000","27570"
"In post","2021","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","G6/G7","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","SEO/HEO","110","105","37160","34290"
"In post","2021","Declared non-disabled","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","45","45","32220","33360"
"In post","2021","Declared non-disabled","North East (England)","Northumberland","AA/AO","70","60","20550","20920"
"In post","2021","Declared non-disabled","North East (England)","Northumberland","EO","150","130","27250","27570"
"In post","2021","Declared non-disabled","North East (England)","Northumberland","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","North East (England)","Northumberland","SEO/HEO","55","50","35750","35220"
"In post","2021","Declared non-disabled","North East (England)","Northumberland","Unknown","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","North East (England)","South Teesside","AA/AO","300","270","20610","21010"
"In post","2021","Declared non-disabled","North East (England)","South Teesside","EO","305","275","26800","27570"
"In post","2021","Declared non-disabled","North East (England)","South Teesside","G6/G7","40","40","53650","55610"
"In post","2021","Declared non-disabled","North East (England)","South Teesside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North East (England)","South Teesside","SEO/HEO","70","65","34530","32210"
"In post","2021","Declared non-disabled","North East (England)","South Teesside","Unknown","85","75","28100","28200"
"In post","2021","Declared non-disabled","North East (England)","Sunderland","AA/AO","1485","1175","20780","21010"
"In post","2021","Declared non-disabled","North East (England)","Sunderland","EO","940","830","27120","27570"
"In post","2021","Declared non-disabled","North East (England)","Sunderland","G6/G7","65","60","55220","52580"
"In post","2021","Declared non-disabled","North East (England)","Sunderland","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","North East (England)","Sunderland","SEO/HEO","335","315","33720","31990"
"In post","2021","Declared non-disabled","North East (England)","Sunderland","Unknown","35","35","29520","29200"
"In post","2021","Declared non-disabled","North East (England)","Tyneside","AA/AO","3950","3400","20750","21010"
"In post","2021","Declared non-disabled","North East (England)","Tyneside","EO","2570","2350","26340","26500"
"In post","2021","Declared non-disabled","North East (England)","Tyneside","G6/G7","1165","1130","54520","52580"
"In post","2021","Declared non-disabled","North East (England)","Tyneside","SCS level","70","70","88670","79750"
"In post","2021","Declared non-disabled","North East (England)","Tyneside","SEO/HEO","2875","2725","34540","32640"
"In post","2021","Declared non-disabled","North East (England)","Tyneside","Unknown","175","165","29050","28200"
"In post","2021","Declared non-disabled","North West (England)","Blackburn with Darwen","AA/AO","120","100","21240","21010"
"In post","2021","Declared non-disabled","North West (England)","Blackburn with Darwen","EO","155","140","27530","27570"
"In post","2021","Declared non-disabled","North West (England)","Blackburn with Darwen","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Blackburn with Darwen","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Blackburn with Darwen","SEO/HEO","35","35","32960","32330"
"In post","2021","Declared non-disabled","North West (England)","Blackburn with Darwen","Unknown","50","45","27900","26500"
"In post","2021","Declared non-disabled","North West (England)","Blackpool","AA/AO","1305","1170","20840","21010"
"In post","2021","Declared non-disabled","North West (England)","Blackpool","EO","1430","1290","27430","27570"
"In post","2021","Declared non-disabled","North West (England)","Blackpool","G6/G7","335","320","55850","52750"
"In post","2021","Declared non-disabled","North West (England)","Blackpool","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Blackpool","SEO/HEO","805","760","34520","34290"
"In post","2021","Declared non-disabled","North West (England)","Blackpool","Unknown","50","45","29910","30210"
"In post","2021","Declared non-disabled","North West (England)","Cheshire East","AA/AO","190","170","23640","21550"
"In post","2021","Declared non-disabled","North West (England)","Cheshire East","EO","175","160","27360","27570"
"In post","2021","Declared non-disabled","North West (England)","Cheshire East","G6/G7","30","30","58230","52960"
"In post","2021","Declared non-disabled","North West (England)","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Cheshire East","SEO/HEO","95","90","38880","37350"
"In post","2021","Declared non-disabled","North West (England)","Cheshire East","Unknown","40","40","30220","31420"
"In post","2021","Declared non-disabled","North West (England)","Cheshire West and Chester","AA/AO","125","120","20700","21010"
"In post","2021","Declared non-disabled","North West (England)","Cheshire West and Chester","EO","120","110","27210","27570"
"In post","2021","Declared non-disabled","North West (England)","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Cheshire West and Chester","SEO/HEO","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Cheshire West and Chester","Unknown","55","55","29090","28200"
"In post","2021","Declared non-disabled","North West (England)","Chorley and West Lancashire","AA/AO","435","400","25240","24920"
"In post","2021","Declared non-disabled","North West (England)","Chorley and West Lancashire","EO","190","175","29030","27570"
"In post","2021","Declared non-disabled","North West (England)","Chorley and West Lancashire","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Chorley and West Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Chorley and West Lancashire","SEO/HEO","145","135","39470","38160"
"In post","2021","Declared non-disabled","North West (England)","Chorley and West Lancashire","Unknown","40","40","32880","33360"
"In post","2021","Declared non-disabled","North West (England)","East Cumbria","AA/AO","285","250","21140","21050"
"In post","2021","Declared non-disabled","North West (England)","East Cumbria","EO","235","215","25250","25560"
"In post","2021","Declared non-disabled","North West (England)","East Cumbria","G6/G7","40","40","52810","50730"
"In post","2021","Declared non-disabled","North West (England)","East Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","East Cumbria","SEO/HEO","130","120","33870","31990"
"In post","2021","Declared non-disabled","North West (England)","East Cumbria","Unknown","45","45","30350","30210"
"In post","2021","Declared non-disabled","North West (England)","East Lancashire","AA/AO","115","100","20410","21010"
"In post","2021","Declared non-disabled","North West (England)","East Lancashire","EO","150","135","27350","27570"
"In post","2021","Declared non-disabled","North West (England)","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","East Lancashire","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","East Lancashire","Unknown","55","50","28450","28200"
"In post","2021","Declared non-disabled","North West (England)","East Merseyside","AA/AO","215","175","20700","20180"
"In post","2021","Declared non-disabled","North West (England)","East Merseyside","EO","385","345","27530","27570"
"In post","2021","Declared non-disabled","North West (England)","East Merseyside","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","East Merseyside","SEO/HEO","85","80","34950","33830"
"In post","2021","Declared non-disabled","North West (England)","East Merseyside","Unknown","70","65","29200","28200"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester North East","AA/AO","215","195","22280","21010"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester North East","EO","420","395","27670","27570"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester North East","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester North East","SEO/HEO","90","80","35630","34080"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester North East","Unknown","100","95","29270","30210"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester North West","AA/AO","755","670","21350","21010"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester North West","EO","500","445","27350","27570"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester North West","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester North West","SEO/HEO","120","115","35220","34290"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester North West","Unknown","85","85","30590","31420"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester South East","AA/AO","510","450","20830","21010"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester South East","EO","315","295","27190","27570"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester South East","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester South East","SEO/HEO","110","110","34860","33300"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester South East","Unknown","80","75","30460","30210"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester South West","AA/AO","860","775","20530","20140"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester South West","EO","1040","980","25910","25560"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester South West","G6/G7","420","410","56170","52580"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester South West","SCS level","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester South West","SEO/HEO","1170","1130","34440","31990"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester South West","Unknown","185","175","31300","30210"
"In post","2021","Declared non-disabled","North West (England)","Lancaster and Wyre","AA/AO","315","295","22730","21030"
"In post","2021","Declared non-disabled","North West (England)","Lancaster and Wyre","EO","250","230","27560","27570"
"In post","2021","Declared non-disabled","North West (England)","Lancaster and Wyre","G6/G7","35","30","68250","73200"
"In post","2021","Declared non-disabled","North West (England)","Lancaster and Wyre","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","North West (England)","Lancaster and Wyre","SEO/HEO","100","95","37530","36470"
"In post","2021","Declared non-disabled","North West (England)","Lancaster and Wyre","Unknown","20","20","[c]","[c]"
