"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","Female","40","35","27000","27350"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","Female","65","60","55030","55610"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","Male","40","35","53180","51160"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","EO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Devon","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","AA/AO","Female","30","25","21370","21950"
"In post","2021","Attorney General's Departments","East Anglia","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","EO","Female","20","15","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","G6/G7","Female","20","15","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Anglia","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","AA/AO","Female","45","40","21860","21950"
"In post","2021","Attorney General's Departments","East Wales","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","EO","Female","35","35","27610","28430"
"In post","2021","Attorney General's Departments","East Wales","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","G6/G7","Female","80","75","53430","53350"
"In post","2021","Attorney General's Departments","East Wales","G6/G7","Male","50","50","57160","55610"
"In post","2021","Attorney General's Departments","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","SEO/HEO","Female","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","East Wales","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","EO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","EO","Female","35","30","28620","29170"
"In post","2021","Attorney General's Departments","Essex","EO","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","G6/G7","Female","50","40","59640","60710"
"In post","2021","Attorney General's Departments","Essex","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Essex","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Female","60","50","54200","53830"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","Male","40","40","57460","55610"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","AA/AO","Female","55","45","22030","21950"
"In post","2021","Attorney General's Departments","Greater Manchester","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","EO","Female","55","50","27990","28430"
"In post","2021","Attorney General's Departments","Greater Manchester","EO","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","G6/G7","Female","100","90","55470","55610"
"In post","2021","Attorney General's Departments","Greater Manchester","G6/G7","Male","65","65","57490","55610"
"In post","2021","Attorney General's Departments","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Greater Manchester","SEO/HEO","Female","30","30","35560","34480"
"In post","2021","Attorney General's Departments","Greater Manchester","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","Female","35","30","22360","23520"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","Male","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","EO","Female","45","40","28560","27760"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","Female","70","65","59030","58970"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","Male","45","45","60900","62150"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Hampshire and Isle of Wight","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","AA/AO","Female","225","205","23180","23520"
"In post","2021","Attorney General's Departments","Inner London - West","AA/AO","Male","115","115","23010","23520"
"In post","2021","Attorney General's Departments","Inner London - West","EO","Female","465","440","28560","27760"
"In post","2021","Attorney General's Departments","Inner London - West","EO","Male","250","240","28830","28980"
"In post","2021","Attorney General's Departments","Inner London - West","G6/G7","Female","1605","1450","59580","59840"
"In post","2021","Attorney General's Departments","Inner London - West","G6/G7","Male","905","880","61500","62590"
"In post","2021","Attorney General's Departments","Inner London - West","SCS level","Female","150","140","86860","81000"
"In post","2021","Attorney General's Departments","Inner London - West","SCS level","Male","105","105","87640","82720"
"In post","2021","Attorney General's Departments","Inner London - West","SEO/HEO","Female","385","370","37530","38890"
"In post","2021","Attorney General's Departments","Inner London - West","SEO/HEO","Male","300","295","37710","38910"
"In post","2021","Attorney General's Departments","Inner London - West","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Inner London - West","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","AA/AO","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","EO","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","SEO/HEO","Female","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Kent","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","AA/AO","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","EO","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","G6/G7","Female","40","35","54350","55000"
"In post","2021","Attorney General's Departments","Lancashire","G6/G7","Male","35","35","55480","55610"
"In post","2021","Attorney General's Departments","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Lancashire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","30","25","21450","21950"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","45","40","52350","51470"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Lincolnshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","AA/AO","Female","65","60","21890","21950"
"In post","2021","Attorney General's Departments","Merseyside","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","EO","Female","60","55","27210","28430"
"In post","2021","Attorney General's Departments","Merseyside","EO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","G6/G7","Female","75","70","54130","55610"
"In post","2021","Attorney General's Departments","Merseyside","G6/G7","Male","60","55","55270","55610"
"In post","2021","Attorney General's Departments","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Merseyside","SEO/HEO","Female","35","35","34600","34480"
"In post","2021","Attorney General's Departments","Merseyside","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","North Eastern Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Eastern Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","AA/AO","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","AA/AO","Male","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","EO","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","EO","Male","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","G6/G7","Female","110","95","57810","55610"
"In post","2021","Attorney General's Departments","North Yorkshire","G6/G7","Male","85","80","58800","55610"
"In post","2021","Attorney General's Departments","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","North Yorkshire","SEO/HEO","Female","30","30","35620","38180"
"In post","2021","Attorney General's Departments","North Yorkshire","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","AA/AO","Female","50","40","21810","21950"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","AA/AO","Male","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","EO","Female","35","30","27550","28430"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","G6/G7","Female","55","50","54250","54200"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","G6/G7","Male","40","40","55790","55610"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Northumberland and Tyne and Wear","SEO/HEO","Male","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","AA/AO","Female","15","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - East and North East","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","EO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - South","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Outer London - West and North West","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","EO","Female","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","AA/AO","Female","30","25","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","EO","Female","25","20","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","South Yorkshire","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","Female","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","EO","Female","35","30","28730","29170"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","EO","Male","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","Female","40","35","59950","62140"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Tees Valley and Durham","AA/AO","Female","20","15","[c]","[c]"
