"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Other ethnicity","Legal","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","London","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Legal","London","G6","30","25","[c]","[c]"
"In post","2021","Other ethnicity","Legal","London","G7","40","35","56150","54010"
"In post","2021","Other ethnicity","Legal","London","HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Legal","London","SCS level","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Legal","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","London","SCS level","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South East (England)","AO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Medicine","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East Midlands (England)","AO","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East of England","AO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East of England","EO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East of England","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","London","AA","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","London","AO","90","85","26570","25630"
"In post","2021","Other ethnicity","Operational Delivery","London","EO","105","100","29490","28990"
"In post","2021","Other ethnicity","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","London","G7","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","London","HEO","40","40","35190","35070"
"In post","2021","Other ethnicity","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","London","SEO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","London","Unknown","30","30","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North East (England)","AO","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North West (England)","AO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North West (England)","EO","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North West (England)","HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Scotland","AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Scotland","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South East (England)","AA","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South East (England)","AO","30","25","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South East (England)","EO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South East (England)","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South West (England)","AO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South West (England)","EO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South West (England)","HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Wales","AO","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Wales","EO","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Wales","HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","West Midlands (England)","AO","35","30","20830","19930"
"In post","2021","Other ethnicity","Operational Delivery","West Midlands (England)","EO","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Yorkshire and The Humber","AO","25","20","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Operational Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
