"Status","Year","Region_ITL1","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","West Midlands (England)","Unknown","Female","Undeclared","65","60","31060","30210"
"In post","2021","West Midlands (England)","Unknown","Female","Unknown","85","75","27150","26500"
"In post","2021","West Midlands (England)","Unknown","Male","Heterosexual / straight","290","280","31770","31420"
"In post","2021","West Midlands (England)","Unknown","Male","LGBO","20","20","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Male","Undeclared","25","20","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Male","Unknown","40","35","28150","28200"
"In post","2021","West Midlands (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA","Female","Heterosexual / straight","425","380","19580","20600"
"In post","2021","Yorkshire and The Humber","AA","Female","LGBO","30","30","20200","20600"
"In post","2021","Yorkshire and The Humber","AA","Female","Undeclared","55","45","19380","20070"
"In post","2021","Yorkshire and The Humber","AA","Female","Unknown","150","130","19990","20600"
"In post","2021","Yorkshire and The Humber","AA","Male","Heterosexual / straight","490","460","19800","19720"
"In post","2021","Yorkshire and The Humber","AA","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA","Male","Undeclared","60","55","19850","20060"
"In post","2021","Yorkshire and The Humber","AA","Male","Unknown","165","155","20430","20600"
"In post","2021","Yorkshire and The Humber","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AO","Female","Heterosexual / straight","3560","3000","21750","21010"
"In post","2021","Yorkshire and The Humber","AO","Female","LGBO","220","210","23150","21430"
"In post","2021","Yorkshire and The Humber","AO","Female","Undeclared","475","395","21690","21010"
"In post","2021","Yorkshire and The Humber","AO","Female","Unknown","1325","1115","21590","21010"
"In post","2021","Yorkshire and The Humber","AO","Male","Heterosexual / straight","2850","2735","24160","21580"
"In post","2021","Yorkshire and The Humber","AO","Male","LGBO","170","160","22720","21010"
"In post","2021","Yorkshire and The Humber","AO","Male","Undeclared","370","350","25650","21770"
"In post","2021","Yorkshire and The Humber","AO","Male","Unknown","1310","1245","23160","21050"
"In post","2021","Yorkshire and The Humber","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Female","Heterosexual / straight","3900","3435","26820","27570"
"In post","2021","Yorkshire and The Humber","EO","Female","LGBO","200","195","27170","27570"
"In post","2021","Yorkshire and The Humber","EO","Female","Undeclared","490","425","27000","27570"
"In post","2021","Yorkshire and The Humber","EO","Female","Unknown","1235","1070","26850","27570"
"In post","2021","Yorkshire and The Humber","EO","Male","Heterosexual / straight","3030","2930","27510","27380"
"In post","2021","Yorkshire and The Humber","EO","Male","LGBO","215","210","26990","27570"
"In post","2021","Yorkshire and The Humber","EO","Male","Undeclared","460","440","27650","27230"
"In post","2021","Yorkshire and The Humber","EO","Male","Unknown","980","940","27220","26980"
"In post","2021","Yorkshire and The Humber","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6","Female","Heterosexual / straight","315","300","65360","63490"
"In post","2021","Yorkshire and The Humber","G6","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6","Female","Unknown","100","95","64600","62400"
"In post","2021","Yorkshire and The Humber","G6","Male","Heterosexual / straight","315","305","65530","64620"
"In post","2021","Yorkshire and The Humber","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6","Male","Unknown","95","90","67080","64670"
"In post","2021","Yorkshire and The Humber","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G7","Female","Heterosexual / straight","1075","1000","53140","52070"
"In post","2021","Yorkshire and The Humber","G7","Female","LGBO","45","45","54510","52150"
"In post","2021","Yorkshire and The Humber","G7","Female","Undeclared","90","85","52410","51820"
"In post","2021","Yorkshire and The Humber","G7","Female","Unknown","320","295","52810","50630"
"In post","2021","Yorkshire and The Humber","G7","Male","Heterosexual / straight","960","940","54210","52580"
"In post","2021","Yorkshire and The Humber","G7","Male","LGBO","65","65","53170","52080"
"In post","2021","Yorkshire and The Humber","G7","Male","Undeclared","110","105","54450","52580"
"In post","2021","Yorkshire and The Humber","G7","Male","Unknown","300","295","53740","52580"
"In post","2021","Yorkshire and The Humber","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","HEO","Female","Heterosexual / straight","2075","1915","31990","31810"
"In post","2021","Yorkshire and The Humber","HEO","Female","LGBO","150","140","31610","31810"
"In post","2021","Yorkshire and The Humber","HEO","Female","Undeclared","215","195","32400","31990"
"In post","2021","Yorkshire and The Humber","HEO","Female","Unknown","530","495","31560","31810"
"In post","2021","Yorkshire and The Humber","HEO","Male","Heterosexual / straight","1625","1570","32870","31990"
"In post","2021","Yorkshire and The Humber","HEO","Male","LGBO","110","110","31810","31810"
"In post","2021","Yorkshire and The Humber","HEO","Male","Undeclared","225","220","33450","32410"
"In post","2021","Yorkshire and The Humber","HEO","Male","Unknown","510","495","32270","31810"
"In post","2021","Yorkshire and The Humber","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS level","Female","Heterosexual / straight","75","70","83540","76010"
"In post","2021","Yorkshire and The Humber","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS level","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS level","Female","Unknown","40","40","85190","78760"
"In post","2021","Yorkshire and The Humber","SCS level","Male","Heterosexual / straight","95","95","89350","79890"
"In post","2021","Yorkshire and The Humber","SCS level","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS level","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS level","Male","Unknown","40","40","80160","74000"
"In post","2021","Yorkshire and The Humber","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO","Female","Heterosexual / straight","1355","1275","39350","38020"
"In post","2021","Yorkshire and The Humber","SEO","Female","LGBO","70","70","39900","37910"
"In post","2021","Yorkshire and The Humber","SEO","Female","Undeclared","170","155","39730","38630"
"In post","2021","Yorkshire and The Humber","SEO","Female","Unknown","285","270","38760","37710"
"In post","2021","Yorkshire and The Humber","SEO","Male","Heterosexual / straight","1110","1090","40440","38630"
"In post","2021","Yorkshire and The Humber","SEO","Male","LGBO","60","60","38780","37460"
"In post","2021","Yorkshire and The Humber","SEO","Male","Undeclared","170","165","40860","39360"
"In post","2021","Yorkshire and The Humber","SEO","Male","Unknown","300","290","39100","38160"
"In post","2021","Yorkshire and The Humber","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Female","Heterosexual / straight","860","770","29800","30210"
"In post","2021","Yorkshire and The Humber","Unknown","Female","LGBO","45","45","29110","28200"
"In post","2021","Yorkshire and The Humber","Unknown","Female","Undeclared","75","70","31810","33360"
"In post","2021","Yorkshire and The Humber","Unknown","Female","Unknown","55","45","24510","22920"
"In post","2021","Yorkshire and The Humber","Unknown","Male","Heterosexual / straight","235","225","30290","30210"
"In post","2021","Yorkshire and The Humber","Unknown","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Male","Undeclared","25","25","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Male","Unknown","20","20","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AA","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AA","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AA","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AA","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AA","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AO","Female","Heterosexual / straight","160","[c]","20350","20370"
"Leaver CS","2021","East Midlands (England)","AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AO","Female","Unknown","200","[c]","20220","20500"
"Leaver CS","2021","East Midlands (England)","AO","Male","Heterosexual / straight","160","[c]","22040","21010"
"Leaver CS","2021","East Midlands (England)","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AO","Male","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","EO","Female","Heterosexual / straight","85","[c]","26460","26970"
"Leaver CS","2021","East Midlands (England)","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","EO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","EO","Female","Unknown","110","[c]","25460","26890"
"Leaver CS","2021","East Midlands (England)","EO","Male","Heterosexual / straight","100","[c]","28050","27570"
"Leaver CS","2021","East Midlands (England)","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","EO","Male","Unknown","80","[c]","26880","26890"
"Leaver CS","2021","East Midlands (England)","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","HEO","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","HEO","Female","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","HEO","Male","Heterosexual / straight","35","[c]","32630","33250"
"Leaver CS","2021","East Midlands (England)","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","HEO","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AO","Female","Heterosexual / straight","160","[c]","21680","21100"
"Leaver CS","2021","East of England","AO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AO","Female","Unknown","175","[c]","21270","21010"
"Leaver CS","2021","East of England","AO","Male","Heterosexual / straight","180","[c]","23180","21580"
"Leaver CS","2021","East of England","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AO","Male","Unknown","115","[c]","22650","21430"
"Leaver CS","2021","East of England","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Female","Heterosexual / straight","105","[c]","27040","27050"
"Leaver CS","2021","East of England","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Female","Unknown","135","[c]","27710","27570"
"Leaver CS","2021","East of England","EO","Male","Heterosexual / straight","80","[c]","27930","27570"
"Leaver CS","2021","East of England","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Male","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G6","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G7","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G7","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G7","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G7","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","HEO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","East of England","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","HEO","Female","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2021","East of England","HEO","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","East of England","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","HEO","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","East of England","HEO","Male","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","East of England","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO","Male","Heterosexual / straight","30","[c]","43790","42130"
"Leaver CS","2021","East of England","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","SEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA","Female","Heterosexual / straight","55","[c]","20880","21770"
"Leaver CS","2021","London","AA","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","London","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA","Female","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","London","AA","Male","Heterosexual / straight","70","[c]","20830","21770"
"Leaver CS","2021","London","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","London","AA","Male","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","London","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AA","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","AO","Female","Heterosexual / straight","265","[c]","23760","24300"
"Leaver CS","2021","London","AO","Female","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","London","AO","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","London","AO","Female","Unknown","285","[c]","21990","22680"
"Leaver CS","2021","London","AO","Male","Heterosexual / straight","200","[c]","24720","25110"
"Leaver CS","2021","London","AO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","London","AO","Male","Undeclared","25","[c]","[c]","[c]"
