"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Hampshire and Isle of Wight","G6/G7","G7","20","20","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","SEO/HEO","HEO","45","45","32310","31810"
"In post","2021","Asian","Hampshire and Isle of Wight","SEO/HEO","SEO","35","35","41950","40280"
"In post","2021","Asian","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","AA","10","5","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","AA/AO","AO","80","70","21750","21010"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","EO","EO","65","60","26970","27570"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","HEO","15","10","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","20","15","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","AA/AO","AA","25","25","[c]","[c]"
"In post","2021","Asian","Inner London - East","AA/AO","AO","445","385","24740","24630"
"In post","2021","Asian","Inner London - East","EO","EO","895","835","30360","31060"
"In post","2021","Asian","Inner London - East","G6/G7","G6","80","80","71230","71290"
"In post","2021","Asian","Inner London - East","G6/G7","G7","255","250","57380","57050"
"In post","2021","Asian","Inner London - East","SCS level","SCS level","50","45","99150","97980"
"In post","2021","Asian","Inner London - East","SEO/HEO","HEO","435","420","35810","36160"
"In post","2021","Asian","Inner London - East","SEO/HEO","SEO","285","275","42480","41760"
"In post","2021","Asian","Inner London - East","Unknown","Unknown","45","40","30900","28210"
"In post","2021","Asian","Inner London - West","AA/AO","AA","70","65","22190","22210"
"In post","2021","Asian","Inner London - West","AA/AO","AO","590","540","25270","24490"
"In post","2021","Asian","Inner London - West","EO","EO","1265","1210","29320","29390"
"In post","2021","Asian","Inner London - West","G6/G7","G6","340","330","68360","66600"
"In post","2021","Asian","Inner London - West","G6/G7","G7","1180","1150","56200","54760"
"In post","2021","Asian","Inner London - West","SCS level","SCS level","160","155","87670","78880"
"In post","2021","Asian","Inner London - West","SEO/HEO","HEO","1480","1450","35240","35060"
"In post","2021","Asian","Inner London - West","SEO/HEO","SEO","900","885","42460","41950"
"In post","2021","Asian","Inner London - West","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Asian","Kent","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Asian","Kent","AA/AO","AO","45","45","25100","24180"
"In post","2021","Asian","Kent","EO","EO","70","65","29410","29290"
"In post","2021","Asian","Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Asian","Kent","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2021","Asian","Kent","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Asian","Kent","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Lancashire","AA/AO","AA","15","15","[c]","[c]"
"In post","2021","Asian","Lancashire","AA/AO","AO","530","455","20730","20710"
"In post","2021","Asian","Lancashire","EO","EO","285","265","26960","27570"
"In post","2021","Asian","Lancashire","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Asian","Lancashire","G6/G7","G7","10","10","[c]","[c]"
"In post","2021","Asian","Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","SEO/HEO","HEO","55","50","32340","31990"
"In post","2021","Asian","Lancashire","SEO/HEO","SEO","35","35","39020","38630"
"In post","2021","Asian","Lancashire","Unknown","Unknown","30","30","25920","23840"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","AA/AO","AA","35","30","18030","16930"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","505","435","20770","20920"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","EO","EO","325","300","26880","27570"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","G6/G7","G7","25","25","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","65","55","32110","31990"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","SEO/HEO","SEO","40","35","39480","38630"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","40","40","28840","28200"
"In post","2021","Asian","Lincolnshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","Asian","Lincolnshire","EO","EO","5","5","[c]","[c]"
"In post","2021","Asian","Lincolnshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Asian","Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","AA/AO","AO","60","50","21240","21430"
"In post","2021","Asian","Merseyside","EO","EO","35","35","26320","25690"
"In post","2021","Asian","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","G6/G7","G7","20","20","[c]","[c]"
"In post","2021","Asian","Merseyside","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Asian","Merseyside","SEO/HEO","HEO","20","15","[c]","[c]"
"In post","2021","Asian","Merseyside","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2021","Asian","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","EO","EO","5","5","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Asian","North Yorkshire","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Asian","North Yorkshire","AA/AO","AO","20","20","[c]","[c]"
"In post","2021","Asian","North Yorkshire","EO","EO","10","10","[c]","[c]"
"In post","2021","Asian","North Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","G6/G7","G7","15","15","[c]","[c]"
"In post","2021","Asian","North Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2021","Asian","North Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","EO","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","AA/AO","AO","130","115","20630","21010"
"In post","2021","Asian","Northumberland and Tyne and Wear","EO","EO","70","65","26420","25560"
"In post","2021","Asian","Northumberland and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","G6/G7","G7","20","20","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","SEO/HEO","HEO","35","35","31740","31810"
"In post","2021","Asian","Northumberland and Tyne and Wear","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - East and North East","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Asian","Outer London - East and North East","AA/AO","AO","185","160","24890","25110"
"In post","2021","Asian","Outer London - East and North East","EO","EO","435","395","30770","31060"
"In post","2021","Asian","Outer London - East and North East","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - East and North East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - East and North East","SEO/HEO","HEO","30","30","37400","36760"
"In post","2021","Asian","Outer London - East and North East","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2021","Asian","Outer London - East and North East","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","Asian","Outer London - South","AA/AO","AA","60","55","22060","22210"
"In post","2021","Asian","Outer London - South","AA/AO","AO","385","345","25110","25630"
"In post","2021","Asian","Outer London - South","EO","EO","565","525","29640","29370"
"In post","2021","Asian","Outer London - South","G6/G7","G6","25","25","[c]","[c]"
"In post","2021","Asian","Outer London - South","G6/G7","G7","120","115","59580","59160"
"In post","2021","Asian","Outer London - South","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - South","SEO/HEO","HEO","325","310","35850","35220"
"In post","2021","Asian","Outer London - South","SEO/HEO","SEO","215","210","43560","42240"
"In post","2021","Asian","Outer London - South","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","Asian","Outer London - West and North West","AA/AO","AA","100","90","22280","22210"
"In post","2021","Asian","Outer London - West and North West","AA/AO","AO","550","490","25210","25460"
"In post","2021","Asian","Outer London - West and North West","EO","EO","1400","1280","29700","29760"
"In post","2021","Asian","Outer London - West and North West","G6/G7","G6","15","15","[c]","[c]"
"In post","2021","Asian","Outer London - West and North West","G6/G7","G7","70","65","57280","55960"
"In post","2021","Asian","Outer London - West and North West","SCS level","SCS level","10","10","[c]","[c]"
"In post","2021","Asian","Outer London - West and North West","SEO/HEO","HEO","320","305","35280","35200"
"In post","2021","Asian","Outer London - West and North West","SEO/HEO","SEO","140","135","42890","42410"
"In post","2021","Asian","Outer London - West and North West","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","Asian","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Overseas","EO","EO","20","20","[c]","[c]"
"In post","2021","Asian","Overseas","G6/G7","G6","15","15","[c]","[c]"
"In post","2021","Asian","Overseas","G6/G7","G7","25","25","[c]","[c]"
"In post","2021","Asian","Overseas","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Asian","Overseas","SEO/HEO","HEO","35","35","35140","34220"
"In post","2021","Asian","Overseas","SEO/HEO","SEO","15","15","[c]","[c]"
"In post","2021","Asian","Overseas","Unknown","Unknown","30","30","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","AA/AO","AA","15","15","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","AA/AO","AO","80","70","22100","21010"
"In post","2021","Asian","Shropshire and Staffordshire","EO","EO","90","90","27020","27570"
"In post","2021","Asian","Shropshire and Staffordshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","G6/G7","G7","20","20","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","SEO/HEO","HEO","40","40","34600","33300"
"In post","2021","Asian","Shropshire and Staffordshire","SEO/HEO","SEO","35","35","44040","40580"
"In post","2021","Asian","Shropshire and Staffordshire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Asian","South Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Yorkshire","AA/AO","AO","165","150","21280","21430"
"In post","2021","Asian","South Yorkshire","EO","EO","120","115","25970","25260"
"In post","2021","Asian","South Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Yorkshire","G6/G7","G7","25","25","[c]","[c]"
