"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Human Resources","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","West Midlands (England)","Birmingham","10","10","37160","35230"
"In post","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","Wakefield","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","York","25","25","40870","38180"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","London","Westminster","15","15","43820","32650"
"In post","2021","Attorney General's Departments","Legal","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Midlands (England)","Leicester","80","70","49120","49580"
"In post","2021","Attorney General's Departments","Legal","East Midlands (England)","Lincolnshire","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East Midlands (England)","Nottingham","110","100","53030","52440"
"In post","2021","Attorney General's Departments","Legal","East Midlands (England)","West Northamptonshire","10","10","48460","53350"
"In post","2021","Attorney General's Departments","Legal","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East of England","Heart of Essex","95","90","53140","51730"
"In post","2021","Attorney General's Departments","Legal","East of England","Hertfordshire","95","85","55040","57760"
"In post","2021","Attorney General's Departments","Legal","East of England","Norwich and East Norfolk","25","20","52710","54180"
"In post","2021","Attorney General's Departments","Legal","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East of England","Suffolk","15","15","50140","55610"
"In post","2021","Attorney General's Departments","Legal","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","London","Croydon","15","15","60990","62140"
"In post","2021","Attorney General's Departments","Legal","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","London","Westminster","2695","2510","60070","60730"
"In post","2021","Attorney General's Departments","Legal","North East (England)","South Teesside","45","45","51850","55610"
"In post","2021","Attorney General's Departments","Legal","North East (England)","Tyneside","105","100","51970","54200"
"In post","2021","Attorney General's Departments","Legal","North West (England)","East Cumbria","15","10","50150","51470"
"In post","2021","Attorney General's Departments","Legal","North West (England)","Liverpool","145","140","50880","51950"
"In post","2021","Attorney General's Departments","Legal","North West (England)","Manchester","185","170","54510","55610"
"In post","2021","Attorney General's Departments","Legal","North West (England)","Mid Lancashire","90","85","52310","54290"
"In post","2021","Attorney General's Departments","Legal","North West (England)","Warrington","15","15","63080","58850"
"In post","2021","Attorney General's Departments","Legal","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South East (England)","Berkshire","70","65","56700","57000"
"In post","2021","Attorney General's Departments","Legal","South East (England)","Brighton and Hove","55","50","57690","60710"
"In post","2021","Attorney General's Departments","Legal","South East (England)","East Kent","60","55","53420","51730"
"In post","2021","Attorney General's Departments","Legal","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South East (England)","Portsmouth","45","45","56710","60710"
"In post","2021","Attorney General's Departments","Legal","South East (England)","South Hampshire","80","75","57780","55780"
"In post","2021","Attorney General's Departments","Legal","South East (England)","West Surrey","30","30","52370","53060"
"In post","2021","Attorney General's Departments","Legal","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","30","25","55910","53850"
"In post","2021","Attorney General's Departments","Legal","South West (England)","Bristol, City of","85","80","52740","54910"
"In post","2021","Attorney General's Departments","Legal","South West (England)","Cornwall and Isles of Scilly","10","10","51100","52410"
"In post","2021","Attorney General's Departments","Legal","South West (England)","Devon CC","50","50","52200","55610"
"In post","2021","Attorney General's Departments","Legal","South West (England)","Wiltshire","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Wales","Cardiff and Vale of Glamorgan","110","100","52390","53350"
"In post","2021","Attorney General's Departments","Legal","Wales","Flintshire and Wrexham","45","40","50940","55610"
"In post","2021","Attorney General's Departments","Legal","Wales","Swansea","35","30","54250","54200"
"In post","2021","Attorney General's Departments","Legal","West Midlands (England)","Birmingham","245","225","53120","53350"
"In post","2021","Attorney General's Departments","Legal","West Midlands (England)","Stoke-on-Trent","35","30","54370","52410"
"In post","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","30","30","55550","55610"
"In post","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","Leeds","220","200","53360","53350"
"In post","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","Sheffield","55","50","48690","51470"
"In post","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","Wakefield","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","York","165","145","58860","55610"
"In post","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","Leicester","60","55","25740","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","Nottingham","120","115","26010","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East of England","Heart of Essex","85","80","27890","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","East of England","Hertfordshire","75","65","26630","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","East of England","Norwich and East Norfolk","50","40","26480","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","East of England","Suffolk","20","15","28380","27120"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Bexley and Greenwich","10","10","25230","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Camden and City of London","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Croydon","25","20","25880","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Haringey and Islington","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Harrow and Hillingdon","10","10","25690","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Hounslow and Richmond upon Thames","10","10","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Lewisham and Southwark","15","15","25420","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Merton, Kingston upon Thames and Sutton","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Redbridge and Waltham Forest","10","10","23870","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Westminster","695","650","30110","27760"
"In post","2021","Attorney General's Departments","Operational Delivery","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","North East (England)","South Teesside","45","40","24830","23470"
"In post","2021","Attorney General's Departments","Operational Delivery","North East (England)","Tyneside","125","110","25840","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","North West (England)","East Cumbria","15","15","23470","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","North West (England)","Liverpool","175","165","26140","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","North West (England)","Manchester","175","155","27340","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","North West (England)","Mid Lancashire","85","80","27360","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","North West (England)","Warrington","15","15","28710","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","South East (England)","Berkshire","60","55","28220","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","South East (England)","Brighton and Hove","55","50","28120","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","South East (England)","East Kent","65","60","26520","25780"
"In post","2021","Attorney General's Departments","Operational Delivery","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","South East (England)","Portsmouth","65","60","25900","23520"
"In post","2021","Attorney General's Departments","Operational Delivery","South East (England)","South Hampshire","60","55","30150","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","South East (England)","West Surrey","25","25","26030","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","South West (England)","Bristol, City of","60","60","26790","25920"
"In post","2021","Attorney General's Departments","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","15","15","24360","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","South West (England)","Devon CC","45","40","26270","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","South West (England)","Wiltshire","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Wales","Cardiff and Vale of Glamorgan","95","90","28020","23470"
"In post","2021","Attorney General's Departments","Operational Delivery","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Wales","Flintshire and Wrexham","25","25","26070","25920"
"In post","2021","Attorney General's Departments","Operational Delivery","Wales","Swansea","30","25","27850","25650"
"In post","2021","Attorney General's Departments","Operational Delivery","West Midlands (England)","Birmingham","225","210","25700","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","West Midlands (England)","Stoke-on-Trent","25","25","24120","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","40","35","24800","23470"
"In post","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Leeds","150","140","26080","24480"
"In post","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Sheffield","80","70","26210","24480"
"In post","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","Wakefield","20","20","25400","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","York","55","50","27530","23720"
"In post","2021","Attorney General's Departments","Other","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","London","Croydon","40","40","36010","31640"
"In post","2021","Attorney General's Departments","Other","London","Westminster","375","365","32140","27580"
"In post","2021","Attorney General's Departments","Other","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Yorkshire and The Humber","Leeds","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","London","Westminster","75","70","49750","54760"
"In post","2021","Attorney General's Departments","Policy","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Project Delivery","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Property","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","London","Westminster","25","20","37080","32080"
"In post","2021","Attorney General's Departments","Security","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Yorkshire and The Humber","York","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Communications","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Knowledge and Information Management","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","London","Westminster","15","15","40110","37300"
"In post","2021","Cabinet Office","Operational Delivery","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","North West (England)","Greater Manchester South West","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","London","Westminster","35","35","45790","38430"
"In post","2021","Cabinet Office","Other","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","London","Tower Hamlets","10","10","56880","57880"
"In post","2021","Cabinet Office","Policy","London","Westminster","15","15","53100","43890"
"In post","2021","Cabinet Office","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East Midlands (England)","Nottingham","25","25","48990","39510"
"In post","2021","Cabinet Office","Unknown","East of England","Cambridgeshire CC","15","15","53530","33300"
"In post","2021","Cabinet Office","Unknown","East of England","Hertfordshire","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East of England","Norwich and East Norfolk","90","85","46400","40250"
"In post","2021","Cabinet Office","Unknown","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East of England","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","London","Camden and City of London","95","95","54330","54700"
"In post","2021","Cabinet Office","Unknown","London","Croydon","50","50","43890","32000"
"In post","2021","Cabinet Office","Unknown","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","London","Lambeth","10","10","29310","28630"
"In post","2021","Cabinet Office","Unknown","London","Lewisham and Southwark","15","15","102750","122500"
"In post","2021","Cabinet Office","Unknown","London","Tower Hamlets","855","840","51570","54700"
"In post","2021","Cabinet Office","Unknown","London","Westminster","5380","5310","49440","40600"
"In post","2021","Cabinet Office","Unknown","North East (England)","Darlington","10","10","62080","66310"
"In post","2021","Cabinet Office","Unknown","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North East (England)","Tyneside","400","375","28430","23850"
"In post","2021","Cabinet Office","Unknown","North West (England)","Blackpool","40","40","51230","49700"
"In post","2021","Cabinet Office","Unknown","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North West (England)","Greater Manchester South East","10","10","37580","34550"
"In post","2021","Cabinet Office","Unknown","North West (England)","Greater Manchester South West","160","155","45470","40010"
"In post","2021","Cabinet Office","Unknown","North West (England)","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North West (England)","Liverpool","120","120","49230","49700"
"In post","2021","Cabinet Office","Unknown","North West (England)","Manchester","95","95","46350","37300"
"In post","2021","Cabinet Office","Unknown","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North West (England)","West Cumbria","5","5","[c]","[c]"
