"Status","Year","Disability","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Attorney General's Departments","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Commercial","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Counter Fraud","Inner London - West","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Inner London - West","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","Inner London - West","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Merseyside","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Derbyshire and Nottinghamshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Devon","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","East Wales","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Essex","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Greater Manchester","20","20","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Inner London - West","220","205","60240","62150"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Kent","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Lancashire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Merseyside","15","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","North Yorkshire","20","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Northumberland and Tyne and Wear","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Surrey, East and West Sussex","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","West Midlands","25","20","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Legal","West Yorkshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Devon","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","East Anglia","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","East Wales","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Essex","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Greater Manchester","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Inner London - West","70","65","32150","30110"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Kent","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Lancashire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Merseyside","20","20","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Northumberland and Tyne and Wear","20","20","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","West Midlands","20","20","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Operational Delivery","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","Inner London - West","35","30","30820","27580"
"In post","2021","Declared disabled","Attorney General's Departments","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","Inner London - West","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Security","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Security","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Security","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Human Resources","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Operational Delivery","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Other","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Berkshire, Buckinghamshire and Oxfordshire","15","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","East Anglia","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Greater Manchester","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Inner London - East","90","90","50750","54700"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Inner London - West","395","380","47480","42200"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Merseyside","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","North Yorkshire","35","30","28790","26930"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Northumberland and Tyne and Wear","60","55","28220","23850"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","South Yorkshire","15","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Communications","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Human Resources","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","Inner London - West","15","15","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Other","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
