"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Digital, Data and Technology","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","West Wales and The Valleys","Swansea","25","25","27990","26780"
"In post","2021","Analysis","Digital, Data and Technology","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","West Yorkshire","Wakefield","10","10","[c]","[c]"
"In post","2021","Analysis","Economics","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","15","15","48190","51970"
"In post","2021","Analysis","Economics","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","East Wales","Monmouthshire and Newport","125","120","35890","29540"
"In post","2021","Analysis","Economics","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Greater Manchester","Manchester","30","25","37790","31810"
"In post","2021","Analysis","Economics","Hampshire and Isle of Wight","South Hampshire","10","10","42450","42560"
"In post","2021","Analysis","Economics","Inner London - East","Tower Hamlets","175","170","56040","55860"
"In post","2021","Analysis","Economics","Inner London - West","Camden and City of London","20","20","74640","75500"
"In post","2021","Analysis","Economics","Inner London - West","Westminster","870","860","45430","39030"
"In post","2021","Analysis","Economics","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","West Midlands","Birmingham","10","10","[c]","[c]"
"In post","2021","Analysis","Economics","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Inner London - East","Tower Hamlets","25","25","46870","41770"
"In post","2021","Analysis","Finance","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Outer London - South","Croydon","5","5","[c]","[c]"
"In post","2021","Analysis","Finance","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Inner London - West","Westminster","15","15","50070","46050"
"In post","2021","Analysis","Intelligence Analysis","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Inner London - East","Tower Hamlets","30","30","53750","46940"
"In post","2021","Analysis","Intelligence Analysis","Inner London - West","Westminster","180","175","54060","53360"
"In post","2021","Analysis","Intelligence Analysis","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","West Yorkshire","Leeds","60","55","48980","49530"
"In post","2021","Analysis","Knowledge and Information Management","Derbyshire and Nottinghamshire","Nottingham","10","10","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - West","Westminster","15","10","38040","33000"
"In post","2021","Analysis","Knowledge and Information Management","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cumbria","East Cumbria","10","10","29950","30040"
"In post","2021","Analysis","Operational Delivery","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","East Wales","Monmouthshire and Newport","330","305","30790","29540"
"In post","2021","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","10","38130","37320"
"In post","2021","Analysis","Operational Delivery","Greater Manchester","Manchester","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Hampshire and Isle of Wight","Central Hampshire","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","85","80","29690","29540"
"In post","2021","Analysis","Operational Delivery","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Inner London - East","Tower Hamlets","25","25","36940","30210"
"In post","2021","Analysis","Operational Delivery","Inner London - West","Camden and City of London","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Inner London - West","Westminster","50","50","36510","32540"
"In post","2021","Analysis","Operational Delivery","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Merseyside","Sefton","15","10","32450","29750"
"In post","2021","Analysis","Operational Delivery","North Yorkshire","York","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Northumberland and Tyne and Wear","Tyneside","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","Monmouthshire and Newport","20","20","34380","34030"
"In post","2021","Analysis","Operational Research","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","10","10","32680","31620"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","15","43310","46080"
"In post","2021","Analysis","Operational Research","Greater Manchester","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester","Manchester","35","35","41910","38630"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","Central Hampshire","240","230","41890","46080"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","South Hampshire","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Herefordshire, Worcestershire and Warwickshire","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","Tower Hamlets","110","105","48400","42350"
"In post","2021","Analysis","Operational Research","Inner London - West","Westminster","160","155","50000","48870"
"In post","2021","Analysis","Operational Research","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","Liverpool","20","20","41040","38630"
"In post","2021","Analysis","Operational Research","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","Birmingham","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","Leeds","15","15","29410","22540"
"In post","2021","Analysis","Other","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","Tower Hamlets","15","15","58550","52000"
"In post","2021","Analysis","Other","Inner London - West","Camden and City of London","170","155","68990","65470"
"In post","2021","Analysis","Other","Inner London - West","Westminster","25","25","34460","30720"
"In post","2021","Analysis","Other","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Derbyshire and Nottinghamshire","Nottingham","10","10","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","10","41630","41990"
"In post","2021","Analysis","Policy","Greater Manchester","Manchester","25","25","38280","41990"
"In post","2021","Analysis","Policy","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Inner London - West","Camden and City of London","15","10","78480","61540"
"In post","2021","Analysis","Policy","Inner London - West","Westminster","200","190","48920","46030"
"In post","2021","Analysis","Policy","South Yorkshire","Sheffield","70","65","43450","42500"
"In post","2021","Analysis","Policy","Tees Valley and Durham","Darlington","10","10","[c]","[c]"
"In post","2021","Analysis","Policy","West Midlands","Coventry","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Inner London - East","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Psychology","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Dorset and Somerset","Dorset CC","115","110","33040","29270"
"In post","2021","Analysis","Science and Engineering","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","East Anglia","Suffolk","350","330","34260","30220"
"In post","2021","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","70","65","35320","37320"
"In post","2021","Analysis","Science and Engineering","Hampshire and Isle of Wight","Central Hampshire","80","75","38050","37320"
"In post","2021","Analysis","Science and Engineering","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Inner London - East","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Inner London - West","Westminster","10","10","62490","54760"
"In post","2021","Analysis","Science and Engineering","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","North Yorkshire","North Yorkshire CC","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","West Central Scotland","Glasgow City","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","West Midlands","Birmingham","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","East Wales","Monmouthshire and Newport","260","245","38170","37020"
"In post","2021","Analysis","Social Research","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","Greater Manchester","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","Greater Manchester","Manchester","15","15","40450","32010"
"In post","2021","Analysis","Social Research","Hampshire and Isle of Wight","South Hampshire","215","200","37370","37020"
"In post","2021","Analysis","Social Research","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Inner London - East","Tower Hamlets","85","80","49690","49430"
"In post","2021","Analysis","Social Research","Inner London - West","Westminster","240","235","45180","42280"
"In post","2021","Analysis","Social Research","Merseyside","Liverpool","15","15","41710","38630"
"In post","2021","Analysis","Social Research","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Outer London - South","Croydon","10","10","[c]","[c]"
"In post","2021","Analysis","Social Research","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","West Midlands","Birmingham","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","West Yorkshire","Leeds","5","5","[c]","[c]"
"In post","2021","Analysis","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","10","10","35540","33180"
"In post","2021","Analysis","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Derbyshire and Nottinghamshire","Nottingham","5","5","[c]","[c]"
"In post","2021","Analysis","Statistics","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","East Wales","Monmouthshire and Newport","305","300","41160","37020"
"In post","2021","Analysis","Statistics","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Eastern Scotland","City of Edinburgh","30","30","39430","36780"
"In post","2021","Analysis","Statistics","Essex","Southend-on-Sea","25","25","43620","38630"
"In post","2021","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","55","50","40280","37050"
"In post","2021","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","105","100","39210","32010"
"In post","2021","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","10","41990","39990"
"In post","2021","Analysis","Statistics","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Greater Manchester","Manchester","80","80","36320","31810"
"In post","2021","Analysis","Statistics","Hampshire and Isle of Wight","Central Hampshire","15","15","37120","33460"
"In post","2021","Analysis","Statistics","Hampshire and Isle of Wight","Portsmouth","15","15","34150","31480"
"In post","2021","Analysis","Statistics","Hampshire and Isle of Wight","South Hampshire","130","125","41790","37520"
"In post","2021","Analysis","Statistics","Inner London - East","Hackney and Newham","10","10","[c]","[c]"
"In post","2021","Analysis","Statistics","Inner London - East","Tower Hamlets","160","150","49020","43330"
"In post","2021","Analysis","Statistics","Inner London - West","Camden and City of London","15","15","42310","36160"
"In post","2021","Analysis","Statistics","Inner London - West","Westminster","595","575","46610","42850"
"In post","2021","Analysis","Statistics","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Merseyside","Liverpool","25","25","39360","31960"
"In post","2021","Analysis","Statistics","Merseyside","Sefton","15","15","48710","48700"
"In post","2021","Analysis","Statistics","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","North Yorkshire","York","50","45","35600","31350"
"In post","2021","Analysis","Statistics","Northumberland and Tyne and Wear","Tyneside","15","15","44960","51000"
"In post","2021","Analysis","Statistics","Outer London - South","Croydon","15","15","41300","41760"
"In post","2021","Analysis","Statistics","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","West Midlands","Birmingham","10","10","41430","39100"
"In post","2021","Analysis","Statistics","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","West Yorkshire","Leeds","45","45","40240","37720"
"In post","2021","Analysis","Tax","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2021","Analysis","Tax","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2021","Analysis","Unknown","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Inner London - East","Tower Hamlets","25","25","48590","46850"
"In post","2021","Analysis","Unknown","Inner London - West","Westminster","45","45","44740","41760"
"In post","2021","Analysis","Unknown","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
