"Status","Year","Age","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","30-39","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data and Technology","Heterosexual / straight","285","[c]","41800","39620"
"New entrant CS","2021","30-39","Digital, Data and Technology","LGBO","30","[c]","43480","38600"
"New entrant CS","2021","30-39","Digital, Data and Technology","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Digital, Data and Technology","Unknown","220","[c]","42350","38550"
"New entrant CS","2021","30-39","Economics","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Economics","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Heterosexual / straight","125","[c]","38260","35670"
"New entrant CS","2021","30-39","Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Finance","Unknown","45","[c]","34690","32790"
"New entrant CS","2021","30-39","Human Resources","Heterosexual / straight","125","[c]","34860","30850"
"New entrant CS","2021","30-39","Human Resources","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Human Resources","Unknown","40","[c]","36070","33000"
"New entrant CS","2021","30-39","Inspector of Education and Training","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Inspector of Education and Training","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Intelligence Analysis","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Intelligence Analysis","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","International Trade","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","International Trade","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Knowledge and Information Management","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Knowledge and Information Management","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","Heterosexual / straight","220","[c]","45260","48080"
"New entrant CS","2021","30-39","Legal","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Legal","Unknown","75","[c]","41790","40000"
"New entrant CS","2021","30-39","Medicine","Heterosexual / straight","70","[c]","45740","38890"
"New entrant CS","2021","30-39","Medicine","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicine","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Medicine","Unknown","35","[c]","46600","33780"
"New entrant CS","2021","30-39","Operational Delivery","Heterosexual / straight","2090","[c]","27380","24240"
"New entrant CS","2021","30-39","Operational Delivery","LGBO","195","[c]","25980","22920"
"New entrant CS","2021","30-39","Operational Delivery","Undeclared","165","[c]","29340","25380"
"New entrant CS","2021","30-39","Operational Delivery","Unknown","1315","[c]","24680","22850"
"New entrant CS","2021","30-39","Operational Research","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Heterosexual / straight","235","[c]","29320","25000"
"New entrant CS","2021","30-39","Other","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other","Unknown","85","[c]","33740","28760"
"New entrant CS","2021","30-39","Planning","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Policy","Heterosexual / straight","390","[c]","40470","36500"
"New entrant CS","2021","30-39","Policy","LGBO","60","[c]","40570","34360"
"New entrant CS","2021","30-39","Policy","Undeclared","50","[c]","40830","38180"
"New entrant CS","2021","30-39","Policy","Unknown","230","[c]","43960","40230"
"New entrant CS","2021","30-39","Project Delivery","Heterosexual / straight","240","[c]","37340","35030"
"New entrant CS","2021","30-39","Project Delivery","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Project Delivery","Unknown","85","[c]","41570","38630"
"New entrant CS","2021","30-39","Property","Heterosexual / straight","60","[c]","34470","30490"
"New entrant CS","2021","30-39","Property","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Property","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Psychology","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","Heterosexual / straight","185","[c]","35140","33390"
"New entrant CS","2021","30-39","Science and Engineering","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Science and Engineering","Unknown","40","[c]","34860","30470"
"New entrant CS","2021","30-39","Security","Heterosexual / straight","95","[c]","27180","25390"
"New entrant CS","2021","30-39","Security","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Security","Unknown","65","[c]","27790","25390"
"New entrant CS","2021","30-39","Social Research","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Social Research","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","Heterosexual / straight","40","[c]","35540","34880"
"New entrant CS","2021","30-39","Statistics","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Statistics","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","Heterosexual / straight","240","[c]","23740","20140"
"New entrant CS","2021","30-39","Tax","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Tax","Unknown","510","[c]","22730","20140"
"New entrant CS","2021","30-39","Unknown","Heterosexual / straight","3475","[c]","28310","27570"
"New entrant CS","2021","30-39","Unknown","LGBO","370","[c]","28580","27570"
"New entrant CS","2021","30-39","Unknown","Undeclared","225","[c]","30300","27570"
"New entrant CS","2021","30-39","Unknown","Unknown","1005","[c]","34530","28000"
"New entrant CS","2021","30-39","Veterinarian","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Heterosexual / straight","60","[c]","40070","39000"
"New entrant CS","2021","40-49","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Commercial","Unknown","35","[c]","47710","40650"
"New entrant CS","2021","40-49","Communications","Heterosexual / straight","40","[c]","42590","36120"
"New entrant CS","2021","40-49","Communications","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Communications","Unknown","30","[c]","47850","45830"
"New entrant CS","2021","40-49","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","Heterosexual / straight","235","[c]","46150","44760"
"New entrant CS","2021","40-49","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data and Technology","Undeclared","30","[c]","46760","43500"
"New entrant CS","2021","40-49","Digital, Data and Technology","Unknown","180","[c]","45960","43000"
"New entrant CS","2021","40-49","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Heterosexual / straight","95","[c]","42000","38240"
"New entrant CS","2021","40-49","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Unknown","45","[c]","40850","40340"
"New entrant CS","2021","40-49","Human Resources","Heterosexual / straight","100","[c]","40310","36750"
"New entrant CS","2021","40-49","Human Resources","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","45","[c]","39390","34090"
"New entrant CS","2021","40-49","Inspector of Education and Training","Heterosexual / straight","35","[c]","63250","70500"
"New entrant CS","2021","40-49","Inspector of Education and Training","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Intelligence Analysis","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","International Trade","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Knowledge and Information Management","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Heterosexual / straight","135","[c]","47680","48080"
"New entrant CS","2021","40-49","Legal","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","Unknown","30","[c]","46510","50510"
"New entrant CS","2021","40-49","Medicine","Heterosexual / straight","80","[c]","53280","38890"
"New entrant CS","2021","40-49","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Medicine","Unknown","30","[c]","56340","48710"
"New entrant CS","2021","40-49","Operational Delivery","Heterosexual / straight","1260","[c]","29060","24620"
"New entrant CS","2021","40-49","Operational Delivery","LGBO","85","[c]","27240","24180"
"New entrant CS","2021","40-49","Operational Delivery","Undeclared","105","[c]","32900","28040"
"New entrant CS","2021","40-49","Operational Delivery","Unknown","810","[c]","25350","22680"
"New entrant CS","2021","40-49","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Heterosexual / straight","250","[c]","30000","25000"
"New entrant CS","2021","40-49","Other","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other","Unknown","75","[c]","34070","27200"
"New entrant CS","2021","40-49","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Heterosexual / straight","175","[c]","46830","40650"
"New entrant CS","2021","40-49","Policy","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Policy","Unknown","125","[c]","52370","49530"
"New entrant CS","2021","40-49","Project Delivery","Heterosexual / straight","165","[c]","41650","40000"
"New entrant CS","2021","40-49","Project Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Unknown","45","[c]","43330","40000"
"New entrant CS","2021","40-49","Property","Heterosexual / straight","70","[c]","36200","33000"
"New entrant CS","2021","40-49","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Psychology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","Heterosexual / straight","150","[c]","38030","36330"
"New entrant CS","2021","40-49","Science and Engineering","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Science and Engineering","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Heterosexual / straight","85","[c]","27660","23540"
"New entrant CS","2021","40-49","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","Unknown","40","[c]","33760","39070"
"New entrant CS","2021","40-49","Social Research","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Social Research","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Tax","Heterosexual / straight","125","[c]","23460","20140"
"New entrant CS","2021","40-49","Tax","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Tax","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Tax","Unknown","285","[c]","22630","20140"
"New entrant CS","2021","40-49","Unknown","Heterosexual / straight","2840","[c]","28610","27570"
"New entrant CS","2021","40-49","Unknown","LGBO","235","[c]","28430","27570"
"New entrant CS","2021","40-49","Unknown","Undeclared","150","[c]","30940","27570"
"New entrant CS","2021","40-49","Unknown","Unknown","730","[c]","38890","29240"
"New entrant CS","2021","40-49","Veterinarian","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Heterosexual / straight","40","[c]","36720","35800"
"New entrant CS","2021","50-59","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data and Technology","Heterosexual / straight","135","[c]","47550","48490"
"New entrant CS","2021","50-59","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data and Technology","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data and Technology","Unknown","85","[c]","48630","47650"
"New entrant CS","2021","50-59","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Heterosexual / straight","60","[c]","38860","36000"
"New entrant CS","2021","50-59","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Heterosexual / straight","65","[c]","38110","30020"
"New entrant CS","2021","50-59","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inspector of Education and Training","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Intelligence Analysis","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Intelligence Analysis","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","International Trade","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","International Trade","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Knowledge and Information Management","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Heterosexual / straight","70","[c]","49420","50500"
"New entrant CS","2021","50-59","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Heterosexual / straight","55","[c]","55130","45270"
"New entrant CS","2021","50-59","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Medicine","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Operational Delivery","Heterosexual / straight","1140","[c]","28810","24020"
"New entrant CS","2021","50-59","Operational Delivery","LGBO","60","[c]","27680","23900"
"New entrant CS","2021","50-59","Operational Delivery","Undeclared","100","[c]","30920","24920"
"New entrant CS","2021","50-59","Operational Delivery","Unknown","700","[c]","24730","22350"
"New entrant CS","2021","50-59","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Heterosexual / straight","250","[c]","28510","23450"
"New entrant CS","2021","50-59","Other","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other","Unknown","65","[c]","34350","28400"
"New entrant CS","2021","50-59","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Heterosexual / straight","105","[c]","45790","40050"
"New entrant CS","2021","50-59","Policy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Policy","Unknown","105","[c]","46230","41890"
"New entrant CS","2021","50-59","Project Delivery","Heterosexual / straight","135","[c]","42360","40000"
"New entrant CS","2021","50-59","Project Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Project Delivery","Unknown","40","[c]","45620","41000"
"New entrant CS","2021","50-59","Property","Heterosexual / straight","80","[c]","39810","33300"
"New entrant CS","2021","50-59","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Property","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Heterosexual / straight","135","[c]","37970","37350"
"New entrant CS","2021","50-59","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Science and Engineering","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Heterosexual / straight","110","[c]","28260","23540"
"New entrant CS","2021","50-59","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Security","Unknown","45","[c]","36880","38390"
"New entrant CS","2021","50-59","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Tax","Heterosexual / straight","95","[c]","22790","20140"
"New entrant CS","2021","50-59","Tax","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Tax","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Tax","Unknown","210","[c]","22300","20140"
"New entrant CS","2021","50-59","Unknown","Heterosexual / straight","2515","[c]","27590","27570"
"New entrant CS","2021","50-59","Unknown","LGBO","135","[c]","27110","27570"
"New entrant CS","2021","50-59","Unknown","Undeclared","145","[c]","27600","27570"
"New entrant CS","2021","50-59","Unknown","Unknown","595","[c]","40980","27570"
"New entrant CS","2021","50-59","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Commercial","Heterosexual / straight","5","[c]","[c]","[c]"
