"Status","Year","Disability","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","UK Space Agency","London","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","London","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","London","SEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","Outside London","G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","UK Space Agency","Outside London","SEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","London","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","London","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","London","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","UK Supreme Court","London","SEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","HEO","55","55","32680","32540"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","London","SEO","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","AA","145","85","19680","18320"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","AO","480","335","19610","19520"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","EO","335","305","24100","23520"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","G6","120","115","60390","58880"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","G7","420","405","50570","49120"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","HEO","470","445","30340","29540"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","SCS level","35","35","77080","73290"
"In post","2021","Declared non-disabled","United Kingdom Statistics Authority","Outside London","SEO","460","435","36970","36750"
"In post","2021","Declared non-disabled","Valuation Office Agency","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","London","AO","50","45","25610","25670"
"In post","2021","Declared non-disabled","Valuation Office Agency","London","EO","125","120","30360","30000"
"In post","2021","Declared non-disabled","Valuation Office Agency","London","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","London","G7","60","60","61050","62020"
"In post","2021","Declared non-disabled","Valuation Office Agency","London","HEO","100","95","36910","37380"
"In post","2021","Declared non-disabled","Valuation Office Agency","London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","London","SEO","80","70","47500","47800"
"In post","2021","Declared non-disabled","Valuation Office Agency","Outside London","AA","75","65","19850","19850"
"In post","2021","Declared non-disabled","Valuation Office Agency","Outside London","AO","325","290","21130","21100"
"In post","2021","Declared non-disabled","Valuation Office Agency","Outside London","EO","465","420","26160","26000"
"In post","2021","Declared non-disabled","Valuation Office Agency","Outside London","G6","35","35","67360","67810"
"In post","2021","Declared non-disabled","Valuation Office Agency","Outside London","G7","190","180","54950","54990"
"In post","2021","Declared non-disabled","Valuation Office Agency","Outside London","HEO","345","320","32070","32100"
"In post","2021","Declared non-disabled","Valuation Office Agency","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Valuation Office Agency","Outside London","SEO","410","380","42710","42500"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","AO","35","35","21650","21590"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","EO","35","35","26890","27250"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","HEO","50","45","37290","37300"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Outside London","SEO","30","30","45670","46280"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Vehicle Certification Agency","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","Outside London","AO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","Outside London","EO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","Outside London","G7","40","40","55640","53940"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","Outside London","HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Veterinary Medicines Directorate","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wales Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","HEO","50","50","42140","41240"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Water Services Regulation Authority","Outside London","SEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","AO","775","710","23420","23830"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","EO","870","815","28720","28850"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","G6","165","160","73120","74730"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","G7","735","705","59020","60830"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","HEO","1255","1185","36680","37410"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","SCS level","145","145","89560","81760"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Outside London","SEO","965","920","46400","47000"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Overseas","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Government (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Welsh Revenue Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","Outside London","AO","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","Outside London","EO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Wilton Park","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Accountant in Bankruptcy","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Accountant in Bankruptcy","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","London","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","Outside London","AO","30","30","21310","21050"
"In post","2021","Undeclared","Animal and Plant Health Agency","Outside London","EO","35","35","25840","25320"
"In post","2021","Undeclared","Animal and Plant Health Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","Outside London","HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Animal and Plant Health Agency","Outside London","SEO","25","20","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Office","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Attorney General's Office","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","London","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","London","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","London","G6","25","25","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","London","G7","60","60","56160","54700"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","London","HEO","45","45","35120","34550"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","London","SCS level","20","20","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","London","SEO","25","20","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Outside London","AO","25","20","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Outside London","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Outside London","HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Outside London","SEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Cabinet Office (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Companies House","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Companies House","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Companies House","Outside London","AO","25","25","[c]","[c]"
"In post","2021","Undeclared","Companies House","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Companies House","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Companies House","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Companies House","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Competition and Markets Authority","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","Outside London","AO","30","25","20840","20650"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","Outside London","EO","20","15","[c]","[c]"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","Outside London","HEO","20","15","[c]","[c]"
"In post","2021","Undeclared","Criminal Injuries Compensation Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Commercial Service","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Office and Procurator Fiscal Service","Outside London","SEO","25","20","[c]","[c]"
"In post","2021","Undeclared","Crown Prosecution Service","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Prosecution Service","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Crown Prosecution Service","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Electronics and Components Agency","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Undeclared","Defence Electronics and Components Agency","Outside London","AO","25","25","[c]","[c]"
"In post","2021","Undeclared","Defence Electronics and Components Agency","Outside London","EO","125","115","28010","28110"
"In post","2021","Undeclared","Defence Electronics and Components Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Electronics and Components Agency","Outside London","HEO","30","30","33860","32090"
"In post","2021","Undeclared","Defence Electronics and Components Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","London","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","Outside London","EO","105","100","22980","22680"
"In post","2021","Undeclared","Defence Equipment and Support","Outside London","G6","25","25","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","Outside London","G7","90","90","53180","54070"
"In post","2021","Undeclared","Defence Equipment and Support","Outside London","HEO","205","195","31480","31950"
"In post","2021","Undeclared","Defence Equipment and Support","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","Outside London","SEO","245","240","41010","41330"
"In post","2021","Undeclared","Defence Equipment and Support","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Equipment and Support","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","Outside London","EO","20","15","[c]","[c]"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","Outside London","G7","225","220","48530","46130"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","Outside London","HEO","60","60","28820","28650"
"In post","2021","Undeclared","Defence Science and Technology Laboratory","Outside London","SEO","90","90","37380","37320"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6","35","35","68020","64990"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G7","90","90","55280","53600"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","HEO","45","45","35010","33640"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO","40","40","42310","40220"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","G6","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","G7","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Digital, Culture, Media and Sport","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","London","G6","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","London","G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","London","HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","London","SCS level","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","London","SEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Outside London","G6","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Outside London","G7","40","35","50580","50400"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Outside London","HEO","45","45","30820","30090"
"In post","2021","Undeclared","Department for Education (excl. agencies)","Outside London","SEO","60","60","38260","37100"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","25","20","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G7","45","45","50160","48990"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","HEO","35","35","30110","29730"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO","30","30","36870","36970"
"In post","2021","Undeclared","Department for International Trade","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","G6","10","10","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
