"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Communications","Foreign, Commonwealth and Development Office","London","5","5","[c]","[c]"
"In post","2021","Mixed","Communications","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","HM Revenue and Customs","Outside London","50","50","28750","25560"
"In post","2021","Mixed","Communications","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Ministry of Defence","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Communications","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Communications","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","HM Revenue and Customs","London","50","50","37640","36160"
"In post","2021","Mixed","Counter Fraud","HM Revenue and Customs","Outside London","70","65","31030","25560"
"In post","2021","Mixed","Counter Fraud","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Counter Fraud","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt","HM Revenue and Customs","London","10","10","[c]","[c]"
"In post","2021","Mixed","Debt","HM Revenue and Customs","Outside London","30","25","21750","20140"
"In post","2021","Mixed","Debt","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Debt","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Cabinet Office","London","30","30","49810","54700"
"In post","2021","Mixed","Digital, Data & Technology","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","25","20","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for Education","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for International Trade","London","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for Transport","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department of Health and Social Care","London","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","HM Land Registry","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","HM Revenue and Customs","London","10","10","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","HM Revenue and Customs","Outside London","25","25","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Ministry of Defence","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Ministry of Justice","London","20","20","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Ministry of Justice","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","The National Archives","London","5","5","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","United Kingdom Statistics Authority","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Digital, Data & Technology","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Cabinet Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Department for Education","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Finance","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Department for International Trade","London","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Department for Transport","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Department for Transport","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Department of Health and Social Care","London","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","Department of Health and Social Care","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","HM Revenue and Customs","London","10","10","[c]","[c]"
"In post","2021","Mixed","Finance","HM Revenue and Customs","Outside London","15","15","[c]","[c]"
"In post","2021","Mixed","Finance","HM Treasury","London","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Ministry of Defence","London","5","5","[c]","[c]"
"In post","2021","Mixed","Finance","Ministry of Defence","Outside London","20","20","[c]","[c]"
"In post","2021","Mixed","Finance","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Ministry of Justice","London","15","15","[c]","[c]"
"In post","2021","Mixed","Finance","Ministry of Justice","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Finance","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Finance","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Grants Management","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Cabinet Office","London","25","25","[c]","[c]"
"In post","2021","Mixed","Human Resources","Cabinet Office","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Business, Energy and Industrial Strategy","London","5","5","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for International Trade","London","10","10","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Transport","London","5","5","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","ESTYN","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","HM Revenue and Customs","London","5","5","[c]","[c]"
"In post","2021","Mixed","Human Resources","HM Revenue and Customs","Outside London","15","15","[c]","[c]"
"In post","2021","Mixed","Human Resources","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Ministry of Defence","London","10","10","[c]","[c]"
"In post","2021","Mixed","Human Resources","Ministry of Defence","Outside London","20","20","[c]","[c]"
"In post","2021","Mixed","Human Resources","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Ministry of Housing, Communities and Local Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Ministry of Justice","London","10","10","[c]","[c]"
"In post","2021","Mixed","Human Resources","Ministry of Justice","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Office for Standards in Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Other Cabinet Office Agencies","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Scotland Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Scotland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","United Kingdom Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Wales Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Wales Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Human Resources","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","HM Treasury","London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
