"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Competition and Markets Authority","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","AA","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","AO","Heterosexual / straight","60","55","20530","20650"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","AO","Undeclared","15","10","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","AO","Unknown","25","25","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","EO","Heterosexual / straight","55","50","23200","22570"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","EO","Unknown","20","20","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","HEO","Heterosexual / straight","45","40","28230","26560"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","HEO","Heterosexual / straight","30","30","29730","29020"
"In post","2021","Crown Commercial Service","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","SEO","Heterosexual / straight","40","40","36780","35570"
"In post","2021","Crown Commercial Service","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","East of England","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","London","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","EO","Heterosexual / straight","40","40","23330","22630"
"In post","2021","Crown Commercial Service","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","G7","Heterosexual / straight","65","65","49220","47890"
"In post","2021","Crown Commercial Service","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","HEO","Heterosexual / straight","60","55","28600","27770"
"In post","2021","Crown Commercial Service","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","HEO","Unknown","25","25","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","SEO","Heterosexual / straight","90","85","36510","35420"
"In post","2021","Crown Commercial Service","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","North West (England)","SEO","Unknown","30","25","[c]","[c]"
"In post","2021","Crown Commercial Service","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Commercial Service","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Yorkshire and The Humber","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Yorkshire and The Humber","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","AO","Heterosexual / straight","615","550","21930","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","AO","LGBO","25","25","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","AO","Undeclared","35","35","21960","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","AO","Unknown","30","30","22170","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","EO","Heterosexual / straight","285","275","27330","26570"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","EO","LGBO","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","G6","Heterosexual / straight","30","30","72790","73280"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","G7","Heterosexual / straight","135","125","64720","68470"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","HEO","Heterosexual / straight","265","250","33160","34150"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","SEO","Heterosexual / straight","375","355","46970","46080"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","SEO","LGBO","25","25","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","SEO","Undeclared","35","35","47690","52490"
"In post","2021","Crown Office and Procurator Fiscal Service","Scotland","SEO","Unknown","35","30","53830","52490"
"In post","2021","Crown Prosecution Service","East Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","AO","Heterosexual / straight","80","70","21670","21950"
"In post","2021","Crown Prosecution Service","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","AO","Unknown","30","25","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","EO","Heterosexual / straight","60","55","26860","26220"
"In post","2021","Crown Prosecution Service","East Midlands (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","G7","Heterosexual / straight","125","115","53020","51940"
"In post","2021","Crown Prosecution Service","East Midlands (England)","G7","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","G7","Unknown","40","35","54830","55610"
"In post","2021","Crown Prosecution Service","East Midlands (England)","HEO","Heterosexual / straight","35","35","34090","34480"
"In post","2021","Crown Prosecution Service","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","HEO","Unknown","10","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","AO","Heterosexual / straight","85","75","22490","23500"
"In post","2021","Crown Prosecution Service","East of England","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","AO","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","EO","Heterosexual / straight","75","65","28520","28430"
"In post","2021","Crown Prosecution Service","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","EO","Unknown","30","25","28970","29170"
"In post","2021","Crown Prosecution Service","East of England","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","G7","Heterosexual / straight","125","115","56870","55310"
"In post","2021","Crown Prosecution Service","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","G7","Unknown","40","35","59820","60710"
"In post","2021","Crown Prosecution Service","East of England","HEO","Heterosexual / straight","50","45","36820","36240"
"In post","2021","Crown Prosecution Service","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","AO","Heterosexual / straight","220","205","23320","23520"
"In post","2021","Crown Prosecution Service","London","AO","LGBO","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","AO","Undeclared","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","AO","Unknown","75","70","22690","23520"
"In post","2021","Crown Prosecution Service","London","EO","Heterosexual / straight","235","220","28820","29620"
"In post","2021","Crown Prosecution Service","London","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","EO","Unknown","75","70","29170","30110"
"In post","2021","Crown Prosecution Service","London","G6","Heterosexual / straight","45","45","74940","74560"
"In post","2021","Crown Prosecution Service","London","G6","LGBO","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","G6","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","G7","Heterosexual / straight","465","445","59190","60710"
"In post","2021","Crown Prosecution Service","London","G7","LGBO","25","25","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","G7","Undeclared","35","30","57580","55000"
"In post","2021","Crown Prosecution Service","London","G7","Unknown","120","105","61930","62150"
"In post","2021","Crown Prosecution Service","London","HEO","Heterosexual / straight","135","130","35120","33930"
"In post","2021","Crown Prosecution Service","London","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","HEO","Unknown","30","30","36150","35020"
"In post","2021","Crown Prosecution Service","London","SCS level","Heterosexual / straight","35","35","98640","89220"
"In post","2021","Crown Prosecution Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","SEO","Heterosexual / straight","60","60","41160","39750"
"In post","2021","Crown Prosecution Service","London","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","London","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","AO","Heterosexual / straight","65","55","21880","21950"
"In post","2021","Crown Prosecution Service","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","AO","Unknown","25","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","EO","Heterosexual / straight","45","40","27370","28430"
"In post","2021","Crown Prosecution Service","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","EO","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","G7","Heterosexual / straight","90","85","53180","53070"
"In post","2021","Crown Prosecution Service","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","G7","Unknown","25","25","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","HEO","Heterosexual / straight","30","30","34570","34480"
"In post","2021","Crown Prosecution Service","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","North West (England)","AO","Heterosexual / straight","155","145","21990","21950"
"In post","2021","Crown Prosecution Service","North West (England)","AO","LGBO","5","5","[c]","[c]"
