"Status","Year","Function_of_post","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Education and Skills Funding Agency","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Education and Skills Funding Agency","West Midlands","Outside London","50","50","43400","41280"
"In post","2021","Finance","ESTYN","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Outside London","55","55","37380","28130"
"In post","2021","Finance","FCDO Services","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Food Standards Agency","Inner London - West","London","10","10","44170","40330"
"In post","2021","Finance","Food Standards Agency","North Yorkshire","Outside London","30","30","40080","37630"
"In post","2021","Finance","Food Standards Agency","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","42510","40520"
"In post","2021","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","London","100","95","50250","43300"
"In post","2021","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","110","105","38740","33930"
"In post","2021","Finance","Forestry and Land Scotland","Eastern Scotland","Outside London","25","25","35560","35680"
"In post","2021","Finance","Forestry and Land Scotland","Highlands and Islands","Outside London","20","20","37360","37530"
"In post","2021","Finance","Forestry and Land Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Government Actuary's Department","Inner London - West","London","10","10","[c]","[c]"
"In post","2021","Finance","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Government Internal Audit Agency","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Finance","Government Internal Audit Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Government Internal Audit Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Government Internal Audit Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Government Legal Department","Inner London - West","London","40","40","40600","31630"
"In post","2021","Finance","Government Property Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Government Property Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Government Property Agency","Inner London - West","London","5","5","[c]","[c]"
"In post","2021","Finance","Government Property Agency","West Midlands","Outside London","15","15","40920","38000"
"In post","2021","Finance","Government Property Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Government Property Agency","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Health and Safety Executive","Merseyside","Outside London","20","20","48740","45510"
"In post","2021","Finance","Health and Safety Executive","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","East Anglia","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","30","25060","22570"
"In post","2021","Finance","HM Courts and Tribunals Service","Greater Manchester","Outside London","35","35","33300","29630"
"In post","2021","Finance","HM Courts and Tribunals Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Inner London - West","London","130","125","42610","36800"
"In post","2021","Finance","HM Courts and Tribunals Service","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Courts and Tribunals Service","West Midlands","Outside London","10","10","31040","31000"
"In post","2021","Finance","HM Courts and Tribunals Service","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","HM Land Registry","Devon","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","HM Land Registry","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Land Registry","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Land Registry","Outer London - South","London","35","35","49200","44260"
"In post","2021","Finance","HM Land Registry","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","90","90","38820","32430"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","East Wales","Outside London","10","10","44700","38630"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","20","20","35970","31810"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Essex","Outside London","200","180","30150","28130"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","80","75","36630","31810"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Inner London - East","London","65","65","51080","45960"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Inner London - West","London","165","160","55300","59160"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Lancashire","Outside London","50","45","34060","31810"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","95","90","33180","31810"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","Outside London","310","290","35810","31810"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Outer London - South","London","65","65","45210","36160"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Shropshire and Staffordshire","Outside London","65","60","43040","38630"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","25","25","29480","25560"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","Outside London","230","210","31430","28130"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","520","415","23030","21400"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","10","10","39050","38630"
"In post","2021","Finance","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","410","345","25220","21440"
"In post","2021","Finance","HM Treasury (excl. agencies)","East Anglia","Outside London","10","10","30850","23760"
"In post","2021","Finance","HM Treasury (excl. agencies)","Inner London - West","London","85","85","51650","53340"
"In post","2021","Finance","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Insolvency Service","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Insolvency Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Insolvency Service","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Insolvency Service","Inner London - East","London","10","10","47870","45250"
"In post","2021","Finance","Insolvency Service","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Insolvency Service","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Insolvency Service","West Midlands","Outside London","10","10","36740","41060"
"In post","2021","Finance","Institute for Apprenticeships and Technical Education","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Institute for Apprenticeships and Technical Education","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Legal Aid Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Legal Aid Agency","Inner London - West","London","15","15","32720","30850"
"In post","2021","Finance","Legal Aid Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Legal Aid Agency","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","30","25","38490","35610"
"In post","2021","Finance","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","25","25","48480","40850"
"In post","2021","Finance","Met Office","Devon","Outside London","30","30","45070","47960"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","75","75","43720","37640"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","180","170","36890","35000"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Devon","Outside London","15","15","37610","34270"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Dorset and Somerset","Outside London","15","15","29770","26670"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","East Anglia","Outside London","60","55","30820","26670"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","East Wales","Outside London","10","10","33450","26670"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Eastern Scotland","Outside London","20","15","32960","26930"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Essex","Outside London","15","15","28500","26670"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","375","360","40450","40000"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Greater Manchester","Outside London","20","15","37480","34240"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Outside London","315","300","37550","33300"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","24800","26670"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Inner London - West","London","185","185","50210","45200"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Lancashire","Outside London","20","20","30820","26670"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","30","25","24200","21580"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Merseyside","Outside London","60","60","26550","22080"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","North Yorkshire","Outside London","25","25","30730","26670"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Overseas","Overseas","30","30","34520","33300"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Outside London","50","50","36880","33150"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","West Central Scotland","Outside London","25","20","32520","27970"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands","Outside London","10","10","39510","33300"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","20","20","43710","39600"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","London","80","80","55210","53130"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","10","10","41110","39130"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Devon","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East Anglia","Outside London","15","15","42610","45460"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Greater Manchester","Outside London","10","10","45510","43250"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Inner London - East","London","205","200","46800","41710"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Inner London - West","London","65","65","51550","42970"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Kent","Outside London","15","15","42570","42800"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Lancashire","Outside London","10","10","46130","42160"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Merseyside","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Shropshire and Staffordshire","Outside London","25","25","39920","37350"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Tees Valley and Durham","Outside London","15","15","46690","42800"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","West Central Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","West Midlands","Outside London","25","20","37720","34090"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","West Yorkshire","Outside London","15","15","34060","33190"
"In post","2021","Finance","National Crime Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","30560","28840"
"In post","2021","Finance","National Crime Agency","Inner London - East","London","10","10","49450","48900"
"In post","2021","Finance","National Crime Agency","Northern Ireland","Outside London","10","10","40190","41110"
"In post","2021","Finance","National Crime Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Savings and Investments","Inner London - West","London","30","30","51240","46460"
"In post","2021","Finance","Northern Ireland Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","30","30","41530","32010"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Inner London - East","London","15","15","53770","46160"
"In post","2021","Finance","Office of Gas and Electricity Markets","West Central Scotland","Outside London","15","15","46270","42390"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","Inner London - East","London","5","5","[c]","[c]"
"In post","2021","Finance","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","41610","40720"
"In post","2021","Finance","Public Health England","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Public Health England","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","50","50","36830","29480"
"In post","2021","Finance","Public Health England","Inner London - East","London","30","30","50660","41500"
"In post","2021","Finance","Public Health England","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","Outer London - West and North West","London","40","40","43250","40070"
"In post","2021","Finance","Public Health England","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","West Yorkshire","Outside London","15","15","47500","55930"
"In post","2021","Finance","Queen Elizabeth II Centre","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Registers of Scotland","Eastern Scotland","Outside London","25","25","32910","30080"
"In post","2021","Finance","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","20","20","38210","42920"
"In post","2021","Finance","Scottish Forestry","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","Scottish Prison Service","Eastern Scotland","Outside London","35","35","34660","33650"
"In post","2021","Finance","Scottish Prison Service","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Scottish Prison Service","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Prison Service","Southern Scotland","Outside London","10","10","24120","20810"
"In post","2021","Finance","Scottish Prison Service","West Central Scotland","Outside London","15","15","30530","25870"
"In post","2021","Finance","Serious Fraud Office","Inner London - West","London","15","15","51960","55530"
"In post","2021","Finance","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","40","40","53050","45030"
"In post","2021","Finance","The National Archives","Outer London - West and North West","London","10","10","44410","43540"
"In post","2021","Finance","UK Export Finance","Inner London - West","London","45","45","49110","38920"
"In post","2021","Finance","UK Hydrographic Office","Dorset and Somerset","Outside London","15","15","38260","33290"
"In post","2021","Finance","UK Intellectual Property Office","East Wales","Outside London","25","20","39980","43540"
"In post","2021","Finance","UK Space Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","44380","39040"
"In post","2021","Finance","UK Space Agency","Inner London - West","London","10","10","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","East Wales","Outside London","50","45","35180","30130"
"In post","2021","Finance","United Kingdom Statistics Authority","Hampshire and Isle of Wight","Outside London","10","5","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","Devon","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","Inner London - East","London","15","15","55190","51790"
"In post","2021","Finance","Valuation Office Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","West Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","32260","27620"
"In post","2021","Finance","Vehicle Certification Agency","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Veterinary Medicines Directorate","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Wales Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","West Midlands","Outside London","10","10","45190","40800"
"In post","2021","Finance","Welsh Revenue Authority","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","Wilton Park","Surrey, East and West Sussex","Outside London","10","5","[c]","[c]"
"In post","2021","Grants Management","Charity Commission","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","155","150","28760","25190"
"In post","2021","Grants Management","Rural Payments Agency","Cheshire","Outside London","100","90","24740","24920"
"In post","2021","Grants Management","Rural Payments Agency","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Cumbria","Outside London","650","575","24000","21050"
"In post","2021","Grants Management","Rural Payments Agency","Derbyshire and Nottinghamshire","Outside London","65","60","25370","25100"
"In post","2021","Grants Management","Rural Payments Agency","Devon","Outside London","180","165","26610","25190"
"In post","2021","Grants Management","Rural Payments Agency","Dorset and Somerset","Outside London","15","15","24400","21050"
"In post","2021","Grants Management","Rural Payments Agency","East Anglia","Outside London","45","45","26130","25190"
"In post","2021","Grants Management","Rural Payments Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Rural Payments Agency","Essex","Outside London","5","5","[c]","[c]"
