"Status","Year","Age","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Department for Education (excl. agencies)","West Midlands (England)","SEO","25","25","37570","36780"
"In post","2021","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","EO","45","45","25170","25000"
"In post","2021","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","G7","20","20","50180","49860"
"In post","2021","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","HEO","70","70","30400","29730"
"In post","2021","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","SEO","55","55","38510","36960"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","EO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AO","15","15","23980","24370"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","100","100","27500","27960"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","10","10","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","105","105","53310","53200"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","390","385","32900","32560"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","135","130","39530","38750"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","HEO","15","15","29810","29180"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","HEO","15","15","29550","29180"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","EO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","AO","10","10","21080","21050"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","EO","15","15","24500","25100"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","G7","15","15","48440","48370"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","HEO","70","70","29560","29180"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","SEO","40","40","36790","35900"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","AO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","EO","20","20","24700","24920"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","HEO","40","40","29550","29290"
"In post","2021","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","SEO","20","20","36130","35900"
"In post","2021","20-29","Department for International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","London","AO","10","10","[c]","[c]"
"In post","2021","20-29","Department for International Trade","London","EO","115","115","26830","26510"
"In post","2021","20-29","Department for International Trade","London","G6","15","15","61020","62170"
"In post","2021","20-29","Department for International Trade","London","G7","200","200","50680","51970"
"In post","2021","20-29","Department for International Trade","London","HEO","345","345","31850","32120"
"In post","2021","20-29","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","London","SEO","190","190","38360","38540"
"In post","2021","20-29","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Overseas","G7","5","5","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Overseas","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","South East (England)","G7","5","5","[c]","[c]"
"In post","2021","20-29","Department for International Trade","South East (England)","HEO","20","20","31310","31800"
"In post","2021","20-29","Department for International Trade","South East (England)","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Department for International Trade","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for International Trade","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","London","AO","15","15","25000","25730"
"In post","2021","20-29","Department for Transport (excl. agencies)","London","EO","150","150","29410","30270"
"In post","2021","20-29","Department for Transport (excl. agencies)","London","G6","20","20","64460","65440"
"In post","2021","20-29","Department for Transport (excl. agencies)","London","G7","155","155","54120","54650"
"In post","2021","20-29","Department for Transport (excl. agencies)","London","HEO","365","365","34290","34710"
"In post","2021","20-29","Department for Transport (excl. agencies)","London","SEO","150","150","42200","42470"
"In post","2021","20-29","Department for Transport (excl. agencies)","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","South East (England)","AO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","South East (England)","EO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","West Midlands (England)","EO","10","10","21470","20900"
"In post","2021","20-29","Department for Transport (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","West Midlands (England)","HEO","15","15","30910","30730"
"In post","2021","20-29","Department for Transport (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Transport (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","AO","170","160","21010","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","EO","270","270","27570","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","East of England","AO","110","110","23310","24180"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","East of England","EO","360","355","28540","29290"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","London","AO","225","220","25120","25110"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","London","EO","1285","1270","31070","31060"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","London","G7","45","45","55860","54070"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","London","HEO","190","190","35580","36650"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","London","SEO","55","55","41180","40310"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","AO","580","570","21010","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","EO","380","375","27570","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","G7","10","10","53150","50660"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","HEO","75","75","31850","31990"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","SEO","35","35","37400","36780"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","AO","805","790","21020","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","EO","955","945","27560","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","G7","10","10","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","HEO","75","75","32200","31990"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","SEO","35","35","36720","35590"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Scotland","AO","385","370","21030","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Scotland","EO","330","325","27570","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Scotland","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","South East (England)","AO","250","245","22240","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","South East (England)","EO","525","520","28320","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","South East (England)","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","AO","220","205","21030","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","EO","315","310","27570","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","AO","25","25","21740","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","EO","75","75","27730","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","HEO","15","15","32070","31990"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Unknown","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Wales","AO","280","270","21060","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Wales","EO","365","360","27550","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","West Midlands (England)","AO","210","200","21010","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","500","495","27580","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","West Midlands (England)","HEO","15","15","32000","31990"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AO","340","330","21030","21010"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","555","550","27560","27570"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G7","15","15","52430","52150"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","HEO","105","105","31990","31990"
"In post","2021","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO","45","45","36430","35310"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","London","AO","10","10","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","London","EO","195","195","27280","27270"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","London","G6","35","35","66460","66230"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","London","G7","210","210","53540","53360"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","London","HEO","380","380","32850","32790"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","London","SEO","140","140","40670","40650"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","AO","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","50","50","23570","23440"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6","5","5","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G7","30","30","50010","49530"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","HEO","130","125","29420","28970"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO","40","40","36840","36820"
"In post","2021","20-29","Disclosure Scotland","Scotland","AA","55","50","20910","21150"
"In post","2021","20-29","Disclosure Scotland","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Disclosure Scotland","Scotland","EO","5","5","[c]","[c]"
"In post","2021","20-29","Disclosure Scotland","Scotland","HEO","5","5","[c]","[c]"
"In post","2021","20-29","Disclosure Scotland","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Wales","AA","165","150","18230","18060"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Wales","AO","450","430","21590","21590"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Wales","EO","105","105","26420","26350"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Wales","HEO","50","50","32000","31040"
"In post","2021","20-29","Driver and Vehicle Licensing Agency","Wales","SEO","20","20","42160","41140"
"In post","2021","20-29","Driver and Vehicle Standards Agency","East Midlands (England)","AO","15","15","24400","25090"
"In post","2021","20-29","Driver and Vehicle Standards Agency","East Midlands (England)","EO","15","15","25510","26350"
"In post","2021","20-29","Driver and Vehicle Standards Agency","East Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","East of England","AO","10","10","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","London","AO","5","5","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","London","EO","5","5","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","North East (England)","AO","15","15","21590","21590"
"In post","2021","20-29","Driver and Vehicle Standards Agency","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","North West (England)","AO","10","10","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","North West (England)","EO","10","10","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Scotland","EO","5","5","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","South East (England)","AO","5","5","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","South East (England)","EO","5","5","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","South West (England)","AO","15","15","21590","21590"
"In post","2021","20-29","Driver and Vehicle Standards Agency","South West (England)","EO","15","15","25230","26130"
"In post","2021","20-29","Driver and Vehicle Standards Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","South West (England)","HEO","10","10","31200","31040"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Wales","AO","30","30","22560","21590"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Wales","EO","15","15","26240","26130"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Wales","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","West Midlands (England)","AO","20","20","23900","21590"
"In post","2021","20-29","Driver and Vehicle Standards Agency","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AO","20","20","23060","21590"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Driver and Vehicle Standards Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","London","EO","5","5","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","London","G7","5","5","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","London","HEO","15","15","34340","33610"
"In post","2021","20-29","Education and Skills Funding Agency","London","SEO","10","10","42200","40640"
"In post","2021","20-29","Education and Skills Funding Agency","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","North East (England)","EO","10","10","25400","25000"
"In post","2021","20-29","Education and Skills Funding Agency","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","North East (England)","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","North East (England)","SEO","10","10","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","North West (England)","EO","15","15","25150","25000"
"In post","2021","20-29","Education and Skills Funding Agency","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","North West (England)","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","North West (England)","SEO","15","15","36720","36780"
"In post","2021","20-29","Education and Skills Funding Agency","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","South West (England)","HEO","10","10","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","West Midlands (England)","EO","25","25","25490","25000"
"In post","2021","20-29","Education and Skills Funding Agency","West Midlands (England)","G7","10","10","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","West Midlands (England)","HEO","45","45","30160","29730"
"In post","2021","20-29","Education and Skills Funding Agency","West Midlands (England)","SEO","25","25","36680","36500"
"In post","2021","20-29","Education and Skills Funding Agency","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","Yorkshire and The Humber","EO","15","15","25640","25000"
"In post","2021","20-29","Education and Skills Funding Agency","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2021","20-29","Education and Skills Funding Agency","Yorkshire and The Humber","HEO","30","30","30270","29730"
"In post","2021","20-29","Education and Skills Funding Agency","Yorkshire and The Humber","SEO","10","10","37220","36870"
"In post","2021","20-29","Education Scotland","Scotland","AA","5","5","[c]","[c]"
"In post","2021","20-29","Education Scotland","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Education Scotland","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","ESTYN","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","FCDO Services","South East (England)","AO","20","20","22660","22440"
"In post","2021","20-29","FCDO Services","South East (England)","EO","50","50","27140","26590"
"In post","2021","20-29","FCDO Services","South East (England)","HEO","10","10","33890","33510"
"In post","2021","20-29","FCDO Services","South East (England)","SEO","10","10","[c]","[c]"
"In post","2021","20-29","FCDO Services","South East (England)","Unknown","25","25","22420","21600"
"In post","2021","20-29","Food Standards Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","London","HEO","30","30","32720","32830"
