"Status","Year","Age","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Inner London - West","London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","North Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Tees Valley and Durham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Derbyshire and Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Devon","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Devon","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Anglia","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Anglia","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Wales","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Wales","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Eastern Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hampshire and Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Highlands and Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Merseyside","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Northumberland and Tyne and Wear","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outer London - East and North East","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Shropshire and Staffordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Shropshire and Staffordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","South Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Southern Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Southern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Surrey, East and West Sussex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Surrey, East and West Sussex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Tees Valley and Durham","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Tees Valley and Durham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Central Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Central Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Central Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Wales and The Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Wales and The Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","16-19","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Bedfordshire and Hertfordshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","70","[c]","25230","24880"
"Leaver CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","65","[c]","19840","20150"
"Leaver CS","2021","20-29","Cheshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cheshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Cumbria","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","60","[c]","22100","21560"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Derbyshire and Nottinghamshire","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Devon","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset and Somerset","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset and Somerset","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Dorset and Somerset","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Anglia","Outside London","Heterosexual / straight","85","[c]","23670","21570"
"Leaver CS","2021","20-29","East Anglia","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Anglia","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Anglia","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Wales","Outside London","Heterosexual / straight","95","[c]","23170","21080"
"Leaver CS","2021","20-29","East Wales","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Wales","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Wales","Outside London","Unknown","120","[c]","22750","19130"
"Leaver CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Eastern Scotland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Eastern Scotland","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Eastern Scotland","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Eastern Scotland","Outside London","Unknown","95","[c]","24770","24130"
"Leaver CS","2021","20-29","Essex","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Essex","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Essex","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","205","[c]","24330","22560"
"Leaver CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","90","[c]","25870","24500"
"Leaver CS","2021","20-29","Greater Manchester","Outside London","Heterosexual / straight","85","[c]","25680","23690"
"Leaver CS","2021","20-29","Greater Manchester","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Greater Manchester","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Greater Manchester","Outside London","Unknown","90","[c]","22860","21010"
"Leaver CS","2021","20-29","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","75","[c]","23450","21220"
"Leaver CS","2021","20-29","Hampshire and Isle of Wight","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Hampshire and Isle of Wight","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Hampshire and Isle of Wight","Outside London","Unknown","45","[c]","23100","20920"
"Leaver CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Highlands and Islands","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Highlands and Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Highlands and Islands","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Inner London - East","London","Heterosexual / straight","140","[c]","30390","27150"
"Leaver CS","2021","20-29","Inner London - East","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Inner London - East","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Inner London - East","London","Unknown","105","[c]","29050","28670"
"Leaver CS","2021","20-29","Inner London - West","London","Heterosexual / straight","390","[c]","30280","27760"
"Leaver CS","2021","20-29","Inner London - West","London","LGBO","55","[c]","31800","28950"
"Leaver CS","2021","20-29","Inner London - West","London","Undeclared","40","[c]","36610","33570"
"Leaver CS","2021","20-29","Inner London - West","London","Unknown","480","[c]","27560","25730"
"Leaver CS","2021","20-29","Kent","Outside London","Heterosexual / straight","60","[c]","21070","19360"
"Leaver CS","2021","20-29","Kent","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Kent","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lancashire","Outside London","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lancashire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lancashire","Outside London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lincolnshire","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Lincolnshire","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Merseyside","Outside London","Heterosexual / straight","70","[c]","22060","21010"
"Leaver CS","2021","20-29","Merseyside","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Merseyside","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Merseyside","Outside London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Eastern Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Eastern Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Yorkshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","North Yorkshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northern Ireland","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","Heterosexual / straight","55","[c]","22530","21010"
"Leaver CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Northumberland and Tyne and Wear","Outside London","Unknown","95","[c]","22570","21010"
"Leaver CS","2021","20-29","Outer London - East and North East","London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - East and North East","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - East and North East","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - South","London","Heterosexual / straight","40","[c]","27590","25350"
"Leaver CS","2021","20-29","Outer London - South","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - South","London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - West and North West","London","Heterosexual / straight","60","[c]","26330","25120"
"Leaver CS","2021","20-29","Outer London - West and North West","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - West and North West","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Outer London - West and North West","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Shropshire and Staffordshire","Outside London","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Shropshire and Staffordshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Shropshire and Staffordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Shropshire and Staffordshire","Outside London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","20-29","South Yorkshire","Outside London","Heterosexual / straight","65","[c]","23740","21010"
"Leaver CS","2021","20-29","South Yorkshire","Outside London","LGBO","5","[c]","[c]","[c]"
