"Status","Year","Disability","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","East of England","Essex","Undeclared","85","75","30180","29090"
"In post","2021","Declared disabled","East of England","Essex","Unknown","55","50","27960","27370"
"In post","2021","Declared disabled","London","Inner London - East","Heterosexual / straight","1095","1035","37780","31880"
"In post","2021","Declared disabled","London","Inner London - East","LGBO","140","140","38490","32260"
"In post","2021","Declared disabled","London","Inner London - East","Undeclared","180","170","38380","31880"
"In post","2021","Declared disabled","London","Inner London - East","Unknown","155","140","36210","31880"
"In post","2021","Declared disabled","London","Inner London - West","Heterosexual / straight","3725","3605","44930","40000"
"In post","2021","Declared disabled","London","Inner London - West","LGBO","670","655","45020","40050"
"In post","2021","Declared disabled","London","Inner London - West","Undeclared","480","465","43540","38750"
"In post","2021","Declared disabled","London","Inner London - West","Unknown","305","285","43430","38600"
"In post","2021","Declared disabled","London","Outer London - East and North East","Heterosexual / straight","350","325","30040","31060"
"In post","2021","Declared disabled","London","Outer London - East and North East","LGBO","40","35","31450","31060"
"In post","2021","Declared disabled","London","Outer London - East and North East","Undeclared","60","50","30440","30780"
"In post","2021","Declared disabled","London","Outer London - East and North East","Unknown","45","40","30240","31060"
"In post","2021","Declared disabled","London","Outer London - South","Heterosexual / straight","805","745","36080","31370"
"In post","2021","Declared disabled","London","Outer London - South","LGBO","75","70","38500","34960"
"In post","2021","Declared disabled","London","Outer London - South","Undeclared","145","130","35920","31060"
"In post","2021","Declared disabled","London","Outer London - South","Unknown","55","55","32950","31060"
"In post","2021","Declared disabled","London","Outer London - West and North West","Heterosexual / straight","660","600","32170","31060"
"In post","2021","Declared disabled","London","Outer London - West and North West","LGBO","50","50","33660","31060"
"In post","2021","Declared disabled","London","Outer London - West and North West","Undeclared","120","110","31570","30780"
"In post","2021","Declared disabled","London","Outer London - West and North West","Unknown","50","45","29240","28940"
"In post","2021","Declared disabled","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","1765","1550","27010","25560"
"In post","2021","Declared disabled","North East (England)","Northumberland and Tyne and Wear","LGBO","145","135","27340","25560"
"In post","2021","Declared disabled","North East (England)","Northumberland and Tyne and Wear","Undeclared","185","160","27120","23840"
"In post","2021","Declared disabled","North East (England)","Northumberland and Tyne and Wear","Unknown","230","190","24880","21440"
"In post","2021","Declared disabled","North East (England)","Tees Valley and Durham","Heterosexual / straight","855","760","27460","27570"
"In post","2021","Declared disabled","North East (England)","Tees Valley and Durham","LGBO","50","45","26490","22920"
"In post","2021","Declared disabled","North East (England)","Tees Valley and Durham","Undeclared","95","85","26650","24280"
"In post","2021","Declared disabled","North East (England)","Tees Valley and Durham","Unknown","95","80","26570","27130"
"In post","2021","Declared disabled","North West (England)","Cheshire","Heterosexual / straight","320","290","28890","27570"
"In post","2021","Declared disabled","North West (England)","Cheshire","LGBO","25","25","[c]","[c]"
"In post","2021","Declared disabled","North West (England)","Cheshire","Undeclared","35","35","30360","28840"
"In post","2021","Declared disabled","North West (England)","Cheshire","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","North West (England)","Cumbria","Heterosexual / straight","160","140","28580","27280"
"In post","2021","Declared disabled","North West (England)","Cumbria","LGBO","15","15","[c]","[c]"
"In post","2021","Declared disabled","North West (England)","Cumbria","Undeclared","30","30","28130","25450"
"In post","2021","Declared disabled","North West (England)","Cumbria","Unknown","40","35","25180","21050"
"In post","2021","Declared disabled","North West (England)","Greater Manchester","Heterosexual / straight","1525","1400","29960","27570"
"In post","2021","Declared disabled","North West (England)","Greater Manchester","LGBO","205","195","29480","27570"
"In post","2021","Declared disabled","North West (England)","Greater Manchester","Undeclared","225","205","28420","26780"
"In post","2021","Declared disabled","North West (England)","Greater Manchester","Unknown","190","165","28280","27570"
"In post","2021","Declared disabled","North West (England)","Lancashire","Heterosexual / straight","1440","1285","27300","27130"
"In post","2021","Declared disabled","North West (England)","Lancashire","LGBO","120","110","26540","27570"
"In post","2021","Declared disabled","North West (England)","Lancashire","Undeclared","200","175","27220","27380"
"In post","2021","Declared disabled","North West (England)","Lancashire","Unknown","185","160","25760","26110"
"In post","2021","Declared disabled","North West (England)","Merseyside","Heterosexual / straight","1770","1575","28130","25600"
"In post","2021","Declared disabled","North West (England)","Merseyside","LGBO","115","110","28300","25560"
"In post","2021","Declared disabled","North West (England)","Merseyside","Undeclared","195","170","27060","25310"
"In post","2021","Declared disabled","North West (England)","Merseyside","Unknown","200","165","25900","21580"
"In post","2021","Declared disabled","Northern Ireland","Northern Ireland","Heterosexual / straight","255","235","27290","25560"
"In post","2021","Declared disabled","Northern Ireland","Northern Ireland","LGBO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland","Northern Ireland","Undeclared","30","25","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland","Northern Ireland","Unknown","30","25","[c]","[c]"
"In post","2021","Declared disabled","Overseas","Overseas","Heterosexual / straight","160","160","48570","45490"
"In post","2021","Declared disabled","Overseas","Overseas","LGBO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Overseas","Overseas","Undeclared","30","30","[c]","[c]"
"In post","2021","Declared disabled","Overseas","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Eastern Scotland","Heterosexual / straight","1300","1205","32940","27570"
"In post","2021","Declared disabled","Scotland","Eastern Scotland","LGBO","195","190","32820","28170"
"In post","2021","Declared disabled","Scotland","Eastern Scotland","Undeclared","155","145","32190","27570"
"In post","2021","Declared disabled","Scotland","Eastern Scotland","Unknown","270","245","31130","30080"
"In post","2021","Declared disabled","Scotland","Highlands and Islands","Heterosexual / straight","120","110","27480","27570"
"In post","2021","Declared disabled","Scotland","Highlands and Islands","LGBO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Highlands and Islands","Undeclared","20","15","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Highlands and Islands","Unknown","25","25","[c]","[c]"
"In post","2021","Declared disabled","Scotland","North Eastern Scotland","Heterosexual / straight","90","85","32860","27570"
"In post","2021","Declared disabled","Scotland","North Eastern Scotland","LGBO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Scotland","North Eastern Scotland","Undeclared","15","15","[c]","[c]"
"In post","2021","Declared disabled","Scotland","North Eastern Scotland","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Scotland","Southern Scotland","Heterosexual / straight","370","325","28890","26140"
"In post","2021","Declared disabled","Scotland","Southern Scotland","LGBO","40","35","31270","27570"
"In post","2021","Declared disabled","Scotland","Southern Scotland","Undeclared","35","30","27120","26120"
"In post","2021","Declared disabled","Scotland","Southern Scotland","Unknown","65","55","27810","26120"
"In post","2021","Declared disabled","Scotland","West Central Scotland","Heterosexual / straight","1260","1120","28350","26160"
"In post","2021","Declared disabled","Scotland","West Central Scotland","LGBO","145","140","29160","25870"
"In post","2021","Declared disabled","Scotland","West Central Scotland","Undeclared","160","140","26800","26120"
"In post","2021","Declared disabled","Scotland","West Central Scotland","Unknown","175","150","29480","27570"
"In post","2021","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","770","730","31640","29290"
"In post","2021","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","65","65","29340","28670"
"In post","2021","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","105","100","33560","29530"
"In post","2021","Declared disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","55","55","32500","27850"
"In post","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","1275","1160","30890","27570"
"In post","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","LGBO","115","110","29650","27570"
"In post","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","Undeclared","170","150","29380","27570"
"In post","2021","Declared disabled","South East (England)","Hampshire and Isle of Wight","Unknown","115","95","27310","25190"
"In post","2021","Declared disabled","South East (England)","Kent","Heterosexual / straight","730","680","29380","29290"
"In post","2021","Declared disabled","South East (England)","Kent","LGBO","75","70","29570","29290"
"In post","2021","Declared disabled","South East (England)","Kent","Undeclared","100","95","29780","27370"
"In post","2021","Declared disabled","South East (England)","Kent","Unknown","45","40","31490","28330"
"In post","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","665","600","29060","27570"
"In post","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","LGBO","100","95","29140","27570"
"In post","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","Undeclared","100","85","28450","27570"
"In post","2021","Declared disabled","South East (England)","Surrey, East and West Sussex","Unknown","75","65","28920","27570"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","155","140","26980","27570"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Undeclared","20","15","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Cornwall and Isles of Scilly","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","South West (England)","Devon","Heterosexual / straight","635","560","28150","27130"
"In post","2021","Declared disabled","South West (England)","Devon","LGBO","65","65","27400","27570"
"In post","2021","Declared disabled","South West (England)","Devon","Undeclared","100","85","27940","26930"
"In post","2021","Declared disabled","South West (England)","Devon","Unknown","160","145","31770","31650"
"In post","2021","Declared disabled","South West (England)","Dorset and Somerset","Heterosexual / straight","440","405","28860","27570"
"In post","2021","Declared disabled","South West (England)","Dorset and Somerset","LGBO","40","40","28430","27150"
"In post","2021","Declared disabled","South West (England)","Dorset and Somerset","Undeclared","75","70","28450","27130"
"In post","2021","Declared disabled","South West (England)","Dorset and Somerset","Unknown","30","25","28440","27570"
"In post","2021","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","2265","2130","34640","31950"
"In post","2021","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","225","215","31930","28650"
"In post","2021","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","380","350","36200","33300"
"In post","2021","Declared disabled","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","130","115","31660","27570"
"In post","2021","Declared disabled","Unknown","Unknown","Heterosexual / straight","145","135","30980","27570"
"In post","2021","Declared disabled","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Unknown","Unknown","15","10","[c]","[c]"
"In post","2021","Declared disabled","Wales","East Wales","Heterosexual / straight","1305","1200","31520","27570"
"In post","2021","Declared disabled","Wales","East Wales","LGBO","165","155","31740","27570"
"In post","2021","Declared disabled","Wales","East Wales","Undeclared","185","170","30580","27460"
"In post","2021","Declared disabled","Wales","East Wales","Unknown","135","115","28290","26980"
"In post","2021","Declared disabled","Wales","West Wales and The Valleys","Heterosexual / straight","1235","1085","26480","25360"
"In post","2021","Declared disabled","Wales","West Wales and The Valleys","LGBO","100","95","27910","26410"
"In post","2021","Declared disabled","Wales","West Wales and The Valleys","Undeclared","355","285","24640","21590"
"In post","2021","Declared disabled","Wales","West Wales and The Valleys","Unknown","75","60","24420","25650"
"In post","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","330","300","27890","27570"
"In post","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","30","30","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","45","45","27640","26850"
"In post","2021","Declared disabled","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","35","30","27120","27120"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","830","765","29320","27570"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","LGBO","80","75","27750","25790"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Undeclared","105","95","30110","27570"
"In post","2021","Declared disabled","West Midlands (England)","Shropshire and Staffordshire","Unknown","50","45","29910","27570"
"In post","2021","Declared disabled","West Midlands (England)","West Midlands","Heterosexual / straight","1540","1400","29220","27570"
"In post","2021","Declared disabled","West Midlands (England)","West Midlands","LGBO","160","150","28070","27570"
"In post","2021","Declared disabled","West Midlands (England)","West Midlands","Undeclared","200","180","28150","27570"
"In post","2021","Declared disabled","West Midlands (England)","West Midlands","Unknown","195","170","28200","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","380","340","27260","27380"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","35","35","26620","24920"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","60","50","26500","27210"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","30","25","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","350","325","32110","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","LGBO","40","40","34260","28200"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","Undeclared","45","40","32430","30210"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","925","825","30080","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","LGBO","95","90","31320","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Undeclared","130","115","29740","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","South Yorkshire","Unknown","85","70","29040","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","1365","1230","30530","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","LGBO","150","140","29940","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Undeclared","160","140","29850","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","West Yorkshire","Unknown","125","105","28030","27570"
"In post","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","6115","5685","32060","27570"
"In post","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","315","305","31000","27470"
"In post","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","585","525","31970","27570"
"In post","2021","Declared non-disabled","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","1030","905","29950","27570"
"In post","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","3270","3005","27990","26630"
"In post","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","150","145","28030","27380"
"In post","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","325","295","27580","26580"
"In post","2021","Declared non-disabled","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","490","425","27150","27570"
"In post","2021","Declared non-disabled","East Midlands (England)","Lincolnshire","Heterosexual / straight","1615","1540","27970","26670"
"In post","2021","Declared non-disabled","East Midlands (England)","Lincolnshire","LGBO","45","40","27130","26850"
"In post","2021","Declared non-disabled","East Midlands (England)","Lincolnshire","Undeclared","145","135","28110","26670"
"In post","2021","Declared non-disabled","East Midlands (England)","Lincolnshire","Unknown","165","150","29450","27570"
"In post","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","2475","2325","32310","29290"
"In post","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","LGBO","100","100","31900","29430"
"In post","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Undeclared","230","210","32250","29670"
"In post","2021","Declared non-disabled","East of England","Bedfordshire and Hertfordshire","Unknown","315","280","32990","29750"
"In post","2021","Declared non-disabled","East of England","East Anglia","Heterosexual / straight","6780","6340","30110","27570"
"In post","2021","Declared non-disabled","East of England","East Anglia","LGBO","265","260","28520","27150"
"In post","2021","Declared non-disabled","East of England","East Anglia","Undeclared","645","595","29880","27570"
"In post","2021","Declared non-disabled","East of England","East Anglia","Unknown","840","740","28860","27570"
"In post","2021","Declared non-disabled","East of England","Essex","Heterosexual / straight","2960","2725","30900","29290"
"In post","2021","Declared non-disabled","East of England","Essex","LGBO","125","120","30520","29290"
"In post","2021","Declared non-disabled","East of England","Essex","Undeclared","290","260","29780","27370"
"In post","2021","Declared non-disabled","East of England","Essex","Unknown","475","420","31060","29290"
"In post","2021","Declared non-disabled","London","Inner London - East","Heterosexual / straight","8160","7795","42720","36200"
"In post","2021","Declared non-disabled","London","Inner London - East","LGBO","545","530","43290","36370"
"In post","2021","Declared non-disabled","London","Inner London - East","Undeclared","825","780","41950","36000"
"In post","2021","Declared non-disabled","London","Inner London - East","Unknown","1475","1360","40600","31880"
"In post","2021","Declared non-disabled","London","Inner London - West","Heterosexual / straight","31705","30810","48050","43300"
"In post","2021","Declared non-disabled","London","Inner London - West","LGBO","2520","2485","48130","44660"
"In post","2021","Declared non-disabled","London","Inner London - West","Undeclared","2815","2730","47440","42880"
"In post","2021","Declared non-disabled","London","Inner London - West","Unknown","2430","2290","47250","41180"
"In post","2021","Declared non-disabled","London","Outer London - East and North East","Heterosexual / straight","1870","1775","31070","31060"
"In post","2021","Declared non-disabled","London","Outer London - East and North East","LGBO","75","70","31810","31060"
"In post","2021","Declared non-disabled","London","Outer London - East and North East","Undeclared","185","160","30090","30780"
"In post","2021","Declared non-disabled","London","Outer London - East and North East","Unknown","490","425","30190","31060"
"In post","2021","Declared non-disabled","London","Outer London - South","Heterosexual / straight","6410","6080","38090","35050"
"In post","2021","Declared non-disabled","London","Outer London - South","LGBO","200","195","40020","35200"
"In post","2021","Declared non-disabled","London","Outer London - South","Undeclared","690","645","37100","31880"
"In post","2021","Declared non-disabled","London","Outer London - South","Unknown","400","365","35150","31180"
"In post","2021","Declared non-disabled","London","Outer London - West and North West","Heterosexual / straight","5130","4780","32490","31000"
"In post","2021","Declared non-disabled","London","Outer London - West and North West","LGBO","200","195","33960","31060"
"In post","2021","Declared non-disabled","London","Outer London - West and North West","Undeclared","625","565","32900","30780"
"In post","2021","Declared non-disabled","London","Outer London - West and North West","Unknown","540","480","33090","31060"
"In post","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Heterosexual / straight","10490","9505","29510","26780"
"In post","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","LGBO","490","470","28840","25560"
"In post","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Undeclared","760","675","28220","25560"
"In post","2021","Declared non-disabled","North East (England)","Northumberland and Tyne and Wear","Unknown","2225","1870","26790","21440"
"In post","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Heterosexual / straight","4945","4500","28230","26300"
"In post","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","LGBO","210","205","28450","27130"
"In post","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Undeclared","405","360","28380","26780"
"In post","2021","Declared non-disabled","North East (England)","Tees Valley and Durham","Unknown","795","675","27620","27570"
"In post","2021","Declared non-disabled","North West (England)","Cheshire","Heterosexual / straight","1705","1610","31530","27570"
"In post","2021","Declared non-disabled","North West (England)","Cheshire","LGBO","95","95","29190","27570"
"In post","2021","Declared non-disabled","North West (England)","Cheshire","Undeclared","150","140","30390","27570"
"In post","2021","Declared non-disabled","North West (England)","Cheshire","Unknown","290","255","27940","27570"
"In post","2021","Declared non-disabled","North West (England)","Cumbria","Heterosexual / straight","1065","970","28710","25770"
"In post","2021","Declared non-disabled","North West (England)","Cumbria","LGBO","50","45","28760","25790"
"In post","2021","Declared non-disabled","North West (England)","Cumbria","Undeclared","90","80","30340","26650"
"In post","2021","Declared non-disabled","North West (England)","Cumbria","Unknown","480","425","24610","21050"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester","Heterosexual / straight","10010","9455","31940","27570"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester","LGBO","680","670","31480","27570"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester","Undeclared","860","800","30910","27570"
"In post","2021","Declared non-disabled","North West (England)","Greater Manchester","Unknown","1555","1375","28760","27570"
"In post","2021","Declared non-disabled","North West (England)","Lancashire","Heterosexual / straight","6975","6395","29000","27570"
"In post","2021","Declared non-disabled","North West (England)","Lancashire","LGBO","300","290","27580","26560"
"In post","2021","Declared non-disabled","North West (England)","Lancashire","Undeclared","590","530","28520","27570"
"In post","2021","Declared non-disabled","North West (England)","Lancashire","Unknown","1925","1690","27800","27570"
"In post","2021","Declared non-disabled","North West (England)","Merseyside","Heterosexual / straight","10620","9765","29010","25560"
"In post","2021","Declared non-disabled","North West (England)","Merseyside","LGBO","415","400","28500","25380"
"In post","2021","Declared non-disabled","North West (England)","Merseyside","Undeclared","840","755","28420","26120"
"In post","2021","Declared non-disabled","North West (England)","Merseyside","Unknown","1560","1325","27230","27130"
"In post","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Heterosexual / straight","2025","1905","28670","25560"
"In post","2021","Declared non-disabled","Northern Ireland","Northern Ireland","LGBO","65","65","26490","25310"
"In post","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Undeclared","100","90","27800","24890"
"In post","2021","Declared non-disabled","Northern Ireland","Northern Ireland","Unknown","125","115","30150","27970"
"In post","2021","Declared non-disabled","Overseas","Overseas","Heterosexual / straight","2100","2090","49620","49810"
"In post","2021","Declared non-disabled","Overseas","Overseas","LGBO","125","125","52300","52630"
"In post","2021","Declared non-disabled","Overseas","Overseas","Undeclared","225","225","47310","40580"
"In post","2021","Declared non-disabled","Overseas","Overseas","Unknown","115","115","47060","43630"
"In post","2021","Declared non-disabled","Scotland","Eastern Scotland","Heterosexual / straight","7560","7140","35700","30080"
"In post","2021","Declared non-disabled","Scotland","Eastern Scotland","LGBO","430","420","34750","30080"
"In post","2021","Declared non-disabled","Scotland","Eastern Scotland","Undeclared","555","520","33710","27570"
"In post","2021","Declared non-disabled","Scotland","Eastern Scotland","Unknown","1575","1420","34190","27570"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","Heterosexual / straight","880","825","28480","27570"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","Undeclared","80","70","30180","27570"
"In post","2021","Declared non-disabled","Scotland","Highlands and Islands","Unknown","420","395","29650","27570"
"In post","2021","Declared non-disabled","Scotland","North Eastern Scotland","Heterosexual / straight","770","725","39560","31720"
"In post","2021","Declared non-disabled","Scotland","North Eastern Scotland","LGBO","35","35","32600","27570"
"In post","2021","Declared non-disabled","Scotland","North Eastern Scotland","Undeclared","80","75","40740","31060"
"In post","2021","Declared non-disabled","Scotland","North Eastern Scotland","Unknown","165","155","34440","31060"
"In post","2021","Declared non-disabled","Scotland","Southern Scotland","Heterosexual / straight","2605","2380","31060","27570"
"In post","2021","Declared non-disabled","Scotland","Southern Scotland","LGBO","90","85","30680","26780"
"In post","2021","Declared non-disabled","Scotland","Southern Scotland","Undeclared","170","150","28230","27370"
"In post","2021","Declared non-disabled","Scotland","Southern Scotland","Unknown","615","530","27550","26530"
"In post","2021","Declared non-disabled","Scotland","West Central Scotland","Heterosexual / straight","8300","7705","30800","27570"
"In post","2021","Declared non-disabled","Scotland","West Central Scotland","LGBO","410","400","30490","27570"
"In post","2021","Declared non-disabled","Scotland","West Central Scotland","Undeclared","765","695","29150","26670"
"In post","2021","Declared non-disabled","Scotland","West Central Scotland","Unknown","1450","1275","29470","26450"
"In post","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","5170","4940","32810","29290"
"In post","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","250","245","31170","29290"
"In post","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","430","415","32650","30460"
"In post","2021","Declared non-disabled","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","540","485","33670","30600"
"In post","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","8075","7520","32710","28660"
"In post","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","LGBO","305","295","30930","27570"
"In post","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Undeclared","740","690","33280","30050"
"In post","2021","Declared non-disabled","South East (England)","Hampshire and Isle of Wight","Unknown","650","570","31530","27570"
"In post","2021","Declared non-disabled","South East (England)","Kent","Heterosexual / straight","4760","4455","29390","27680"
"In post","2021","Declared non-disabled","South East (England)","Kent","LGBO","230","225","30560","29290"
"In post","2021","Declared non-disabled","South East (England)","Kent","Undeclared","480","435","29540","27370"
"In post","2021","Declared non-disabled","South East (England)","Kent","Unknown","465","420","29950","29290"
"In post","2021","Declared non-disabled","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","4395","4035","30880","27850"
