"Status","Year","Age","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Declared non-disabled","Eastern Scotland","1325","1300","27260","26160"
"In post","2021","20-29","Declared non-disabled","Essex","445","440","26800","25560"
"In post","2021","20-29","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","3740","3695","27780","27540"
"In post","2021","20-29","Declared non-disabled","Greater Manchester","1965","1940","27170","25560"
"In post","2021","20-29","Declared non-disabled","Hampshire and Isle of Wight","1145","1130","27680","27370"
"In post","2021","20-29","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","405","395","23600","22920"
"In post","2021","20-29","Declared non-disabled","Highlands and Islands","130","130","24730","22920"
"In post","2021","20-29","Declared non-disabled","Inner London - East","1835","1815","33790","31060"
"In post","2021","20-29","Declared non-disabled","Inner London - West","9245","9210","38170","35050"
"In post","2021","20-29","Declared non-disabled","Kent","810","805","26940","26300"
"In post","2021","20-29","Declared non-disabled","Lancashire","1055","1025","24170","22850"
"In post","2021","20-29","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","555","545","24220","23970"
"In post","2021","20-29","Declared non-disabled","Lincolnshire","210","210","25450","26230"
"In post","2021","20-29","Declared non-disabled","Merseyside","1820","1760","24750","24890"
"In post","2021","20-29","Declared non-disabled","North Eastern Scotland","105","100","27640","27150"
"In post","2021","20-29","Declared non-disabled","North Yorkshire","350","345","26310","26370"
"In post","2021","20-29","Declared non-disabled","Northern Ireland","195","190","23990","21430"
"In post","2021","20-29","Declared non-disabled","Northumberland and Tyne and Wear","1600","1570","25710","25560"
"In post","2021","20-29","Declared non-disabled","Outer London - East and North East","435","430","29770","31060"
"In post","2021","20-29","Declared non-disabled","Outer London - South","840","840","32860","31060"
"In post","2021","20-29","Declared non-disabled","Outer London - West and North West","1035","1020","29860","29250"
"In post","2021","20-29","Declared non-disabled","Overseas","215","215","36200","33860"
"In post","2021","20-29","Declared non-disabled","Shropshire and Staffordshire","730","715","25260","25400"
"In post","2021","20-29","Declared non-disabled","South Yorkshire","960","940","26830","25000"
"In post","2021","20-29","Declared non-disabled","Southern Scotland","315","310","26820","25560"
"In post","2021","20-29","Declared non-disabled","Surrey, East and West Sussex","745","735","26900","27570"
"In post","2021","20-29","Declared non-disabled","Tees Valley and Durham","795","765","24140","22850"
"In post","2021","20-29","Declared non-disabled","Unknown","150","150","29900","27570"
"In post","2021","20-29","Declared non-disabled","West Central Scotland","1430","1395","26020","24890"
"In post","2021","20-29","Declared non-disabled","West Midlands","1540","1510","26310","25220"
"In post","2021","20-29","Declared non-disabled","West Wales and The Valleys","1185","1140","23990","21590"
"In post","2021","20-29","Declared non-disabled","West Yorkshire","1720","1695","26750","25560"
"In post","2021","20-29","Undeclared","Bedfordshire and Hertfordshire","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","50","50","28370","29130"
"In post","2021","20-29","Undeclared","Cheshire","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Cumbria","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Derbyshire and Nottinghamshire","60","60","26310","27100"
"In post","2021","20-29","Undeclared","Devon","40","35","25660","24710"
"In post","2021","20-29","Undeclared","Dorset and Somerset","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","East Anglia","45","45","25360","25400"
"In post","2021","20-29","Undeclared","East Wales","90","90","25800","25560"
"In post","2021","20-29","Undeclared","East Yorkshire and Northern Lincolnshire","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Eastern Scotland","45","45","27850","26160"
"In post","2021","20-29","Undeclared","Essex","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","170","165","27530","27540"
"In post","2021","20-29","Undeclared","Greater Manchester","120","120","27230","26340"
"In post","2021","20-29","Undeclared","Hampshire and Isle of Wight","65","65","27650","26570"
"In post","2021","20-29","Undeclared","Herefordshire, Worcestershire and Warwickshire","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Inner London - East","105","100","33820","32330"
"In post","2021","20-29","Undeclared","Inner London - West","870","865","37530","34710"
"In post","2021","20-29","Undeclared","Kent","45","40","27470","28650"
"In post","2021","20-29","Undeclared","Lancashire","65","60","24670","25300"
"In post","2021","20-29","Undeclared","Leicestershire, Rutland and Northamptonshire","30","30","23730","22920"
"In post","2021","20-29","Undeclared","Lincolnshire","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Merseyside","50","50","26700","25560"
"In post","2021","20-29","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","North Yorkshire","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Northern Ireland","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Northumberland and Tyne and Wear","80","80","26300","25560"
"In post","2021","20-29","Undeclared","Outer London - East and North East","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Outer London - South","35","35","32990","31060"
"In post","2021","20-29","Undeclared","Outer London - West and North West","50","50","30900","31060"
"In post","2021","20-29","Undeclared","Overseas","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Shropshire and Staffordshire","35","35","25750","26810"
"In post","2021","20-29","Undeclared","South Yorkshire","55","55","28000","26980"
"In post","2021","20-29","Undeclared","Southern Scotland","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Surrey, East and West Sussex","65","65","26580","26350"
"In post","2021","20-29","Undeclared","Tees Valley and Durham","30","30","24980","24680"
"In post","2021","20-29","Undeclared","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","West Central Scotland","45","45","25700","23340"
"In post","2021","20-29","Undeclared","West Midlands","115","115","26900","26550"
"In post","2021","20-29","Undeclared","West Wales and The Valleys","65","60","25070","23090"
"In post","2021","20-29","Undeclared","West Yorkshire","90","90","26450","26680"
"In post","2021","20-29","Unknown","Bedfordshire and Hertfordshire","155","150","27820","27850"
"In post","2021","20-29","Unknown","Berkshire, Buckinghamshire and Oxfordshire","345","340","27030","26610"
"In post","2021","20-29","Unknown","Cheshire","280","275","27950","28840"
"In post","2021","20-29","Unknown","Cornwall and Isles of Scilly","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Cumbria","15","15","[c]","[c]"
"In post","2021","20-29","Unknown","Derbyshire and Nottinghamshire","610","600","25230","25560"
"In post","2021","20-29","Unknown","Devon","255","255","25490","22850"
"In post","2021","20-29","Unknown","Dorset and Somerset","125","120","24330","22350"
"In post","2021","20-29","Unknown","East Anglia","325","315","25200","24870"
"In post","2021","20-29","Unknown","East Wales","1265","1250","26230","24500"
"In post","2021","20-29","Unknown","East Yorkshire and Northern Lincolnshire","160","160","23430","22350"
"In post","2021","20-29","Unknown","Eastern Scotland","1380","1355","26220","24690"
"In post","2021","20-29","Unknown","Essex","155","150","26070","25560"
"In post","2021","20-29","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","1010","995","27640","26790"
"In post","2021","20-29","Unknown","Greater Manchester","995","980","25940","25560"
"In post","2021","20-29","Unknown","Hampshire and Isle of Wight","555","540","27090","26670"
"In post","2021","20-29","Unknown","Herefordshire, Worcestershire and Warwickshire","75","75","23570","23970"
"In post","2021","20-29","Unknown","Highlands and Islands","45","45","24920","22920"
"In post","2021","20-29","Unknown","Inner London - East","925","920","32780","32000"
"In post","2021","20-29","Unknown","Inner London - West","5310","5290","36150","32790"
"In post","2021","20-29","Unknown","Kent","275","275","26190","25920"
"In post","2021","20-29","Unknown","Lancashire","335","325","23830","22350"
"In post","2021","20-29","Unknown","Leicestershire, Rutland and Northamptonshire","230","225","23300","22350"
"In post","2021","20-29","Unknown","Lincolnshire","35","35","25300","25300"
"In post","2021","20-29","Unknown","Merseyside","645","630","24230","22350"
"In post","2021","20-29","Unknown","North Eastern Scotland","115","110","26710","25980"
"In post","2021","20-29","Unknown","North Yorkshire","120","120","24950","23540"
"In post","2021","20-29","Unknown","Northern Ireland","200","190","22510","20140"
"In post","2021","20-29","Unknown","Northumberland and Tyne and Wear","855","830","24580","24820"
"In post","2021","20-29","Unknown","Outer London - East and North East","165","165","27920","30150"
"In post","2021","20-29","Unknown","Outer London - South","445","440","30580","28960"
"In post","2021","20-29","Unknown","Outer London - West and North West","230","230","28800","29250"
"In post","2021","20-29","Unknown","Overseas","70","70","39780","38600"
"In post","2021","20-29","Unknown","Shropshire and Staffordshire","275","270","24220","22850"
"In post","2021","20-29","Unknown","South Yorkshire","310","305","26740","25000"
"In post","2021","20-29","Unknown","Southern Scotland","350","340","24400","21490"
"In post","2021","20-29","Unknown","Surrey, East and West Sussex","210","205","27310","26470"
"In post","2021","20-29","Unknown","Tees Valley and Durham","350","345","23900","22350"
"In post","2021","20-29","Unknown","Unknown","705","705","29820","29250"
"In post","2021","20-29","Unknown","West Central Scotland","820","800","24890","22820"
"In post","2021","20-29","Unknown","West Midlands","820","805","25230","24250"
"In post","2021","20-29","Unknown","West Wales and The Valleys","440","420","23190","21590"
"In post","2021","20-29","Unknown","West Yorkshire","1225","1205","25630","25110"
"In post","2021","30-39","Declared disabled","Bedfordshire and Hertfordshire","70","65","32010","30110"
"In post","2021","30-39","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","165","160","31300","29290"
"In post","2021","30-39","Declared disabled","Cheshire","55","50","28080","27570"
"In post","2021","30-39","Declared disabled","Cornwall and Isles of Scilly","30","25","[c]","[c]"
"In post","2021","30-39","Declared disabled","Cumbria","30","30","29150","27190"
"In post","2021","30-39","Declared disabled","Derbyshire and Nottinghamshire","235","220","28950","27570"
"In post","2021","30-39","Declared disabled","Devon","150","140","28780","27570"
"In post","2021","30-39","Declared disabled","Dorset and Somerset","85","80","28340","27570"
"In post","2021","30-39","Declared disabled","East Anglia","190","180","29840","27570"
"In post","2021","30-39","Declared disabled","East Wales","325","310","30850","27570"
"In post","2021","30-39","Declared disabled","East Yorkshire and Northern Lincolnshire","55","50","26670","26840"
"In post","2021","30-39","Declared disabled","Eastern Scotland","355","340","32370","29190"
"In post","2021","30-39","Declared disabled","Essex","75","70","28320","27110"
"In post","2021","30-39","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","545","520","33460","32240"
"In post","2021","30-39","Declared disabled","Greater Manchester","355","340","30470","27570"
"In post","2021","30-39","Declared disabled","Hampshire and Isle of Wight","245","230","31260","29200"
"In post","2021","30-39","Declared disabled","Herefordshire, Worcestershire and Warwickshire","50","45","27970","27470"
"In post","2021","30-39","Declared disabled","Highlands and Islands","25","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Inner London - East","270","260","38270","33930"
"In post","2021","30-39","Declared disabled","Inner London - West","1150","1125","47770","50330"
"In post","2021","30-39","Declared disabled","Kent","135","130","29630","29290"
"In post","2021","30-39","Declared disabled","Lancashire","230","210","26250","27130"
"In post","2021","30-39","Declared disabled","Leicestershire, Rutland and Northamptonshire","125","115","25210","24440"
"In post","2021","30-39","Declared disabled","Lincolnshire","55","55","27990","26670"
"In post","2021","30-39","Declared disabled","Merseyside","345","325","27520","25040"
"In post","2021","30-39","Declared disabled","North Eastern Scotland","35","35","32390","28800"
