"Status","Year","Disability","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Security","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","Scotland","Outside London","60","60","33160","34040"
"In post","2021","Undeclared","Security","South East (England)","Outside London","155","155","35490","39070"
"In post","2021","Undeclared","Security","South West (England)","Outside London","95","95","27880","20920"
"In post","2021","Undeclared","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Wales","Outside London","35","35","29400","25390"
"In post","2021","Undeclared","Security","West Midlands (England)","Outside London","30","30","37140","38160"
"In post","2021","Undeclared","Security","Yorkshire and The Humber","Outside London","85","85","35680","39070"
"In post","2021","Undeclared","Unknown","East Midlands (England)","Outside London","320","300","25760","27570"
"In post","2021","Undeclared","Unknown","East of England","Outside London","465","435","28900","27570"
"In post","2021","Undeclared","Unknown","London","London","1330","1265","38240","31520"
"In post","2021","Undeclared","Unknown","North East (England)","Outside London","475","440","27490","27570"
"In post","2021","Undeclared","Unknown","North West (England)","Outside London","1155","1080","26950","27370"
"In post","2021","Undeclared","Unknown","Northern Ireland","Outside London","45","45","27200","25310"
"In post","2021","Undeclared","Unknown","Overseas","Overseas","40","40","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scotland","Outside London","675","630","29170","27570"
"In post","2021","Undeclared","Unknown","South East (England)","Outside London","890","835","28940","27570"
"In post","2021","Undeclared","Unknown","South West (England)","Outside London","570","535","28870","27570"
"In post","2021","Undeclared","Unknown","Unknown","Unknown","40","35","29110","27570"
"In post","2021","Undeclared","Unknown","Wales","Outside London","475","445","31930","27570"
"In post","2021","Undeclared","Unknown","West Midlands (England)","Outside London","465","425","26560","27570"
"In post","2021","Undeclared","Unknown","Yorkshire and The Humber","Outside London","690","645","28530","27570"
"In post","2021","Unknown","Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","East of England","Outside London","100","95","39610","37620"
"In post","2021","Unknown","Analysis","London","London","745","725","46960","41760"
"In post","2021","Unknown","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","North West (England)","Outside London","60","55","35390","31810"
"In post","2021","Unknown","Analysis","Scotland","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Analysis","South East (England)","Outside London","210","205","35110","30130"
"In post","2021","Unknown","Analysis","South West (England)","Outside London","85","80","35630","31060"
"In post","2021","Unknown","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Analysis","Wales","Outside London","415","405","33270","29540"
"In post","2021","Unknown","Analysis","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Analysis","Yorkshire and The Humber","Outside London","65","60","41210","41990"
"In post","2021","Unknown","Commercial","East Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Unknown","Commercial","East of England","Outside London","115","110","45270","38250"
"In post","2021","Unknown","Commercial","London","London","715","705","66820","62010"
"In post","2021","Unknown","Commercial","North East (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Unknown","Commercial","North West (England)","Outside London","340","335","45630","41600"
"In post","2021","Unknown","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","Scotland","Outside London","160","155","40480","38500"
"In post","2021","Unknown","Commercial","South East (England)","Outside London","110","110","52370","51040"
"In post","2021","Unknown","Commercial","South West (England)","Outside London","205","200","52560","46820"
"In post","2021","Unknown","Commercial","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","Wales","Outside London","80","75","36620","34800"
"In post","2021","Unknown","Commercial","West Midlands (England)","Outside London","75","75","46490","40780"
"In post","2021","Unknown","Commercial","Yorkshire and The Humber","Outside London","180","175","50970","49700"
"In post","2021","Unknown","Communications","East Midlands (England)","Outside London","195","195","27750","25560"
"In post","2021","Unknown","Communications","East of England","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Communications","London","London","760","740","43760","40240"
"In post","2021","Unknown","Communications","North East (England)","Outside London","440","425","27060","25560"
"In post","2021","Unknown","Communications","North West (England)","Outside London","250","250","29190","25560"
"In post","2021","Unknown","Communications","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Scotland","Outside London","35","30","34130","31810"
"In post","2021","Unknown","Communications","South East (England)","Outside London","75","70","31710","29180"
"In post","2021","Unknown","Communications","South West (England)","Outside London","50","45","38990","35480"
"In post","2021","Unknown","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Wales","Outside London","305","295","28380","25560"
"In post","2021","Unknown","Communications","West Midlands (England)","Outside London","130","130","30520","25560"
"In post","2021","Unknown","Communications","Yorkshire and The Humber","Outside London","310","300","29530","25560"
"In post","2021","Unknown","Counter Fraud","East Midlands (England)","Outside London","125","120","30770","28130"
"In post","2021","Unknown","Counter Fraud","East of England","Outside London","115","105","26360","25560"
"In post","2021","Unknown","Counter Fraud","London","London","570","550","37020","36160"
"In post","2021","Unknown","Counter Fraud","North East (England)","Outside London","115","115","29630","25560"
"In post","2021","Unknown","Counter Fraud","North West (England)","Outside London","410","390","29640","25560"
"In post","2021","Unknown","Counter Fraud","Northern Ireland","Outside London","90","85","29840","25870"
"In post","2021","Unknown","Counter Fraud","Scotland","Outside London","195","180","28950","27230"
"In post","2021","Unknown","Counter Fraud","South East (England)","Outside London","115","110","30740","28130"
"In post","2021","Unknown","Counter Fraud","South West (England)","Outside London","85","80","32570","28130"
"In post","2021","Unknown","Counter Fraud","Wales","Outside London","65","60","30230","31810"
"In post","2021","Unknown","Counter Fraud","West Midlands (England)","Outside London","165","150","30620","28130"
"In post","2021","Unknown","Counter Fraud","Yorkshire and The Humber","Outside London","165","160","30000","25560"
"In post","2021","Unknown","Debt","East Midlands (England)","Outside London","125","115","20660","20140"
"In post","2021","Unknown","Debt","East of England","Outside London","20","15","[c]","[c]"
"In post","2021","Unknown","Debt","London","London","180","165","28950","25230"
"In post","2021","Unknown","Debt","North East (England)","Outside London","295","280","20780","20140"
"In post","2021","Unknown","Debt","North West (England)","Outside London","85","80","22200","20140"
"In post","2021","Unknown","Debt","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","Scotland","Outside London","570","535","21060","20140"
"In post","2021","Unknown","Debt","South East (England)","Outside London","25","20","[c]","[c]"
"In post","2021","Unknown","Debt","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","Wales","Outside London","120","115","21730","20140"
"In post","2021","Unknown","Debt","West Midlands (England)","Outside London","180","170","21220","20140"
"In post","2021","Unknown","Debt","Yorkshire and The Humber","Outside London","165","155","21510","20140"
"In post","2021","Unknown","Digital, Data & Technology","East Midlands (England)","Outside London","90","90","35460","31860"
"In post","2021","Unknown","Digital, Data & Technology","East of England","Outside London","135","130","36500","33150"
"In post","2021","Unknown","Digital, Data & Technology","London","London","850","840","48180","43770"
"In post","2021","Unknown","Digital, Data & Technology","North East (England)","Outside London","205","200","37400","32630"
"In post","2021","Unknown","Digital, Data & Technology","North West (England)","Outside London","235","230","38660","36740"
"In post","2021","Unknown","Digital, Data & Technology","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Scotland","Outside London","250","245","37950","34770"
"In post","2021","Unknown","Digital, Data & Technology","South East (England)","Outside London","225","220","37560","34960"
"In post","2021","Unknown","Digital, Data & Technology","South West (England)","Outside London","375","365","35680","33290"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Wales","Outside London","510","505","38300","36030"
"In post","2021","Unknown","Digital, Data & Technology","West Midlands (England)","Outside London","225","220","40640","37590"
"In post","2021","Unknown","Digital, Data & Technology","Yorkshire and The Humber","Outside London","190","190","39010","36740"
"In post","2021","Unknown","Finance","East Midlands (England)","Outside London","30","30","36060","31810"
"In post","2021","Unknown","Finance","East of England","Outside London","85","75","30000","25560"
"In post","2021","Unknown","Finance","London","London","490","480","45720","40650"
"In post","2021","Unknown","Finance","North East (England)","Outside London","85","80","35680","31810"
"In post","2021","Unknown","Finance","North West (England)","Outside London","110","110","34140","31810"
"In post","2021","Unknown","Finance","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Unknown","Finance","Scotland","Outside London","275","245","28420","21490"
"In post","2021","Unknown","Finance","South East (England)","Outside London","125","120","37110","33300"
"In post","2021","Unknown","Finance","South West (England)","Outside London","140","130","38110","33300"
"In post","2021","Unknown","Finance","Wales","Outside London","60","55","34220","27460"
"In post","2021","Unknown","Finance","West Midlands (England)","Outside London","60","60","36730","32580"
"In post","2021","Unknown","Finance","Yorkshire and The Humber","Outside London","265","245","31530","28130"
"In post","2021","Unknown","Grants Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","East Midlands (England)","Outside London","95","90","33460","31810"
"In post","2021","Unknown","Human Resources","East of England","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","London","London","395","390","42070","36180"
"In post","2021","Unknown","Human Resources","North East (England)","Outside London","85","80","25760","23850"
"In post","2021","Unknown","Human Resources","North West (England)","Outside London","260","245","30790","26930"
"In post","2021","Unknown","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","Scotland","Outside London","240","225","30260","26670"
"In post","2021","Unknown","Human Resources","South East (England)","Outside London","75","70","32450","29540"
"In post","2021","Unknown","Human Resources","South West (England)","Outside London","125","120","30670","28840"
"In post","2021","Unknown","Human Resources","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Human Resources","Wales","Outside London","90","90","35470","30250"
"In post","2021","Unknown","Human Resources","West Midlands (England)","Outside London","45","45","33750","30970"
"In post","2021","Unknown","Human Resources","Yorkshire and The Humber","Outside London","75","75","33940","30130"
"In post","2021","Unknown","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","London","London","10","10","[c]","[c]"
"In post","2021","Unknown","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Scotland","Outside London","20","15","[c]","[c]"
"In post","2021","Unknown","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","East Midlands (England)","Outside London","140","130","33830","28430"
"In post","2021","Unknown","Legal","East of England","Outside London","100","95","33900","26970"
"In post","2021","Unknown","Legal","London","London","1050","995","49120","51610"
"In post","2021","Unknown","Legal","North East (England)","Outside London","75","70","34520","28430"
"In post","2021","Unknown","Legal","North West (England)","Outside London","290","270","37540","34160"
"In post","2021","Unknown","Legal","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Unknown","Legal","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Unknown","Legal","Scotland","Outside London","1575","1415","27340","22820"
"In post","2021","Unknown","Legal","South East (England)","Outside London","225","220","37490","30380"
"In post","2021","Unknown","Legal","South West (England)","Outside London","120","110","41610","38590"
"In post","2021","Unknown","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Wales","Outside London","100","95","40230","38000"
"In post","2021","Unknown","Legal","West Midlands (England)","Outside London","180","170","38130","36240"
"In post","2021","Unknown","Legal","Yorkshire and The Humber","Outside London","205","195","35110","28430"
"In post","2021","Unknown","No function","East Midlands (England)","Outside London","1610","1510","26300","22920"
"In post","2021","Unknown","No function","East of England","Outside London","1045","995","29780","26350"
"In post","2021","Unknown","No function","London","London","9685","9480","41190","34940"
"In post","2021","Unknown","No function","North East (England)","Outside London","2900","2530","24050","21440"
"In post","2021","Unknown","No function","North West (England)","Outside London","4925","4620","26880","22850"
"In post","2021","Unknown","No function","Northern Ireland","Outside London","595","560","25640","21440"
"In post","2021","Unknown","No function","Overseas","Overseas","280","280","57900","56730"
"In post","2021","Unknown","No function","Scotland","Outside London","5775","5365","29310","28410"
"In post","2021","Unknown","No function","South East (England)","Outside London","2890","2610","29670","27150"
"In post","2021","Unknown","No function","South West (England)","Outside London","2220","2120","32740","28650"
"In post","2021","Unknown","No function","Unknown","Unknown","460","455","34580","32000"
"In post","2021","Unknown","No function","Wales","Outside London","3065","2840","25090","22350"
"In post","2021","Unknown","No function","West Midlands (England)","Outside London","2320","2210","29080","25000"
"In post","2021","Unknown","No function","Yorkshire and The Humber","Outside London","2420","2320","29310","25560"
"In post","2021","Unknown","Project Delivery","East Midlands (England)","Outside London","45","45","40230","36260"
"In post","2021","Unknown","Project Delivery","East of England","Outside London","135","125","38840","37640"
"In post","2021","Unknown","Project Delivery","London","London","1120","1090","50890","51720"
"In post","2021","Unknown","Project Delivery","North East (England)","Outside London","250","240","38290","38630"
"In post","2021","Unknown","Project Delivery","North West (England)","Outside London","335","320","37340","34020"
"In post","2021","Unknown","Project Delivery","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Overseas","Overseas","185","185","56410","55620"
"In post","2021","Unknown","Project Delivery","Scotland","Outside London","310","295","35330","33180"
"In post","2021","Unknown","Project Delivery","South East (England)","Outside London","255","250","37050","35480"
"In post","2021","Unknown","Project Delivery","South West (England)","Outside London","1240","1195","38280","37010"
"In post","2021","Unknown","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Wales","Outside London","105","95","36730","33300"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","Outside London","140","135","37210","33300"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","Outside London","105","100","37320","35290"
"In post","2021","Unknown","Property","East Midlands (England)","Outside London","115","105","28690","24500"
"In post","2021","Unknown","Property","East of England","Outside London","85","85","26510","22240"
"In post","2021","Unknown","Property","London","London","185","185","40000","36150"
"In post","2021","Unknown","Property","North East (England)","Outside London","190","180","24630","21100"
"In post","2021","Unknown","Property","North West (England)","Outside London","85","80","31940","28130"
"In post","2021","Unknown","Property","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Property","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Scotland","Outside London","325","315","29870","28870"
"In post","2021","Unknown","Property","South East (England)","Outside London","110","105","30710","26560"
"In post","2021","Unknown","Property","South West (England)","Outside London","225","210","28930","24500"
"In post","2021","Unknown","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wales","Outside London","65","65","27720","25860"
"In post","2021","Unknown","Property","West Midlands (England)","Outside London","70","65","30960","25930"
"In post","2021","Unknown","Property","Yorkshire and The Humber","Outside London","130","125","28860","25860"
"In post","2021","Unknown","Security","East Midlands (England)","Outside London","40","40","28800","27220"
"In post","2021","Unknown","Security","East of England","Outside London","105","105","31220","26750"
"In post","2021","Unknown","Security","London","London","220","215","35800","32280"
"In post","2021","Unknown","Security","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Unknown","Security","North West (England)","Outside London","70","65","31430","32410"
"In post","2021","Unknown","Security","Northern Ireland","Outside London","100","100","21330","20310"
"In post","2021","Unknown","Security","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","Unknown","Security","Scotland","Outside London","405","395","31270","33200"
"In post","2021","Unknown","Security","South East (England)","Outside London","430","420","32030","30890"
"In post","2021","Unknown","Security","South West (England)","Outside London","255","245","27930","23540"
"In post","2021","Unknown","Security","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Security","Wales","Outside London","45","45","28580","25390"
"In post","2021","Unknown","Security","West Midlands (England)","Outside London","80","80","31040","28890"
"In post","2021","Unknown","Security","Yorkshire and The Humber","Outside London","275","265","29240","26670"
"In post","2021","Unknown","Unknown","East Midlands (England)","Outside London","310","295","27870","27570"
"In post","2021","Unknown","Unknown","East of England","Outside London","705","680","31520","27570"
"In post","2021","Unknown","Unknown","London","London","2375","2315","41780","35050"
"In post","2021","Unknown","Unknown","North East (England)","Outside London","410","395","28250","27570"
"In post","2021","Unknown","Unknown","North West (England)","Outside London","1145","1095","27780","26820"
"In post","2021","Unknown","Unknown","Northern Ireland","Outside London","110","100","25590","23870"
"In post","2021","Unknown","Unknown","Overseas","Overseas","280","280","46690","46620"
"In post","2021","Unknown","Unknown","Scotland","Outside London","4570","4360","38580","33620"
"In post","2021","Unknown","Unknown","South East (England)","Outside London","1025","980","29360","26670"
"In post","2021","Unknown","Unknown","South West (England)","Outside London","805","750","30020","27570"
"In post","2021","Unknown","Unknown","Unknown","Unknown","1945","1940","37580","34160"
"In post","2021","Unknown","Unknown","Wales","Outside London","605","575","32850","27570"
"In post","2021","Unknown","Unknown","West Midlands (England)","Outside London","440","420","29220","27570"
"In post","2021","Unknown","Unknown","Yorkshire and The Humber","Outside London","790","760","27930","26670"
"Leaver CS","2021","Declared disabled","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","London","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
