"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Policy","SEO","Male","110","100","43930","43840"
"In post","2021","60-64","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","AO","Female","25","20","[c]","[c]"
"In post","2021","60-64","Project Delivery","AO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","EO","Female","85","75","27310","26670"
"In post","2021","60-64","Project Delivery","EO","Male","45","45","27330","26930"
"In post","2021","60-64","Project Delivery","G6","Female","15","15","[c]","[c]"
"In post","2021","60-64","Project Delivery","G6","Male","35","30","67650","65640"
"In post","2021","60-64","Project Delivery","G7","Female","45","40","54790","54540"
"In post","2021","60-64","Project Delivery","G7","Male","120","105","54070","54540"
"In post","2021","60-64","Project Delivery","HEO","Female","100","90","33160","33300"
"In post","2021","60-64","Project Delivery","HEO","Male","145","135","34730","33300"
"In post","2021","60-64","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Project Delivery","SCS level","Male","25","20","[c]","[c]"
"In post","2021","60-64","Project Delivery","SEO","Female","95","80","41100","40580"
"In post","2021","60-64","Project Delivery","SEO","Male","205","180","42080","41360"
"In post","2021","60-64","Project Delivery","Unknown","Female","5","5","[c]","[c]"
"In post","2021","60-64","Project Delivery","Unknown","Male","30","25","[c]","[c]"
"In post","2021","60-64","Property","AA","Female","35","30","17660","17230"
"In post","2021","60-64","Property","AA","Male","85","85","17710","17230"
"In post","2021","60-64","Property","AO","Female","30","25","22190","21590"
"In post","2021","60-64","Property","AO","Male","25","25","[c]","[c]"
"In post","2021","60-64","Property","EO","Female","65","55","27990","26780"
"In post","2021","60-64","Property","EO","Male","80","75","27470","26930"
"In post","2021","60-64","Property","G6","Female","5","5","[c]","[c]"
"In post","2021","60-64","Property","G6","Male","30","30","67400","65370"
"In post","2021","60-64","Property","G7","Female","15","10","[c]","[c]"
"In post","2021","60-64","Property","G7","Male","70","65","56860","56620"
"In post","2021","60-64","Property","HEO","Female","45","45","33440","33300"
"In post","2021","60-64","Property","HEO","Male","155","140","34560","33300"
"In post","2021","60-64","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","SCS level","Male","5","5","[c]","[c]"
"In post","2021","60-64","Property","SEO","Female","30","20","[c]","[c]"
"In post","2021","60-64","Property","SEO","Male","135","125","43700","44430"
"In post","2021","60-64","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Psychology","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","AA","Male","15","15","[c]","[c]"
"In post","2021","60-64","Science and Engineering","AO","Female","25","25","[c]","[c]"
"In post","2021","60-64","Science and Engineering","AO","Male","120","115","22190","22500"
"In post","2021","60-64","Science and Engineering","EO","Female","25","20","[c]","[c]"
"In post","2021","60-64","Science and Engineering","EO","Male","115","105","27080","26930"
"In post","2021","60-64","Science and Engineering","G6","Female","15","15","[c]","[c]"
"In post","2021","60-64","Science and Engineering","G6","Male","50","45","71680","69810"
"In post","2021","60-64","Science and Engineering","G7","Female","30","25","[c]","[c]"
"In post","2021","60-64","Science and Engineering","G7","Male","150","130","53280","53500"
"In post","2021","60-64","Science and Engineering","HEO","Female","30","25","[c]","[c]"
"In post","2021","60-64","Science and Engineering","HEO","Male","170","160","35030","34500"
"In post","2021","60-64","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","SCS level","Male","15","15","[c]","[c]"
"In post","2021","60-64","Science and Engineering","SEO","Female","35","30","41530","40890"
"In post","2021","60-64","Science and Engineering","SEO","Male","220","200","42790","41940"
"In post","2021","60-64","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Science and Engineering","Unknown","Male","55","50","42430","41900"
"In post","2021","60-64","Security","AA","Female","25","20","[c]","[c]"
"In post","2021","60-64","Security","AA","Male","345","320","20070","19560"
"In post","2021","60-64","Security","AO","Female","15","15","[c]","[c]"
"In post","2021","60-64","Security","AO","Male","170","150","33070","39070"
"In post","2021","60-64","Security","EO","Female","15","15","[c]","[c]"
"In post","2021","60-64","Security","EO","Male","75","70","28360","26350"
"In post","2021","60-64","Security","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","G7","Female","5","5","[c]","[c]"
"In post","2021","60-64","Security","G7","Male","15","15","[c]","[c]"
"In post","2021","60-64","Security","HEO","Female","10","5","[c]","[c]"
"In post","2021","60-64","Security","HEO","Male","45","35","37000","33970"
"In post","2021","60-64","Security","SEO","Female","5","5","[c]","[c]"
"In post","2021","60-64","Security","SEO","Male","35","30","47870","45220"
"In post","2021","60-64","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","G7","Female","5","5","[c]","[c]"
"In post","2021","60-64","Social Research","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Social Research","SEO","Female","10","5","[c]","[c]"
"In post","2021","60-64","Social Research","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","EO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Statistics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","G7","Male","10","10","[c]","[c]"
"In post","2021","60-64","Statistics","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","HEO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Statistics","SEO","Female","5","5","[c]","[c]"
"In post","2021","60-64","Statistics","SEO","Male","5","5","[c]","[c]"
"In post","2021","60-64","Tax","AO","Female","70","55","20820","20140"
"In post","2021","60-64","Tax","AO","Male","50","50","20570","20140"
"In post","2021","60-64","Tax","EO","Female","195","140","28070","28130"
"In post","2021","60-64","Tax","EO","Male","140","105","28220","28130"
"In post","2021","60-64","Tax","G6","Female","20","15","[c]","[c]"
"In post","2021","60-64","Tax","G6","Male","55","45","70980","71490"
"In post","2021","60-64","Tax","G7","Female","45","35","54910","52600"
"In post","2021","60-64","Tax","G7","Male","90","65","56410","53480"
"In post","2021","60-64","Tax","HEO","Female","180","135","34020","32690"
"In post","2021","60-64","Tax","HEO","Male","205","155","35010","35000"
"In post","2021","60-64","Tax","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Tax","SCS level","Male","5","5","[c]","[c]"
"In post","2021","60-64","Tax","SEO","Female","70","55","39830","38630"
"In post","2021","60-64","Tax","SEO","Male","100","75","41710","42520"
"In post","2021","60-64","Unknown","AA","Female","90","75","21360","22230"
"In post","2021","60-64","Unknown","AA","Male","80","75","21450","22230"
"In post","2021","60-64","Unknown","AO","Female","2635","1975","21200","21010"
"In post","2021","60-64","Unknown","AO","Male","1135","1000","21620","21010"
"In post","2021","60-64","Unknown","EO","Female","3300","2460","28030","27570"
"In post","2021","60-64","Unknown","EO","Male","1500","1225","28130","27570"
"In post","2021","60-64","Unknown","G6","Female","65","55","70110","70880"
"In post","2021","60-64","Unknown","G6","Male","100","90","72160","72560"
"In post","2021","60-64","Unknown","G7","Female","115","100","54520","53320"
"In post","2021","60-64","Unknown","G7","Male","150","130","56740","56520"
"In post","2021","60-64","Unknown","HEO","Female","520","410","34300","34290"
"In post","2021","60-64","Unknown","HEO","Male","330","275","34830","34290"
"In post","2021","60-64","Unknown","SCS level","Female","30","25","[c]","[c]"
"In post","2021","60-64","Unknown","SCS level","Male","50","50","103740","88750"
"In post","2021","60-64","Unknown","SEO","Female","190","145","40470","39840"
"In post","2021","60-64","Unknown","SEO","Male","205","175","43350","42230"
"In post","2021","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","Male","10","10","[c]","[c]"
"In post","2021","60-64","Veterinarian","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Veterinarian","G6","Male","5","5","[c]","[c]"
"In post","2021","60-64","Veterinarian","G7","Female","5","5","[c]","[c]"
"In post","2021","60-64","Veterinarian","G7","Male","5","5","[c]","[c]"
"In post","2021","60-64","Veterinarian","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Veterinarian","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Veterinarian","SEO","Female","5","5","[c]","[c]"
"In post","2021","60-64","Veterinarian","SEO","Male","10","10","[c]","[c]"
"In post","2021","65+","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","AO","Female","5","5","[c]","[c]"
"In post","2021","65+","Commercial","AO","Male","5","5","[c]","[c]"
"In post","2021","65+","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","EO","Male","10","10","[c]","[c]"
"In post","2021","65+","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","G7","Female","5","5","[c]","[c]"
"In post","2021","65+","Commercial","G7","Male","5","5","[c]","[c]"
"In post","2021","65+","Commercial","HEO","Female","5","5","[c]","[c]"
"In post","2021","65+","Commercial","HEO","Male","10","5","[c]","[c]"
"In post","2021","65+","Commercial","SEO","Female","5","5","[c]","[c]"
"In post","2021","65+","Commercial","SEO","Male","10","10","[c]","[c]"
"In post","2021","65+","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","EO","Female","5","5","[c]","[c]"
"In post","2021","65+","Communications","EO","Male","5","5","[c]","[c]"
"In post","2021","65+","Communications","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","HEO","Male","10","10","[c]","[c]"
"In post","2021","65+","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","HEO","Male","5","5","[c]","[c]"
"In post","2021","65+","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","AO","Female","10","10","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","AO","Male","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","EO","Female","15","15","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","EO","Male","30","25","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","G6","Male","10","10","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","G7","Female","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","G7","Male","25","20","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","HEO","Female","10","10","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","HEO","Male","35","30","34840","33860"
"In post","2021","65+","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","SEO","Female","10","10","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","SEO","Male","35","30","43560","42520"
"In post","2021","65+","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Economics","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Economics","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Economics","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Economics","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Economics","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Economics","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","AO","Female","35","25","22170","21440"
"In post","2021","65+","Finance","AO","Male","20","20","[c]","[c]"
"In post","2021","65+","Finance","EO","Female","35","30","27750","27230"
"In post","2021","65+","Finance","EO","Male","10","10","[c]","[c]"
"In post","2021","65+","Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","G7","Female","5","5","[c]","[c]"
"In post","2021","65+","Finance","G7","Male","10","10","[c]","[c]"
"In post","2021","65+","Finance","HEO","Female","5","5","[c]","[c]"
"In post","2021","65+","Finance","HEO","Male","15","10","[c]","[c]"
"In post","2021","65+","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","SEO","Female","10","5","[c]","[c]"
"In post","2021","65+","Finance","SEO","Male","25","20","[c]","[c]"
"In post","2021","65+","Human Resources","AA","Female","5","5","[c]","[c]"
"In post","2021","65+","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","AO","Female","20","20","[c]","[c]"
"In post","2021","65+","Human Resources","AO","Male","10","10","[c]","[c]"
"In post","2021","65+","Human Resources","EO","Female","10","10","[c]","[c]"
"In post","2021","65+","Human Resources","EO","Male","10","5","[c]","[c]"
"In post","2021","65+","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","G7","Female","5","5","[c]","[c]"
"In post","2021","65+","Human Resources","G7","Male","5","5","[c]","[c]"
"In post","2021","65+","Human Resources","HEO","Female","10","5","[c]","[c]"
"In post","2021","65+","Human Resources","HEO","Male","15","10","[c]","[c]"
"In post","2021","65+","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","SEO","Female","10","10","[c]","[c]"
"In post","2021","65+","Human Resources","SEO","Male","5","5","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","G6","Female","5","5","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","G7","Female","5","5","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","G7","Male","5","5","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","AO","Male","5","5","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","EO","Female","5","5","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","EO","Male","20","15","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","AO","Female","5","5","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","AO","Male","5","5","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","EO","Female","15","15","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","EO","Male","10","10","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","HEO","Female","10","10","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","SEO","Male","5","5","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","AO","Female","15","10","[c]","[c]"
"In post","2021","65+","Legal","AO","Male","10","10","[c]","[c]"
"In post","2021","65+","Legal","EO","Female","5","5","[c]","[c]"
"In post","2021","65+","Legal","EO","Male","15","10","[c]","[c]"
"In post","2021","65+","Legal","G6","Female","10","10","[c]","[c]"
"In post","2021","65+","Legal","G6","Male","15","15","[c]","[c]"
"In post","2021","65+","Legal","G7","Female","25","15","[c]","[c]"
"In post","2021","65+","Legal","G7","Male","65","45","59850","60230"
"In post","2021","65+","Legal","HEO","Female","5","5","[c]","[c]"
"In post","2021","65+","Legal","HEO","Male","15","10","[c]","[c]"
"In post","2021","65+","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","SEO","Female","5","5","[c]","[c]"
"In post","2021","65+","Legal","SEO","Male","25","20","[c]","[c]"
"In post","2021","65+","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","AO","Female","5","5","[c]","[c]"
"In post","2021","65+","Medicine","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","EO","Female","10","5","[c]","[c]"
"In post","2021","65+","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","G6","Male","5","5","[c]","[c]"
"In post","2021","65+","Medicine","G7","Female","5","5","[c]","[c]"
"In post","2021","65+","Medicine","G7","Male","15","10","[c]","[c]"
"In post","2021","65+","Medicine","HEO","Female","5","5","[c]","[c]"
"In post","2021","65+","Medicine","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","SCS level","Female","15","10","[c]","[c]"
"In post","2021","65+","Medicine","SCS level","Male","20","15","[c]","[c]"
"In post","2021","65+","Medicine","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Delivery","AA","Female","455","315","19340","18850"
"In post","2021","65+","Operational Delivery","AA","Male","475","360","19940","20280"
"In post","2021","65+","Operational Delivery","AO","Female","1045","755","22120","21440"
"In post","2021","65+","Operational Delivery","AO","Male","820","620","23490","21440"
"In post","2021","65+","Operational Delivery","EO","Female","410","290","27800","27810"
"In post","2021","65+","Operational Delivery","EO","Male","620","450","28610","27500"
"In post","2021","65+","Operational Delivery","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Delivery","G6","Male","25","20","[c]","[c]"
"In post","2021","65+","Operational Delivery","G7","Female","20","15","[c]","[c]"
"In post","2021","65+","Operational Delivery","G7","Male","45","35","62190","60540"
"In post","2021","65+","Operational Delivery","HEO","Female","135","100","33670","33840"
"In post","2021","65+","Operational Delivery","HEO","Male","215","155","35440","34800"
"In post","2021","65+","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Delivery","SCS level","Male","10","5","[c]","[c]"
"In post","2021","65+","Operational Delivery","SEO","Female","55","45","42450","41660"
"In post","2021","65+","Operational Delivery","SEO","Male","105","80","48530","45590"
"In post","2021","65+","Operational Delivery","Unknown","Female","220","165","29900","28200"
"In post","2021","65+","Operational Delivery","Unknown","Male","90","75","32140","29800"
"In post","2021","65+","Operational Research","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","G7","Male","5","5","[c]","[c]"
"In post","2021","65+","Operational Research","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","65+","Operational Research","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","65+","Other","AA","Female","55","45","20040","19560"
"In post","2021","65+","Other","AA","Male","110","100","19070","18800"
"In post","2021","65+","Other","AO","Female","160","145","21960","21580"
"In post","2021","65+","Other","AO","Male","140","125","22730","21130"
"In post","2021","65+","Other","EO","Female","60","50","26650","26950"
