"Status","Year","Disability","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Legal","West Midlands (England)","EO","95","90","26820","28430"
"In post","2021","Declared non-disabled","Legal","West Midlands (England)","G6/G7","195","185","57510","55610"
"In post","2021","Declared non-disabled","Legal","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","West Midlands (England)","SEO/HEO","140","130","37380","38000"
"In post","2021","Declared non-disabled","Legal","Yorkshire and The Humber","AA/AO","115","95","22060","21950"
"In post","2021","Declared non-disabled","Legal","Yorkshire and The Humber","EO","115","105","27210","28430"
"In post","2021","Declared non-disabled","Legal","Yorkshire and The Humber","G6/G7","355","320","57360","55610"
"In post","2021","Declared non-disabled","Legal","Yorkshire and The Humber","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Legal","Yorkshire and The Humber","SEO/HEO","160","150","35350","34480"
"In post","2021","Declared non-disabled","No function","East Midlands (England)","AA/AO","3065","2815","22910","21550"
"In post","2021","Declared non-disabled","No function","East Midlands (England)","EO","1390","1285","26760","26780"
"In post","2021","Declared non-disabled","No function","East Midlands (England)","G6/G7","450","435","59750","54730"
"In post","2021","Declared non-disabled","No function","East Midlands (England)","SCS level","35","30","91600","86780"
"In post","2021","Declared non-disabled","No function","East Midlands (England)","SEO/HEO","1610","1520","36500","34980"
"In post","2021","Declared non-disabled","No function","East Midlands (England)","Unknown","655","600","29560","30210"
"In post","2021","Declared non-disabled","No function","East of England","AA/AO","2725","2540","24860","23240"
"In post","2021","Declared non-disabled","No function","East of England","EO","990","935","28330","27130"
"In post","2021","Declared non-disabled","No function","East of England","G6/G7","250","245","62800","59150"
"In post","2021","Declared non-disabled","No function","East of England","SCS level","35","30","105720","103000"
"In post","2021","Declared non-disabled","No function","East of England","SEO/HEO","995","930","37750","36420"
"In post","2021","Declared non-disabled","No function","East of England","Unknown","715","660","29130","28200"
"In post","2021","Declared non-disabled","No function","London","AA/AO","3945","3700","26170","24120"
"In post","2021","Declared non-disabled","No function","London","EO","3560","3430","29520","28950"
"In post","2021","Declared non-disabled","No function","London","G6/G7","7455","7235","59340","57210"
"In post","2021","Declared non-disabled","No function","London","SCS level","1430","1360","86930","78200"
"In post","2021","Declared non-disabled","No function","London","SEO/HEO","8820","8600","37930","36870"
"In post","2021","Declared non-disabled","No function","London","Unknown","1085","1045","33840","34100"
"In post","2021","Declared non-disabled","No function","North East (England)","AA/AO","3875","3310","22170","21440"
"In post","2021","Declared non-disabled","No function","North East (England)","EO","1340","1210","26830","26780"
"In post","2021","Declared non-disabled","No function","North East (England)","G6/G7","345","340","55150","52580"
"In post","2021","Declared non-disabled","No function","North East (England)","SCS level","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","No function","North East (England)","SEO/HEO","1305","1225","35590","33840"
"In post","2021","Declared non-disabled","No function","North East (England)","Unknown","495","460","29250","28200"
"In post","2021","Declared non-disabled","No function","North West (England)","AA/AO","5285","4770","22310","20910"
"In post","2021","Declared non-disabled","No function","North West (England)","EO","2440","2265","27070","26470"
"In post","2021","Declared non-disabled","No function","North West (England)","G6/G7","890","860","57990","53240"
"In post","2021","Declared non-disabled","No function","North West (England)","SCS level","75","70","91910","91000"
"In post","2021","Declared non-disabled","No function","North West (England)","SEO/HEO","2830","2680","36390","34800"
"In post","2021","Declared non-disabled","No function","North West (England)","Unknown","1345","1250","29940","30210"
"In post","2021","Declared non-disabled","No function","Northern Ireland","AA/AO","285","260","20590","20140"
"In post","2021","Declared non-disabled","No function","Northern Ireland","EO","245","220","26520","25560"
"In post","2021","Declared non-disabled","No function","Northern Ireland","G6/G7","110","105","54700","52580"
"In post","2021","Declared non-disabled","No function","Northern Ireland","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Northern Ireland","SEO/HEO","290","280","34630","31810"
"In post","2021","Declared non-disabled","No function","Overseas","AA/AO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Overseas","EO","35","35","28300","28150"
"In post","2021","Declared non-disabled","No function","Overseas","G6/G7","510","505","59100","57010"
"In post","2021","Declared non-disabled","No function","Overseas","SCS level","175","175","87540","78040"
"In post","2021","Declared non-disabled","No function","Overseas","SEO/HEO","600","595","38850","34770"
"In post","2021","Declared non-disabled","No function","Scotland","AA/AO","1900","1700","21470","21440"
"In post","2021","Declared non-disabled","No function","Scotland","EO","1325","1235","26700","26100"
"In post","2021","Declared non-disabled","No function","Scotland","G6/G7","395","375","58200","52770"
"In post","2021","Declared non-disabled","No function","Scotland","SCS level","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Scotland","SEO/HEO","1665","1590","37400","34150"
"In post","2021","Declared non-disabled","No function","South East (England)","AA/AO","4605","4180","25270","24370"
"In post","2021","Declared non-disabled","No function","South East (England)","EO","1700","1605","28790","27390"
"In post","2021","Declared non-disabled","No function","South East (England)","G6/G7","730","695","57360","53450"
"In post","2021","Declared non-disabled","No function","South East (England)","SCS level","40","40","96660","95140"
"In post","2021","Declared non-disabled","No function","South East (England)","SEO/HEO","1945","1850","37330","36730"
"In post","2021","Declared non-disabled","No function","South East (England)","Unknown","915","830","29680","30210"
"In post","2021","Declared non-disabled","No function","South West (England)","AA/AO","2640","2435","23030","21590"
"In post","2021","Declared non-disabled","No function","South West (England)","EO","1435","1320","27110","26780"
"In post","2021","Declared non-disabled","No function","South West (England)","G6/G7","1290","1220","55470","52580"
"In post","2021","Declared non-disabled","No function","South West (England)","SCS level","65","60","96020","93980"
"In post","2021","Declared non-disabled","No function","South West (England)","SEO/HEO","2600","2440","35730","34920"
"In post","2021","Declared non-disabled","No function","South West (England)","Unknown","655","585","29680","30210"
"In post","2021","Declared non-disabled","No function","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Unknown","EO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Unknown","G6/G7","35","35","54810","54700"
"In post","2021","Declared non-disabled","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Unknown","SEO/HEO","65","65","40510","40000"
"In post","2021","Declared non-disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Wales","AA/AO","5075","4445","21170","21590"
"In post","2021","Declared non-disabled","No function","Wales","EO","1785","1635","26580","26780"
"In post","2021","Declared non-disabled","No function","Wales","G6/G7","575","545","60230","58810"
"In post","2021","Declared non-disabled","No function","Wales","SCS level","40","40","80340","74500"
"In post","2021","Declared non-disabled","No function","Wales","SEO/HEO","1585","1500","35380","33840"
"In post","2021","Declared non-disabled","No function","Wales","Unknown","745","700","30070","30210"
"In post","2021","Declared non-disabled","No function","West Midlands (England)","AA/AO","3695","3410","22440","20880"
"In post","2021","Declared non-disabled","No function","West Midlands (England)","EO","1605","1515","26840","26470"
"In post","2021","Declared non-disabled","No function","West Midlands (England)","G6/G7","650","630","58260","52580"
"In post","2021","Declared non-disabled","No function","West Midlands (England)","SCS level","80","75","94570","88680"
"In post","2021","Declared non-disabled","No function","West Midlands (England)","SEO/HEO","1955","1875","36360","35050"
"In post","2021","Declared non-disabled","No function","West Midlands (England)","Unknown","985","905","29370","28200"
"In post","2021","Declared non-disabled","No function","Yorkshire and The Humber","AA/AO","3615","3285","23720","22850"
"In post","2021","Declared non-disabled","No function","Yorkshire and The Humber","EO","1385","1290","27990","27130"
"In post","2021","Declared non-disabled","No function","Yorkshire and The Humber","G6/G7","785","750","57660","53030"
"In post","2021","Declared non-disabled","No function","Yorkshire and The Humber","SCS level","65","60","90620","82100"
"In post","2021","Declared non-disabled","No function","Yorkshire and The Humber","SEO/HEO","2025","1915","36260","35900"
"In post","2021","Declared non-disabled","No function","Yorkshire and The Humber","Unknown","935","850","29750","30210"
"In post","2021","Declared non-disabled","Project Delivery","East Midlands (England)","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Midlands (England)","EO","70","65","26380","26670"
"In post","2021","Declared non-disabled","Project Delivery","East Midlands (England)","G6/G7","95","95","54600","52670"
"In post","2021","Declared non-disabled","Project Delivery","East Midlands (England)","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East Midlands (England)","SEO/HEO","285","275","35540","34940"
"In post","2021","Declared non-disabled","Project Delivery","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East of England","AA/AO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East of England","EO","85","85","26470","26670"
"In post","2021","Declared non-disabled","Project Delivery","East of England","G6/G7","90","90","55950","54540"
"In post","2021","Declared non-disabled","Project Delivery","East of England","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","East of England","SEO/HEO","380","370","36150","35620"
"In post","2021","Declared non-disabled","Project Delivery","London","AA/AO","55","55","24900","25040"
"In post","2021","Declared non-disabled","Project Delivery","London","EO","255","245","29140","29570"
"In post","2021","Declared non-disabled","Project Delivery","London","G6/G7","1510","1465","61490","59200"
"In post","2021","Declared non-disabled","Project Delivery","London","SCS level","325","310","94390","85430"
"In post","2021","Declared non-disabled","Project Delivery","London","SEO/HEO","1140","1120","38570","38600"
"In post","2021","Declared non-disabled","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North East (England)","EO","85","70","25990","25560"
"In post","2021","Declared non-disabled","Project Delivery","North East (England)","G6/G7","225","220","53120","52580"
"In post","2021","Declared non-disabled","Project Delivery","North East (England)","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North East (England)","SEO/HEO","385","370","35240","36520"
"In post","2021","Declared non-disabled","Project Delivery","North West (England)","AA/AO","30","30","21120","21050"
"In post","2021","Declared non-disabled","Project Delivery","North West (England)","EO","210","195","24840","25560"
"In post","2021","Declared non-disabled","Project Delivery","North West (England)","G6/G7","335","330","54430","52580"
"In post","2021","Declared non-disabled","Project Delivery","North West (England)","SCS level","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","North West (England)","SEO/HEO","640","610","35450","35900"
"In post","2021","Declared non-disabled","Project Delivery","North West (England)","Unknown","100","95","43720","41920"
"In post","2021","Declared non-disabled","Project Delivery","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Northern Ireland","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Northern Ireland","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Northern Ireland","SEO/HEO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","G6/G7","265","265","60270","58030"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","SCS level","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","SEO/HEO","80","80","40780","41020"
"In post","2021","Declared non-disabled","Project Delivery","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Scotland","AA/AO","90","85","22620","22920"
"In post","2021","Declared non-disabled","Project Delivery","Scotland","EO","300","290","24730","25510"
"In post","2021","Declared non-disabled","Project Delivery","Scotland","G6/G7","250","240","56810","55750"
"In post","2021","Declared non-disabled","Project Delivery","Scotland","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Scotland","SEO/HEO","555","535","35740","34460"
"In post","2021","Declared non-disabled","Project Delivery","Scotland","Unknown","60","60","38970","41000"
"In post","2021","Declared non-disabled","Project Delivery","South East (England)","AA/AO","50","45","20810","20920"
"In post","2021","Declared non-disabled","Project Delivery","South East (England)","EO","305","295","24570","26110"
"In post","2021","Declared non-disabled","Project Delivery","South East (England)","G6/G7","340","330","56010","54540"
"In post","2021","Declared non-disabled","Project Delivery","South East (England)","SCS level","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","South East (England)","SEO/HEO","910","885","36330","35900"
"In post","2021","Declared non-disabled","Project Delivery","South East (England)","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","South West (England)","AA/AO","45","40","20300","20920"
"In post","2021","Declared non-disabled","Project Delivery","South West (England)","EO","1345","1290","23490","24080"
"In post","2021","Declared non-disabled","Project Delivery","South West (England)","G6/G7","1565","1525","55770","54540"
"In post","2021","Declared non-disabled","Project Delivery","South West (England)","SCS level","85","80","96530","90000"
"In post","2021","Declared non-disabled","Project Delivery","South West (England)","SEO/HEO","4485","4330","35990","35790"
"In post","2021","Declared non-disabled","Project Delivery","South West (England)","Unknown","770","755","42240","39950"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Wales","AA/AO","50","45","19430","20920"
"In post","2021","Declared non-disabled","Project Delivery","Wales","EO","150","140","27530","27460"
"In post","2021","Declared non-disabled","Project Delivery","Wales","G6/G7","100","100","54870","52580"
"In post","2021","Declared non-disabled","Project Delivery","Wales","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Wales","SEO/HEO","190","180","36380","36050"
"In post","2021","Declared non-disabled","Project Delivery","West Midlands (England)","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Midlands (England)","EO","165","160","23540","24750"
"In post","2021","Declared non-disabled","Project Delivery","West Midlands (England)","G6/G7","155","150","55690","52590"
"In post","2021","Declared non-disabled","Project Delivery","West Midlands (England)","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","West Midlands (England)","SEO/HEO","340","330","35800","35900"
"In post","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","EO","70","65","25910","26410"
"In post","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","G6/G7","135","130","54110","52580"
"In post","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Project Delivery","Yorkshire and The Humber","SEO/HEO","230","225","34810","35000"
"In post","2021","Declared non-disabled","Property","East Midlands (England)","AA/AO","65","60","19360","18800"
"In post","2021","Declared non-disabled","Property","East Midlands (England)","EO","55","50","26350","26350"
"In post","2021","Declared non-disabled","Property","East Midlands (England)","G6/G7","50","50","55200","54990"
"In post","2021","Declared non-disabled","Property","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","East Midlands (England)","SEO/HEO","130","125","37130","36520"
"In post","2021","Declared non-disabled","Property","East of England","AA/AO","65","60","19780","20920"
"In post","2021","Declared non-disabled","Property","East of England","EO","85","85","26340","26500"
"In post","2021","Declared non-disabled","Property","East of England","G6/G7","30","30","56840","54990"
"In post","2021","Declared non-disabled","Property","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","East of England","SEO/HEO","170","165","36860","34810"
"In post","2021","Declared non-disabled","Property","London","AA/AO","95","85","23970","24960"
"In post","2021","Declared non-disabled","Property","London","EO","185","175","29860","29630"
"In post","2021","Declared non-disabled","Property","London","G6/G7","250","240","61780","61630"
"In post","2021","Declared non-disabled","Property","London","SCS level","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Property","London","SEO/HEO","320","310","40140","37890"
"In post","2021","Declared non-disabled","Property","London","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","North East (England)","AA/AO","105","95","20400","20880"
"In post","2021","Declared non-disabled","Property","North East (England)","EO","60","55","25910","25930"
"In post","2021","Declared non-disabled","Property","North East (England)","G6/G7","45","40","56080","54990"
"In post","2021","Declared non-disabled","Property","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","North East (England)","SEO/HEO","110","100","36230","33950"
"In post","2021","Declared non-disabled","Property","North West (England)","AA/AO","40","35","19690","21030"
"In post","2021","Declared non-disabled","Property","North West (England)","EO","90","85","26070","26000"
"In post","2021","Declared non-disabled","Property","North West (England)","G6/G7","70","70","55990","54990"
"In post","2021","Declared non-disabled","Property","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","North West (England)","SEO/HEO","155","150","36030","33610"
"In post","2021","Declared non-disabled","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Northern Ireland","AA/AO","40","40","18510","17980"
"In post","2021","Declared non-disabled","Property","Northern Ireland","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Northern Ireland","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Northern Ireland","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Overseas","EO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Overseas","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Overseas","SEO/HEO","115","115","38220","38220"
"In post","2021","Declared non-disabled","Property","Scotland","AA/AO","430","415","24810","25140"
"In post","2021","Declared non-disabled","Property","Scotland","EO","225","220","31350","30160"
"In post","2021","Declared non-disabled","Property","Scotland","G6/G7","40","40","58490","56800"
"In post","2021","Declared non-disabled","Property","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Scotland","SEO/HEO","225","215","38930","38170"
"In post","2021","Declared non-disabled","Property","South East (England)","AA/AO","120","115","19610","19850"
"In post","2021","Declared non-disabled","Property","South East (England)","EO","165","160","26670","26670"
"In post","2021","Declared non-disabled","Property","South East (England)","G6/G7","110","110","57220","55080"
"In post","2021","Declared non-disabled","Property","South East (England)","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","South East (England)","SEO/HEO","330","325","38090","36520"
"In post","2021","Declared non-disabled","Property","South East (England)","Unknown","30","30","26000","21600"
"In post","2021","Declared non-disabled","Property","South West (England)","AA/AO","195","180","20360","20880"
"In post","2021","Declared non-disabled","Property","South West (England)","EO","160","150","25670","26000"
"In post","2021","Declared non-disabled","Property","South West (England)","G6/G7","125","125","55870","54590"
"In post","2021","Declared non-disabled","Property","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","South West (England)","SEO/HEO","435","420","36170","34770"
"In post","2021","Declared non-disabled","Property","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Wales","AA/AO","80","75","20480","21100"
"In post","2021","Declared non-disabled","Property","Wales","EO","65","65","26340","26350"
"In post","2021","Declared non-disabled","Property","Wales","G6/G7","40","40","54180","54990"
"In post","2021","Declared non-disabled","Property","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Wales","SEO/HEO","160","155","36410","33350"
"In post","2021","Declared non-disabled","Property","West Midlands (England)","AA/AO","60","55","19650","20880"
"In post","2021","Declared non-disabled","Property","West Midlands (England)","EO","75","65","26380","26500"
"In post","2021","Declared non-disabled","Property","West Midlands (England)","G6/G7","60","60","56460","54990"
"In post","2021","Declared non-disabled","Property","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Property","West Midlands (England)","SEO/HEO","190","180","37040","36250"
"In post","2021","Declared non-disabled","Property","Yorkshire and The Humber","AA/AO","95","80","20160","21100"
"In post","2021","Declared non-disabled","Property","Yorkshire and The Humber","EO","125","115","26190","26000"
"In post","2021","Declared non-disabled","Property","Yorkshire and The Humber","G6/G7","80","80","55070","54540"
"In post","2021","Declared non-disabled","Property","Yorkshire and The Humber","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Property","Yorkshire and The Humber","SEO/HEO","210","195","36090","33300"
"In post","2021","Declared non-disabled","Security","East Midlands (England)","AA/AO","65","65","25180","20060"
"In post","2021","Declared non-disabled","Security","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","East Midlands (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","East of England","AA/AO","220","215","26290","21130"
"In post","2021","Declared non-disabled","Security","East of England","EO","60","60","37100","43770"
"In post","2021","Declared non-disabled","Security","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","East of England","SEO/HEO","60","60","44990","41590"
"In post","2021","Declared non-disabled","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","London","AA/AO","170","170","27100","23090"
"In post","2021","Declared non-disabled","Security","London","EO","95","95","31410","30500"
"In post","2021","Declared non-disabled","Security","London","G6/G7","140","135","62150","59160"
"In post","2021","Declared non-disabled","Security","London","SCS level","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Security","London","SEO/HEO","250","245","41230","38860"
"In post","2021","Declared non-disabled","Security","London","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","North East (England)","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","North East (England)","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","North East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","North East (England)","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Security","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","North West (England)","AA/AO","100","95","21860","20060"
"In post","2021","Declared non-disabled","Security","North West (England)","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","North West (England)","SEO/HEO","40","40","35720","34810"
"In post","2021","Declared non-disabled","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Northern Ireland","AA/AO","235","230","20710","20310"
"In post","2021","Declared non-disabled","Security","Northern Ireland","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Overseas","SEO/HEO","75","75","35340","34350"
"In post","2021","Declared non-disabled","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Scotland","AA/AO","695","670","27610","23130"
"In post","2021","Declared non-disabled","Security","Scotland","EO","85","85","40810","43920"
"In post","2021","Declared non-disabled","Security","Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Scotland","SEO/HEO","45","40","46850","48690"
"In post","2021","Declared non-disabled","Security","South East (England)","AA/AO","805","795","27270","24540"
"In post","2021","Declared non-disabled","Security","South East (England)","EO","155","150","34580","29200"
"In post","2021","Declared non-disabled","Security","South East (England)","G6/G7","30","30","59700","55540"
"In post","2021","Declared non-disabled","Security","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","South East (England)","SEO/HEO","165","160","40870","37830"
"In post","2021","Declared non-disabled","Security","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","South West (England)","AA/AO","470","460","24630","19560"
"In post","2021","Declared non-disabled","Security","South West (England)","EO","130","130","26680","26330"
"In post","2021","Declared non-disabled","Security","South West (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","South West (England)","SEO/HEO","75","75","37830","36410"
"In post","2021","Declared non-disabled","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Wales","AA/AO","130","130","21980","20060"
"In post","2021","Declared non-disabled","Security","Wales","EO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Wales","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Wales","SEO/HEO","45","45","36650","33320"
"In post","2021","Declared non-disabled","Security","Wales","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Security","West Midlands (England)","AA/AO","140","140","24640","19560"
"In post","2021","Declared non-disabled","Security","West Midlands (England)","EO","30","30","29410","26670"
"In post","2021","Declared non-disabled","Security","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","West Midlands (England)","SEO/HEO","40","35","38520","38160"
"In post","2021","Declared non-disabled","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Yorkshire and The Humber","AA/AO","230","220","26990","21130"
"In post","2021","Declared non-disabled","Security","Yorkshire and The Humber","EO","100","100","32660","26670"
"In post","2021","Declared non-disabled","Security","Yorkshire and The Humber","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Security","Yorkshire and The Humber","SEO/HEO","125","125","38010","34640"
"In post","2021","Declared non-disabled","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","East Midlands (England)","AA/AO","1595","1385","20790","21010"
"In post","2021","Declared non-disabled","Unknown","East Midlands (England)","EO","2075","1885","27450","27570"
"In post","2021","Declared non-disabled","Unknown","East Midlands (England)","G6/G7","65","60","61520","54540"
"In post","2021","Declared non-disabled","Unknown","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
