"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Croydon","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Croydon","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Croydon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Croydon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Derby","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Derby","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Devon CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Devon CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Devon CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Devon CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dudley","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dudley","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dudley","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dudley","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dumfries and Galloway","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dumfries and Galloway","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Durham CC","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","16-19","Durham CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Durham CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Durham CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ealing","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ealing","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Ayrshire and North Ayrshire mainland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Ayrshire and North Ayrshire mainland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Ayrshire and North Ayrshire mainland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Ayrshire and North Ayrshire mainland","EO","Male","10","10","[c]","[c]"
"In post","2021","16-19","East Cumbria","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Cumbria","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Kent","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","16-19","East Kent","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","16-19","East Riding of Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Riding of Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Surrey","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Surrey","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Enfield","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Enfield","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Haven Gateway","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Haven Gateway","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Thames Gateway","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Thames Gateway","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","AA/AO","Male","15","15","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Glasgow City","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","16-19","Glasgow City","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","16-19","Glasgow City","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Glasgow City","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester North West","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester North West","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South East","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South East","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwent Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwent Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwynedd","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwynedd","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwynedd","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwynedd","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hackney and Newham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hackney and Newham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Harrow and Hillingdon","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Harrow and Hillingdon","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Heart of Essex","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Heart of Essex","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","16-19","Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kensington & Chelsea and Hammersmith & Fulham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kensington & Chelsea and Hammersmith & Fulham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent Thames Gateway","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent Thames Gateway","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kingston upon Hull, City of","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kingston upon Hull, City of","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancaster and Wyre","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancaster and Wyre","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","AA/AO","Female","20","20","[c]","[c]"
"In post","2021","16-19","Leeds","AA/AO","Male","25","25","[c]","[c]"
"In post","2021","16-19","Leeds","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicester","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","16-19","Leicester","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","16-19","Liverpool","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","16-19","Liverpool","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","16-19","Manchester","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","16-19","Manchester","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","EO","Male","10","10","[c]","[c]"
"In post","2021","16-19","Medway","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medway","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","AA/AO","Female","10","5","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Unknown","Female","5","5","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Unknown","Male","5","5","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","EO","Male","5","5","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Hampshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Hampshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","AA/AO","Female","5","5","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","16-19","Nottingham","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","EO","Male","5","5","[c]","[c]"
"In post","2021","16-19","Orkney Islands","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Orkney Islands","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Peterborough","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","16-19","Plymouth","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Plymouth","Unknown","Male","5","5","[c]","[c]"
"In post","2021","16-19","Portsmouth","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Portsmouth","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Redbridge and Waltham Forest","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Redbridge and Waltham Forest","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Borders","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Scottish Borders","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sefton","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","16-19","Sefton","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","16-19","Sheffield","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","16-19","Sheffield","AA/AO","Male","5","5","[c]","[c]"
"In post","2021","16-19","Sheffield","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Sheffield","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire CC","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Shropshire CC","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Solihull","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Somerset","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Somerset","AA/AO","Male","[c]","[c]","[c]","[c]"
