"Status","Year","Age","Disability","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Declared disabled","West Lothian","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Declared disabled","West Northamptonshire","Outside London","30","25","[c]","[c]"
"In post","2021","40-49","Declared disabled","West Surrey","Outside London","45","40","31500","29290"
"In post","2021","40-49","Declared disabled","West Sussex (North East)","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Declared disabled","West Sussex (South West)","Outside London","35","30","30020","27570"
"In post","2021","40-49","Declared disabled","Westminster","London","1050","1005","49990","46220"
"In post","2021","40-49","Declared disabled","Wiltshire","Outside London","175","170","37090","33300"
"In post","2021","40-49","Declared disabled","Wirral","Outside London","95","80","25220","22350"
"In post","2021","40-49","Declared disabled","Wolverhampton","Outside London","40","35","26220","27570"
"In post","2021","40-49","Declared disabled","Worcestershire","Outside London","60","55","31450","29910"
"In post","2021","40-49","Declared disabled","York","Outside London","70","65","37080","33300"
"In post","2021","40-49","Declared non-disabled","Aberdeen City and Aberdeenshire","Outside London","265","250","44050","36040"
"In post","2021","40-49","Declared non-disabled","Angus and Dundee City","Outside London","290","275","27080","25190"
"In post","2021","40-49","Declared non-disabled","Antrim and Newtownabbey","Outside London","30","30","25270","20990"
"In post","2021","40-49","Declared non-disabled","Ards and North Down","Outside London","40","40","27430","21770"
"In post","2021","40-49","Declared non-disabled","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Barking & Dagenham and Havering","London","100","90","30260","31060"
"In post","2021","40-49","Declared non-disabled","Barnet","London","200","190","42910","39480"
"In post","2021","40-49","Declared non-disabled","Barnsley, Doncaster and Rotherham","Outside London","495","440","27760","27570"
"In post","2021","40-49","Declared non-disabled","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","2030","1950","41730","40000"
"In post","2021","40-49","Declared non-disabled","Bedford","Outside London","125","120","31350","28990"
"In post","2021","40-49","Declared non-disabled","Belfast","Outside London","430","400","30570","25560"
"In post","2021","40-49","Declared non-disabled","Berkshire","Outside London","450","420","35580","30280"
"In post","2021","40-49","Declared non-disabled","Bexley and Greenwich","London","225","220","32700","31060"
"In post","2021","40-49","Declared non-disabled","Birmingham","Outside London","1805","1670","34020","28130"
"In post","2021","40-49","Declared non-disabled","Blackburn with Darwen","Outside London","115","100","27470","27570"
"In post","2021","40-49","Declared non-disabled","Blackpool","Outside London","1045","965","30090","27570"
"In post","2021","40-49","Declared non-disabled","Bournemouth and Poole","Outside London","120","110","27360","27570"
"In post","2021","40-49","Declared non-disabled","Bradford","Outside London","455","395","28570","26320"
"In post","2021","40-49","Declared non-disabled","Breckland and South Norfolk","Outside London","75","75","30750","27570"
"In post","2021","40-49","Declared non-disabled","Brent","London","80","75","31980","31060"
"In post","2021","40-49","Declared non-disabled","Bridgend and Neath Port Talbot","Outside London","120","105","28230","27570"
"In post","2021","40-49","Declared non-disabled","Brighton and Hove","Outside London","115","100","33680","27570"
"In post","2021","40-49","Declared non-disabled","Bristol, City of","Outside London","1155","1070","39350","35200"
"In post","2021","40-49","Declared non-disabled","Bromley","London","65","55","29360","30780"
"In post","2021","40-49","Declared non-disabled","Buckinghamshire CC","Outside London","235","225","34020","33250"
"In post","2021","40-49","Declared non-disabled","Caithness and Sutherland and Ross and Cromarty","Outside London","30","30","28830","27570"
"In post","2021","40-49","Declared non-disabled","Calderdale and Kirklees","Outside London","185","160","27170","27570"
"In post","2021","40-49","Declared non-disabled","Cambridgeshire CC","Outside London","505","485","36260","33300"
"In post","2021","40-49","Declared non-disabled","Camden and City of London","London","525","500","43090","36160"
"In post","2021","40-49","Declared non-disabled","Cardiff and Vale of Glamorgan","Outside London","1980","1865","38320","32690"
"In post","2021","40-49","Declared non-disabled","Causeway Coast and Glens","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Central Bedfordshire","Outside London","65","60","31010","27570"
"In post","2021","40-49","Declared non-disabled","Central Hampshire","Outside London","640","615","38230","37320"
"In post","2021","40-49","Declared non-disabled","Central Valleys","Outside London","395","375","36540","32430"
"In post","2021","40-49","Declared non-disabled","Cheshire East","Outside London","120","110","34000","29080"
"In post","2021","40-49","Declared non-disabled","Cheshire West and Chester","Outside London","75","65","26740","27570"
"In post","2021","40-49","Declared non-disabled","Chorley and West Lancashire","Outside London","195","185","32220","31420"
"In post","2021","40-49","Declared non-disabled","City of Edinburgh","Outside London","1625","1550","44570","39660"
"In post","2021","40-49","Declared non-disabled","Clackmannanshire and Fife","Outside London","140","130","29430","27570"
"In post","2021","40-49","Declared non-disabled","Conwy and Denbighshire","Outside London","145","140","37150","37410"
"In post","2021","40-49","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","270","245","27860","27570"
"In post","2021","40-49","Declared non-disabled","Coventry","Outside London","475","450","42180","38080"
"In post","2021","40-49","Declared non-disabled","Croydon","London","1780","1685","41320","36160"
"In post","2021","40-49","Declared non-disabled","Darlington","Outside London","210","200","37930","36760"
"In post","2021","40-49","Declared non-disabled","Derby","Outside London","200","175","27600","27570"
"In post","2021","40-49","Declared non-disabled","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Devon CC","Outside London","1160","1065","35350","32710"
"In post","2021","40-49","Declared non-disabled","Dorset CC","Outside London","310","295","30740","29060"
"In post","2021","40-49","Declared non-disabled","Dudley","Outside London","265","220","25690","27570"
"In post","2021","40-49","Declared non-disabled","Dumfries and Galloway","Outside London","60","55","30240","27570"
"In post","2021","40-49","Declared non-disabled","Durham CC","Outside London","895","820","28420","26300"
"In post","2021","40-49","Declared non-disabled","Ealing","London","65","65","32050","31060"
"In post","2021","40-49","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","165","150","27010","27570"
"In post","2021","40-49","Declared non-disabled","East Cumbria","Outside London","235","210","28410","25580"
"In post","2021","40-49","Declared non-disabled","East Derbyshire","Outside London","75","65","27040","27570"
"In post","2021","40-49","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","250","240","31220","27570"
"In post","2021","40-49","Declared non-disabled","East Kent","Outside London","835","780","28660","27370"
"In post","2021","40-49","Declared non-disabled","East Lancashire","Outside London","100","90","26850","27570"
"In post","2021","40-49","Declared non-disabled","East Lothian and Midlothian","Outside London","25","20","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","East Merseyside","Outside London","215","195","27780","27570"
"In post","2021","40-49","Declared non-disabled","East Riding of Yorkshire","Outside London","255","245","29880","27570"
"In post","2021","40-49","Declared non-disabled","East Surrey","Outside London","125","120","37190","33750"
"In post","2021","40-49","Declared non-disabled","East Sussex CC","Outside London","340","305","28470","27570"
"In post","2021","40-49","Declared non-disabled","Enfield","London","50","45","30500","31060"
"In post","2021","40-49","Declared non-disabled","Essex Haven Gateway","Outside London","200","185","31720","29400"
"In post","2021","40-49","Declared non-disabled","Essex Thames Gateway","Outside London","155","135","27980","29290"
"In post","2021","40-49","Declared non-disabled","Falkirk","Outside London","285","240","25830","27150"
"In post","2021","40-49","Declared non-disabled","Fermanagh and Omagh","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Flintshire and Wrexham","Outside London","345","335","28940","27570"
"In post","2021","40-49","Declared non-disabled","Glasgow City","Outside London","1660","1560","34290","27570"
"In post","2021","40-49","Declared non-disabled","Gloucestershire","Outside London","220","200","30140","27570"
"In post","2021","40-49","Declared non-disabled","Greater Manchester North East","Outside London","190","180","28070","27570"
"In post","2021","40-49","Declared non-disabled","Greater Manchester North West","Outside London","380","340","26090","25410"
"In post","2021","40-49","Declared non-disabled","Greater Manchester South East","Outside London","210","195","26520","24980"
"In post","2021","40-49","Declared non-disabled","Greater Manchester South West","Outside London","865","825","33730","31100"
"In post","2021","40-49","Declared non-disabled","Gwent Valleys","Outside London","215","190","30250","27570"
"In post","2021","40-49","Declared non-disabled","Gwynedd","Outside London","135","125","26920","23830"
"In post","2021","40-49","Declared non-disabled","Hackney and Newham","London","425","390","33670","31060"
"In post","2021","40-49","Declared non-disabled","Haringey and Islington","London","220","210","32380","31060"
"In post","2021","40-49","Declared non-disabled","Harrow and Hillingdon","London","640","590","31860","29400"
"In post","2021","40-49","Declared non-disabled","Hartlepool and Stockton-on-Tees","Outside London","235","215","27890","27570"
"In post","2021","40-49","Declared non-disabled","Heart of Essex","Outside London","185","175","34830","30110"
"In post","2021","40-49","Declared non-disabled","Herefordshire, County of","Outside London","65","65","27140","26350"
"In post","2021","40-49","Declared non-disabled","Hertfordshire","Outside London","430","400","37540","31880"
"In post","2021","40-49","Declared non-disabled","Hounslow and Richmond upon Thames","London","475","445","34400","31520"
"In post","2021","40-49","Declared non-disabled","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","140","125","31100","27570"
"In post","2021","40-49","Declared non-disabled","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","185","180","31780","27570"
"In post","2021","40-49","Declared non-disabled","Isle of Anglesey","Outside London","50","50","28720","26670"
"In post","2021","40-49","Declared non-disabled","Isle of Wight","Outside London","110","100","27620","26810"
"In post","2021","40-49","Declared non-disabled","Kensington & Chelsea and Hammersmith & Fulham","London","125","115","34450","33260"
"In post","2021","40-49","Declared non-disabled","Kent Thames Gateway","Outside London","240","230","31980","31650"
"In post","2021","40-49","Declared non-disabled","Kingston upon Hull, City of","Outside London","330","300","28640","27570"
"In post","2021","40-49","Declared non-disabled","Lambeth","London","605","565","46510","41970"
"In post","2021","40-49","Declared non-disabled","Lancaster and Wyre","Outside London","155","145","31210","27570"
"In post","2021","40-49","Declared non-disabled","Leeds","Outside London","1825","1705","36450","31990"
"In post","2021","40-49","Declared non-disabled","Leicester","Outside London","450","405","28790","27570"
"In post","2021","40-49","Declared non-disabled","Leicestershire CC and Rutland","Outside London","325","300","31340","27570"
"In post","2021","40-49","Declared non-disabled","Lewisham and Southwark","London","210","205","35360","31060"
"In post","2021","40-49","Declared non-disabled","Lincolnshire","Outside London","400","380","28520","27150"
"In post","2021","40-49","Declared non-disabled","Lisburn and Castlereagh","Outside London","80","75","27030","22700"
"In post","2021","40-49","Declared non-disabled","Liverpool","Outside London","1710","1600","30440","26160"
"In post","2021","40-49","Declared non-disabled","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","65","60","29370","28120"
"In post","2021","40-49","Declared non-disabled","Luton","Outside London","95","85","26190","26480"
"In post","2021","40-49","Declared non-disabled","Manchester","Outside London","1500","1430","36850","31810"
"In post","2021","40-49","Declared non-disabled","Medway","Outside London","195","185","31610","29290"
"In post","2021","40-49","Declared non-disabled","Merton, Kingston upon Thames and Sutton","London","75","75","31750","31060"
"In post","2021","40-49","Declared non-disabled","Mid Kent","Outside London","135","125","30480","29290"
"In post","2021","40-49","Declared non-disabled","Mid Lancashire","Outside London","1035","935","29080","27130"
"In post","2021","40-49","Declared non-disabled","Milton Keynes","Outside London","340","330","35610","31390"
"In post","2021","40-49","Declared non-disabled","Monmouthshire and Newport","Outside London","920","850","38580","36030"
"In post","2021","40-49","Declared non-disabled","Na h-Eileanan Siar","Outside London","40","40","25970","21620"
"In post","2021","40-49","Declared non-disabled","Newry, Mourne and Down","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","North and North East Lincolnshire","Outside London","155","135","26820","27570"
"In post","2021","40-49","Declared non-disabled","North and West Norfolk","Outside London","150","140","29650","27570"
"In post","2021","40-49","Declared non-disabled","North Hampshire","Outside London","150","140","35220","28080"
"In post","2021","40-49","Declared non-disabled","North Lanarkshire","Outside London","330","300","27280","25560"
"In post","2021","40-49","Declared non-disabled","North Northamptonshire","Outside London","75","65","26190","27570"
"In post","2021","40-49","Declared non-disabled","North Nottinghamshire","Outside London","140","135","31010","27570"
"In post","2021","40-49","Declared non-disabled","North Yorkshire CC","Outside London","300","285","30350","27570"
"In post","2021","40-49","Declared non-disabled","Northumberland","Outside London","75","65","29730","27570"
"In post","2021","40-49","Declared non-disabled","Norwich and East Norfolk","Outside London","330","295","30510","27570"
"In post","2021","40-49","Declared non-disabled","Nottingham","Outside London","1235","1150","34770","31810"
"In post","2021","40-49","Declared non-disabled","Orkney Islands","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Overseas","Overseas","810","805","52220","54470"
"In post","2021","40-49","Declared non-disabled","Oxfordshire","Outside London","360","350","32870","30400"
"In post","2021","40-49","Declared non-disabled","Perth and Kinross and Stirling","Outside London","120","115","32570","29190"
"In post","2021","40-49","Declared non-disabled","Peterborough","Outside London","285","250","29050","25570"
"In post","2021","40-49","Declared non-disabled","Plymouth","Outside London","470","440","34380","31740"
"In post","2021","40-49","Declared non-disabled","Portsmouth","Outside London","525","490","32420","27750"
"In post","2021","40-49","Declared non-disabled","Powys","Outside London","110","105","31290","28850"
"In post","2021","40-49","Declared non-disabled","Redbridge and Waltham Forest","London","165","145","29250","31060"
"In post","2021","40-49","Declared non-disabled","Sandwell","Outside London","85","75","27040","27570"
"In post","2021","40-49","Declared non-disabled","Scottish Borders","Outside London","60","55","32970","29190"
"In post","2021","40-49","Declared non-disabled","Sefton","Outside London","925","860","32270","27570"
"In post","2021","40-49","Declared non-disabled","Sheffield","Outside London","1295","1190","36510","31990"
"In post","2021","40-49","Declared non-disabled","Shetland Islands","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Declared non-disabled","Shropshire CC","Outside London","160","155","28830","27570"
"In post","2021","40-49","Declared non-disabled","Solihull","Outside London","215","200","30520","27570"
"In post","2021","40-49","Declared non-disabled","Somerset","Outside London","375","350","32240","27570"
"In post","2021","40-49","Declared non-disabled","South and West Derbyshire","Outside London","185","170","35260","31710"
"In post","2021","40-49","Declared non-disabled","South Ayrshire","Outside London","60","55","27780","27570"
"In post","2021","40-49","Declared non-disabled","South Hampshire","Outside London","455","415","34900","31470"
"In post","2021","40-49","Declared non-disabled","South Lanarkshire","Outside London","405","380","35520","31810"
"In post","2021","40-49","Declared non-disabled","South Nottinghamshire","Outside London","135","125","31900","28440"
"In post","2021","40-49","Declared non-disabled","South Teesside","Outside London","200","180","27100","25330"
"In post","2021","40-49","Declared non-disabled","South West Wales","Outside London","305","290","33610","30230"
"In post","2021","40-49","Declared non-disabled","Southampton","Outside London","200","185","35940","31210"
"In post","2021","40-49","Declared non-disabled","Southend-on-Sea","Outside London","175","160","33090","31810"
"In post","2021","40-49","Declared non-disabled","Staffordshire CC","Outside London","595","565","32140","29060"
"In post","2021","40-49","Declared non-disabled","Stoke-on-Trent","Outside London","185","165","26990","24850"
"In post","2021","40-49","Declared non-disabled","Suffolk","Outside London","685","640","29330","27570"
"In post","2021","40-49","Declared non-disabled","Sunderland","Outside London","715","630","25800","25560"
"In post","2021","40-49","Declared non-disabled","Swansea","Outside London","1630","1505","29770","26470"
"In post","2021","40-49","Declared non-disabled","Swindon","Outside London","75","70","32800","27570"
"In post","2021","40-49","Declared non-disabled","Telford and Wrekin","Outside London","305","280","33950","31810"
"In post","2021","40-49","Declared non-disabled","Thurrock","Outside London","65","60","27500","26780"
"In post","2021","40-49","Declared non-disabled","Torbay","Outside London","45","35","24530","21010"
"In post","2021","40-49","Declared non-disabled","Tower Hamlets","London","1170","1120","55340","54700"
"In post","2021","40-49","Declared non-disabled","Tyneside","Outside London","2820","2610","32020","27570"
"In post","2021","40-49","Declared non-disabled","Unknown","Unknown","220","210","33690","27570"
"In post","2021","40-49","Declared non-disabled","Wakefield","Outside London","270","255","31760","31650"
"In post","2021","40-49","Declared non-disabled","Walsall","Outside London","135","120","24970","23330"
"In post","2021","40-49","Declared non-disabled","Wandsworth","London","125","120","33350","33260"
"In post","2021","40-49","Declared non-disabled","Warrington","Outside London","335","320","33930","31950"
"In post","2021","40-49","Declared non-disabled","Warwickshire","Outside London","215","200","29880","27470"
"In post","2021","40-49","Declared non-disabled","West Cumbria","Outside London","290","260","28240","25190"
"In post","2021","40-49","Declared non-disabled","West Essex","Outside London","150","140","29090","27370"
"In post","2021","40-49","Declared non-disabled","West Kent","Outside London","45","40","36540","32130"
"In post","2021","40-49","Declared non-disabled","West Lothian","Outside London","75","75","32850","27570"
"In post","2021","40-49","Declared non-disabled","West Northamptonshire","Outside London","170","155","28950","27570"
"In post","2021","40-49","Declared non-disabled","West Surrey","Outside London","335","315","36470","32950"
"In post","2021","40-49","Declared non-disabled","West Sussex (North East)","Outside London","230","205","30520","27570"
"In post","2021","40-49","Declared non-disabled","West Sussex (South West)","Outside London","210","195","31870","27570"
"In post","2021","40-49","Declared non-disabled","Westminster","London","8160","7775","55530","54760"
"In post","2021","40-49","Declared non-disabled","Wiltshire","Outside London","1150","1095","38960","37320"
"In post","2021","40-49","Declared non-disabled","Wirral","Outside London","400","350","26080","27570"
"In post","2021","40-49","Declared non-disabled","Wolverhampton","Outside London","155","135","24990","27570"
"In post","2021","40-49","Declared non-disabled","Worcestershire","Outside London","370","345","30930","28620"
"In post","2021","40-49","Declared non-disabled","York","Outside London","525","500","40540","37460"
"In post","2021","40-49","Undeclared","Aberdeen City and Aberdeenshire","Outside London","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Angus and Dundee City","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Barking & Dagenham and Havering","London","10","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Barnet","London","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","55","50","30900","27570"
"In post","2021","40-49","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","205","200","41690","40580"
"In post","2021","40-49","Undeclared","Bedford","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Belfast","Outside London","35","35","28060","25560"
"In post","2021","40-49","Undeclared","Berkshire","Outside London","40","40","37440","40580"
"In post","2021","40-49","Undeclared","Bexley and Greenwich","London","45","45","32630","33150"
"In post","2021","40-49","Undeclared","Birmingham","Outside London","145","140","32410","27570"
"In post","2021","40-49","Undeclared","Blackburn with Darwen","Outside London","10","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Blackpool","Outside London","70","65","29270","27570"
"In post","2021","40-49","Undeclared","Bournemouth and Poole","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Bradford","Outside London","30","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Breckland and South Norfolk","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Brent","London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Brighton and Hove","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Bristol, City of","Outside London","85","80","35400","31810"
"In post","2021","40-49","Undeclared","Bromley","London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Buckinghamshire CC","Outside London","40","35","34260","33520"
"In post","2021","40-49","Undeclared","Calderdale and Kirklees","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Cambridgeshire CC","Outside London","105","100","33940","31900"
"In post","2021","40-49","Undeclared","Camden and City of London","London","55","50","38160","36160"
"In post","2021","40-49","Undeclared","Cardiff and Vale of Glamorgan","Outside London","130","125","36770","33520"
"In post","2021","40-49","Undeclared","Central Bedfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Central Hampshire","Outside London","85","85","38160","34750"
"In post","2021","40-49","Undeclared","Central Valleys","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Cheshire East","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Chorley and West Lancashire","Outside London","40","35","33270","31650"
"In post","2021","40-49","Undeclared","City of Edinburgh","Outside London","65","65","35760","31810"
"In post","2021","40-49","Undeclared","Clackmannanshire and Fife","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Conwy and Denbighshire","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Cornwall and Isles of Scilly","Outside London","20","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Coventry","Outside London","30","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Croydon","London","130","125","39670","36130"
"In post","2021","40-49","Undeclared","Darlington","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Derby","Outside London","15","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Devon CC","Outside London","75","70","28460","27570"
"In post","2021","40-49","Undeclared","Dorset CC","Outside London","40","35","31070","30890"
"In post","2021","40-49","Undeclared","Dudley","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Durham CC","Outside London","115","110","28710","31650"
"In post","2021","40-49","Undeclared","Ealing","London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","East Ayrshire and North Ayrshire mainland","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","East Cumbria","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","East Kent","Outside London","75","70","28530","27330"
"In post","2021","40-49","Undeclared","East Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","East Riding of Yorkshire","Outside London","40","40","30350","31630"
"In post","2021","40-49","Undeclared","East Surrey","Outside London","35","35","35520","34750"
"In post","2021","40-49","Undeclared","East Sussex CC","Outside London","40","40","29030","27570"
"In post","2021","40-49","Undeclared","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Essex Haven Gateway","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Essex Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Falkirk","Outside London","20","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Flintshire and Wrexham","Outside London","50","50","29890","27570"
"In post","2021","40-49","Undeclared","Glasgow City","Outside London","105","100","28300","27070"
"In post","2021","40-49","Undeclared","Gloucestershire","Outside London","20","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Greater Manchester North East","Outside London","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Greater Manchester North West","Outside London","40","35","25620","23840"
"In post","2021","40-49","Undeclared","Greater Manchester South East","Outside London","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Greater Manchester South West","Outside London","85","80","32730","31810"
"In post","2021","40-49","Undeclared","Gwent Valleys","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Gwynedd","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Hackney and Newham","London","30","30","33770","31060"
"In post","2021","40-49","Undeclared","Haringey and Islington","London","40","40","32960","34940"
"In post","2021","40-49","Undeclared","Harrow and Hillingdon","London","60","55","33740","29450"
"In post","2021","40-49","Undeclared","Hartlepool and Stockton-on-Tees","Outside London","50","45","31440","31650"
"In post","2021","40-49","Undeclared","Heart of Essex","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Hertfordshire","Outside London","40","35","36410","31040"
"In post","2021","40-49","Undeclared","Hounslow and Richmond upon Thames","London","40","35","33410","35650"
"In post","2021","40-49","Undeclared","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Isle of Wight","Outside London","50","45","30000","31650"
"In post","2021","40-49","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","London","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Kent Thames Gateway","Outside London","50","45","31520","31650"
"In post","2021","40-49","Undeclared","Kingston upon Hull, City of","Outside London","40","40","32090","31650"
"In post","2021","40-49","Undeclared","Lambeth","London","65","55","49770","42630"
"In post","2021","40-49","Undeclared","Lancaster and Wyre","Outside London","30","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Leeds","Outside London","160","155","33430","31620"
"In post","2021","40-49","Undeclared","Leicester","Outside London","45","40","25990","26120"
"In post","2021","40-49","Undeclared","Leicestershire CC and Rutland","Outside London","45","45","30520","31650"
"In post","2021","40-49","Undeclared","Lewisham and Southwark","London","35","35","32340","31210"
"In post","2021","40-49","Undeclared","Lincolnshire","Outside London","55","50","30580","27570"
"In post","2021","40-49","Undeclared","Lisburn and Castlereagh","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","Liverpool","Outside London","145","135","29440","26050"
"In post","2021","40-49","Undeclared","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Manchester","Outside London","125","120","34500","31650"
"In post","2021","40-49","Undeclared","Medway","Outside London","35","30","30660","30450"
"In post","2021","40-49","Undeclared","Merton, Kingston upon Thames and Sutton","London","5","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Mid Kent","Outside London","15","15","[c]","[c]"
"In post","2021","40-49","Undeclared","Mid Lancashire","Outside London","125","115","28340","26750"
"In post","2021","40-49","Undeclared","Milton Keynes","Outside London","35","30","34350","34250"
"In post","2021","40-49","Undeclared","Monmouthshire and Newport","Outside London","30","30","34860","31260"
"In post","2021","40-49","Undeclared","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","North and North East Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","North and West Norfolk","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","North Hampshire","Outside London","20","15","[c]","[c]"
"In post","2021","40-49","Undeclared","North Lanarkshire","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","North Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2021","40-49","Undeclared","North Nottinghamshire","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","North Yorkshire CC","Outside London","25","25","[c]","[c]"
"In post","2021","40-49","Undeclared","Northumberland","Outside London","10","5","[c]","[c]"
"In post","2021","40-49","Undeclared","Norwich and East Norfolk","Outside London","20","20","[c]","[c]"
"In post","2021","40-49","Undeclared","Nottingham","Outside London","100","95","32490","31810"
"In post","2021","40-49","Undeclared","Overseas","Overseas","45","45","46340","41620"
"In post","2021","40-49","Undeclared","Oxfordshire","Outside London","50","50","34060","35300"
"In post","2021","40-49","Undeclared","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Undeclared","Peterborough","Outside London","20","20","[c]","[c]"
