"Status","Year","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Health and Safety Executive","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Wales","Heterosexual / straight","70","65","39500","41480"
"In post","2021","Health and Safety Executive","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","Wales","Undeclared","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","Health and Safety Executive","West Midlands (England)","Heterosexual / straight","55","55","45900","46320"
"In post","2021","Health and Safety Executive","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Health and Safety Executive","West Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Health and Safety Executive","Yorkshire and The Humber","Heterosexual / straight","250","235","39090","35970"
"In post","2021","Health and Safety Executive","Yorkshire and The Humber","LGBO","15","15","[c]","[c]"
"In post","2021","Health and Safety Executive","Yorkshire and The Humber","Undeclared","55","50","41090","39330"
"In post","2021","Health and Safety Executive","Yorkshire and The Humber","Unknown","20","20","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","East Midlands (England)","Heterosexual / straight","975","855","22280","19830"
"In post","2021","HM Courts and Tribunals Service","East Midlands (England)","LGBO","50","45","22450","20100"
"In post","2021","HM Courts and Tribunals Service","East Midlands (England)","Undeclared","195","170","22980","20100"
"In post","2021","HM Courts and Tribunals Service","East Midlands (England)","Unknown","155","140","21360","18890"
"In post","2021","HM Courts and Tribunals Service","East of England","Heterosexual / straight","815","710","23420","20100"
"In post","2021","HM Courts and Tribunals Service","East of England","LGBO","30","30","20680","19570"
"In post","2021","HM Courts and Tribunals Service","East of England","Undeclared","140","125","25070","20690"
"In post","2021","HM Courts and Tribunals Service","East of England","Unknown","95","90","21820","20010"
"In post","2021","HM Courts and Tribunals Service","London","Heterosexual / straight","2880","2705","29230","23500"
"In post","2021","HM Courts and Tribunals Service","London","LGBO","140","135","31590","26410"
"In post","2021","HM Courts and Tribunals Service","London","Undeclared","490","460","30510","25910"
"In post","2021","HM Courts and Tribunals Service","London","Unknown","935","895","26000","22680"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Heterosexual / straight","560","485","23940","20100"
"In post","2021","HM Courts and Tribunals Service","North East (England)","LGBO","10","10","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Undeclared","70","65","24040","20100"
"In post","2021","HM Courts and Tribunals Service","North East (England)","Unknown","50","45","21590","18880"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Heterosexual / straight","1590","1420","24110","20650"
"In post","2021","HM Courts and Tribunals Service","North West (England)","LGBO","85","85","22480","20100"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Undeclared","275","250","24120","20650"
"In post","2021","HM Courts and Tribunals Service","North West (England)","Unknown","250","230","22130","19930"
"In post","2021","HM Courts and Tribunals Service","Scotland","Heterosexual / straight","165","150","22790","20650"
"In post","2021","HM Courts and Tribunals Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Scotland","Undeclared","30","30","21300","20370"
"In post","2021","HM Courts and Tribunals Service","Scotland","Unknown","30","30","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Heterosexual / straight","975","850","24250","21170"
"In post","2021","HM Courts and Tribunals Service","South East (England)","LGBO","45","40","24520","20650"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Undeclared","195","170","26290","21270"
"In post","2021","HM Courts and Tribunals Service","South East (England)","Unknown","145","135","22120","19930"
"In post","2021","HM Courts and Tribunals Service","South West (England)","Heterosexual / straight","735","645","22830","20100"
"In post","2021","HM Courts and Tribunals Service","South West (England)","LGBO","25","25","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","South West (England)","Undeclared","140","125","25460","20290"
"In post","2021","HM Courts and Tribunals Service","South West (England)","Unknown","90","80","21930","19930"
"In post","2021","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","HM Courts and Tribunals Service","Wales","Heterosexual / straight","705","640","23340","20100"
"In post","2021","HM Courts and Tribunals Service","Wales","LGBO","35","35","20580","18890"
"In post","2021","HM Courts and Tribunals Service","Wales","Undeclared","70","65","24210","20100"
"In post","2021","HM Courts and Tribunals Service","Wales","Unknown","135","120","21120","19550"
"In post","2021","HM Courts and Tribunals Service","West Midlands (England)","Heterosexual / straight","1465","1320","22940","20100"
"In post","2021","HM Courts and Tribunals Service","West Midlands (England)","LGBO","70","65","21290","19930"
"In post","2021","HM Courts and Tribunals Service","West Midlands (England)","Undeclared","205","180","22710","20420"
"In post","2021","HM Courts and Tribunals Service","West Midlands (England)","Unknown","250","230","22210","19930"
"In post","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Heterosexual / straight","940","795","23170","20100"
"In post","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","LGBO","50","50","23300","19840"
"In post","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Undeclared","170","145","23300","20100"
"In post","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Unknown","120","110","20870","18880"
"In post","2021","HM Land Registry","East Midlands (England)","Heterosexual / straight","495","455","32400","27130"
"In post","2021","HM Land Registry","East Midlands (England)","LGBO","30","25","[c]","[c]"
"In post","2021","HM Land Registry","East Midlands (England)","Undeclared","85","70","30910","27130"
"In post","2021","HM Land Registry","East Midlands (England)","Unknown","260","240","28670","27130"
"In post","2021","HM Land Registry","East of England","Heterosexual / straight","175","155","32790","29760"
"In post","2021","HM Land Registry","East of England","LGBO","5","5","[c]","[c]"
"In post","2021","HM Land Registry","East of England","Undeclared","50","45","31390","33840"
"In post","2021","HM Land Registry","East of England","Unknown","55","50","26050","22350"
"In post","2021","HM Land Registry","London","Heterosexual / straight","210","200","42830","37290"
"In post","2021","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","London","Undeclared","45","45","40340","37290"
"In post","2021","HM Land Registry","London","Unknown","115","110","39190","30600"
"In post","2021","HM Land Registry","North East (England)","Heterosexual / straight","410","370","28820","27130"
"In post","2021","HM Land Registry","North East (England)","LGBO","20","20","[c]","[c]"
"In post","2021","HM Land Registry","North East (England)","Undeclared","85","75","30750","27130"
"In post","2021","HM Land Registry","North East (England)","Unknown","195","180","26050","22350"
"In post","2021","HM Land Registry","North West (England)","Heterosexual / straight","480","425","30590","27130"
"In post","2021","HM Land Registry","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2021","HM Land Registry","North West (England)","Undeclared","85","70","33190","27130"
"In post","2021","HM Land Registry","North West (England)","Unknown","325","300","26640","22350"
"In post","2021","HM Land Registry","South West (England)","Heterosexual / straight","805","725","34390","33840"
"In post","2021","HM Land Registry","South West (England)","LGBO","25","25","[c]","[c]"
"In post","2021","HM Land Registry","South West (England)","Undeclared","165","145","34750","33840"
"In post","2021","HM Land Registry","South West (England)","Unknown","550","510","29930","27130"
"In post","2021","HM Land Registry","Wales","Heterosexual / straight","420","380","29130","27130"
"In post","2021","HM Land Registry","Wales","LGBO","15","15","[c]","[c]"
"In post","2021","HM Land Registry","Wales","Undeclared","60","55","31920","27130"
"In post","2021","HM Land Registry","Wales","Unknown","225","200","28350","27130"
"In post","2021","HM Land Registry","West Midlands (England)","Heterosexual / straight","345","310","30420","27130"
"In post","2021","HM Land Registry","West Midlands (England)","LGBO","20","20","[c]","[c]"
"In post","2021","HM Land Registry","West Midlands (England)","Undeclared","80","65","31950","27130"
"In post","2021","HM Land Registry","West Midlands (England)","Unknown","165","150","27070","22350"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Heterosexual / straight","205","185","29550","27130"
"In post","2021","HM Land Registry","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Undeclared","50","40","30510","27130"
"In post","2021","HM Land Registry","Yorkshire and The Humber","Unknown","75","65","27460","22350"
"In post","2021","HM Prison and Probation Service","East Midlands (England)","Heterosexual / straight","3560","3370","29080","26810"
"In post","2021","HM Prison and Probation Service","East Midlands (England)","LGBO","230","225","29230","27150"
"In post","2021","HM Prison and Probation Service","East Midlands (England)","Undeclared","425","395","30870","30180"
"In post","2021","HM Prison and Probation Service","East Midlands (England)","Unknown","795","735","27420","26300"
"In post","2021","HM Prison and Probation Service","East of England","Heterosexual / straight","3835","3650","29910","29060"
"In post","2021","HM Prison and Probation Service","East of England","LGBO","235","230","29700","28400"
"In post","2021","HM Prison and Probation Service","East of England","Undeclared","385","360","30590","31200"
"In post","2021","HM Prison and Probation Service","East of England","Unknown","905","835","28160","27850"
"In post","2021","HM Prison and Probation Service","London","Heterosexual / straight","4275","4160","36260","33590"
"In post","2021","HM Prison and Probation Service","London","LGBO","305","300","36530","33590"
"In post","2021","HM Prison and Probation Service","London","Undeclared","465","445","37470","34940"
"In post","2021","HM Prison and Probation Service","London","Unknown","1415","1355","33190","31630"
"In post","2021","HM Prison and Probation Service","North East (England)","Heterosexual / straight","2365","2220","29230","27380"
"In post","2021","HM Prison and Probation Service","North East (England)","LGBO","125","120","29770","27260"
"In post","2021","HM Prison and Probation Service","North East (England)","Undeclared","230","210","31890","31650"
"In post","2021","HM Prison and Probation Service","North East (England)","Unknown","675","615","28730","27700"
"In post","2021","HM Prison and Probation Service","North West (England)","Heterosexual / straight","4560","4280","29860","27380"
"In post","2021","HM Prison and Probation Service","North West (England)","LGBO","350","345","28710","26600"
"In post","2021","HM Prison and Probation Service","North West (England)","Undeclared","500","465","30610","31180"
"In post","2021","HM Prison and Probation Service","North West (England)","Unknown","1455","1320","27820","26810"
"In post","2021","HM Prison and Probation Service","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South East (England)","Heterosexual / straight","5465","5205","30610","30400"
"In post","2021","HM Prison and Probation Service","South East (England)","LGBO","475","470","30210","30400"
"In post","2021","HM Prison and Probation Service","South East (England)","Undeclared","655","620","31600","31600"
"In post","2021","HM Prison and Probation Service","South East (England)","Unknown","1520","1420","29680","30400"
"In post","2021","HM Prison and Probation Service","South West (England)","Heterosexual / straight","2810","2635","29430","27150"
"In post","2021","HM Prison and Probation Service","South West (England)","LGBO","195","185","27140","25850"
"In post","2021","HM Prison and Probation Service","South West (England)","Undeclared","335","305","30220","28210"
"In post","2021","HM Prison and Probation Service","South West (England)","Unknown","585","530","27510","25380"
"In post","2021","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Wales","Heterosexual / straight","2070","1960","29460","27150"
"In post","2021","HM Prison and Probation Service","Wales","LGBO","120","115","27640","24440"
"In post","2021","HM Prison and Probation Service","Wales","Undeclared","185","170","30500","30170"
"In post","2021","HM Prison and Probation Service","Wales","Unknown","510","470","27830","25670"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Heterosexual / straight","3860","3675","29670","27380"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","LGBO","260","255","28160","25300"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Undeclared","350","330","31320","30880"
"In post","2021","HM Prison and Probation Service","West Midlands (England)","Unknown","920","855","27290","25400"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","Heterosexual / straight","4675","4375","29280","26850"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","LGBO","300","295","29730","27380"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","Undeclared","530","490","31240","31650"
"In post","2021","HM Prison and Probation Service","Yorkshire and The Humber","Unknown","1105","1025","27420","25790"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Heterosexual / straight","2050","1920","34180","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","LGBO","135","130","33410","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Undeclared","290","270","33420","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","East Midlands (England)","Unknown","1310","1220","27970","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","East of England","Heterosexual / straight","905","830","32710","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","East of England","LGBO","45","40","31140","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","East of England","Undeclared","195","180","32330","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","East of England","Unknown","535","480","30730","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","4530","4315","44520","39800"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","LGBO","305","295","46830","41760"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Undeclared","725","680","43960","39800"
"In post","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","2495","2365","40710","36160"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Heterosexual / straight","5940","5310","29060","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","LGBO","320","300","28000","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Undeclared","640","565","28300","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","North East (England)","Unknown","3930","3425","25230","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Heterosexual / straight","6970","6465","31740","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","LGBO","420","400","30750","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Undeclared","840","770","32030","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","North West (England)","Unknown","4320","3950","26870","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Heterosexual / straight","1170","1085","30420","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","LGBO","65","60","26460","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Undeclared","105","95","29670","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Unknown","655","610","25120","21440"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Heterosexual / straight","4195","3780","28470","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","LGBO","270","260","26920","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Undeclared","495","430","29150","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Scotland","Unknown","2770","2490","24330","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Heterosexual / straight","1190","1075","30900","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","LGBO","65","60","31460","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Undeclared","240","220","32130","29780"
"In post","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Unknown","845","755","27400","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Heterosexual / straight","780","735","35830","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","LGBO","55","55","34720","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Undeclared","120","110","37630","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Unknown","340","320","32810","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Heterosexual / straight","2310","2140","28920","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","LGBO","205","200","27670","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Undeclared","255","230","28560","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Wales","Unknown","1385","1270","25850","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Heterosexual / straight","2175","2045","34200","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","LGBO","100","95","33860","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Undeclared","310","275","34820","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Unknown","1275","1190","29990","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","2400","2215","32200","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","LGBO","130","120","31570","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Undeclared","355","315","30940","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Unknown","1785","1660","26380","25560"
"In post","2021","HM Treasury (excl. agencies)","East of England","Heterosexual / straight","50","50","31120","23970"
"In post","2021","HM Treasury (excl. agencies)","East of England","LGBO","5","5","[c]","[c]"
"In post","2021","HM Treasury (excl. agencies)","East of England","Undeclared","10","10","[c]","[c]"
"In post","2021","HM Treasury (excl. agencies)","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","HM Treasury (excl. agencies)","London","Heterosexual / straight","1470","1440","48370","52500"
"In post","2021","HM Treasury (excl. agencies)","London","LGBO","145","145","48430","52500"
"In post","2021","HM Treasury (excl. agencies)","London","Undeclared","255","255","44400","38000"
"In post","2021","HM Treasury (excl. agencies)","London","Unknown","80","80","48420","41890"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Heterosexual / straight","175","170","27790","25310"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Undeclared","30","30","30330","27370"
"In post","2021","Home Office (incl. agencies)","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","East of England","Heterosexual / straight","1545","1390","26550","25220"
"In post","2021","Home Office (incl. agencies)","East of England","LGBO","55","50","26150","24890"
"In post","2021","Home Office (incl. agencies)","East of England","Undeclared","265","235","27040","26580"
"In post","2021","Home Office (incl. agencies)","East of England","Unknown","95","95","23380","21430"
"In post","2021","Home Office (incl. agencies)","London","Heterosexual / straight","10450","9850","39720","35070"
"In post","2021","Home Office (incl. agencies)","London","LGBO","400","395","43720","41950"
"In post","2021","Home Office (incl. agencies)","London","Undeclared","1735","1620","39390","35070"
"In post","2021","Home Office (incl. agencies)","London","Unknown","745","740","39770","35050"
"In post","2021","Home Office (incl. agencies)","North East (England)","Heterosexual / straight","1085","940","25180","21430"
"In post","2021","Home Office (incl. agencies)","North East (England)","LGBO","40","40","23860","21430"
"In post","2021","Home Office (incl. agencies)","North East (England)","Undeclared","125","110","25770","25040"
"In post","2021","Home Office (incl. agencies)","North East (England)","Unknown","45","40","25880","24880"
"In post","2021","Home Office (incl. agencies)","North West (England)","Heterosexual / straight","5995","5550","26980","24890"
"In post","2021","Home Office (incl. agencies)","North West (England)","LGBO","285","270","27040","24890"
"In post","2021","Home Office (incl. agencies)","North West (England)","Undeclared","625","575","27440","25040"
"In post","2021","Home Office (incl. agencies)","North West (England)","Unknown","255","245","27860","24880"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Heterosexual / straight","430","390","25200","24890"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","LGBO","15","15","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Undeclared","45","40","27230","25040"
"In post","2021","Home Office (incl. agencies)","Northern Ireland","Unknown","45","45","25720","24880"
"In post","2021","Home Office (incl. agencies)","Overseas","Heterosexual / straight","240","235","28200","27370"
"In post","2021","Home Office (incl. agencies)","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Overseas","Undeclared","70","70","28420","27370"
"In post","2021","Home Office (incl. agencies)","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Scotland","Heterosexual / straight","825","765","27040","25040"
"In post","2021","Home Office (incl. agencies)","Scotland","LGBO","45","40","28400","25040"
"In post","2021","Home Office (incl. agencies)","Scotland","Undeclared","125","110","28560","26410"
"In post","2021","Home Office (incl. agencies)","Scotland","Unknown","45","45","23680","24880"
"In post","2021","Home Office (incl. agencies)","South East (England)","Heterosexual / straight","2825","2570","27730","25990"
"In post","2021","Home Office (incl. agencies)","South East (England)","LGBO","100","95","27070","25990"
"In post","2021","Home Office (incl. agencies)","South East (England)","Undeclared","655","575","28760","27370"
"In post","2021","Home Office (incl. agencies)","South East (England)","Unknown","210","200","25070","24880"
"In post","2021","Home Office (incl. agencies)","South West (England)","Heterosexual / straight","300","275","28080","25310"
"In post","2021","Home Office (incl. agencies)","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","South West (England)","Undeclared","65","60","28580","27370"
"In post","2021","Home Office (incl. agencies)","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Wales","Heterosexual / straight","525","485","27400","25040"
"In post","2021","Home Office (incl. agencies)","Wales","LGBO","30","30","27380","25310"
"In post","2021","Home Office (incl. agencies)","Wales","Undeclared","55","50","27660","25360"
"In post","2021","Home Office (incl. agencies)","Wales","Unknown","30","25","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Heterosexual / straight","870","810","27740","25310"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","LGBO","25","25","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Undeclared","110","100","29800","27370"
"In post","2021","Home Office (incl. agencies)","West Midlands (England)","Unknown","30","25","[c]","[c]"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Heterosexual / straight","2915","2690","27890","25040"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","LGBO","145","140","28320","25100"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Undeclared","325","305","28430","25310"
"In post","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Unknown","245","245","25420","21430"
"In post","2021","Insolvency Service","East Midlands (England)","Heterosexual / straight","35","30","35300","35570"
"In post","2021","Insolvency Service","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East Midlands (England)","Unknown","30","30","27470","26290"
"In post","2021","Insolvency Service","East of England","Heterosexual / straight","65","60","34510","33890"
"In post","2021","Insolvency Service","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","East of England","Unknown","60","60","27270","22220"
"In post","2021","Insolvency Service","London","Heterosexual / straight","160","150","41970","38510"
"In post","2021","Insolvency Service","London","LGBO","10","10","[c]","[c]"
"In post","2021","Insolvency Service","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Insolvency Service","London","Unknown","135","130","39240","37570"
"In post","2021","Insolvency Service","North East (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Insolvency Service","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","North East (England)","Unknown","25","25","[c]","[c]"
"In post","2021","Insolvency Service","North West (England)","Heterosexual / straight","160","155","34680","34820"
"In post","2021","Insolvency Service","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","North West (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","Insolvency Service","North West (England)","Unknown","110","105","30930","26290"
"In post","2021","Insolvency Service","Scotland","Heterosexual / straight","30","30","26630","20880"
"In post","2021","Insolvency Service","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Scotland","Unknown","40","40","24980","20880"
"In post","2021","Insolvency Service","South East (England)","Heterosexual / straight","65","60","29780","26290"
"In post","2021","Insolvency Service","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","South East (England)","Unknown","50","50","30320","26000"
"In post","2021","Insolvency Service","South West (England)","Heterosexual / straight","80","80","32290","28990"
"In post","2021","Insolvency Service","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","South West (England)","Unknown","55","55","26820","20880"
"In post","2021","Insolvency Service","Wales","Heterosexual / straight","45","40","29510","26290"
"In post","2021","Insolvency Service","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Wales","Unknown","25","25","[c]","[c]"
"In post","2021","Insolvency Service","West Midlands (England)","Heterosexual / straight","200","190","34180","32060"
"In post","2021","Insolvency Service","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Insolvency Service","West Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","Insolvency Service","West Midlands (England)","Unknown","205","195","27480","20880"
"In post","2021","Insolvency Service","Yorkshire and The Humber","Heterosexual / straight","55","50","32630","31000"
"In post","2021","Insolvency Service","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Insolvency Service","Yorkshire and The Humber","Unknown","55","50","30140","26290"
"In post","2021","Institute for Apprenticeships and Technical Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","70","70","56030","54230"
"In post","2021","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","London","Unknown","30","30","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
