"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","160","150","30370","27570"
"In post","2021","Unknown","Yorkshire and The Humber","North Yorkshire","York","410","385","31060","26670"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","270","250","25090","24280"
"In post","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Sheffield","535","515","35120","29360"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Bradford","490","450","25130","21010"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","120","105","25890","27570"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Leeds","2305","2230","31240","25790"
"In post","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Wakefield","145","140","26250","24620"
"In post","2021","White","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","700","615","26620","23320"
"In post","2021","White","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","350","305","26890","27570"
"In post","2021","White","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","830","780","29340","27570"
"In post","2021","White","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","5295","4930","32960","28210"
"In post","2021","White","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","945","860","32500","27570"
"In post","2021","White","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","635","595","30680","27570"
"In post","2021","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","1175","1065","28770","27230"
"In post","2021","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","1555","1455","29510","27250"
"In post","2021","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","385","335","25670","27570"
"In post","2021","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","785","720","27100","24920"
"In post","2021","White","East Midlands (England)","Lincolnshire","Lincolnshire","2455","2305","27840","26670"
"In post","2021","White","East of England","Bedfordshire and Hertfordshire","Bedford","570","530","30900","29530"
"In post","2021","White","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","350","335","30310","27570"
"In post","2021","White","East of England","Bedfordshire and Hertfordshire","Hertfordshire","1745","1635","35510","31810"
"In post","2021","White","East of England","Bedfordshire and Hertfordshire","Luton","290","255","26830","27260"
"In post","2021","White","East of England","East Anglia","Breckland and South Norfolk","470","445","29010","26910"
"In post","2021","White","East of England","East Anglia","Cambridgeshire CC","2720","2570","34010","31610"
"In post","2021","White","East of England","East Anglia","North and West Norfolk","820","760","27910","27380"
"In post","2021","White","East of England","East Anglia","Norwich and East Norfolk","1495","1350","29100","27570"
"In post","2021","White","East of England","East Anglia","Peterborough","1165","1065","29030","27130"
"In post","2021","White","East of England","East Anglia","Suffolk","3395","3175","29000","27570"
"In post","2021","White","East of England","Essex","Essex Haven Gateway","925","870","31960","29290"
"In post","2021","White","East of England","Essex","Essex Thames Gateway","690","605","27990","29290"
"In post","2021","White","East of England","Essex","Heart of Essex","820","770","32380","29340"
"In post","2021","White","East of England","Essex","Southend-on-Sea","950","850","32220","29290"
"In post","2021","White","East of England","Essex","Thurrock","230","220","26100","25310"
"In post","2021","White","East of England","Essex","West Essex","495","435","29350","27370"
"In post","2021","White","London","Inner London - East","Hackney and Newham","1060","995","39320","36160"
"In post","2021","White","London","Inner London - East","Haringey and Islington","505","480","33690","31880"
"In post","2021","White","London","Inner London - East","Lambeth","2565","2420","46360","40470"
"In post","2021","White","London","Inner London - East","Lewisham and Southwark","525","505","36090","31060"
"In post","2021","White","London","Inner London - East","Tower Hamlets","3565","3445","53320","53660"
"In post","2021","White","London","Inner London - West","Camden and City of London","1605","1540","44080","36540"
"In post","2021","White","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","350","330","34250","32680"
"In post","2021","White","London","Inner London - West","Wandsworth","385","370","34100","33260"
"In post","2021","White","London","Inner London - West","Westminster","31915","31010","50750","51710"
"In post","2021","White","London","Outer London - East and North East","Barking & Dagenham and Havering","240","215","30270","31060"
"In post","2021","White","London","Outer London - East and North East","Bexley and Greenwich","985","935","32490","31880"
"In post","2021","White","London","Outer London - East and North East","Enfield","90","85","30120","31060"
"In post","2021","White","London","Outer London - East and North East","Redbridge and Waltham Forest","235","205","28550","29760"
"In post","2021","White","London","Outer London - South","Bromley","255","225","29070","30700"
"In post","2021","White","London","Outer London - South","Croydon","4505","4280","41880","36620"
"In post","2021","White","London","Outer London - South","Merton, Kingston upon Thames and Sutton","345","320","31980","31060"
"In post","2021","White","London","Outer London - West and North West","Barnet","755","715","42850","37960"
"In post","2021","White","London","Outer London - West and North West","Brent","160","150","34270","31060"
"In post","2021","White","London","Outer London - West and North West","Ealing","115","110","31750","31060"
"In post","2021","White","London","Outer London - West and North West","Harrow and Hillingdon","1300","1145","32660","30520"
"In post","2021","White","London","Outer London - West and North West","Hounslow and Richmond upon Thames","1430","1360","34230","31880"
"In post","2021","White","North East (England)","Northumberland and Tyne and Wear","Northumberland","345","310","28400","27570"
"In post","2021","White","North East (England)","Northumberland and Tyne and Wear","Sunderland","3610","3045","25340","21440"
"In post","2021","White","North East (England)","Northumberland and Tyne and Wear","Tyneside","12555","11360","29650","26120"
"In post","2021","White","North East (England)","Tees Valley and Durham","Darlington","835","790","35750","31990"
"In post","2021","White","North East (England)","Tees Valley and Durham","Durham CC","4705","4205","27330","25750"
"In post","2021","White","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","1340","1220","27370","27570"
"In post","2021","White","North East (England)","Tees Valley and Durham","South Teesside","970","870","26630","26120"
"In post","2021","White","North West (England)","Cheshire","Cheshire East","575","535","30780","27570"
"In post","2021","White","North West (England)","Cheshire","Cheshire West and Chester","405","370","25940","26700"
"In post","2021","White","North West (England)","Cheshire","Warrington","2220","2105","32680","31170"
"In post","2021","White","North West (England)","Cumbria","East Cumbria","785","710","27540","24920"
"In post","2021","White","North West (England)","Cumbria","West Cumbria","920","825","28760","26120"
"In post","2021","White","North West (England)","Greater Manchester","Greater Manchester North East","875","815","27990","27570"
"In post","2021","White","North West (England)","Greater Manchester","Greater Manchester North West","1655","1485","25440","24440"
"In post","2021","White","North West (England)","Greater Manchester","Greater Manchester South East","1080","995","25850","22920"
"In post","2021","White","North West (England)","Greater Manchester","Greater Manchester South West","3810","3565","31480","27570"
"In post","2021","White","North West (England)","Greater Manchester","Manchester","6355","6010","34690","30980"
"In post","2021","White","North West (England)","Lancashire","Blackburn with Darwen","290","260","27570","27570"
"In post","2021","White","North West (England)","Lancashire","Blackpool","4405","4015","29070","27570"
"In post","2021","White","North West (England)","Lancashire","Chorley and West Lancashire","1070","985","30060","27570"
"In post","2021","White","North West (England)","Lancashire","East Lancashire","355","320","26300","27570"
"In post","2021","White","North West (England)","Lancashire","Lancaster and Wyre","920","855","28400","26670"
"In post","2021","White","North West (England)","Lancashire","Mid Lancashire","3905","3510","28480","26580"
"In post","2021","White","North West (England)","Merseyside","East Merseyside","885","780","27690","27570"
"In post","2021","White","North West (England)","Merseyside","Liverpool","8540","7870","29000","25310"
"In post","2021","White","North West (England)","Merseyside","Sefton","4700","4270","29390","26370"
"In post","2021","White","North West (England)","Merseyside","Wirral","1730","1500","26530","27130"
"In post","2021","White","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","175","170","24160","20310"
"In post","2021","White","Northern Ireland","Northern Ireland","Ards and North Down","205","195","25970","20920"
"In post","2021","White","Northern Ireland","Northern Ireland","Armagh City, Banbridge and Craigavon","5","5","[c]","[c]"
"In post","2021","White","Northern Ireland","Northern Ireland","Belfast","2120","1970","29700","25560"
"In post","2021","White","Northern Ireland","Northern Ireland","Causeway Coast and Glens","65","65","20770","20310"
"In post","2021","White","Northern Ireland","Northern Ireland","Derry City and Strabane","10","10","[c]","[c]"
"In post","2021","White","Northern Ireland","Northern Ireland","Fermanagh and Omagh","20","20","[c]","[c]"
"In post","2021","White","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","375","360","27420","24880"
"In post","2021","White","Northern Ireland","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","White","Northern Ireland","Northern Ireland","Newry, Mourne and Down","55","55","21390","20310"
"In post","2021","White","Overseas","Overseas","Overseas","2620","2610","50320","50430"
"In post","2021","White","Scotland","Eastern Scotland","Angus and Dundee City","1460","1345","26740","22230"
"In post","2021","White","Scotland","Eastern Scotland","City of Edinburgh","8845","8425","39220","34150"
"In post","2021","White","Scotland","Eastern Scotland","Clackmannanshire and Fife","935","870","30320","27570"
"In post","2021","White","Scotland","Eastern Scotland","East Lothian and Midlothian","95","85","27830","27570"
"In post","2021","White","Scotland","Eastern Scotland","Falkirk","1220","1075","27330","26780"
"In post","2021","White","Scotland","Eastern Scotland","Perth and Kinross and Stirling","795","745","31240","28870"
"In post","2021","White","Scotland","Eastern Scotland","West Lothian","410","385","32840","27570"
"In post","2021","White","Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","180","170","29590","27570"
"In post","2021","White","Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","930","880","29070","27570"
"In post","2021","White","Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","280","265","29080","27570"
"In post","2021","White","Scotland","Highlands and Islands","Na h-Eileanan Siar","155","140","25710","21010"
"In post","2021","White","Scotland","Highlands and Islands","Orkney Islands","30","30","33600","29190"
"In post","2021","White","Scotland","Highlands and Islands","Shetland Islands","50","50","30060","27570"
"In post","2021","White","Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","1305","1225","36360","30650"
"In post","2021","White","Scotland","Southern Scotland","Dumfries and Galloway","405","375","29820","27570"
"In post","2021","White","Scotland","Southern Scotland","East Ayrshire and North Ayrshire mainland","815","735","27040","27570"
"In post","2021","White","Scotland","Southern Scotland","Scottish Borders","375","345","29680","27570"
"In post","2021","White","Scotland","Southern Scotland","South Ayrshire","240","220","28240","27570"
"In post","2021","White","Scotland","Southern Scotland","South Lanarkshire","2480","2200","31190","27570"
"In post","2021","White","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1850","1760","30770","27570"
"In post","2021","White","Scotland","West Central Scotland","Glasgow City","8975","8340","32120","27570"
"In post","2021","White","Scotland","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","750","680","29780","27570"
"In post","2021","White","Scotland","West Central Scotland","North Lanarkshire","2085","1800","26200","25190"
"In post","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","1870","1795","35420","31900"
"In post","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","1270","1215","32300","29920"
"In post","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","1585","1515","33500","29920"
"In post","2021","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","2140","2015","32140","29530"
"In post","2021","White","South East (England)","Hampshire and Isle of Wight","Central Hampshire","3400","3270","36030","33300"
"In post","2021","White","South East (England)","Hampshire and Isle of Wight","Isle of Wight","810","745","27550","26810"
"In post","2021","White","South East (England)","Hampshire and Isle of Wight","North Hampshire","805","760","32510","27570"
"In post","2021","White","South East (England)","Hampshire and Isle of Wight","Portsmouth","3045","2840","30880","27570"
"In post","2021","White","South East (England)","Hampshire and Isle of Wight","South Hampshire","3190","2785","30290","27570"
"In post","2021","White","South East (England)","Hampshire and Isle of Wight","Southampton","975","895","33110","27570"
"In post","2021","White","South East (England)","Kent","East Kent","3460","3175","28170","26590"
"In post","2021","White","South East (England)","Kent","Kent Thames Gateway","1200","1140","30430","30400"
"In post","2021","White","South East (England)","Kent","Medway","1080","1020","31040","29740"
"In post","2021","White","South East (England)","Kent","Mid Kent","715","670","30210","29290"
"In post","2021","White","South East (England)","Kent","West Kent","310","295","36280","37130"
"In post","2021","White","South East (England)","Surrey, East and West Sussex","Brighton and Hove","515","465","30910","27570"
"In post","2021","White","South East (England)","Surrey, East and West Sussex","East Surrey","645","605","34130","33590"
"In post","2021","White","South East (England)","Surrey, East and West Sussex","East Sussex CC","1590","1425","26790","27570"
"In post","2021","White","South East (England)","Surrey, East and West Sussex","West Surrey","1560","1465","33330","30110"
"In post","2021","White","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","865","770","31080","27570"
"In post","2021","White","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","1020","925","30040","27570"
"In post","2021","White","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","1360","1240","26510","26670"
"In post","2021","White","South West (England)","Devon","Devon CC","4535","4165","31790","27570"
"In post","2021","White","South West (England)","Devon","Plymouth","2455","2275","31660","27570"
"In post","2021","White","South West (England)","Devon","Torbay","290","245","26090","26840"
"In post","2021","White","South West (England)","Dorset and Somerset","Bournemouth and Poole","605","540","26950","27570"
"In post","2021","White","South West (England)","Dorset and Somerset","Dorset CC","1805","1690","29230","27150"
"In post","2021","White","South West (England)","Dorset and Somerset","Somerset","1910","1765","30780","27570"
"In post","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","10800","10350","38000","34740"
"In post","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5010","4640","36640","31810"
"In post","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","1090","975","29440","27570"
"In post","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","355","330","32290","27570"
"In post","2021","White","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","6175","5915","36090","33300"
"In post","2021","White","Unknown","Unknown","Unknown","970","915","33710","27570"
"In post","2021","White","Wales","East Wales","Cardiff and Vale of Glamorgan","9420","8775","33980","28850"
"In post","2021","White","Wales","East Wales","Flintshire and Wrexham","1830","1720","28060","26810"
"In post","2021","White","Wales","East Wales","Monmouthshire and Newport","4090","3805","34340","30130"
"In post","2021","White","Wales","East Wales","Powys","485","455","29150","27570"
"In post","2021","White","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","635","565","27180","27570"
"In post","2021","White","Wales","West Wales and The Valleys","Central Valleys","1520","1410","34280","28850"
"In post","2021","White","Wales","West Wales and The Valleys","Conwy and Denbighshire","625","585","35220","31420"
"In post","2021","White","Wales","West Wales and The Valleys","Gwent Valleys","955","860","28690","27570"
"In post","2021","White","Wales","West Wales and The Valleys","Gwynedd","630","575","25340","22160"
"In post","2021","White","Wales","West Wales and The Valleys","Isle of Anglesey","210","200","27770","26670"
"In post","2021","White","Wales","West Wales and The Valleys","South West Wales","1285","1190","30400","27570"
"In post","2021","White","Wales","West Wales and The Valleys","Swansea","7515","6660","27340","21710"
"In post","2021","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","355","340","28220","26750"
"In post","2021","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","1000","915","27140","24890"
"In post","2021","White","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","1795","1695","28990","27380"
"In post","2021","White","West Midlands (England)","Shropshire and Staffordshire","Shropshire CC","1010","960","29000","27570"
"In post","2021","White","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","3185","2990","30150","27570"
"In post","2021","White","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","1005","895","25270","21170"
"In post","2021","White","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","1445","1325","33400","28130"
"In post","2021","White","West Midlands (England)","West Midlands","Birmingham","5695","5285","34150","29270"
"In post","2021","White","West Midlands (England)","West Midlands","Coventry","1530","1440","38150","33840"
"In post","2021","White","West Midlands (England)","West Midlands","Dudley","810","690","25390","26760"
"In post","2021","White","West Midlands (England)","West Midlands","Sandwell","240","215","27770","27570"
"In post","2021","White","West Midlands (England)","West Midlands","Solihull","640","590","29860","27370"
"In post","2021","White","West Midlands (England)","West Midlands","Walsall","385","325","25180","26120"
"In post","2021","White","West Midlands (England)","West Midlands","Wolverhampton","535","455","25390","27570"
"In post","2021","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","1625","1530","28840","26930"
"In post","2021","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","1685","1505","28090","27370"
"In post","2021","White","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","700","615","25950","26780"
"In post","2021","White","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","1620","1530","29430","27570"
"In post","2021","White","Yorkshire and The Humber","North Yorkshire","York","2155","2035","37090","32430"
"In post","2021","White","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","2555","2265","27350","27380"
"In post","2021","White","Yorkshire and The Humber","South Yorkshire","Sheffield","5400","4950","33550","30000"
"In post","2021","White","Yorkshire and The Humber","West Yorkshire","Bradford","1700","1490","28590","26120"
"In post","2021","White","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","695","615","27290","27570"
"In post","2021","White","Yorkshire and The Humber","West Yorkshire","Leeds","7305","6820","34350","31180"
"In post","2021","White","Yorkshire and The Humber","West Yorkshire","Wakefield","1405","1285","30580","28080"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","35","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Bedfordshire and Hertfordshire","Hertfordshire","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","Peterborough","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","East Anglia","Suffolk","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Essex","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Essex","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Essex","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - East","Hackney and Newham","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - East","Haringey and Islington","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - East","Lambeth","25","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - East","Lewisham and Southwark","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - East","Tower Hamlets","60","[c]","36190","32390"
"Leaver CS","2021","Asian","London","Inner London - West","Camden and City of London","85","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Inner London - West","Westminster","165","[c]","36780","31060"
"Leaver CS","2021","Asian","London","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - East and North East","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - East and North East","Redbridge and Waltham Forest","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - South","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - South","Croydon","45","[c]","31520","25630"
"Leaver CS","2021","Asian","London","Outer London - South","Merton, Kingston upon Thames and Sutton","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - West and North West","Barnet","35","[c]","31810","27710"
"Leaver CS","2021","Asian","London","Outer London - West and North West","Brent","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - West and North West","Ealing","50","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - West and North West","Harrow and Hillingdon","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","Outer London - West and North West","Hounslow and Richmond upon Thames","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Northumberland and Tyne and Wear","Tyneside","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Greater Manchester","Greater Manchester North East","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Greater Manchester","Greater Manchester South East","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Greater Manchester","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Greater Manchester","Manchester","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Lancashire","Mid Lancashire","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Merseyside","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Eastern Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
