"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Tees Valley and Durham","G7","Male","40","40","53480","50400"
"In post","2021","No function","Tees Valley and Durham","HEO","Female","245","230","32340","31810"
"In post","2021","No function","Tees Valley and Durham","HEO","Male","220","205","34400","33840"
"In post","2021","No function","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tees Valley and Durham","SEO","Female","185","175","40960","38580"
"In post","2021","No function","Tees Valley and Durham","SEO","Male","115","110","45780","43870"
"In post","2021","No function","Tees Valley and Durham","Unknown","Female","285","265","29190","28200"
"In post","2021","No function","Tees Valley and Durham","Unknown","Male","70","70","29770","30210"
"In post","2021","No function","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","AO","Female","10","10","[c]","[c]"
"In post","2021","No function","Unknown","AO","Male","5","5","[c]","[c]"
"In post","2021","No function","Unknown","EO","Female","15","15","[c]","[c]"
"In post","2021","No function","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","G6","Female","10","10","[c]","[c]"
"In post","2021","No function","Unknown","G6","Male","5","5","[c]","[c]"
"In post","2021","No function","Unknown","G7","Female","25","25","[c]","[c]"
"In post","2021","No function","Unknown","G7","Male","25","25","[c]","[c]"
"In post","2021","No function","Unknown","HEO","Female","220","215","31270","31960"
"In post","2021","No function","Unknown","HEO","Male","220","220","32950","32000"
"In post","2021","No function","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","SCS level","Male","10","10","[c]","[c]"
"In post","2021","No function","Unknown","SEO","Female","20","20","[c]","[c]"
"In post","2021","No function","Unknown","SEO","Male","25","25","[c]","[c]"
"In post","2021","No function","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","West Central Scotland","AA","Female","45","40","19960","20810"
"In post","2021","No function","West Central Scotland","AA","Male","35","35","19350","19580"
"In post","2021","No function","West Central Scotland","AO","Female","740","655","21510","21180"
"In post","2021","No function","West Central Scotland","AO","Male","690","665","22030","20810"
"In post","2021","No function","West Central Scotland","EO","Female","640","600","27670","26570"
"In post","2021","No function","West Central Scotland","EO","Male","1000","960","30120","33650"
"In post","2021","No function","West Central Scotland","G6","Female","25","20","[c]","[c]"
"In post","2021","No function","West Central Scotland","G6","Male","40","40","67760","65830"
"In post","2021","No function","West Central Scotland","G7","Female","90","85","52210","52580"
"In post","2021","No function","West Central Scotland","G7","Male","130","125","54780","52580"
"In post","2021","No function","West Central Scotland","HEO","Female","415","390","32430","31810"
"In post","2021","No function","West Central Scotland","HEO","Male","465","435","34050","32340"
"In post","2021","No function","West Central Scotland","SCS level","Female","5","5","[c]","[c]"
"In post","2021","No function","West Central Scotland","SCS level","Male","5","5","[c]","[c]"
"In post","2021","No function","West Central Scotland","SEO","Female","115","110","41340","40600"
"In post","2021","No function","West Central Scotland","SEO","Male","175","160","42050","41240"
"In post","2021","No function","West Midlands","AA","Female","175","155","18520","17600"
"In post","2021","No function","West Midlands","AA","Male","110","100","18450","17600"
"In post","2021","No function","West Midlands","AO","Female","1400","1240","20970","20140"
"In post","2021","No function","West Midlands","AO","Male","990","950","21990","20140"
"In post","2021","No function","West Midlands","EO","Female","830","770","25790","25560"
"In post","2021","No function","West Midlands","EO","Male","635","620","26960","25560"
"In post","2021","No function","West Midlands","G6","Female","100","95","65960","64670"
"In post","2021","No function","West Midlands","G6","Male","100","100","68000","65220"
"In post","2021","No function","West Midlands","G7","Female","330","315","53490","50780"
"In post","2021","No function","West Midlands","G7","Male","305","295","54070","52580"
"In post","2021","No function","West Midlands","HEO","Female","725","675","31770","31810"
"In post","2021","No function","West Midlands","HEO","Male","625","615","33020","31810"
"In post","2021","No function","West Midlands","SCS level","Female","55","50","101150","94300"
"In post","2021","No function","West Midlands","SCS level","Male","50","45","100090","100710"
"In post","2021","No function","West Midlands","SEO","Female","445","425","40450","38630"
"In post","2021","No function","West Midlands","SEO","Male","340","335","41180","38630"
"In post","2021","No function","West Midlands","Unknown","Female","570","515","28750","28200"
"In post","2021","No function","West Midlands","Unknown","Male","175","165","30170","28200"
"In post","2021","No function","West Wales and The Valleys","AA","Female","890","645","18100","18060"
"In post","2021","No function","West Wales and The Valleys","AA","Male","405","370","18250","18060"
"In post","2021","No function","West Wales and The Valleys","AO","Female","2335","1970","21560","21590"
"In post","2021","No function","West Wales and The Valleys","AO","Male","1250","1200","22450","21590"
"In post","2021","No function","West Wales and The Valleys","EO","Female","655","585","26570","26780"
"In post","2021","No function","West Wales and The Valleys","EO","Male","470","445","27630","26780"
"In post","2021","No function","West Wales and The Valleys","G6","Female","30","25","85590","86520"
"In post","2021","No function","West Wales and The Valleys","G6","Male","20","20","[c]","[c]"
"In post","2021","No function","West Wales and The Valleys","G7","Female","20","20","[c]","[c]"
"In post","2021","No function","West Wales and The Valleys","G7","Male","30","25","[c]","[c]"
"In post","2021","No function","West Wales and The Valleys","HEO","Female","225","205","32520","32730"
"In post","2021","No function","West Wales and The Valleys","HEO","Male","205","190","33660","33840"
"In post","2021","No function","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","West Wales and The Valleys","SEO","Female","100","95","40430","40060"
"In post","2021","No function","West Wales and The Valleys","SEO","Male","105","95","41590","40860"
"In post","2021","No function","West Wales and The Valleys","Unknown","Female","490","450","29280","28200"
"In post","2021","No function","West Wales and The Valleys","Unknown","Male","120","120","30980","30210"
"In post","2021","No function","West Yorkshire","AA","Female","220","200","19560","20600"
"In post","2021","No function","West Yorkshire","AA","Male","215","200","20310","20600"
"In post","2021","No function","West Yorkshire","AO","Female","1335","1160","22380","20880"
"In post","2021","No function","West Yorkshire","AO","Male","1295","1240","24180","23240"
"In post","2021","No function","West Yorkshire","EO","Female","520","470","26460","25560"
"In post","2021","No function","West Yorkshire","EO","Male","575","545","28770","27380"
"In post","2021","No function","West Yorkshire","G6","Female","70","70","66050","62400"
"In post","2021","No function","West Yorkshire","G6","Male","75","75","66260","64670"
"In post","2021","No function","West Yorkshire","G7","Female","245","230","51580","51380"
"In post","2021","No function","West Yorkshire","G7","Male","215","210","52930","52580"
"In post","2021","No function","West Yorkshire","HEO","Female","585","545","31640","31810"
"In post","2021","No function","West Yorkshire","HEO","Male","490","470","33210","31810"
"In post","2021","No function","West Yorkshire","SCS level","Female","30","30","87280","82100"
"In post","2021","No function","West Yorkshire","SCS level","Male","30","25","101430","89780"
"In post","2021","No function","West Yorkshire","SEO","Female","315","295","40370","38630"
"In post","2021","No function","West Yorkshire","SEO","Male","225","220","42840","39370"
"In post","2021","No function","West Yorkshire","Unknown","Female","425","385","29860","30210"
"In post","2021","No function","West Yorkshire","Unknown","Male","120","115","30520","31340"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","EO","Female","30","25","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","G6","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","G7","Female","15","10","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","G7","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","HEO","Female","25","25","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","HEO","Male","40","40","34350","34640"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","SEO","Female","25","25","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","SEO","Male","30","30","42680","42450"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","15","10","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","70","65","25720","26670"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","25","25","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","40","40","56330","55500"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","85","80","33230","33300"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","75","75","33550","33380"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","55","55","40610","40580"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","70","70","42270","42060"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","EO","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","EO","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","HEO","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","HEO","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cheshire","SEO","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","EO","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","HEO","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","SEO","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cornwall and Isles of Scilly","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","EO","Female","25","25","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","EO","Male","55","55","21570","20610"
"In post","2021","Project Delivery","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","G7","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","HEO","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","HEO","Male","20","20","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","SEO","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","SEO","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","Unknown","Female","20","20","[c]","[c]"
"In post","2021","Project Delivery","Cumbria","Unknown","Male","105","105","44150","41920"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","EO","Female","20","20","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","G6","Female","15","15","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","G6","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","G7","Female","35","30","52000","52580"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","G7","Male","35","35","50500","52580"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","HEO","Female","40","35","31290","31810"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","HEO","Male","30","30","32330","32890"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","SEO","Female","50","45","38850","38630"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","SEO","Male","30","30","40100","39490"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Derbyshire and Nottinghamshire","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Devon","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Devon","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Devon","AO","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Devon","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Devon","EO","Female","45","45","25350","25630"
"In post","2021","Project Delivery","Devon","EO","Male","75","75","22920","22080"
"In post","2021","Project Delivery","Devon","G6","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Devon","G6","Male","30","25","[c]","[c]"
"In post","2021","Project Delivery","Devon","G7","Female","40","40","49450","48020"
"In post","2021","Project Delivery","Devon","G7","Male","55","50","50210","48080"
"In post","2021","Project Delivery","Devon","HEO","Female","45","45","32410","32730"
"In post","2021","Project Delivery","Devon","HEO","Male","70","70","33910","33300"
"In post","2021","Project Delivery","Devon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Devon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Devon","SEO","Female","70","65","39600","39650"
"In post","2021","Project Delivery","Devon","SEO","Male","105","105","40980","40450"
"In post","2021","Project Delivery","Devon","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Project Delivery","Devon","Unknown","Male","75","75","38240","39000"
"In post","2021","Project Delivery","Dorset and Somerset","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Dorset and Somerset","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Dorset and Somerset","EO","Female","65","60","24300","25910"
"In post","2021","Project Delivery","Dorset and Somerset","EO","Male","50","45","22960","21730"
"In post","2021","Project Delivery","Dorset and Somerset","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Dorset and Somerset","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Dorset and Somerset","G7","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Dorset and Somerset","G7","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","Dorset and Somerset","HEO","Female","60","55","31360","32290"
"In post","2021","Project Delivery","Dorset and Somerset","HEO","Male","105","105","32140","33020"
"In post","2021","Project Delivery","Dorset and Somerset","SEO","Female","40","40","40250","40540"
"In post","2021","Project Delivery","Dorset and Somerset","SEO","Male","100","95","41980","41930"
"In post","2021","Project Delivery","Dorset and Somerset","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Dorset and Somerset","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","AO","Female","15","15","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","EO","Female","40","35","25660","26350"
"In post","2021","Project Delivery","East Anglia","EO","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","G6","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","G6","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","G7","Female","20","20","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","G7","Male","30","30","53560","54540"
"In post","2021","Project Delivery","East Anglia","HEO","Female","70","65","31550","33000"
"In post","2021","Project Delivery","East Anglia","HEO","Male","130","130","32630","33300"
"In post","2021","Project Delivery","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Anglia","SEO","Female","55","50","39310","40580"
"In post","2021","Project Delivery","East Anglia","SEO","Male","85","85","40680","40580"
"In post","2021","Project Delivery","East Wales","AA","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Wales","AA","Male","20","20","[c]","[c]"
"In post","2021","Project Delivery","East Wales","AO","Female","20","15","[c]","[c]"
"In post","2021","Project Delivery","East Wales","AO","Male","30","25","[c]","[c]"
"In post","2021","Project Delivery","East Wales","EO","Female","50","45","26230","26670"
"In post","2021","Project Delivery","East Wales","EO","Male","205","190","28050","28750"
"In post","2021","Project Delivery","East Wales","G6","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","East Wales","G6","Male","25","25","[c]","[c]"
"In post","2021","Project Delivery","East Wales","G7","Female","40","40","51610","51300"
"In post","2021","Project Delivery","East Wales","G7","Male","45","45","50680","51640"
"In post","2021","Project Delivery","East Wales","HEO","Female","50","45","30730","31210"
"In post","2021","Project Delivery","East Wales","HEO","Male","70","70","33110","32090"
"In post","2021","Project Delivery","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Wales","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","East Wales","SEO","Female","40","40","38850","38630"
"In post","2021","Project Delivery","East Wales","SEO","Male","45","45","39420","38630"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","AA","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","AO","Female","10","10","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","AO","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","EO","Female","40","40","27060","26670"
"In post","2021","Project Delivery","Eastern Scotland","EO","Male","40","40","26130","26180"
"In post","2021","Project Delivery","Eastern Scotland","G6","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","G6","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","G7","Female","20","15","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","G7","Male","40","35","55060","54320"
"In post","2021","Project Delivery","Eastern Scotland","HEO","Female","50","45","33860","33300"
"In post","2021","Project Delivery","Eastern Scotland","HEO","Male","65","65","34440","34010"
"In post","2021","Project Delivery","Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","SEO","Female","25","25","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","SEO","Male","70","65","42190","43420"
"In post","2021","Project Delivery","Eastern Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Eastern Scotland","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","Essex","AO","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Essex","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Essex","EO","Female","20","15","[c]","[c]"
"In post","2021","Project Delivery","Essex","EO","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Essex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Essex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Essex","G7","Female","20","20","[c]","[c]"
"In post","2021","Project Delivery","Essex","G7","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","Essex","HEO","Female","30","30","33160","33300"
"In post","2021","Project Delivery","Essex","HEO","Male","25","20","[c]","[c]"
"In post","2021","Project Delivery","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Essex","SEO","Female","40","35","39130","38630"
"In post","2021","Project Delivery","Essex","SEO","Male","20","20","[c]","[c]"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","30","30","20070","20920"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","780","715","23360","23500"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","860","850","23450","25310"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","115","110","66320","65400"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","310","305","68450","67180"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","490","465","51620","53360"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","1005","995","53050","54130"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","1120","1045","30600","31060"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","1480","1460","31160","31780"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","80","80","98020","91450"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","930","875","39810","40260"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","1940","1900","41150","41000"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Female","230","220","40260","37700"
"In post","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Male","770","760","43570","41020"
"In post","2021","Project Delivery","Greater Manchester","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","EO","Female","45","45","25860","25560"
"In post","2021","Project Delivery","Greater Manchester","EO","Male","30","30","26030","26180"
"In post","2021","Project Delivery","Greater Manchester","G6","Female","25","25","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","G6","Male","30","30","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","G7","Female","60","60","50900","52580"
"In post","2021","Project Delivery","Greater Manchester","G7","Male","65","65","51460","52580"
"In post","2021","Project Delivery","Greater Manchester","HEO","Female","70","65","31420","31810"
"In post","2021","Project Delivery","Greater Manchester","HEO","Male","70","70","32430","31810"
"In post","2021","Project Delivery","Greater Manchester","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Project Delivery","Greater Manchester","SEO","Female","80","80","38200","38630"
"In post","2021","Project Delivery","Greater Manchester","SEO","Male","75","70","39390","38630"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","AO","Female","30","25","[c]","[c]"
"In post","2021","Project Delivery","Hampshire and Isle of Wight","AO","Male","[c]","[c]","[c]","[c]"
