"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Animal and Plant Health Agency","Gwynedd","Outside London","EO","15","15","26170","26130"
"In post","2021","Animal and Plant Health Agency","Gwynedd","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gwynedd","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Gwynedd","Outside London","SEO","10","10","38470","36970"
"In post","2021","Animal and Plant Health Agency","Harrow and Hillingdon","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Harrow and Hillingdon","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Harrow and Hillingdon","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Harrow and Hillingdon","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Harrow and Hillingdon","London","SEO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Heart of Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Heart of Essex","Outside London","EO","20","20","26510","26520"
"In post","2021","Animal and Plant Health Agency","Heart of Essex","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Heart of Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Heart of Essex","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Heart of Essex","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hertfordshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hertfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hertfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hertfordshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","EO","50","50","31080","31460"
"In post","2021","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","HEO","10","10","35070","36600"
"In post","2021","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","AO","10","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leeds","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leeds","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","EO","10","10","25580","25210"
"In post","2021","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Lincolnshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Manchester","Outside London","EO","10","10","27210","28030"
"In post","2021","Animal and Plant Health Agency","Manchester","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Manchester","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Mid Kent","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Mid Kent","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Mid Lancashire","Outside London","AO","15","15","21210","21050"
"In post","2021","Animal and Plant Health Agency","Mid Lancashire","Outside London","EO","25","20","25530","25190"
"In post","2021","Animal and Plant Health Agency","Mid Lancashire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Mid Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Mid Lancashire","Outside London","HEO","15","10","31150","31700"
"In post","2021","Animal and Plant Health Agency","Mid Lancashire","Outside London","SEO","10","10","44030","40440"
"In post","2021","Animal and Plant Health Agency","North and West Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North and West Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North and West Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire CC","Outside London","AO","15","15","21640","21050"
"In post","2021","Animal and Plant Health Agency","North Yorkshire CC","Outside London","EO","50","45","25910","25320"
"In post","2021","Animal and Plant Health Agency","North Yorkshire CC","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire CC","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","North Yorkshire CC","Outside London","HEO","25","25","30600","30230"
"In post","2021","Animal and Plant Health Agency","North Yorkshire CC","Outside London","SEO","25","25","37880","36970"
"In post","2021","Animal and Plant Health Agency","Northumberland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Norwich and East Norfolk","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Norwich and East Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Norwich and East Norfolk","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Norwich and East Norfolk","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Nottingham","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Nottingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Oxfordshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Oxfordshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Oxfordshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Oxfordshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","Outside London","AO","10","10","21050","21050"
"In post","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Perth and Kinross and Stirling","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Powys","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Powys","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Powys","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Powys","Outside London","SEO","10","10","37470","37240"
"In post","2021","Animal and Plant Health Agency","Scottish Borders","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scottish Borders","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scottish Borders","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scottish Borders","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Scottish Borders","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire CC","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire CC","Outside London","EO","15","15","24970","24920"
"In post","2021","Animal and Plant Health Agency","Shropshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire CC","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Shropshire CC","Outside London","SEO","15","10","41620","37910"
"In post","2021","Animal and Plant Health Agency","Somerset","Outside London","EO","10","10","25270","25520"
"In post","2021","Animal and Plant Health Agency","Somerset","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Somerset","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","Somerset","Outside London","SEO","10","10","39810","36970"
"In post","2021","Animal and Plant Health Agency","South and West Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South and West Derbyshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South and West Derbyshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South and West Derbyshire","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South Ayrshire","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South Ayrshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South Ayrshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South Ayrshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Animal and Plant Health Agency","South Ayrshire","Outside London","HEO","[c]","[c]","[c]","[c]"
