"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Merseyside","Liverpool","Outside London","155","145","31980","27770"
"In post","2021","Human Resources","Merseyside","Sefton","Outside London","135","125","36070","31810"
"In post","2021","Human Resources","Merseyside","Wirral","Outside London","35","30","33170","30070"
"In post","2021","Human Resources","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","10","5","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","North Yorkshire CC","Outside London","10","10","32620","33300"
"In post","2021","Human Resources","North Yorkshire","York","Outside London","75","70","40580","37910"
"In post","2021","Human Resources","Northern Ireland","Antrim and Newtownabbey","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland","Belfast","Outside London","10","10","40100","33800"
"In post","2021","Human Resources","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Sunderland","Outside London","10","10","34460","31810"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Tyneside","Outside London","540","500","27830","23850"
"In post","2021","Human Resources","Outer London - East and North East","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","Croydon","London","100","100","52200","52570"
"In post","2021","Human Resources","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Barnet","London","10","10","37850","31340"
"In post","2021","Human Resources","Outer London - West and North West","Brent","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Harrow and Hillingdon","London","5","5","[c]","[c]"
"In post","2021","Human Resources","Outer London - West and North West","Hounslow and Richmond upon Thames","London","25","20","37180","34770"
"In post","2021","Human Resources","Overseas","Overseas","Overseas","25","25","36740","33300"
"In post","2021","Human Resources","Shropshire and Staffordshire","Shropshire CC","Outside London","10","10","34180","33520"
"In post","2021","Human Resources","Shropshire and Staffordshire","Staffordshire CC","Outside London","35","35","39010","40270"
"In post","2021","Human Resources","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Shropshire and Staffordshire","Telford and Wrekin","Outside London","15","10","43090","38630"
"In post","2021","Human Resources","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","South Yorkshire","Sheffield","Outside London","90","85","38490","36640"
"In post","2021","Human Resources","Southern Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Southern Scotland","South Lanarkshire","Outside London","85","85","37310","33930"
"In post","2021","Human Resources","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Surrey","Outside London","10","10","39180","34890"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Sussex (North East)","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Surrey, East and West Sussex","West Sussex (South West)","Outside London","90","80","27290","25560"
"In post","2021","Human Resources","Tees Valley and Durham","Darlington","Outside London","25","25","30990","29360"
"In post","2021","Human Resources","Tees Valley and Durham","Durham CC","Outside London","25","25","37400","33840"
"In post","2021","Human Resources","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Unknown","Unknown","Unknown","30","30","40040","37300"
"In post","2021","Human Resources","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","15","15","36880","34610"
"In post","2021","Human Resources","West Central Scotland","Glasgow City","Outside London","465","435","24910","21580"
"In post","2021","Human Resources","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Central Scotland","North Lanarkshire","Outside London","165","145","27730","25560"
"In post","2021","Human Resources","West Midlands","Birmingham","Outside London","115","110","41690","39490"
"In post","2021","Human Resources","West Midlands","Coventry","Outside London","45","45","36630","32210"
"In post","2021","Human Resources","West Midlands","Dudley","Outside London","10","10","27240","21440"
"In post","2021","Human Resources","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Midlands","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Wales and The Valleys","Swansea","Outside London","210","200","33350","31810"
"In post","2021","Human Resources","West Yorkshire","Bradford","Outside London","20","20","43210","31810"
"In post","2021","Human Resources","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","West Yorkshire","Leeds","Outside London","210","200","39680","38420"
"In post","2021","Human Resources","West Yorkshire","Wakefield","Outside London","35","35","34930","31270"
"In post","2021","Internal Audit","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","15","15","41110","42770"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","10","10","[c]","[c]"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Derbyshire and Nottinghamshire","Nottingham","Outside London","20","20","41240","41730"
"In post","2021","Internal Audit","Devon","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2021","Internal Audit","Devon","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","Dorset and Somerset","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Dorset and Somerset","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Dorset and Somerset","Somerset","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","East Anglia","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Anglia","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","East Anglia","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Anglia","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","East Wales","Cardiff and Vale of Glamorgan","Outside London","10","10","[c]","[c]"
"In post","2021","Internal Audit","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Eastern Scotland","City of Edinburgh","Outside London","10","5","[c]","[c]"
"In post","2021","Internal Audit","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Essex","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","25","25","43290","42130"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","10","10","45250","40550"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","10","10","48750","45680"
"In post","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","20","20","40030","39440"
"In post","2021","Internal Audit","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Greater Manchester","Greater Manchester South West","Outside London","10","10","45910","41350"
"In post","2021","Internal Audit","Greater Manchester","Manchester","Outside London","20","15","36880","33970"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Central Hampshire","Outside London","15","15","29920","26930"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Portsmouth","Outside London","15","10","35710","33300"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Hampshire and Isle of Wight","Southampton","Outside London","15","15","38250","35410"
"In post","2021","Internal Audit","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - East","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2021","Internal Audit","Inner London - West","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","10","10","[c]","[c]"
"In post","2021","Internal Audit","Inner London - West","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Inner London - West","Westminster","London","175","170","55370","53520"
"In post","2021","Internal Audit","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Lancashire","Blackpool","Outside London","15","10","46480","44580"
"In post","2021","Internal Audit","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Merseyside","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2021","Internal Audit","Merseyside","Sefton","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","North Yorkshire","York","Outside London","15","10","42720","39200"
"In post","2021","Internal Audit","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Northumberland and Tyne and Wear","Tyneside","Outside London","35","35","44060","41850"
"In post","2021","Internal Audit","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outer London - South","Croydon","London","15","15","53590","51970"
"In post","2021","Internal Audit","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Shropshire and Staffordshire","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Shropshire and Staffordshire","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","Shropshire and Staffordshire","Telford and Wrekin","Outside London","10","10","44950","42890"
"In post","2021","Internal Audit","South Yorkshire","Sheffield","Outside London","15","15","51700","49750"
"In post","2021","Internal Audit","Southern Scotland","South Lanarkshire","Outside London","40","40","39370","33930"
"In post","2021","Internal Audit","Surrey, East and West Sussex","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Surrey, East and West Sussex","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Surrey, East and West Sussex","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Tees Valley and Durham","Darlington","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","Tees Valley and Durham","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Central Scotland","Glasgow City","Outside London","15","15","39450","36460"
"In post","2021","Internal Audit","West Midlands","Birmingham","Outside London","20","20","49210","44210"
"In post","2021","Internal Audit","West Midlands","Coventry","Outside London","10","10","59920","51590"
"In post","2021","Internal Audit","West Wales and The Valleys","Swansea","Outside London","15","15","51170","49660"
"In post","2021","Internal Audit","West Yorkshire","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","West Yorkshire","Leeds","Outside London","25","25","45960","44760"
"In post","2021","Internal Audit","West Yorkshire","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Bedfordshire and Hertfordshire","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","185","165","42610","40000"
"In post","2021","Legal","Bedfordshire and Hertfordshire","Luton","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","160","150","44880","41790"
"In post","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","50","35","48980","53630"
"In post","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","10","10","41400","43850"
"In post","2021","Legal","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Cheshire","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Cheshire","Warrington","Outside London","35","35","45030","39930"
"In post","2021","Legal","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","35","30","37180","34480"
"In post","2021","Legal","Cumbria","East Cumbria","Outside London","40","35","36020","31460"
"In post","2021","Legal","Cumbria","West Cumbria","Outside London","10","5","[c]","[c]"
"In post","2021","Legal","Derbyshire and Nottinghamshire","Derby","Outside London","10","10","38940","40650"
"In post","2021","Legal","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Derbyshire and Nottinghamshire","Nottingham","Outside London","390","355","36440","31000"
"In post","2021","Legal","Devon","Devon CC","Outside London","110","105","40700","39030"
"In post","2021","Legal","Devon","Plymouth","Outside London","20","20","46860","43460"
"In post","2021","Legal","Dorset and Somerset","Bournemouth and Poole","Outside London","10","10","39060","40390"
"In post","2021","Legal","Dorset and Somerset","Dorset CC","Outside London","10","10","51440","60520"
"In post","2021","Legal","Dorset and Somerset","Somerset","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","East Anglia","Cambridgeshire CC","Outside London","15","10","38810","39430"
"In post","2021","Legal","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Anglia","Norwich and East Norfolk","Outside London","85","75","35380","28430"
"In post","2021","Legal","East Anglia","Peterborough","Outside London","25","25","47820","48830"
"In post","2021","Legal","East Anglia","Suffolk","Outside London","45","40","39250","35800"
"In post","2021","Legal","East Wales","Cardiff and Vale of Glamorgan","Outside London","280","265","40560","38630"
"In post","2021","Legal","East Wales","Flintshire and Wrexham","Outside London","75","70","41790","40030"
"In post","2021","Legal","East Wales","Monmouthshire and Newport","Outside London","45","40","46330","41900"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","90","80","40960","38130"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Angus and Dundee City","Outside London","100","90","33520","29350"
"In post","2021","Legal","Eastern Scotland","City of Edinburgh","Outside London","900","850","34010","29350"
"In post","2021","Legal","Eastern Scotland","Clackmannanshire and Fife","Outside London","90","75","30660","22820"
"In post","2021","Legal","Eastern Scotland","Falkirk","Outside London","60","50","32450","22820"
"In post","2021","Legal","Eastern Scotland","Perth and Kinross and Stirling","Outside London","50","45","34990","29940"
"In post","2021","Legal","Eastern Scotland","West Lothian","Outside London","35","30","29690","22820"
"In post","2021","Legal","Essex","Essex Haven Gateway","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Essex","Essex Thames Gateway","Outside London","15","10","36680","35800"
"In post","2021","Legal","Essex","Heart of Essex","Outside London","195","180","40890","35020"
"In post","2021","Legal","Essex","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","45","40","50660","49740"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","230","220","41820","38690"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","60","55","42400","38070"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","10","5","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","30","30","47880","40580"
"In post","2021","Legal","Greater Manchester","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Greater Manchester South East","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Greater Manchester South West","Outside London","120","115","42020","38630"
"In post","2021","Legal","Greater Manchester","Manchester","Outside London","505","460","40870","38000"
"In post","2021","Legal","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","Portsmouth","Outside London","150","140","38750","32100"
"In post","2021","Legal","Hampshire and Isle of Wight","South Hampshire","Outside London","140","130","46150","50520"
"In post","2021","Legal","Hampshire and Isle of Wight","Southampton","Outside London","15","10","41390","45100"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","10","5","[c]","[c]"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","10","10","42620","43460"
"In post","2021","Legal","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Outside London","10","5","27240","22820"
"In post","2021","Legal","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","70","65","35190","29350"
"In post","2021","Legal","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","20","15","26050","22820"
"In post","2021","Legal","Highlands and Islands","Na h-Eileanan Siar","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Orkney Islands","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Inner London - East","Hackney and Newham","London","125","120","52780","54450"
"In post","2021","Legal","Inner London - East","Haringey and Islington","London","30","30","42140","38640"
"In post","2021","Legal","Inner London - East","Lambeth","London","45","45","56250","59160"
"In post","2021","Legal","Inner London - East","Lewisham and Southwark","London","25","25","36120","27050"
"In post","2021","Legal","Inner London - East","Tower Hamlets","London","255","245","64340","62420"
"In post","2021","Legal","Inner London - West","Camden and City of London","London","75","70","55840","57170"
"In post","2021","Legal","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Inner London - West","Wandsworth","London","10","5","[c]","[c]"
"In post","2021","Legal","Inner London - West","Westminster","London","4545","4260","52220","51830"
"In post","2021","Legal","Kent","East Kent","Outside London","130","125","39490","30840"
"In post","2021","Legal","Kent","Medway","Outside London","10","10","42340","40720"
"In post","2021","Legal","Kent","Mid Kent","Outside London","10","10","38130","40860"
"In post","2021","Legal","Lancashire","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Lancashire","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Lancashire","Mid Lancashire","Outside London","300","275","36900","31810"
"In post","2021","Legal","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","165","150","39700","39710"
"In post","2021","Legal","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","25","20","43740","44730"
"In post","2021","Legal","Lincolnshire","Lincolnshire","Outside London","20","15","42370","43160"
"In post","2021","Legal","Merseyside","Liverpool","Outside London","350","330","37750","32540"
"In post","2021","Legal","Merseyside","Sefton","Outside London","35","30","47120","51070"
"In post","2021","Legal","Merseyside","Wirral","Outside London","30","25","44710","36200"
"In post","2021","Legal","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","105","95","31560","22820"
"In post","2021","Legal","North Yorkshire","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","North Yorkshire","York","Outside London","230","210","50230","55610"
"In post","2021","Legal","Northern Ireland","Belfast","Outside London","30","30","32690","31810"
"In post","2021","Legal","Northumberland and Tyne and Wear","Northumberland","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Northumberland and Tyne and Wear","Sunderland","Outside London","45","45","34370","31810"
"In post","2021","Legal","Northumberland and Tyne and Wear","Tyneside","Outside London","265","240","37890","32480"
"In post","2021","Legal","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Outer London - East and North East","Bexley and Greenwich","London","15","15","35240","24590"
"In post","2021","Legal","Outer London - East and North East","Redbridge and Waltham Forest","London","20","20","34780","28600"
"In post","2021","Legal","Outer London - South","Bromley","London","15","15","42850","45650"
"In post","2021","Legal","Outer London - South","Croydon","London","140","130","45970","37730"
"In post","2021","Legal","Outer London - South","Merton, Kingston upon Thames and Sutton","London","20","20","37300","31560"
"In post","2021","Legal","Outer London - West and North West","Barnet","London","5","5","[c]","[c]"
"In post","2021","Legal","Outer London - West and North West","Brent","London","20","15","45440","48350"
"In post","2021","Legal","Outer London - West and North West","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Outer London - West and North West","Harrow and Hillingdon","London","30","30","44000","34370"
"In post","2021","Legal","Outer London - West and North West","Hounslow and Richmond upon Thames","London","15","15","36550","24590"
"In post","2021","Legal","Overseas","Overseas","Overseas","15","15","64020","70740"
"In post","2021","Legal","Shropshire and Staffordshire","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Shropshire and Staffordshire","Staffordshire CC","Outside London","20","20","40970","43460"
"In post","2021","Legal","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","60","55","41680","48080"
"In post","2021","Legal","Shropshire and Staffordshire","Telford and Wrekin","Outside London","15","10","48750","53140"
"In post","2021","Legal","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","10","5","[c]","[c]"
"In post","2021","Legal","South Yorkshire","Sheffield","Outside London","165","150","35580","28430"
"In post","2021","Legal","Southern Scotland","Dumfries and Galloway","Outside London","30","25","31300","22820"
"In post","2021","Legal","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","55","50","31860","29350"
"In post","2021","Legal","Southern Scotland","Scottish Borders","Outside London","15","15","27710","22820"
"In post","2021","Legal","Southern Scotland","South Ayrshire","Outside London","30","30","28820","22820"
"In post","2021","Legal","Southern Scotland","South Lanarkshire","Outside London","130","115","38820","33550"
"In post","2021","Legal","Surrey, East and West Sussex","Brighton and Hove","Outside London","120","110","43280","40290"
"In post","2021","Legal","Surrey, East and West Sussex","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Surrey, East and West Sussex","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Surrey, East and West Sussex","West Surrey","Outside London","65","60","41850","40000"
"In post","2021","Legal","Surrey, East and West Sussex","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","Surrey, East and West Sussex","West Sussex (South West)","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","Tees Valley and Durham","Darlington","Outside London","30","30","43650","47100"
"In post","2021","Legal","Tees Valley and Durham","Durham CC","Outside London","35","30","44940","43460"
"In post","2021","Legal","Tees Valley and Durham","South Teesside","Outside London","115","100","38900","38000"
"In post","2021","Legal","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","35","35","29500","26550"
"In post","2021","Legal","West Central Scotland","Glasgow City","Outside London","410","375","39940","33550"
"In post","2021","Legal","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","130","110","36020","29940"
"In post","2021","Legal","West Central Scotland","North Lanarkshire","Outside London","75","65","40700","35230"
"In post","2021","Legal","West Midlands","Birmingham","Outside London","615","575","38920","33310"
"In post","2021","Legal","West Midlands","Coventry","Outside London","40","40","53480","56660"
"In post","2021","Legal","West Midlands","Dudley","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","West Midlands","Walsall","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","West Midlands","Wolverhampton","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","West Wales and The Valleys","Central Valleys","Outside London","15","15","37320","38000"
"In post","2021","Legal","West Wales and The Valleys","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","West Wales and The Valleys","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","West Wales and The Valleys","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Legal","West Wales and The Valleys","Swansea","Outside London","105","95","43170","43160"
"In post","2021","Legal","West Yorkshire","Bradford","Outside London","20","20","30770","25560"
"In post","2021","Legal","West Yorkshire","Calderdale and Kirklees","Outside London","5","5","[c]","[c]"
"In post","2021","Legal","West Yorkshire","Leeds","Outside London","510","470","40910","38000"
