"Status","Year","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Female","Heterosexual / straight","4200","3680","30360","27570"
"In post","2021","South Yorkshire","Female","LGBO","200","190","31890","27570"
"In post","2021","South Yorkshire","Female","Undeclared","465","410","30280","27570"
"In post","2021","South Yorkshire","Female","Unknown","850","730","29850","27570"
"In post","2021","South Yorkshire","Male","Heterosexual / straight","2945","2845","32900","27570"
"In post","2021","South Yorkshire","Male","LGBO","190","185","30880","27570"
"In post","2021","South Yorkshire","Male","Undeclared","380","365","32620","30070"
"In post","2021","South Yorkshire","Male","Unknown","695","665","33020","28200"
"In post","2021","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Female","Heterosexual / straight","2020","1765","29910","27570"
"In post","2021","Southern Scotland","Female","LGBO","65","65","30940","27570"
"In post","2021","Southern Scotland","Female","Undeclared","265","225","26540","22820"
"In post","2021","Southern Scotland","Female","Unknown","1150","985","26980","24110"
"In post","2021","Southern Scotland","Male","Heterosexual / straight","1360","1300","31800","27570"
"In post","2021","Southern Scotland","Male","LGBO","80","75","30950","26160"
"In post","2021","Southern Scotland","Male","Undeclared","200","185","28640","26780"
"In post","2021","Southern Scotland","Male","Unknown","885","840","28630","25560"
"In post","2021","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Female","Heterosexual / straight","3175","2830","29800","27570"
"In post","2021","Surrey, East and West Sussex","Female","LGBO","255","245","29640","27570"
"In post","2021","Surrey, East and West Sussex","Female","Undeclared","480","420","30640","27570"
"In post","2021","Surrey, East and West Sussex","Female","Unknown","800","690","29200","27570"
"In post","2021","Surrey, East and West Sussex","Male","Heterosexual / straight","2295","2190","31970","28400"
"In post","2021","Surrey, East and West Sussex","Male","LGBO","195","190","28700","27570"
"In post","2021","Surrey, East and West Sussex","Male","Undeclared","410","385","32270","29410"
"In post","2021","Surrey, East and West Sussex","Male","Unknown","695","660","30470","28130"
"In post","2021","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Female","Heterosexual / straight","3780","3320","27550","25830"
"In post","2021","Tees Valley and Durham","Female","LGBO","175","165","28140","26810"
"In post","2021","Tees Valley and Durham","Female","Undeclared","405","350","27590","25310"
"In post","2021","Tees Valley and Durham","Female","Unknown","1015","875","25310","22350"
"In post","2021","Tees Valley and Durham","Male","Heterosexual / straight","2570","2445","29020","27130"
"In post","2021","Tees Valley and Durham","Male","LGBO","125","120","28690","26560"
"In post","2021","Tees Valley and Durham","Male","Undeclared","305","290","29960","27570"
"In post","2021","Tees Valley and Durham","Male","Unknown","870","810","28380","27150"
"In post","2021","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Heterosexual / straight","565","520","32640","27570"
"In post","2021","Unknown","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Female","Undeclared","65","60","31870","27570"
"In post","2021","Unknown","Female","Unknown","545","525","33680","30780"
"In post","2021","Unknown","Male","Heterosexual / straight","440","430","34470","28120"
"In post","2021","Unknown","Male","LGBO","40","35","34140","27570"
"In post","2021","Unknown","Male","Undeclared","55","55","33130","28010"
"In post","2021","Unknown","Male","Unknown","2000","1995","37630","33570"
"In post","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Female","Heterosexual / straight","6100","5465","30160","27150"
"In post","2021","West Central Scotland","Female","LGBO","295","280","30820","27570"
"In post","2021","West Central Scotland","Female","Undeclared","975","845","27760","25560"
"In post","2021","West Central Scotland","Female","Unknown","2125","1875","28800","25560"
"In post","2021","West Central Scotland","Male","Heterosexual / straight","5110","4910","32310","27570"
"In post","2021","West Central Scotland","Male","LGBO","340","330","30000","27570"
"In post","2021","West Central Scotland","Male","Undeclared","655","630","31610","27570"
"In post","2021","West Central Scotland","Male","Unknown","2315","2215","30890","27570"
"In post","2021","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Female","Heterosexual / straight","7050","6335","30310","27570"
"In post","2021","West Midlands","Female","LGBO","265","250","30650","27570"
"In post","2021","West Midlands","Female","Undeclared","850","745","29660","27570"
"In post","2021","West Midlands","Female","Unknown","2650","2320","28700","26140"
"In post","2021","West Midlands","Male","Heterosexual / straight","4660","4535","32460","27570"
"In post","2021","West Midlands","Male","LGBO","290","285","31090","27570"
"In post","2021","West Midlands","Male","Undeclared","590","565","32100","27570"
"In post","2021","West Midlands","Male","Unknown","1845","1775","31700","27570"
"In post","2021","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Female","Heterosexual / straight","6540","5785","28150","26470"
"In post","2021","West Wales and The Valleys","Female","LGBO","235","220","27280","24240"
"In post","2021","West Wales and The Valleys","Female","Undeclared","1475","1180","25910","21590"
"In post","2021","West Wales and The Valleys","Female","Unknown","1430","1215","25410","21590"
"In post","2021","West Wales and The Valleys","Male","Heterosexual / straight","3975","3840","31530","27570"
"In post","2021","West Wales and The Valleys","Male","LGBO","225","220","29370","26350"
"In post","2021","West Wales and The Valleys","Male","Undeclared","910","865","30280","26780"
"In post","2021","West Wales and The Valleys","Male","Unknown","920","870","28020","26130"
"In post","2021","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Female","Heterosexual / straight","6060","5430","31160","27570"
"In post","2021","West Yorkshire","Female","LGBO","395","375","30030","27570"
"In post","2021","West Yorkshire","Female","Undeclared","720","620","29830","27570"
"In post","2021","West Yorkshire","Female","Unknown","2385","2125","30140","27570"
"In post","2021","West Yorkshire","Male","Heterosexual / straight","4585","4425","33030","28130"
"In post","2021","West Yorkshire","Male","LGBO","325","315","32070","27570"
"In post","2021","West Yorkshire","Male","Undeclared","575","545","32580","28420"
"In post","2021","West Yorkshire","Male","Unknown","2210","2130","30370","26300"
"In post","2021","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","75","[c]","26240","24180"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Female","Unknown","155","[c]","26370","26320"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","90","[c]","32110","27070"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Male","Unknown","100","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedfordshire and Hertfordshire","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","170","[c]","32360","26340"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","120","[c]","26460","21330"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","205","[c]","33140","29930"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","135","[c]","31130","28670"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","Heterosexual / straight","55","[c]","24850","21010"
"Leaver CS","2021","Cheshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Female","Unknown","50","[c]","26830","21070"
"Leaver CS","2021","Cheshire","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Male","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Heterosexual / straight","30","[c]","27150","23020"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","175","[c]","26780","24130"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Female","Unknown","135","[c]","25600","21170"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","130","[c]","28950","25500"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Male","Unknown","130","[c]","26610","24500"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Female","Heterosexual / straight","100","[c]","24990","21100"
"Leaver CS","2021","Devon","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Female","Unknown","140","[c]","27370","22350"
"Leaver CS","2021","Devon","Male","Heterosexual / straight","130","[c]","27030","24230"
"Leaver CS","2021","Devon","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Male","Unknown","175","[c]","27630","23150"
"Leaver CS","2021","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","Heterosexual / straight","100","[c]","26520","26000"
"Leaver CS","2021","Dorset and Somerset","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Heterosexual / straight","130","[c]","31850","30830"
"Leaver CS","2021","Dorset and Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Male","Unknown","55","[c]","31900","28900"
"Leaver CS","2021","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Heterosexual / straight","230","[c]","28050","23700"
"Leaver CS","2021","East Anglia","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Female","Unknown","235","[c]","28130","26890"
"Leaver CS","2021","East Anglia","Male","Heterosexual / straight","245","[c]","33620","27570"
"Leaver CS","2021","East Anglia","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Male","Unknown","190","[c]","33390","27570"
"Leaver CS","2021","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Female","Heterosexual / straight","225","[c]","32040","25950"
"Leaver CS","2021","East Wales","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Female","Unknown","365","[c]","27270","21140"
"Leaver CS","2021","East Wales","Male","Heterosexual / straight","220","[c]","36620","28940"
"Leaver CS","2021","East Wales","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Male","Unknown","300","[c]","30300","26120"
"Leaver CS","2021","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","70","[c]","26150","26890"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Female","Unknown","150","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","100","[c]","30480","26930"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Male","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Female","Heterosexual / straight","145","[c]","32810","27150"
"Leaver CS","2021","Eastern Scotland","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Female","Undeclared","50","[c]","28440","22820"
"Leaver CS","2021","Eastern Scotland","Female","Unknown","375","[c]","33630","27150"
"Leaver CS","2021","Eastern Scotland","Male","Heterosexual / straight","175","[c]","36420","33610"
"Leaver CS","2021","Eastern Scotland","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Male","Undeclared","50","[c]","32940","29350"
"Leaver CS","2021","Eastern Scotland","Male","Unknown","305","[c]","36530","33620"
"Leaver CS","2021","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Female","Heterosexual / straight","100","[c]","28950","25090"
"Leaver CS","2021","Essex","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Female","Unknown","80","[c]","27990","28100"
"Leaver CS","2021","Essex","Male","Heterosexual / straight","65","[c]","31270","27260"
"Leaver CS","2021","Essex","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Male","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","410","[c]","31090","26670"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","60","[c]","30750","27570"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","145","[c]","32780","27570"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","500","[c]","38270","34420"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","80","[c]","37350","36360"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","160","[c]","36480","30840"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Female","Heterosexual / straight","255","[c]","30140","24690"
"Leaver CS","2021","Greater Manchester","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Female","Unknown","240","[c]","27500","25860"
"Leaver CS","2021","Greater Manchester","Male","Heterosexual / straight","190","[c]","31150","26370"
"Leaver CS","2021","Greater Manchester","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Male","Unknown","185","[c]","29280","26500"
"Leaver CS","2021","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Greater Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Heterosexual / straight","220","[c]","27330","24460"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Undeclared","40","[c]","29910","26670"
"Leaver CS","2021","Hampshire and Isle of Wight","Female","Unknown","105","[c]","26220","21300"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Heterosexual / straight","305","[c]","30990","28650"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Undeclared","50","[c]","35110","33000"
"Leaver CS","2021","Hampshire and Isle of Wight","Male","Unknown","105","[c]","32790","27570"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Hampshire and Isle of Wight","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Heterosexual / straight","80","[c]","23800","21170"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Female","Unknown","45","[c]","24090","24000"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Heterosexual / straight","75","[c]","25430","23240"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Male","Unknown","30","[c]","30500","29140"
"Leaver CS","2021","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Female","Heterosexual / straight","265","[c]","39640","34570"
"Leaver CS","2021","Inner London - East","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Female","Undeclared","35","[c]","42500","40470"
"Leaver CS","2021","Inner London - East","Female","Unknown","170","[c]","36530","30570"
"Leaver CS","2021","Inner London - East","Male","Heterosexual / straight","215","[c]","44820","34870"
"Leaver CS","2021","Inner London - East","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Male","Unknown","180","[c]","38750","31060"
"Leaver CS","2021","Inner London - East","Unknown","Heterosexual / straight","40","[c]","43030","39930"
"Leaver CS","2021","Inner London - East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Female","Heterosexual / straight","695","[c]","43690","36980"
"Leaver CS","2021","Inner London - West","Female","LGBO","60","[c]","45960","37350"
"Leaver CS","2021","Inner London - West","Female","Undeclared","90","[c]","45770","40470"
"Leaver CS","2021","Inner London - West","Female","Unknown","710","[c]","38760","32240"
"Leaver CS","2021","Inner London - West","Male","Heterosexual / straight","630","[c]","48190","41350"
"Leaver CS","2021","Inner London - West","Male","LGBO","75","[c]","45890","40430"
"Leaver CS","2021","Inner London - West","Male","Undeclared","105","[c]","51600","50780"
"Leaver CS","2021","Inner London - West","Male","Unknown","715","[c]","41660","33850"
"Leaver CS","2021","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Female","Heterosexual / straight","135","[c]","26620","24870"
"Leaver CS","2021","Kent","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Female","Unknown","125","[c]","25220","24510"
"Leaver CS","2021","Kent","Male","Heterosexual / straight","145","[c]","27580","26530"
"Leaver CS","2021","Kent","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Male","Unknown","95","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Female","Heterosexual / straight","180","[c]","26800","21010"
"Leaver CS","2021","Lancashire","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Female","Unknown","175","[c]","23730","21010"
"Leaver CS","2021","Lancashire","Male","Heterosexual / straight","150","[c]","29280","25910"
"Leaver CS","2021","Lancashire","Male","LGBO","10","[c]","[c]","[c]"
