"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","London","SEO/HEO","Male","50","[c]","38130","38310"
"New entrant CS","2021","Communications","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Outside London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Outside London","EO","Female","35","[c]","24590","25000"
"New entrant CS","2021","Communications","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Outside London","SEO/HEO","Female","45","[c]","33730","32320"
"New entrant CS","2021","Communications","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","London","EO","Female","30","[c]","28110","27270"
"New entrant CS","2021","Digital, Data and Technology","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","London","G6/G7","Female","85","[c]","59420","58130"
"New entrant CS","2021","Digital, Data and Technology","London","G6/G7","Male","130","[c]","62380","60000"
"New entrant CS","2021","Digital, Data and Technology","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","London","SEO/HEO","Female","110","[c]","38780","39530"
"New entrant CS","2021","Digital, Data and Technology","London","SEO/HEO","Male","165","[c]","39440","39000"
"New entrant CS","2021","Digital, Data and Technology","Outside London","AA/AO","Female","35","[c]","21500","20920"
"New entrant CS","2021","Digital, Data and Technology","Outside London","AA/AO","Male","40","[c]","20970","20920"
"New entrant CS","2021","Digital, Data and Technology","Outside London","EO","Female","95","[c]","25660","25560"
"New entrant CS","2021","Digital, Data and Technology","Outside London","EO","Male","225","[c]","26110","25560"
"New entrant CS","2021","Digital, Data and Technology","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Outside London","G6/G7","Female","75","[c]","55470","52580"
"New entrant CS","2021","Digital, Data and Technology","Outside London","G6/G7","Male","200","[c]","56260","54000"
"New entrant CS","2021","Digital, Data and Technology","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Outside London","SEO/HEO","Female","195","[c]","35090","33900"
"New entrant CS","2021","Digital, Data and Technology","Outside London","SEO/HEO","Male","390","[c]","36750","36500"
"New entrant CS","2021","Digital, Data and Technology","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Outside London","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data and Technology","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","London","AA/AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Economics","London","AA/AO","Male","30","[c]","23750","24120"
"New entrant CS","2021","Economics","London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Economics","London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Economics","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Economics","London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Economics","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","London","SEO/HEO","Female","95","[c]","33450","32790"
"New entrant CS","2021","Economics","London","SEO/HEO","Male","180","[c]","33330","32790"
"New entrant CS","2021","Economics","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Outside London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Economics","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","EO","Female","30","[c]","27360","27270"
"New entrant CS","2021","Finance","London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","London","SEO/HEO","Female","75","[c]","37730","36540"
"New entrant CS","2021","Finance","London","SEO/HEO","Male","60","[c]","37440","34640"
"New entrant CS","2021","Finance","Outside London","AA/AO","Female","50","[c]","20280","20500"
"New entrant CS","2021","Finance","Outside London","AA/AO","Male","35","[c]","20360","20140"
"New entrant CS","2021","Finance","Outside London","EO","Female","70","[c]","24210","25000"
"New entrant CS","2021","Finance","Outside London","EO","Male","60","[c]","23630","24790"
"New entrant CS","2021","Finance","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Outside London","SEO/HEO","Female","100","[c]","35730","36500"
"New entrant CS","2021","Finance","Outside London","SEO/HEO","Male","85","[c]","35820","36160"
"New entrant CS","2021","Finance","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Finance","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","AA/AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","EO","Female","50","[c]","27550","27270"
"New entrant CS","2021","Human Resources","London","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","SEO/HEO","Female","65","[c]","36840","36160"
"New entrant CS","2021","Human Resources","London","SEO/HEO","Male","35","[c]","35850","34020"
"New entrant CS","2021","Human Resources","London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outside London","AA/AO","Female","105","[c]","20530","20920"
"New entrant CS","2021","Human Resources","Outside London","AA/AO","Male","30","[c]","20780","20920"
"New entrant CS","2021","Human Resources","Outside London","EO","Female","75","[c]","24620","24920"
"New entrant CS","2021","Human Resources","Outside London","EO","Male","30","[c]","25220","25200"
"New entrant CS","2021","Human Resources","Outside London","G6/G7","Female","50","[c]","54830","53430"
"New entrant CS","2021","Human Resources","Outside London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outside London","SEO/HEO","Female","115","[c]","33440","31810"
"New entrant CS","2021","Human Resources","Outside London","SEO/HEO","Male","40","[c]","32960","32000"
"New entrant CS","2021","Human Resources","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Human Resources","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Inspector of Education and Training","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Outside London","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Outside London","EO","Male","35","[c]","25590","24890"
"New entrant CS","2021","Intelligence Analysis","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Outside London","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Intelligence Analysis","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","London","SEO/HEO","Female","40","[c]","34120","32120"
"New entrant CS","2021","International Trade","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","International Trade","Outside London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","SEO/HEO","Male","35","[c]","35130","33000"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Knowledge and Information Management","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","EO","Female","30","[c]","28990","29280"
"New entrant CS","2021","Legal","London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal","London","G6/G7","Female","140","[c]","55160","51810"
"New entrant CS","2021","Legal","London","G6/G7","Male","75","[c]","55790","54500"
"New entrant CS","2021","Legal","London","SEO/HEO","Female","90","[c]","38290","40000"
"New entrant CS","2021","Legal","London","SEO/HEO","Male","45","[c]","38080","37230"
"New entrant CS","2021","Legal","Outside London","EO","Female","60","[c]","25750","25560"
"New entrant CS","2021","Legal","Outside London","EO","Male","40","[c]","25340","25560"
"New entrant CS","2021","Legal","Outside London","G6/G7","Female","115","[c]","51900","50520"
"New entrant CS","2021","Legal","Outside London","G6/G7","Male","90","[c]","51540","50320"
"New entrant CS","2021","Legal","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Outside London","SEO/HEO","Female","140","[c]","32450","33550"
"New entrant CS","2021","Legal","Outside London","SEO/HEO","Male","75","[c]","32940","33550"
"New entrant CS","2021","Legal","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","AA/AO","Female","45","[c]","21200","21240"
"New entrant CS","2021","Medicine","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","EO","Female","40","[c]","30060","30620"
"New entrant CS","2021","Medicine","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","G6/G7","Female","60","[c]","71320","74470"
"New entrant CS","2021","Medicine","Outside London","G6/G7","Male","35","[c]","78310","82490"
"New entrant CS","2021","Medicine","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Outside London","SEO/HEO","Female","85","[c]","36450","37890"
"New entrant CS","2021","Medicine","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicine","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","AA/AO","Female","795","[c]","23830","22680"
"New entrant CS","2021","Operational Delivery","London","AA/AO","Male","605","[c]","24960","23790"
"New entrant CS","2021","Operational Delivery","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","EO","Female","470","[c]","28300","27210"
"New entrant CS","2021","Operational Delivery","London","EO","Male","300","[c]","28950","27680"
"New entrant CS","2021","Operational Delivery","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","G6/G7","Female","105","[c]","57440","54120"
"New entrant CS","2021","Operational Delivery","London","G6/G7","Male","110","[c]","58940","57240"
"New entrant CS","2021","Operational Delivery","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","SEO/HEO","Female","525","[c]","36290","36330"
"New entrant CS","2021","Operational Delivery","London","SEO/HEO","Male","295","[c]","36990","36410"
"New entrant CS","2021","Operational Delivery","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","London","Unknown","Female","195","[c]","26060","26810"
"New entrant CS","2021","Operational Delivery","London","Unknown","Male","60","[c]","26940","26810"
"New entrant CS","2021","Operational Delivery","Outside London","AA/AO","Female","4370","[c]","20970","20760"
"New entrant CS","2021","Operational Delivery","Outside London","AA/AO","Male","3645","[c]","21970","21430"
"New entrant CS","2021","Operational Delivery","Outside London","EO","Female","1050","[c]","25710","24880"
"New entrant CS","2021","Operational Delivery","Outside London","EO","Male","905","[c]","26360","24880"
"New entrant CS","2021","Operational Delivery","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Outside London","G6/G7","Female","90","[c]","53430","51200"
"New entrant CS","2021","Operational Delivery","Outside London","G6/G7","Male","90","[c]","54120","52050"
"New entrant CS","2021","Operational Delivery","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Outside London","SEO/HEO","Female","630","[c]","33440","31810"
"New entrant CS","2021","Operational Delivery","Outside London","SEO/HEO","Male","505","[c]","34750","32540"
"New entrant CS","2021","Operational Delivery","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Outside London","Unknown","Female","940","[c]","22200","22920"
"New entrant CS","2021","Operational Delivery","Outside London","Unknown","Male","255","[c]","22720","22920"
"New entrant CS","2021","Operational Delivery","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Overseas","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Delivery","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Operational Research","London","G6/G7","Male","[c]","[c]","[c]","[c]"
