"Status","Year","Function_of_post","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Human Resources","Ministry of Justice","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","Surrey, East and West Sussex","SEO/HEO","10","10","39830","35000"
"In post","2021","Human Resources","Ministry of Justice","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","Tees Valley and Durham","SEO/HEO","15","15","37130","31190"
"In post","2021","Human Resources","Ministry of Justice","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","West Midlands","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","West Midlands","SEO/HEO","10","10","34360","33770"
"In post","2021","Human Resources","Ministry of Justice","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","West Yorkshire","EO","10","10","25320","25830"
"In post","2021","Human Resources","Ministry of Justice","West Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","Ministry of Justice","West Yorkshire","SEO/HEO","35","35","35750","31660"
"In post","2021","Human Resources","Ministry of Justice","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Cheshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Cheshire","SEO/HEO","30","25","40530","38720"
"In post","2021","Human Resources","National Crime Agency","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","20","15","21440","20800"
"In post","2021","Human Resources","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","25","20","29580","28840"
"In post","2021","Human Resources","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","15","40810","39010"
"In post","2021","Human Resources","National Crime Agency","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Inner London - East","EO","10","10","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Inner London - East","G6/G7","10","10","65270","61870"
"In post","2021","Human Resources","National Crime Agency","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Inner London - East","SEO/HEO","30","30","43170","42630"
"In post","2021","Human Resources","National Crime Agency","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","National Crime Agency","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland Office","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland Office","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Northern Ireland Office","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Greater Manchester","AA/AO","10","10","21130","21160"
"In post","2021","Human Resources","Office for Standards in Education","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Greater Manchester","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Greater Manchester","SEO/HEO","10","10","34570","32010"
"In post","2021","Human Resources","Office for Standards in Education","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office for Standards in Education","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","Inner London - East","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Gas and Electricity Markets","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Office of Rail and Road","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Merseyside","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Merseyside","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Other Cabinet Office Agencies","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland Office","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland Office","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scotland Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","Eastern Scotland","AA/AO","50","50","22590","22430"
"In post","2021","Human Resources","Scottish Government","Eastern Scotland","EO","55","55","29840","30080"
"In post","2021","Human Resources","Scottish Government","Eastern Scotland","G6/G7","25","25","58290","54910"
"In post","2021","Human Resources","Scottish Government","Eastern Scotland","SEO/HEO","110","105","39090","39410"
"In post","2021","Human Resources","Scottish Government","Highlands and Islands","AA/AO","15","15","19160","19160"
"In post","2021","Human Resources","Scottish Government","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","Highlands and Islands","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","North Eastern Scotland","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","West Central Scotland","AA/AO","10","5","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","West Central Scotland","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Scottish Government","West Central Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","The National Archives","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","The National Archives","Outer London - West and North West","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","The National Archives","Outer London - West and North West","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","The National Archives","Outer London - West and North West","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Human Resources","UK Export Finance","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Export Finance","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","UK Export Finance","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2021","Human Resources","UK Export Finance","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Export Finance","Inner London - West","SEO/HEO","15","15","40970","41660"
"In post","2021","Human Resources","UK Supreme Court","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","UK Supreme Court","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","East Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","East Wales","EO","20","20","24060","23050"
"In post","2021","Human Resources","United Kingdom Statistics Authority","East Wales","G6/G7","30","25","52440","49120"
"In post","2021","Human Resources","United Kingdom Statistics Authority","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","East Wales","SEO/HEO","75","70","32550","30130"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Hampshire and Isle of Wight","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Hampshire and Isle of Wight","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Hampshire and Isle of Wight","SEO/HEO","35","35","33190","32490"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Inner London - West","G6/G7","10","10","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","United Kingdom Statistics Authority","Inner London - West","SEO/HEO","15","15","35410","32540"
"In post","2021","Human Resources","Wales Office","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Wales Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Water Services Regulation Authority","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Water Services Regulation Authority","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Water Services Regulation Authority","West Midlands","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Human Resources","Welsh Government","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Welsh Government","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Welsh Government","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Welsh Government","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Business, Energy and Industrial Strategy","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Business, Energy and Industrial Strategy","Devon","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Department for Education","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Environment, Food and Rural Affairs","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Transport","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Transport","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Transport","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Department for Transport","Hampshire and Isle of Wight","SEO/HEO","10","10","36440","38650"
"In post","2021","Internal Audit","Food Standards Agency","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Food Standards Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Food Standards Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Food Standards Agency","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Food Standards Agency","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Food Standards Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Foreign, Commonwealth and Development Office","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Foreign, Commonwealth and Development Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Foreign, Commonwealth and Development Office","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Foreign, Commonwealth and Development Office","Inner London - West","SEO/HEO","10","10","42880","41000"
"In post","2021","Internal Audit","Foreign, Commonwealth and Development Office","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Foreign, Commonwealth and Development Office","Southern Scotland","G6/G7","10","10","[c]","[c]"
"In post","2021","Internal Audit","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","30","30","36140","33930"
"In post","2021","Internal Audit","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Land Registry","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Land Registry","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","10","10","39050","38630"
"In post","2021","Internal Audit","HM Revenue and Customs","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Inner London - East","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Northumberland and Tyne and Wear","SEO/HEO","15","10","39550","39450"
"In post","2021","Internal Audit","HM Revenue and Customs","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Shropshire and Staffordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","10","10","37690","33170"
"In post","2021","Internal Audit","HM Treasury","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","20","15","41980","41060"
"In post","2021","Internal Audit","HM Treasury","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Inner London - West","G6/G7","55","50","60640","58550"
"In post","2021","Internal Audit","HM Treasury","Inner London - West","SCS level","15","15","90030","88000"
"In post","2021","Internal Audit","HM Treasury","Inner London - West","SEO/HEO","55","55","45300","47070"
"In post","2021","Internal Audit","HM Treasury","Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Lancashire","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Merseyside","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","North Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Northumberland and Tyne and Wear","G6/G7","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Northumberland and Tyne and Wear","SEO/HEO","15","10","42220","43250"
"In post","2021","Internal Audit","HM Treasury","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","South Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","South Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","West Central Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","West Midlands","G6/G7","10","10","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","West Midlands","SEO/HEO","15","15","42910","43250"
"In post","2021","Internal Audit","HM Treasury","West Wales and The Valleys","G6/G7","10","10","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","West Wales and The Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","West Yorkshire","G6/G7","10","10","56600","56920"
"In post","2021","Internal Audit","HM Treasury","West Yorkshire","SEO/HEO","15","15","38460","39980"
"In post","2021","Internal Audit","Ministry of Defence","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence","Dorset and Somerset","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence","East Anglia","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
