"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Digital, Data and Technology","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","South Yorkshire","G6/G7","20","20","54000","51580"
"In post","2021","Analysis","Digital, Data and Technology","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","South Yorkshire","SEO/HEO","30","25","38810","41990"
"In post","2021","Analysis","Digital, Data and Technology","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Tees Valley and Durham","G6/G7","5","5","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","Tees Valley and Durham","SEO/HEO","15","15","38960","42220"
"In post","2021","Analysis","Digital, Data and Technology","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","West Wales and The Valleys","AA/AO","5","5","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","West Wales and The Valleys","EO","15","15","26550","26620"
"In post","2021","Analysis","Digital, Data and Technology","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","West Wales and The Valleys","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","10","[c]","[c]"
"In post","2021","Analysis","Economics","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","East Wales","AA/AO","25","25","19130","19130"
"In post","2021","Analysis","Economics","East Wales","EO","10","10","23560","23050"
"In post","2021","Analysis","Economics","East Wales","G6/G7","30","30","52110","50090"
"In post","2021","Analysis","Economics","East Wales","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","East Wales","SEO/HEO","50","45","32180","29540"
"In post","2021","Analysis","Economics","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Greater Manchester","G6/G7","10","10","[c]","[c]"
"In post","2021","Analysis","Economics","Greater Manchester","SEO/HEO","15","15","32390","31810"
"In post","2021","Analysis","Economics","Hampshire and Isle of Wight","G6/G7","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Hampshire and Isle of Wight","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Inner London - East","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Inner London - East","G6/G7","90","85","64320","61530"
"In post","2021","Analysis","Economics","Inner London - East","SCS level","20","15","101460","97750"
"In post","2021","Analysis","Economics","Inner London - East","SEO/HEO","55","55","34620","33930"
"In post","2021","Analysis","Economics","Inner London - West","AA/AO","20","20","24970","25140"
"In post","2021","Analysis","Economics","Inner London - West","EO","60","60","28120","27680"
"In post","2021","Analysis","Economics","Inner London - West","G6/G7","345","335","59690","57850"
"In post","2021","Analysis","Economics","Inner London - West","SCS level","35","35","87650","78580"
"In post","2021","Analysis","Economics","Inner London - West","SEO/HEO","430","430","35310","34090"
"In post","2021","Analysis","Economics","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Inner London - East","G6/G7","10","10","61450","60070"
"In post","2021","Analysis","Finance","Inner London - East","SEO/HEO","10","10","36850","37230"
"In post","2021","Analysis","Finance","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Inner London - West","G6/G7","5","5","[c]","[c]"
"In post","2021","Analysis","Human Resources","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Inner London - West","SEO/HEO","10","10","42680","40050"
"In post","2021","Analysis","Intelligence Analysis","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Inner London - East","G6/G7","15","15","63330","57880"
"In post","2021","Analysis","Intelligence Analysis","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Inner London - East","SEO/HEO","15","15","42380","43880"
"In post","2021","Analysis","Intelligence Analysis","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Inner London - West","G6/G7","145","140","58690","54700"
"In post","2021","Analysis","Intelligence Analysis","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Inner London - West","SEO/HEO","30","25","36480","32940"
"In post","2021","Analysis","Intelligence Analysis","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","West Yorkshire","G6/G7","40","40","54220","51450"
"In post","2021","Analysis","Intelligence Analysis","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","West Yorkshire","SEO/HEO","15","15","33130","32790"
"In post","2021","Analysis","Knowledge and Information Management","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cumbria","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cumbria","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","East Wales","AA/AO","15","15","19360","19520"
"In post","2021","Analysis","Operational Delivery","East Wales","EO","105","90","24380","24240"
"In post","2021","Analysis","Operational Delivery","East Wales","G6/G7","20","20","50230","49100"
"In post","2021","Analysis","Operational Delivery","East Wales","SEO/HEO","185","180","33070","31270"
"In post","2021","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Greater Manchester","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Hampshire and Isle of Wight","AA/AO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Hampshire and Isle of Wight","EO","30","30","23920","23050"
"In post","2021","Analysis","Operational Delivery","Hampshire and Isle of Wight","G6/G7","10","10","49510","46080"
"In post","2021","Analysis","Operational Delivery","Hampshire and Isle of Wight","SEO/HEO","50","50","32120","30130"
"In post","2021","Analysis","Operational Delivery","Inner London - East","EO","10","10","26780","26410"
"In post","2021","Analysis","Operational Delivery","Inner London - East","G6/G7","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Inner London - East","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Inner London - West","EO","10","10","28830","27810"
"In post","2021","Analysis","Operational Delivery","Inner London - West","G6/G7","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Inner London - West","SEO/HEO","30","30","36250","34380"
"In post","2021","Analysis","Operational Delivery","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Merseyside","SEO/HEO","10","10","35450","35150"
"In post","2021","Analysis","Operational Delivery","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Wales","SEO/HEO","15","15","34500","36030"
"In post","2021","Analysis","Operational Research","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","15","36200","37320"
"In post","2021","Analysis","Operational Research","Greater Manchester","G6/G7","15","10","54290","52580"
"In post","2021","Analysis","Operational Research","Greater Manchester","SEO/HEO","25","25","35270","34000"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","G6/G7","130","120","49090","46130"
"In post","2021","Analysis","Operational Research","Hampshire and Isle of Wight","SEO/HEO","110","105","34140","37320"
"In post","2021","Analysis","Operational Research","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","G6/G7","40","40","62000","59160"
"In post","2021","Analysis","Operational Research","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - East","SEO/HEO","60","55","38260","39110"
"In post","2021","Analysis","Operational Research","Inner London - West","AA/AO","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - West","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - West","G6/G7","65","60","65000","64930"
"In post","2021","Analysis","Operational Research","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Inner London - West","SEO/HEO","80","80","41110","39750"
"In post","2021","Analysis","Operational Research","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merseyside","G6/G7","10","10","48230","52580"
"In post","2021","Analysis","Operational Research","Merseyside","SEO/HEO","10","10","35940","38630"
"In post","2021","Analysis","Operational Research","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Eastern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2021","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","G6/G7","10","10","58090","54710"
"In post","2021","Analysis","Other","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - West","AA/AO","5","5","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - West","EO","25","25","28360","28230"
"In post","2021","Analysis","Other","Inner London - West","G6/G7","100","90","87410","82800"
"In post","2021","Analysis","Other","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Inner London - West","SEO/HEO","55","55","40880","38040"
"In post","2021","Analysis","Other","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Derbyshire and Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","40900","41990"
"In post","2021","Analysis","Policy","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Greater Manchester","EO","5","5","[c]","[c]"
