"Status","Year","Ethnicity","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Female","Heterosexual / straight","180","165","30210","25720"
"In post","2021","Asian","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","Wales","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Asian","Wales","Male","Heterosexual / straight","190","185","30620","25560"
"In post","2021","Asian","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Asian","Wales","Male","Unknown","20","15","[c]","[c]"
"In post","2021","Asian","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","West Midlands (England)","Female","Heterosexual / straight","1760","1600","27700","26000"
"In post","2021","Asian","West Midlands (England)","Female","LGBO","30","30","25560","22260"
"In post","2021","Asian","West Midlands (England)","Female","Undeclared","125","105","25340","24880"
"In post","2021","Asian","West Midlands (England)","Female","Unknown","350","295","27140","25560"
"In post","2021","Asian","West Midlands (England)","Male","Heterosexual / straight","1475","1440","28250","26500"
"In post","2021","Asian","West Midlands (England)","Male","LGBO","30","30","29210","26490"
"In post","2021","Asian","West Midlands (England)","Male","Undeclared","75","75","26150","25560"
"In post","2021","Asian","West Midlands (England)","Male","Unknown","220","210","29200","27570"
"In post","2021","Asian","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","Female","Heterosexual / straight","875","780","27600","25560"
"In post","2021","Asian","Yorkshire and The Humber","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","Female","Undeclared","70","60","24940","22750"
"In post","2021","Asian","Yorkshire and The Humber","Female","Unknown","170","135","27020","25560"
"In post","2021","Asian","Yorkshire and The Humber","Male","Heterosexual / straight","955","930","28970","27570"
"In post","2021","Asian","Yorkshire and The Humber","Male","LGBO","20","20","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","Male","Undeclared","50","50","27570","25560"
"In post","2021","Asian","Yorkshire and The Humber","Male","Unknown","155","145","28020","25820"
"In post","2021","Asian","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Female","Heterosexual / straight","255","230","26210","23840"
"In post","2021","Black","East Midlands (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Female","Unknown","30","30","27650","27130"
"In post","2021","Black","East Midlands (England)","Male","Heterosexual / straight","170","165","28090","26800"
"In post","2021","Black","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Male","Undeclared","10","5","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","Female","Heterosexual / straight","325","305","29530","29240"
"In post","2021","Black","East of England","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Black","East of England","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Black","East of England","Female","Unknown","35","30","34950","29290"
"In post","2021","Black","East of England","Male","Heterosexual / straight","175","175","32300","29290"
"In post","2021","Black","East of England","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Black","East of England","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","East of England","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Black","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","Female","Heterosexual / straight","5555","5350","34240","31060"
"In post","2021","Black","London","Female","LGBO","125","120","35500","31060"
"In post","2021","Black","London","Female","Undeclared","380","355","33540","31060"
"In post","2021","Black","London","Female","Unknown","685","625","33090","31060"
"In post","2021","Black","London","Male","Heterosexual / straight","2640","2605","35480","31800"
"In post","2021","Black","London","Male","LGBO","75","70","40690","34630"
"In post","2021","Black","London","Male","Undeclared","150","150","34750","31060"
"In post","2021","Black","London","Male","Unknown","355","345","34790","31880"
"In post","2021","Black","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Female","Heterosexual / straight","65","60","25800","21050"
"In post","2021","Black","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Male","Heterosexual / straight","55","55","29200","25560"
"In post","2021","Black","North East (England)","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Black","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Black","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","North East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Female","Heterosexual / straight","335","315","28590","26180"
"In post","2021","Black","North West (England)","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Black","North West (England)","Female","Undeclared","20","15","[c]","[c]"
"In post","2021","Black","North West (England)","Female","Unknown","40","35","26580","25560"
"In post","2021","Black","North West (England)","Male","Heterosexual / straight","265","260","29170","27570"
"In post","2021","Black","North West (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Black","North West (England)","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Black","North West (England)","Male","Unknown","30","30","24660","21500"
"In post","2021","Black","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Black","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Black","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Female","Heterosexual / straight","110","105","29300","27570"
"In post","2021","Black","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Black","Scotland","Male","Heterosexual / straight","95","95","34370","27570"
"In post","2021","Black","Scotland","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Black","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","Female","Heterosexual / straight","410","390","29900","28630"
"In post","2021","Black","South East (England)","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Black","South East (England)","Female","Undeclared","25","25","[c]","[c]"
"In post","2021","Black","South East (England)","Female","Unknown","30","25","[c]","[c]"
"In post","2021","Black","South East (England)","Male","Heterosexual / straight","325","315","31090","29290"
"In post","2021","Black","South East (England)","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Black","South East (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Black","South East (England)","Male","Unknown","25","25","[c]","[c]"
"In post","2021","Black","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","South East (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Female","Heterosexual / straight","245","235","30960","28590"
"In post","2021","Black","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Black","South West (England)","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Black","South West (England)","Male","Heterosexual / straight","235","230","34090","32840"
"In post","2021","Black","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","Black","South West (England)","Male","Unknown","20","15","[c]","[c]"
"In post","2021","Black","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","South West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Female","Heterosexual / straight","35","30","29620","27570"
"In post","2021","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales","Female","Heterosexual / straight","85","75","28110","25690"
"In post","2021","Black","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Wales","Male","Heterosexual / straight","75","70","30360","27570"
"In post","2021","Black","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","Wales","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Wales","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Midlands (England)","Female","Heterosexual / straight","635","590","28330","27130"
"In post","2021","Black","West Midlands (England)","Female","LGBO","10","5","[c]","[c]"
"In post","2021","Black","West Midlands (England)","Female","Undeclared","50","40","25010","24850"
"In post","2021","Black","West Midlands (England)","Female","Unknown","110","95","25750","25300"
"In post","2021","Black","West Midlands (England)","Male","Heterosexual / straight","330","325","29030","27570"
"In post","2021","Black","West Midlands (England)","Male","LGBO","15","10","[c]","[c]"
"In post","2021","Black","West Midlands (England)","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Black","West Midlands (England)","Male","Unknown","40","40","33460","27570"
"In post","2021","Black","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","Female","Heterosexual / straight","235","220","29010","27570"
"In post","2021","Black","Yorkshire and The Humber","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","Female","Unknown","25","20","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","Male","Heterosexual / straight","210","205","29230","26500"
"In post","2021","Black","Yorkshire and The Humber","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","Male","Undeclared","10","5","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
