"Status","Year","Ethnicity","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Birmingham","Female","40","[c]","29310","21010"
"Leaver CS","2021","Asian","Birmingham","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Blackpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Blackpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bournemouth and Poole","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bournemouth and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bradford","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bradford","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Brent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bristol, City of","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bromley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Buckinghamshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Buckinghamshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Camden and City of London","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Camden and City of London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Coventry","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Coventry","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Croydon","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Croydon","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derby","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derby","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Derry City and Strabane","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dudley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dudley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dudley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Durham CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ealing","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ealing","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Enfield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Flintshire and Wrexham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Glasgow City","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester North East","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester North West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester South West","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hackney and Newham","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Harrow and Hillingdon","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Harrow and Hillingdon","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hertfordshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hertfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hounslow and Richmond upon Thames","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hounslow and Richmond upon Thames","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lambeth","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lambeth","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Leeds","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Leeds","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Leeds","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Leicester","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Leicester","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Leicestershire CC and Rutland","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lewisham and Southwark","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lewisham and Southwark","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Manchester","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Manchester","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Merton, Kingston upon Thames and Sutton","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Mid Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Mid Lancashire","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Mid Lancashire","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Na h-Eileanan Siar","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Na h-Eileanan Siar","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North Hampshire","Female","[c]","[c]","[c]","[c]"
