"Status","Year","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Counter Fraud","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","West Central Scotland","Outside London","530","480","30520","28130"
"In post","2021","Counter Fraud","West Midlands","Outside London","725","670","32100","31810"
"In post","2021","Counter Fraud","West Wales and The Valleys","Outside London","20","15","30240","26780"
"In post","2021","Counter Fraud","West Yorkshire","Outside London","825","770","32130","31810"
"In post","2021","Debt","Bedfordshire and Hertfordshire","Outside London","35","35","28230","26430"
"In post","2021","Debt","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Debt","Derbyshire and Nottinghamshire","Outside London","250","225","21470","20140"
"In post","2021","Debt","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Debt","East Anglia","Outside London","45","40","24450","21440"
"In post","2021","Debt","East Wales","Outside London","330","305","23100","20140"
"In post","2021","Debt","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Eastern Scotland","Outside London","615","585","21510","20140"
"In post","2021","Debt","Essex","Outside London","60","50","23200","21440"
"In post","2021","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","26750","27460"
"In post","2021","Debt","Greater Manchester","Outside London","15","15","31210","26850"
"In post","2021","Debt","Hampshire and Isle of Wight","Outside London","10","10","28920","27460"
"In post","2021","Debt","Inner London - East","London","255","225","27810","25630"
"In post","2021","Debt","Inner London - West","London","35","30","39420","32000"
"In post","2021","Debt","Kent","Outside London","10","10","26280","26850"
"In post","2021","Debt","Lancashire","Outside London","15","15","27780","26470"
"In post","2021","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","Debt","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Merseyside","Outside London","310","285","22960","21440"
"In post","2021","Debt","Northern Ireland","Outside London","15","10","26640","25560"
"In post","2021","Debt","Northumberland and Tyne and Wear","Outside London","575","530","21520","20140"
"In post","2021","Debt","Outer London - South","London","245","225","27110","24670"
"In post","2021","Debt","Outer London - West and North West","London","25","20","28570","25630"
"In post","2021","Debt","Shropshire and Staffordshire","Outside London","25","20","35470","32790"
"In post","2021","Debt","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Southern Scotland","Outside London","300","275","21760","20140"
"In post","2021","Debt","Surrey, East and West Sussex","Outside London","75","55","27770","28130"
"In post","2021","Debt","Tees Valley and Durham","Outside London","15","15","24670","21440"
"In post","2021","Debt","West Central Scotland","Outside London","520","445","22370","20140"
"In post","2021","Debt","West Midlands","Outside London","415","375","21810","20140"
"In post","2021","Debt","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Debt","West Yorkshire","Outside London","415","375","23550","20640"
"In post","2021","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","80","80","36050","34820"
"In post","2021","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","265","255","41720","39650"
"In post","2021","Digital, Data & Technology","Cheshire","Outside London","135","135","41990","41700"
"In post","2021","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","10","10","35730","35040"
"In post","2021","Digital, Data & Technology","Cumbria","Outside London","25","25","32500","29180"
"In post","2021","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","205","200","39510","36410"
"In post","2021","Digital, Data & Technology","Devon","Outside London","1375","1310","39410","38450"
"In post","2021","Digital, Data & Technology","Dorset and Somerset","Outside London","230","230","38130","35340"
"In post","2021","Digital, Data & Technology","East Anglia","Outside London","165","160","33990","31500"
"In post","2021","Digital, Data & Technology","East Wales","Outside London","1055","1030","39850","37240"
"In post","2021","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Outside London","15","15","28760","27940"
"In post","2021","Digital, Data & Technology","Eastern Scotland","Outside London","265","265","38870","35230"
"In post","2021","Digital, Data & Technology","Essex","Outside London","300","280","37520","34620"
"In post","2021","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","720","700","38900","36510"
"In post","2021","Digital, Data & Technology","Greater Manchester","Outside London","370","360","40120","38630"
"In post","2021","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","360","350","36470","33300"
"In post","2021","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","80","75","38280","33150"
"In post","2021","Digital, Data & Technology","Highlands and Islands","Outside London","15","15","33090","29850"
"In post","2021","Digital, Data & Technology","Inner London - East","London","1290","1270","51010","54700"
"In post","2021","Digital, Data & Technology","Inner London - West","London","1885","1850","48760","45470"
"In post","2021","Digital, Data & Technology","Kent","Outside London","10","10","39060","40680"
"In post","2021","Digital, Data & Technology","Lancashire","Outside London","60","60","33420","31810"
"In post","2021","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","80","75","33470","30990"
"In post","2021","Digital, Data & Technology","Lincolnshire","Outside London","25","25","27390","26670"
"In post","2021","Digital, Data & Technology","Merseyside","Outside London","295","280","37170","33300"
"In post","2021","Digital, Data & Technology","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","North Yorkshire","Outside London","155","150","38870","37720"
"In post","2021","Digital, Data & Technology","Northern Ireland","Outside London","20","20","32990","31810"
"In post","2021","Digital, Data & Technology","Northumberland and Tyne and Wear","Outside London","675","650","39010","37410"
"In post","2021","Digital, Data & Technology","Outer London - East and North East","London","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Outer London - South","London","65","65","44550","41760"
"In post","2021","Digital, Data & Technology","Outer London - West and North West","London","150","145","41650","41170"
"In post","2021","Digital, Data & Technology","Overseas","Overseas","20","20","34620","33300"
"In post","2021","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","400","385","40830","38630"
"In post","2021","Digital, Data & Technology","South Yorkshire","Outside London","230","225","43760","41990"
"In post","2021","Digital, Data & Technology","Southern Scotland","Outside London","260","250","39070","34230"
"In post","2021","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","275","265","37050","33370"
"In post","2021","Digital, Data & Technology","Tees Valley and Durham","Outside London","100","100","37020","36960"
"In post","2021","Digital, Data & Technology","Unknown","Unknown","25","25","57220","49700"
"In post","2021","Digital, Data & Technology","West Central Scotland","Outside London","130","130","36870","33040"
"In post","2021","Digital, Data & Technology","West Midlands","Outside London","500","485","40780","37000"
"In post","2021","Digital, Data & Technology","West Wales and The Valleys","Outside London","820","800","39640","37300"
"In post","2021","Digital, Data & Technology","West Yorkshire","Outside London","455","440","37530","31810"
"In post","2021","Finance","Bedfordshire and Hertfordshire","Outside London","105","100","43580","37640"
"In post","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","300","290","38650","35000"
"In post","2021","Finance","Cheshire","Outside London","30","30","40390","36740"
"In post","2021","Finance","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Cumbria","Outside London","10","10","43720","49430"
"In post","2021","Finance","Derbyshire and Nottinghamshire","Outside London","190","180","37680","32650"
"In post","2021","Finance","Devon","Outside London","90","85","42450","39650"
"In post","2021","Finance","Dorset and Somerset","Outside London","35","35","34710","29720"
"In post","2021","Finance","East Anglia","Outside London","150","140","35180","31240"
"In post","2021","Finance","East Wales","Outside London","180","165","34970","29710"
"In post","2021","Finance","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Eastern Scotland","Outside London","170","165","35540","33650"
"In post","2021","Finance","Essex","Outside London","225","200","30550","28130"
"In post","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1100","1050","39440","34720"
"In post","2021","Finance","Greater Manchester","Outside London","300","290","39840","36970"
"In post","2021","Finance","Hampshire and Isle of Wight","Outside London","395","375","37420","33300"
"In post","2021","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","45","40","38930","36520"
"In post","2021","Finance","Highlands and Islands","Outside London","25","25","34730","37530"
"In post","2021","Finance","Inner London - East","London","410","400","48310","43300"
"In post","2021","Finance","Inner London - West","London","1965","1920","49230","44510"
"In post","2021","Finance","Kent","Outside London","20","20","37800","36590"
"In post","2021","Finance","Lancashire","Outside London","100","95","36650","32180"
"In post","2021","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","39030","30090"
"In post","2021","Finance","Lincolnshire","Outside London","30","30","24180","21580"
"In post","2021","Finance","Merseyside","Outside London","230","220","34310","31810"
"In post","2021","Finance","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North Yorkshire","Outside London","145","140","39360","36790"
"In post","2021","Finance","Northern Ireland","Outside London","35","35","37590","35560"
"In post","2021","Finance","Northumberland and Tyne and Wear","Outside London","345","325","36310","31810"
"In post","2021","Finance","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Outer London - South","London","105","105","46360","37290"
"In post","2021","Finance","Outer London - West and North West","London","65","65","41790","39500"
"In post","2021","Finance","Overseas","Overseas","35","35","35040","33300"
"In post","2021","Finance","Shropshire and Staffordshire","Outside London","145","140","40560","38630"
"In post","2021","Finance","South Yorkshire","Outside London","95","90","41050","37100"
"In post","2021","Finance","Southern Scotland","Outside London","150","140","36150","33930"
"In post","2021","Finance","Surrey, East and West Sussex","Outside London","295","265","32090","28590"
"In post","2021","Finance","Tees Valley and Durham","Outside London","80","80","40060","36780"
"In post","2021","Finance","West Central Scotland","Outside London","595","490","24650","21440"
"In post","2021","Finance","West Midlands","Outside London","280","270","39120","36780"
"In post","2021","Finance","West Wales and The Valleys","Outside London","210","200","34540","31860"
"In post","2021","Finance","West Yorkshire","Outside London","685","610","30760","25560"
"In post","2021","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","155","150","28760","25190"
"In post","2021","Grants Management","Cheshire","Outside London","100","90","24740","24920"
"In post","2021","Grants Management","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2021","Grants Management","Cumbria","Outside London","650","575","24000","21050"
"In post","2021","Grants Management","Derbyshire and Nottinghamshire","Outside London","65","60","25370","25100"
"In post","2021","Grants Management","Devon","Outside London","180","165","26610","25190"
"In post","2021","Grants Management","Dorset and Somerset","Outside London","15","15","24810","21050"
"In post","2021","Grants Management","East Anglia","Outside London","45","45","26130","25190"
"In post","2021","Grants Management","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Essex","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","30","27590","25190"
"In post","2021","Grants Management","Hampshire and Isle of Wight","Outside London","10","5","[c]","[c]"
"In post","2021","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","135","125","25060","24920"
"In post","2021","Grants Management","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","North Yorkshire","Outside London","140","135","26860","24920"
"In post","2021","Grants Management","Northumberland and Tyne and Wear","Outside London","260","235","25390","21050"
"In post","2021","Grants Management","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","West Yorkshire","Outside London","50","45","25410","21050"
"In post","2021","Human Resources","Bedfordshire and Hertfordshire","Outside London","50","50","36520","31780"
"In post","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","130","125","39040","35300"
"In post","2021","Human Resources","Cheshire","Outside London","65","60","42030","40080"
"In post","2021","Human Resources","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Cumbria","Outside London","25","25","37470","30990"
"In post","2021","Human Resources","Derbyshire and Nottinghamshire","Outside London","435","415","37660","32100"
"In post","2021","Human Resources","Devon","Outside London","110","100","36610","32940"
"In post","2021","Human Resources","Dorset and Somerset","Outside London","55","50","34910","32810"
"In post","2021","Human Resources","East Anglia","Outside London","125","120","35430","31400"
"In post","2021","Human Resources","East Wales","Outside London","435","410","35940","31040"
"In post","2021","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","20","20","31120","30280"
"In post","2021","Human Resources","Eastern Scotland","Outside London","285","270","35200","33650"
"In post","2021","Human Resources","Essex","Outside London","30","25","31770","31260"
"In post","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","925","860","36110","32710"
"In post","2021","Human Resources","Greater Manchester","Outside London","670","640","34140","31810"
"In post","2021","Human Resources","Hampshire and Isle of Wight","Outside London","280","270","35130","31910"
"In post","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","110","100","36480","31180"
"In post","2021","Human Resources","Highlands and Islands","Outside London","30","30","25690","19160"
"In post","2021","Human Resources","Inner London - East","London","435","415","48100","41990"
"In post","2021","Human Resources","Inner London - West","London","2080","2025","46200","41220"
"In post","2021","Human Resources","Kent","Outside London","55","50","36550","33220"
"In post","2021","Human Resources","Lancashire","Outside London","225","205","27750","26670"
"In post","2021","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","30","30","35480","32180"
"In post","2021","Human Resources","Lincolnshire","Outside London","30","30","26770","22860"
"In post","2021","Human Resources","Merseyside","Outside London","325","305","33890","30190"
"In post","2021","Human Resources","North Eastern Scotland","Outside London","10","5","[c]","[c]"
"In post","2021","Human Resources","North Yorkshire","Outside London","85","80","39450","34610"
"In post","2021","Human Resources","Northern Ireland","Outside London","20","20","35110","32270"
"In post","2021","Human Resources","Northumberland and Tyne and Wear","Outside London","555","510","27990","25170"
"In post","2021","Human Resources","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Outer London - South","London","100","100","51970","52570"
"In post","2021","Human Resources","Outer London - West and North West","London","45","40","38940","34770"
"In post","2021","Human Resources","Overseas","Overseas","25","25","36740","33300"
"In post","2021","Human Resources","Shropshire and Staffordshire","Outside London","65","60","39170","37590"
"In post","2021","Human Resources","South Yorkshire","Outside London","100","95","38880","36870"
"In post","2021","Human Resources","Southern Scotland","Outside London","90","85","36980","33930"
"In post","2021","Human Resources","Surrey, East and West Sussex","Outside London","125","115","31390","28130"
"In post","2021","Human Resources","Tees Valley and Durham","Outside London","55","55","33810","30640"
"In post","2021","Human Resources","Unknown","Unknown","30","30","40040","37300"
"In post","2021","Human Resources","West Central Scotland","Outside London","645","595","25940","21580"
"In post","2021","Human Resources","West Midlands","Outside London","175","170","39560","36870"
"In post","2021","Human Resources","West Wales and The Valleys","Outside London","220","205","33480","31810"
"In post","2021","Human Resources","West Yorkshire","Outside London","265","255","39420","37300"
"In post","2021","Internal Audit","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","25","25","40000","39960"
"In post","2021","Internal Audit","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Derbyshire and Nottinghamshire","Outside London","25","20","41610","41820"
"In post","2021","Internal Audit","Devon","Outside London","15","15","46270","44470"
"In post","2021","Internal Audit","Dorset and Somerset","Outside London","10","5","[c]","[c]"
