"Status","Year","Age","Function_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Property","Yorkshire and The Humber","AA/AO","30","25","20740","21100"
"In post","2021","30-39","Property","Yorkshire and The Humber","EO","35","35","25730","25860"
"In post","2021","30-39","Property","Yorkshire and The Humber","G6/G7","25","25","53580","51560"
"In post","2021","30-39","Property","Yorkshire and The Humber","SEO/HEO","60","60","34620","32110"
"In post","2021","30-39","Security","East Midlands (England)","AA/AO","25","25","29200","28890"
"In post","2021","30-39","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Security","East of England","AA/AO","75","75","27000","23630"
"In post","2021","30-39","Security","East of England","EO","20","20","35550","36260"
"In post","2021","30-39","Security","East of England","SEO/HEO","15","15","40730","37640"
"In post","2021","30-39","Security","London","AA/AO","50","50","28470","25460"
"In post","2021","30-39","Security","London","EO","30","30","31740","30690"
"In post","2021","30-39","Security","London","G6/G7","50","50","60120","58470"
"In post","2021","30-39","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","London","SEO/HEO","95","90","40630","39770"
"In post","2021","30-39","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","North East (England)","SEO/HEO","10","10","33810","36480"
"In post","2021","30-39","Security","North West (England)","AA/AO","20","20","26490","23540"
"In post","2021","30-39","Security","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","30-39","Security","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","North West (England)","SEO/HEO","20","20","35250","34840"
"In post","2021","30-39","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Northern Ireland","AA/AO","35","35","20240","20310"
"In post","2021","30-39","Security","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Security","Overseas","SEO/HEO","25","25","34870","34570"
"In post","2021","30-39","Security","Scotland","AA/AO","230","230","29480","28890"
"In post","2021","30-39","Security","Scotland","EO","10","10","[c]","[c]"
"In post","2021","30-39","Security","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Security","South East (England)","AA/AO","275","275","31000","28750"
"In post","2021","30-39","Security","South East (England)","EO","55","55","38600","43770"
"In post","2021","30-39","Security","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Security","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","South East (England)","SEO/HEO","45","45","37550","36030"
"In post","2021","30-39","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","South West (England)","AA/AO","110","110","26570","23540"
"In post","2021","30-39","Security","South West (England)","EO","25","25","27150","25480"
"In post","2021","30-39","Security","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","South West (England)","SEO/HEO","20","20","36890","34890"
"In post","2021","30-39","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Security","Wales","AA/AO","35","35","23210","25390"
"In post","2021","30-39","Security","Wales","EO","10","10","27220","26470"
"In post","2021","30-39","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Wales","SEO/HEO","15","15","33150","31180"
"In post","2021","30-39","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","West Midlands (England)","AA/AO","25","25","27130","24610"
"In post","2021","30-39","Security","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","30-39","Security","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","30-39","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Yorkshire and The Humber","AA/AO","85","80","29170","26750"
"In post","2021","30-39","Security","Yorkshire and The Humber","EO","45","45","33620","32870"
"In post","2021","30-39","Security","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Security","Yorkshire and The Humber","SEO/HEO","45","40","37090","36960"
"In post","2021","30-39","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","East Midlands (England)","AA/AO","335","290","20980","21010"
"In post","2021","30-39","Unknown","East Midlands (England)","EO","505","470","27440","27570"
"In post","2021","30-39","Unknown","East Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","East Midlands (England)","SEO/HEO","100","95","35040","31990"
"In post","2021","30-39","Unknown","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","East of England","AA/AO","350","300","21800","21430"
"In post","2021","30-39","Unknown","East of England","EO","710","660","27690","27570"
"In post","2021","30-39","Unknown","East of England","G6/G7","50","45","59210","58050"
"In post","2021","30-39","Unknown","East of England","SEO/HEO","265","255","35530","33300"
"In post","2021","30-39","Unknown","London","AA/AO","480","430","24930","25630"
"In post","2021","30-39","Unknown","London","EO","2100","2000","30150","31060"
"In post","2021","30-39","Unknown","London","G6/G7","1265","1235","60760","57680"
"In post","2021","30-39","Unknown","London","SCS level","105","100","80670","76480"
"In post","2021","30-39","Unknown","London","SEO/HEO","1710","1675","39290","39960"
"In post","2021","30-39","Unknown","London","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","North East (England)","AA/AO","860","755","21010","21010"
"In post","2021","30-39","Unknown","North East (England)","EO","770","720","27230","27570"
"In post","2021","30-39","Unknown","North East (England)","G6/G7","100","100","55810","52340"
"In post","2021","30-39","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","North East (England)","SEO/HEO","265","255","33880","31990"
"In post","2021","30-39","Unknown","North West (England)","AA/AO","1540","1385","21020","21010"
"In post","2021","30-39","Unknown","North West (England)","EO","2400","2255","26630","27570"
"In post","2021","30-39","Unknown","North West (England)","G6/G7","145","145","54870","52280"
"In post","2021","30-39","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","North West (England)","SEO/HEO","755","730","33560","31990"
"In post","2021","30-39","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Northern Ireland","AA/AO","85","70","21210","21430"
"In post","2021","30-39","Unknown","Northern Ireland","EO","70","65","25820","24890"
"In post","2021","30-39","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Northern Ireland","SEO/HEO","10","10","33680","30830"
"In post","2021","30-39","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Overseas","EO","30","30","27430","26670"
"In post","2021","30-39","Unknown","Overseas","G6/G7","35","35","59440","55660"
"In post","2021","30-39","Unknown","Overseas","SEO/HEO","85","85","41110","40120"
"In post","2021","30-39","Unknown","Overseas","Unknown","75","75","[c]","[c]"
"In post","2021","30-39","Unknown","Scotland","AA/AO","1110","985","21530","21010"
"In post","2021","30-39","Unknown","Scotland","EO","1375","1305","27510","27570"
"In post","2021","30-39","Unknown","Scotland","G6/G7","650","630","58440","56480"
"In post","2021","30-39","Unknown","Scotland","SCS level","15","15","84380","83230"
"In post","2021","30-39","Unknown","Scotland","SEO/HEO","1545","1490","37370","36840"
"In post","2021","30-39","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","South East (England)","AA/AO","525","475","21620","21010"
"In post","2021","30-39","Unknown","South East (England)","EO","1310","1220","27330","27570"
"In post","2021","30-39","Unknown","South East (England)","G6/G7","50","45","60640","54540"
"In post","2021","30-39","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","South East (England)","SEO/HEO","365","350","35240","33300"
"In post","2021","30-39","Unknown","South East (England)","Unknown","25","25","45340","40700"
"In post","2021","30-39","Unknown","South West (England)","AA/AO","535","455","20890","21010"
"In post","2021","30-39","Unknown","South West (England)","EO","780","720","27330","27570"
"In post","2021","30-39","Unknown","South West (England)","G6/G7","60","50","60530","55080"
"In post","2021","30-39","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","South West (England)","SEO/HEO","310","295","36000","33300"
"In post","2021","30-39","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","AA/AO","20","20","21490","21010"
"In post","2021","30-39","Unknown","Unknown","EO","120","115","27610","27570"
"In post","2021","30-39","Unknown","Unknown","G6/G7","15","15","56200","53830"
"In post","2021","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","SEO/HEO","35","35","34750","31990"
"In post","2021","30-39","Unknown","Unknown","Unknown","415","415","37290","34160"
"In post","2021","30-39","Unknown","Wales","AA/AO","620","555","21700","21010"
"In post","2021","30-39","Unknown","Wales","EO","1065","1005","27640","27570"
"In post","2021","30-39","Unknown","Wales","G6/G7","180","175","58630","60830"
"In post","2021","30-39","Unknown","Wales","SCS level","15","15","77000","76970"
"In post","2021","30-39","Unknown","Wales","SEO/HEO","710","675","38620","37410"
"In post","2021","30-39","Unknown","West Midlands (England)","AA/AO","460","395","20910","21010"
"In post","2021","30-39","Unknown","West Midlands (England)","EO","1015","940","27200","27570"
"In post","2021","30-39","Unknown","West Midlands (England)","G6/G7","15","15","55380","52340"
"In post","2021","30-39","Unknown","West Midlands (England)","SEO/HEO","215","210","33680","31990"
"In post","2021","30-39","Unknown","Yorkshire and The Humber","AA/AO","740","640","21150","21010"
"In post","2021","30-39","Unknown","Yorkshire and The Humber","EO","1225","1125","26770","27570"
"In post","2021","30-39","Unknown","Yorkshire and The Humber","G6/G7","180","175","55330","52150"
"In post","2021","30-39","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Unknown","Yorkshire and The Humber","SEO/HEO","560","530","33820","31990"
"In post","2021","30-39","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","East Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","40-49","Analysis","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","East of England","EO","15","10","25090","24920"
"In post","2021","40-49","Analysis","East of England","G6/G7","25","25","52420","48080"
"In post","2021","40-49","Analysis","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","East of England","SEO/HEO","55","50","33720","35900"
"In post","2021","40-49","Analysis","London","EO","25","25","29460","29530"
"In post","2021","40-49","Analysis","London","G6/G7","355","330","65590","61860"
"In post","2021","40-49","Analysis","London","SCS level","50","50","86720","79620"
"In post","2021","40-49","Analysis","London","SEO/HEO","160","155","41480","41730"
"In post","2021","40-49","Analysis","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","North East (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","40-49","Analysis","North East (England)","SEO/HEO","10","5","[c]","[c]"
"In post","2021","40-49","Analysis","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","North West (England)","G6/G7","25","25","54010","52580"
"In post","2021","40-49","Analysis","North West (England)","SEO/HEO","40","35","35960","37840"
"In post","2021","40-49","Analysis","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2021","40-49","Analysis","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","South East (England)","EO","15","15","24520","23520"
"In post","2021","40-49","Analysis","South East (England)","G6/G7","95","90","51430","49120"
"In post","2021","40-49","Analysis","South East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","South East (England)","SEO/HEO","70","65","35390","37020"
"In post","2021","40-49","Analysis","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","South West (England)","EO","20","15","25920","25330"
"In post","2021","40-49","Analysis","South West (England)","G6/G7","35","35","54660","51750"
"In post","2021","40-49","Analysis","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","South West (England)","SEO/HEO","65","60","35500","36580"
"In post","2021","40-49","Analysis","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Wales","EO","25","25","24640","24380"
"In post","2021","40-49","Analysis","Wales","G6/G7","60","55","53350","50090"
"In post","2021","40-49","Analysis","Wales","SCS level","10","10","81380","72420"
"In post","2021","40-49","Analysis","Wales","SEO/HEO","95","90","34680","36030"
"In post","2021","40-49","Analysis","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","West Midlands (England)","G6/G7","10","10","60120","54260"
"In post","2021","40-49","Analysis","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2021","40-49","Analysis","Yorkshire and The Humber","G6/G7","50","45","54740","51550"
"In post","2021","40-49","Analysis","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Analysis","Yorkshire and The Humber","SEO/HEO","30","30","36500","36820"
"In post","2021","40-49","Commercial","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","East Midlands (England)","G6/G7","15","15","64000","62060"
"In post","2021","40-49","Commercial","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","East Midlands (England)","SEO/HEO","15","15","37060","37970"
"In post","2021","40-49","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","East of England","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","East of England","EO","10","10","[c]","[c]"
"In post","2021","40-49","Commercial","East of England","G6/G7","20","20","56120","52900"
"In post","2021","40-49","Commercial","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","East of England","SEO/HEO","65","60","37780","37260"
"In post","2021","40-49","Commercial","London","AA/AO","15","15","24910","25130"
"In post","2021","40-49","Commercial","London","EO","30","25","29570","30110"
"In post","2021","40-49","Commercial","London","G6/G7","210","210","66390","63510"
"In post","2021","40-49","Commercial","London","SCS level","125","125","100550","93000"
"In post","2021","40-49","Commercial","London","SEO/HEO","125","125","42030","41300"
"In post","2021","40-49","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","North East (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","North East (England)","G6/G7","10","10","61230","54400"
"In post","2021","40-49","Commercial","North East (England)","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","North East (England)","SEO/HEO","10","10","39560","39720"
"In post","2021","40-49","Commercial","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","North West (England)","EO","15","15","26840","26570"
"In post","2021","40-49","Commercial","North West (England)","G6/G7","80","80","59720","56520"
"In post","2021","40-49","Commercial","North West (England)","SCS level","20","20","89690","74000"
"In post","2021","40-49","Commercial","North West (England)","SEO/HEO","85","80","36360","35760"
"In post","2021","40-49","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","Scotland","AA/AO","15","15","23670","24450"
"In post","2021","40-49","Commercial","Scotland","EO","10","10","27970","26670"
"In post","2021","40-49","Commercial","Scotland","G6/G7","20","20","63760","58110"
"In post","2021","40-49","Commercial","Scotland","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","Scotland","SEO/HEO","35","35","38880","39630"
"In post","2021","40-49","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","South East (England)","AA/AO","20","20","22640","22440"
"In post","2021","40-49","Commercial","South East (England)","EO","25","25","27060","26670"
"In post","2021","40-49","Commercial","South East (England)","G6/G7","30","30","66470","63750"
"In post","2021","40-49","Commercial","South East (England)","SCS level","10","10","81720","71000"
"In post","2021","40-49","Commercial","South East (England)","SEO/HEO","80","80","38270","36800"
"In post","2021","40-49","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","South West (England)","EO","25","25","26240","26670"
"In post","2021","40-49","Commercial","South West (England)","G6/G7","105","105","58280","54540"
"In post","2021","40-49","Commercial","South West (England)","SCS level","20","20","94150","78070"
"In post","2021","40-49","Commercial","South West (England)","SEO/HEO","130","125","37910","38200"
"In post","2021","40-49","Commercial","South West (England)","Unknown","40","40","47680","42630"
"In post","2021","40-49","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Wales","AA/AO","15","15","21300","21590"
"In post","2021","40-49","Commercial","Wales","EO","20","20","26330","26780"
"In post","2021","40-49","Commercial","Wales","G6/G7","20","20","57180","53610"
"In post","2021","40-49","Commercial","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Wales","SEO/HEO","55","55","35840","33300"
"In post","2021","40-49","Commercial","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","40-49","Commercial","West Midlands (England)","EO","15","10","25950","26350"
"In post","2021","40-49","Commercial","West Midlands (England)","G6/G7","15","15","59240","53500"
"In post","2021","40-49","Commercial","West Midlands (England)","SCS level","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","West Midlands (England)","SEO/HEO","50","50","39100","38280"
"In post","2021","40-49","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","Yorkshire and The Humber","G6/G7","55","50","58990","54230"
"In post","2021","40-49","Commercial","Yorkshire and The Humber","SCS level","15","15","76780","72000"
"In post","2021","40-49","Commercial","Yorkshire and The Humber","SEO/HEO","60","55","36580","36820"
"In post","2021","40-49","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","East Midlands (England)","EO","35","30","25700","25560"
"In post","2021","40-49","Communications","East Midlands (England)","G6/G7","10","10","52590","52580"
"In post","2021","40-49","Communications","East Midlands (England)","SEO/HEO","55","50","34420","31810"
"In post","2021","40-49","Communications","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","East of England","EO","5","5","[c]","[c]"
"In post","2021","40-49","Communications","East of England","G6/G7","5","5","[c]","[c]"
"In post","2021","40-49","Communications","East of England","SEO/HEO","10","10","36280","34600"
"In post","2021","40-49","Communications","London","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Communications","London","EO","55","50","26310","27350"
"In post","2021","40-49","Communications","London","G6/G7","220","210","61120","59570"
"In post","2021","40-49","Communications","London","SCS level","60","60","87210","82340"
"In post","2021","40-49","Communications","London","SEO/HEO","175","170","40410","40620"
"In post","2021","40-49","Communications","North East (England)","AA/AO","60","55","20860","20660"
"In post","2021","40-49","Communications","North East (England)","EO","150","140","25720","25560"
"In post","2021","40-49","Communications","North East (England)","G6/G7","15","15","50300","52580"
"In post","2021","40-49","Communications","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","North East (England)","SEO/HEO","125","120","34250","31810"
"In post","2021","40-49","Communications","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","North West (England)","EO","65","65","25740","25560"
"In post","2021","40-49","Communications","North West (England)","G6/G7","25","25","53950","52580"
"In post","2021","40-49","Communications","North West (England)","SEO/HEO","80","75","33900","31810"
"In post","2021","40-49","Communications","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Scotland","EO","10","10","27340","26400"
"In post","2021","40-49","Communications","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2021","40-49","Communications","Scotland","SEO/HEO","30","30","36730","35230"
"In post","2021","40-49","Communications","South East (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","40-49","Communications","South East (England)","EO","25","20","26200","26670"
"In post","2021","40-49","Communications","South East (England)","G6/G7","10","10","53760","52750"
"In post","2021","40-49","Communications","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","South East (England)","SEO/HEO","45","40","36190","35300"
"In post","2021","40-49","Communications","South West (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Communications","South West (England)","EO","10","10","26560","26670"
"In post","2021","40-49","Communications","South West (England)","G6/G7","25","25","55520","54080"
"In post","2021","40-49","Communications","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","South West (England)","SEO/HEO","50","45","36320","36960"
"In post","2021","40-49","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Wales","AA/AO","10","10","21340","21520"
"In post","2021","40-49","Communications","Wales","EO","95","90","25670","25560"
"In post","2021","40-49","Communications","Wales","G6/G7","20","20","55540","54310"
"In post","2021","40-49","Communications","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Wales","SEO/HEO","70","65","33970","31810"
"In post","2021","40-49","Communications","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","West Midlands (England)","EO","30","25","25750","25560"
"In post","2021","40-49","Communications","West Midlands (England)","G6/G7","15","15","55580","52690"
"In post","2021","40-49","Communications","West Midlands (England)","SEO/HEO","40","40","36680","36510"
"In post","2021","40-49","Communications","Yorkshire and The Humber","EO","45","40","25670","25560"
"In post","2021","40-49","Communications","Yorkshire and The Humber","G6/G7","15","15","57030","52580"
"In post","2021","40-49","Communications","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","Yorkshire and The Humber","SEO/HEO","65","65","34410","31810"
"In post","2021","40-49","Counter Fraud","East Midlands (England)","AA/AO","10","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","East Midlands (England)","EO","45","40","25950","25560"
"In post","2021","40-49","Counter Fraud","East Midlands (England)","G6/G7","15","15","56190","52580"
"In post","2021","40-49","Counter Fraud","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","East Midlands (England)","SEO/HEO","85","80","33780","31810"
"In post","2021","40-49","Counter Fraud","East of England","AA/AO","30","25","20720","20140"
"In post","2021","40-49","Counter Fraud","East of England","EO","40","40","26470","25560"
"In post","2021","40-49","Counter Fraud","East of England","G6/G7","10","10","[c]","[c]"
"In post","2021","40-49","Counter Fraud","East of England","SEO/HEO","45","40","32910","31810"
"In post","2021","40-49","Counter Fraud","London","AA/AO","20","20","25180","25630"
"In post","2021","40-49","Counter Fraud","London","EO","135","130","30210","29570"
"In post","2021","40-49","Counter Fraud","London","G6/G7","85","80","61660","59160"
"In post","2021","40-49","Counter Fraud","London","SCS level","10","10","[c]","[c]"
"In post","2021","40-49","Counter Fraud","London","SEO/HEO","230","230","38110","36160"
"In post","2021","40-49","Counter Fraud","North East (England)","AA/AO","10","10","20720","20460"
"In post","2021","40-49","Counter Fraud","North East (England)","EO","55","50","25830","25560"
"In post","2021","40-49","Counter Fraud","North East (England)","G6/G7","15","15","55830","52580"
"In post","2021","40-49","Counter Fraud","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","North East (England)","SEO/HEO","70","65","34010","31810"
"In post","2021","40-49","Counter Fraud","North West (England)","AA/AO","25","25","20780","20650"
"In post","2021","40-49","Counter Fraud","North West (England)","EO","105","95","25720","25560"
"In post","2021","40-49","Counter Fraud","North West (England)","G6/G7","60","55","54680","52580"
"In post","2021","40-49","Counter Fraud","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","North West (England)","SEO/HEO","220","215","34780","31870"
"In post","2021","40-49","Counter Fraud","Northern Ireland","AA/AO","10","10","21110","21440"
"In post","2021","40-49","Counter Fraud","Northern Ireland","EO","55","55","25770","25560"
"In post","2021","40-49","Counter Fraud","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Northern Ireland","SEO/HEO","50","50","32940","31810"
"In post","2021","40-49","Counter Fraud","Scotland","AA/AO","20","20","20790","20770"
"In post","2021","40-49","Counter Fraud","Scotland","EO","70","65","26090","25560"
"In post","2021","40-49","Counter Fraud","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2021","40-49","Counter Fraud","Scotland","SEO/HEO","75","75","33350","31810"
"In post","2021","40-49","Counter Fraud","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","South East (England)","EO","40","35","26730","25560"
"In post","2021","40-49","Counter Fraud","South East (England)","G6/G7","5","5","[c]","[c]"
