"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Scotland Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","AA","75","[c]","20660","20070"
"Leaver CS","2021","Unknown","Scottish Government","AO","120","[c]","23420","22820"
"Leaver CS","2021","Unknown","Scottish Government","EO","145","[c]","30350","30930"
"Leaver CS","2021","Unknown","Scottish Government","G6","30","[c]","70240","69210"
"Leaver CS","2021","Unknown","Scottish Government","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","HEO","65","[c]","35020","35110"
"Leaver CS","2021","Unknown","Scottish Government","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government","SEO","60","[c]","44000","45110"
"Leaver CS","2021","Unknown","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","AO","80","[c]","19420","19130"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","HEO","60","[c]","33240","32320"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Cabinet Office","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Education","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for International Trade","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Transport","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","EO","75","[c]","28150","27570"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department for Work and Pensions","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","ESTYN","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Foreign, Commonwealth and Development Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","AO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","HEO","35","[c]","31440","32360"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","G7","35","[c]","53870","51940"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Attorney General's Departments","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","EO","80","[c]","27200","27500"
"Leaver Dept.","2021","Declared non-disabled","Cabinet Office","G6","45","[c]","66110","65960"
