"Status","Year","Disability","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","HM Prison and Probation Service","Greater Manchester South West","45","45","32500","31420"
"In post","2021","Declared disabled","HM Prison and Probation Service","Gwent Valleys","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Gwynedd","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Hackney and Newham","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Haringey and Islington","80","80","34650","35130"
"In post","2021","Declared disabled","HM Prison and Probation Service","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Hartlepool and Stockton-on-Tees","80","75","30010","31540"
"In post","2021","Declared disabled","HM Prison and Probation Service","Heart of Essex","40","40","29590","29080"
"In post","2021","Declared disabled","HM Prison and Probation Service","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Hertfordshire","50","45","30800","28720"
"In post","2021","Declared disabled","HM Prison and Probation Service","Hounslow and Richmond upon Thames","75","70","34200","33590"
"In post","2021","Declared disabled","HM Prison and Probation Service","Isle of Wight","70","70","28510","25830"
"In post","2021","Declared disabled","HM Prison and Probation Service","Kensington & Chelsea and Hammersmith & Fulham","35","35","32550","33260"
"In post","2021","Declared disabled","HM Prison and Probation Service","Kent Thames Gateway","120","110","30020","30400"
"In post","2021","Declared disabled","HM Prison and Probation Service","Kingston upon Hull, City of","55","50","28730","28200"
"In post","2021","Declared disabled","HM Prison and Probation Service","Lambeth","35","35","33280","31530"
"In post","2021","Declared disabled","HM Prison and Probation Service","Lancaster and Wyre","25","20","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Leeds","165","150","29580","27380"
"In post","2021","Declared disabled","HM Prison and Probation Service","Leicester","40","35","30090","29200"
"In post","2021","Declared disabled","HM Prison and Probation Service","Leicestershire CC and Rutland","100","95","30730","27380"
"In post","2021","Declared disabled","HM Prison and Probation Service","Lewisham and Southwark","55","55","35570","34100"
"In post","2021","Declared disabled","HM Prison and Probation Service","Lincolnshire","105","95","31000","30210"
"In post","2021","Declared disabled","HM Prison and Probation Service","Liverpool","90","85","28860","28200"
"In post","2021","Declared disabled","HM Prison and Probation Service","Luton","25","20","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Manchester","85","80","30960","30960"
"In post","2021","Declared disabled","HM Prison and Probation Service","Medway","75","70","33220","31180"
"In post","2021","Declared disabled","HM Prison and Probation Service","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Mid Kent","50","45","30540","29740"
"In post","2021","Declared disabled","HM Prison and Probation Service","Mid Lancashire","95","85","29620","28860"
"In post","2021","Declared disabled","HM Prison and Probation Service","Milton Keynes","50","45","30070","31810"
"In post","2021","Declared disabled","HM Prison and Probation Service","Monmouthshire and Newport","25","20","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","North and West Norfolk","45","40","29170","31180"
"In post","2021","Declared disabled","HM Prison and Probation Service","North Hampshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","North Northamptonshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","North Nottinghamshire","60","55","29660","26320"
"In post","2021","Declared disabled","HM Prison and Probation Service","North Yorkshire CC","20","15","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Northumberland","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Norwich and East Norfolk","50","45","29390","30210"
"In post","2021","Declared disabled","HM Prison and Probation Service","Nottingham","115","105","28410","27680"
"In post","2021","Declared disabled","HM Prison and Probation Service","Oxfordshire","90","85","31650","30400"
"In post","2021","Declared disabled","HM Prison and Probation Service","Peterborough","25","25","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Plymouth","30","25","30360","30210"
"In post","2021","Declared disabled","HM Prison and Probation Service","Portsmouth","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Redbridge and Waltham Forest","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Sandwell","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Sefton","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Sheffield","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Shropshire CC","30","30","30980","31540"
"In post","2021","Declared disabled","HM Prison and Probation Service","Somerset","10","5","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","South and West Derbyshire","55","50","31980","31650"
"In post","2021","Declared disabled","HM Prison and Probation Service","South Hampshire","10","5","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","South Nottinghamshire","45","40","30620","31410"
"In post","2021","Declared disabled","HM Prison and Probation Service","South Teesside","25","20","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","South West Wales","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Southampton","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Staffordshire CC","235","220","30020","28220"
"In post","2021","Declared disabled","HM Prison and Probation Service","Stoke-on-Trent","20","20","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Suffolk","95","90","31450","31420"
"In post","2021","Declared disabled","HM Prison and Probation Service","Sunderland","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Swansea","65","60","28460","27680"
"In post","2021","Declared disabled","HM Prison and Probation Service","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Torbay","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Tower Hamlets","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Tyneside","60","55","29350","28200"
"In post","2021","Declared disabled","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Wakefield","95","90","32050","30120"
"In post","2021","Declared disabled","HM Prison and Probation Service","Walsall","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Wandsworth","70","65","33980","34720"
"In post","2021","Declared disabled","HM Prison and Probation Service","Warrington","55","50","28960","28530"
"In post","2021","Declared disabled","HM Prison and Probation Service","Warwickshire","30","30","30390","28200"
"In post","2021","Declared disabled","HM Prison and Probation Service","West Cumbria","30","25","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","West Essex","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","West Northamptonshire","45","40","28690","24800"
"In post","2021","Declared disabled","HM Prison and Probation Service","West Surrey","55","50","28710","28200"
"In post","2021","Declared disabled","HM Prison and Probation Service","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","West Sussex (South West)","25","25","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Westminster","80","80","44990","42200"
"In post","2021","Declared disabled","HM Prison and Probation Service","Wiltshire","45","40","27850","28200"
"In post","2021","Declared disabled","HM Prison and Probation Service","Wirral","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Wolverhampton","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Prison and Probation Service","Worcestershire","120","115","28810","28200"
"In post","2021","Declared disabled","HM Prison and Probation Service","York","20","15","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Angus and Dundee City","35","30","22460","21420"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Belfast","180","165","28300","25560"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Berkshire","40","35","34650","32520"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Birmingham","235","220","32000","31810"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Bradford","165","140","27060","25560"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Bristol, City of","125","115","35390","31810"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Camden and City of London","105","100","38430","36160"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","365","325","28530","25560"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","City of Edinburgh","160","150","29370","25560"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Croydon","195","180","38750","36160"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Durham CC","50","40","22330","21400"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Ealing","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","East Kent","20","20","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Glasgow City","125","110","29380","25560"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","285","260","30910","28130"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Hackney and Newham","155","140","38690","36160"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Leeds","185","170","31820","28130"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Leicester","30","25","25150","21440"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Liverpool","270","245","31050","28130"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Manchester","170","160","34290","31810"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Mid Lancashire","235","205","26140","21440"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","North Lanarkshire","145","115","24620","21440"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Nottingham","290","275","32550","31810"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Peterborough","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Portsmouth","100","90","26940","21440"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Sefton","215","185","27760","21440"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Sheffield","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Solihull","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","South Lanarkshire","160","130","24930","21440"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","110","95","32370","31810"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Suffolk","60","55","31230","28130"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Sunderland","220","175","23860","21440"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Swansea","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","85","75","38960","35000"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Tower Hamlets","110","100","49380","43590"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Tyneside","615","545","27830","25560"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","65","60","30660","28130"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Westminster","125","120","51020","45850"
"In post","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury (excl. agencies)","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury (excl. agencies)","Westminster","180","180","46530","43030"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Barnet","15","15","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Bedford","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Belfast","35","30","25590","21430"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Berkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Birmingham","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Bournemouth and Poole","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Camden and City of London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Cardiff and Vale of Glamorgan","30","30","28010","25390"
"In post","2021","Declared disabled","Home Office (incl. agencies)","City of Edinburgh","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Croydon","535","495","36310","30980"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Durham CC","105","90","23220","21430"
"In post","2021","Declared disabled","Home Office (incl. agencies)","East Kent","160","145","27800","27370"
"In post","2021","Declared disabled","Home Office (incl. agencies)","East Sussex CC","5","5","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Essex Haven Gateway","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Glasgow City","75","65","25570","24890"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Greater Manchester South West","65","65","32160","26560"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Hackney and Newham","20","15","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Harrow and Hillingdon","210","180","31270","29290"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Hounslow and Richmond upon Thames","45","45","31000","29080"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Lambeth","5","5","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Leeds","80","75","28590","25310"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Leicestershire CC and Rutland","10","5","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Lewisham and Southwark","25","25","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Lisburn and Castlereagh","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Liverpool","385","345","26600","24890"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Luton","15","15","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Manchester","70","65","28240","25310"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Monmouthshire and Newport","20","15","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Overseas","20","20","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Peterborough","60","55","22460","21430"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Portsmouth","30","30","28160","26300"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Sefton","125","110","23330","21430"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Sheffield","240","220","28720","24890"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Solihull","70","65","27780","26070"
"In post","2021","Declared disabled","Home Office (incl. agencies)","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","South Teesside","5","5","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Suffolk","15","15","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Thurrock","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Tyneside","15","15","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office (incl. agencies)","West Essex","35","30","27680","27250"
"In post","2021","Declared disabled","Home Office (incl. agencies)","West Sussex (North East)","50","45","28900","28290"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Westminster","320","305","46830","42170"
"In post","2021","Declared disabled","Home Office (incl. agencies)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Birmingham","50","45","30010","26350"
"In post","2021","Declared disabled","Insolvency Service","Blackpool","5","5","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Croydon","5","5","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Devon CC","5","5","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Hackney and Newham","25","20","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Leeds","5","5","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Manchester","20","15","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Medway","5","5","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Nottingham","5","5","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Plymouth","5","5","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Southend-on-Sea","5","5","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Tyneside","5","5","[c]","[c]"
"In post","2021","Declared disabled","Insolvency Service","Wirral","5","5","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Coventry","10","10","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Westminster","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal Aid Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal Aid Agency","Birmingham","10","10","[c]","[c]"
