"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Office of the Public Guardian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Public Guardian","Outside London","Heterosexual / straight","1060","980","22150","19930"
"In post","2021","Office of the Public Guardian","Outside London","LGBO","55","50","22250","20810"
"In post","2021","Office of the Public Guardian","Outside London","Undeclared","125","120","22420","19930"
"In post","2021","Office of the Public Guardian","Outside London","Unknown","170","155","20830","19930"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","Heterosexual / straight","40","35","37910","35110"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Office of the Scottish Charity Regulator","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Planning Inspectorate","Outside London","Heterosexual / straight","590","545","45500","47660"
"In post","2021","Planning Inspectorate","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Planning Inspectorate","Outside London","Undeclared","60","50","45590","47660"
"In post","2021","Planning Inspectorate","Outside London","Unknown","185","165","35830","27530"
"In post","2021","Public Health England","London","Heterosexual / straight","1965","1810","45190","40070"
"In post","2021","Public Health England","London","LGBO","150","145","44800","40070"
"In post","2021","Public Health England","London","Undeclared","330","295","47460","40070"
"In post","2021","Public Health England","London","Unknown","530","490","55170","50570"
"In post","2021","Public Health England","Outside London","Heterosexual / straight","2680","2440","39870","34120"
"In post","2021","Public Health England","Outside London","LGBO","135","125","35190","28590"
"In post","2021","Public Health England","Outside London","Undeclared","435","380","43170","37450"
"In post","2021","Public Health England","Outside London","Unknown","685","630","47480","40560"
"In post","2021","Queen Elizabeth II Centre","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Queen Elizabeth II Centre","London","Unknown","40","40","41060","34720"
"In post","2021","Registers of Scotland","Outside London","Heterosexual / straight","630","610","33590","30080"
"In post","2021","Registers of Scotland","Outside London","LGBO","40","40","33720","30080"
"In post","2021","Registers of Scotland","Outside London","Undeclared","60","55","33900","30840"
"In post","2021","Registers of Scotland","Outside London","Unknown","435","410","31640","30080"
"In post","2021","Revenue Scotland","Outside London","Heterosexual / straight","35","30","41370","38540"
"In post","2021","Revenue Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Revenue Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Revenue Scotland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Royal Fleet Auxiliary","Unknown","Unknown","1835","1835","37620","34460"
"In post","2021","Rural Payments Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Rural Payments Agency","Outside London","Heterosexual / straight","960","865","28070","25600"
"In post","2021","Rural Payments Agency","Outside London","LGBO","60","55","27010","24920"
"In post","2021","Rural Payments Agency","Outside London","Undeclared","75","65","27050","25880"
"In post","2021","Rural Payments Agency","Outside London","Unknown","1080","1005","25200","21050"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","London","Unknown","30","25","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Heterosexual / straight","40","40","50660","48930"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Outside London","Unknown","35","35","43630","41250"
"In post","2021","Scottish Courts and Tribunals Service","Outside London","Heterosexual / straight","105","100","33470","29350"
"In post","2021","Scottish Courts and Tribunals Service","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Scottish Courts and Tribunals Service","Outside London","Undeclared","1685","1525","27590","22820"
"In post","2021","Scottish Fiscal Commission","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Fiscal Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Outside London","Heterosexual / straight","60","55","38950","35680"
"In post","2021","Scottish Forestry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Forestry","Outside London","Unknown","125","115","33910","34140"
"In post","2021","Scottish Government (excl. agencies)","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","London","Unknown","5","5","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Outside London","Heterosexual / straight","5085","4875","43680","39660"
"In post","2021","Scottish Government (excl. agencies)","Outside London","LGBO","395","385","41310","35110"
"In post","2021","Scottish Government (excl. agencies)","Outside London","Undeclared","335","325","44660","42190"
"In post","2021","Scottish Government (excl. agencies)","Outside London","Unknown","1970","1870","41320","35110"
"In post","2021","Scottish Government (excl. agencies)","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Government (excl. agencies)","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Outside London","Heterosexual / straight","30","30","51380","48600"
"In post","2021","Scottish Housing Regulator","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Housing Regulator","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Scottish Prison Service","Outside London","Heterosexual / straight","1540","1435","33860","33650"
"In post","2021","Scottish Prison Service","Outside London","LGBO","85","85","32020","33650"
"In post","2021","Scottish Prison Service","Outside London","Undeclared","70","65","33800","33650"
"In post","2021","Scottish Prison Service","Outside London","Unknown","2790","2620","30530","30930"
"In post","2021","Scottish Public Pensions Agency","Outside London","Heterosexual / straight","150","140","30150","26160"
"In post","2021","Scottish Public Pensions Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Public Pensions Agency","Outside London","Unknown","130","115","28900","27150"
"In post","2021","Serious Fraud Office","London","Heterosexual / straight","325","320","46470","41080"
"In post","2021","Serious Fraud Office","London","LGBO","25","25","[c]","[c]"
"In post","2021","Serious Fraud Office","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Serious Fraud Office","London","Unknown","125","120","47290","41200"
"In post","2021","Social Security Scotland","Outside London","Heterosexual / straight","815","790","32110","27150"
"In post","2021","Social Security Scotland","Outside London","LGBO","75","75","28490","26160"
"In post","2021","Social Security Scotland","Outside London","Undeclared","35","35","35140","27150"
"In post","2021","Social Security Scotland","Outside London","Unknown","210","205","30270","26160"
"In post","2021","Standards and Testing Agency","London","Heterosexual / straight","35","35","47910","45850"
"In post","2021","Standards and Testing Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Outside London","Heterosexual / straight","65","60","40190","36870"
"In post","2021","Standards and Testing Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Standards and Testing Agency","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Standards and Testing Agency","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Outside London","Heterosexual / straight","75","70","33150","29190"
"In post","2021","Student Awards Agency for Scotland","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Student Awards Agency for Scotland","Outside London","Unknown","160","155","28200","22790"
"In post","2021","Submarine Delivery Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Outside London","Heterosexual / straight","1375","1345","41610","39860"
"In post","2021","Submarine Delivery Agency","Outside London","LGBO","40","40","33940","31950"
"In post","2021","Submarine Delivery Agency","Outside London","Undeclared","215","205","44170","41580"
"In post","2021","Submarine Delivery Agency","Outside London","Unknown","135","135","39580","37000"
"In post","2021","Submarine Delivery Agency","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Submarine Delivery Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Outside London","Heterosexual / straight","60","55","32690","29360"
"In post","2021","Teaching Regulation Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Teaching Regulation Agency","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","The National Archives","London","Heterosexual / straight","220","210","36510","34220"
"In post","2021","The National Archives","London","LGBO","30","30","33630","32760"
"In post","2021","The National Archives","London","Undeclared","50","45","34850","30830"
"In post","2021","The National Archives","London","Unknown","240","230","35140","32560"
"In post","2021","Transport Scotland","Outside London","Heterosexual / straight","330","320","45090","42190"
"In post","2021","Transport Scotland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Transport Scotland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Transport Scotland","Outside London","Unknown","130","125","42880","43040"
"In post","2021","UK Export Finance","London","Heterosexual / straight","325","320","52510","47230"
"In post","2021","UK Export Finance","London","LGBO","15","15","[c]","[c]"
"In post","2021","UK Export Finance","London","Undeclared","30","30","[c]","[c]"
"In post","2021","UK Export Finance","London","Unknown","30","30","[c]","[c]"
"In post","2021","UK Hydrographic Office","Outside London","Heterosexual / straight","555","530","34910","33290"
"In post","2021","UK Hydrographic Office","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","UK Hydrographic Office","Outside London","Undeclared","75","70","34750","33290"
"In post","2021","UK Hydrographic Office","Outside London","Unknown","195","180","34170","33290"
"In post","2021","UK Hydrographic Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Hydrographic Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","UK Intellectual Property Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","UK Intellectual Property Office","London","Unknown","5","5","[c]","[c]"
"In post","2021","UK Intellectual Property Office","Outside London","Heterosexual / straight","810","765","38800","38870"
"In post","2021","UK Intellectual Property Office","Outside London","LGBO","55","55","37000","30400"
"In post","2021","UK Intellectual Property Office","Outside London","Undeclared","75","70","41660","40640"
"In post","2021","UK Intellectual Property Office","Outside London","Unknown","550","520","35270","28240"
"In post","2021","UK Space Agency","London","Heterosexual / straight","70","70","48580","40220"
"In post","2021","UK Space Agency","London","LGBO","20","20","[c]","[c]"
"In post","2021","UK Space Agency","London","Undeclared","40","40","45720","40310"
"In post","2021","UK Space Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Space Agency","Outside London","Heterosexual / straight","70","70","45520","49080"
"In post","2021","UK Space Agency","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","UK Space Agency","Outside London","Undeclared","30","30","[c]","[c]"
"In post","2021","UK Space Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","UK Supreme Court","London","Heterosexual / straight","45","45","39350","36240"
"In post","2021","UK Supreme Court","London","LGBO","5","5","[c]","[c]"
"In post","2021","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Heterosexual / straight","225","220","43560","32540"
"In post","2021","United Kingdom Statistics Authority","London","LGBO","30","30","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Undeclared","25","20","[c]","[c]"
"In post","2021","United Kingdom Statistics Authority","London","Unknown","110","105","42180","34050"
"In post","2021","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","3295","2905","32110","29540"
"In post","2021","United Kingdom Statistics Authority","Outside London","LGBO","200","190","32450","29540"
"In post","2021","United Kingdom Statistics Authority","Outside London","Undeclared","175","150","31760","29540"
"In post","2021","United Kingdom Statistics Authority","Outside London","Unknown","1490","1335","30950","29540"
"In post","2021","Valuation Office Agency","London","Heterosexual / straight","375","350","41880","37380"
"In post","2021","Valuation Office Agency","London","LGBO","25","25","[c]","[c]"
"In post","2021","Valuation Office Agency","London","Undeclared","85","80","42790","38430"
"In post","2021","Valuation Office Agency","London","Unknown","185","175","37510","31620"
"In post","2021","Valuation Office Agency","Outside London","Heterosexual / straight","1700","1570","33450","30000"
"In post","2021","Valuation Office Agency","Outside London","LGBO","90","85","31270","26500"
"In post","2021","Valuation Office Agency","Outside London","Undeclared","265","240","34170","32100"
"In post","2021","Valuation Office Agency","Outside London","Unknown","815","750","28740","25860"
"In post","2021","Vehicle Certification Agency","Outside London","Heterosexual / straight","170","160","35140","34290"
"In post","2021","Vehicle Certification Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Vehicle Certification Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","Outside London","Heterosexual / straight","115","115","42240","38750"
"In post","2021","Veterinary Medicines Directorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Veterinary Medicines Directorate","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Wales Office","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Wales Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Wales Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","London","Unknown","45","45","71270","64240"
"In post","2021","Water Services Regulation Authority","Outside London","Heterosexual / straight","70","65","54370","50620"
"In post","2021","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Water Services Regulation Authority","Outside London","Unknown","100","95","48770","44390"
"In post","2021","Welsh Government (excl. agencies)","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Outside London","Heterosexual / straight","4655","4395","40730","37410"
"In post","2021","Welsh Government (excl. agencies)","Outside London","LGBO","205","200","41670","37410"
"In post","2021","Welsh Government (excl. agencies)","Outside London","Undeclared","675","640","42680","37410"
"In post","2021","Welsh Government (excl. agencies)","Outside London","Unknown","145","135","38700","28850"
"In post","2021","Welsh Government (excl. agencies)","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Government (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Welsh Revenue Authority","Outside London","Unknown","70","70","45660","43760"
"In post","2021","Wilton Park","Outside London","Heterosexual / straight","65","60","33640","28640"
"In post","2021","Wilton Park","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wilton Park","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2021","Wilton Park","Outside London","Unknown","10","10","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Accountant in Bankruptcy","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Advisory, Conciliation and Arbitration Service","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Outside London","Unknown","125","[c]","28610","24370"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Attorney General's Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","Heterosexual / straight","95","[c]","50620","44070"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","London","Unknown","75","[c]","48490","40600"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Outside London","Unknown","35","[c]","28340","25970"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cabinet Office (excl. agencies)","Unknown","Unknown","90","[c]","56070","42330"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Centre for Environment, Fisheries and Aquaculture Science","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Charity Commission","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Companies House","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","Heterosexual / straight","65","[c]","50710","46140"
"Leaver CS","2021","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Criminal Injuries Compensation Authority","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Commercial Service","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Outside London","Heterosexual / straight","70","[c]","30070","22220"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Office and Procurator Fiscal Service","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","London","Heterosexual / straight","45","[c]","47060","50520"
"Leaver CS","2021","Crown Prosecution Service","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Outside London","Heterosexual / straight","135","[c]","41010","38760"
"Leaver CS","2021","Crown Prosecution Service","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service","Outside London","Unknown","55","[c]","47250","55610"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Crown Prosecution Service Inspectorate","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt Management Office","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Electronics and Components Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Equipment and Support","London","Heterosexual / straight","10","[c]","[c]","[c]"
