"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","North Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","AO","20","20","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","EO","10","10","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","SEO","10","10","[c]","[c]"
"In post","2021","Chinese","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","EO","10","10","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - South","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - South","AO","5","5","[c]","[c]"
"In post","2021","Chinese","Outer London - South","EO","20","15","[c]","[c]"
"In post","2021","Chinese","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - South","G7","15","15","[c]","[c]"
"In post","2021","Chinese","Outer London - South","HEO","20","15","[c]","[c]"
"In post","2021","Chinese","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - South","SEO","10","10","[c]","[c]"
"In post","2021","Chinese","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","EO","15","15","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","HEO","10","10","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","SEO","5","5","[c]","[c]"
"In post","2021","Chinese","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","HEO","5","5","[c]","[c]"
"In post","2021","Chinese","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","AO","5","5","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","EO","5","5","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","AO","10","5","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","EO","5","5","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands","AO","10","10","[c]","[c]"
"In post","2021","Chinese","West Midlands","EO","10","10","[c]","[c]"
"In post","2021","Chinese","West Midlands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands","HEO","10","10","[c]","[c]"
"In post","2021","Chinese","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","AO","5","5","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","AO","5","5","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","HEO","5","5","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","AA","5","5","[c]","[c]"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","AO","30","30","24690","24180"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","EO","40","40","28440","27570"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","G7","10","10","[c]","[c]"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","HEO","25","25","[c]","[c]"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","SEO","15","15","[c]","[c]"
"In post","2021","Mixed","Bedfordshire and Hertfordshire","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","AA","5","5","[c]","[c]"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","AO","55","50","25640","24180"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","EO","50","50","28630","27570"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","G6","5","5","[c]","[c]"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","G7","5","5","[c]","[c]"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","HEO","20","20","[c]","[c]"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","SEO","20","20","[c]","[c]"
"In post","2021","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Cheshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire","AO","10","10","[c]","[c]"
"In post","2021","Mixed","Cheshire","EO","15","15","[c]","[c]"
"In post","2021","Mixed","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cheshire","SEO","5","5","[c]","[c]"
"In post","2021","Mixed","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","AO","5","5","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","AO","5","5","[c]","[c]"
"In post","2021","Mixed","Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","AO","65","60","21990","21010"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","EO","65","60","26010","27230"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","G6","5","5","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","G7","10","10","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","HEO","30","30","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","SEO","20","15","[c]","[c]"
"In post","2021","Mixed","Derbyshire and Nottinghamshire","Unknown","15","10","[c]","[c]"
"In post","2021","Mixed","Devon","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","AO","30","25","23030","21050"
"In post","2021","Mixed","Devon","EO","25","20","[c]","[c]"
"In post","2021","Mixed","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","G7","10","10","[c]","[c]"
"In post","2021","Mixed","Devon","HEO","10","10","[c]","[c]"
"In post","2021","Mixed","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Devon","SEO","15","15","[c]","[c]"
"In post","2021","Mixed","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","AO","15","15","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","EO","20","15","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","HEO","5","5","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Dorset and Somerset","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","East Anglia","AA","10","10","[c]","[c]"
"In post","2021","Mixed","East Anglia","AO","60","55","24180","21900"
"In post","2021","Mixed","East Anglia","EO","55","50","27400","27570"
"In post","2021","Mixed","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","G7","5","5","[c]","[c]"
"In post","2021","Mixed","East Anglia","HEO","25","25","[c]","[c]"
"In post","2021","Mixed","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Anglia","SEO","15","15","[c]","[c]"
"In post","2021","Mixed","East Anglia","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","East Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","AO","60","55","21290","20500"
"In post","2021","Mixed","East Wales","EO","85","85","26530","26930"
"In post","2021","Mixed","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","G7","30","30","[c]","[c]"
"In post","2021","Mixed","East Wales","HEO","50","45","32900","31810"
"In post","2021","Mixed","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Wales","SEO","25","25","[c]","[c]"
"In post","2021","Mixed","East Wales","Unknown","20","20","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","AO","20","20","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","EO","15","15","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","AO","30","25","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","EO","25","25","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","G6","10","5","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","G7","15","15","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","HEO","20","20","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","SEO","20","15","[c]","[c]"
"In post","2021","Mixed","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","AO","20","20","[c]","[c]"
"In post","2021","Mixed","Essex","EO","45","40","29520","29290"
"In post","2021","Mixed","Essex","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","G7","5","5","[c]","[c]"
"In post","2021","Mixed","Essex","HEO","10","10","[c]","[c]"
"In post","2021","Mixed","Essex","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Essex","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","AO","60","55","22400","21010"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","EO","100","95","25970","26810"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","G6","15","15","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","G7","50","50","53570","53500"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","115","110","31050","31600"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","80","75","39500","39340"
"In post","2021","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","20","20","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","AA","5","5","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","AO","90","80","21080","21010"
"In post","2021","Mixed","Greater Manchester","EO","110","105","26280","26830"
"In post","2021","Mixed","Greater Manchester","G6","5","5","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","G7","20","20","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","HEO","40","40","31140","31810"
"In post","2021","Mixed","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Greater Manchester","SEO","30","30","38280","38630"
"In post","2021","Mixed","Greater Manchester","Unknown","15","15","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","AA","15","10","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","AO","45","40","22010","21010"
"In post","2021","Mixed","Hampshire and Isle of Wight","EO","35","30","28270","26670"
"In post","2021","Mixed","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","G7","15","15","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","HEO","40","40","31410","30830"
"In post","2021","Mixed","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","SEO","25","25","[c]","[c]"
"In post","2021","Mixed","Hampshire and Isle of Wight","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","AO","30","30","23580","23240"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","EO","15","15","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Highlands and Islands","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Inner London - East","AA","5","5","[c]","[c]"
"In post","2021","Mixed","Inner London - East","AO","80","75","26430","25110"
"In post","2021","Mixed","Inner London - East","EO","190","185","29940","31060"
"In post","2021","Mixed","Inner London - East","G6","20","20","[c]","[c]"
"In post","2021","Mixed","Inner London - East","G7","90","85","55970","54700"
"In post","2021","Mixed","Inner London - East","HEO","95","90","36040","35590"
"In post","2021","Mixed","Inner London - East","SCS level","15","15","[c]","[c]"
"In post","2021","Mixed","Inner London - East","SEO","65","60","42240","41040"
"In post","2021","Mixed","Inner London - East","Unknown","45","45","32670","34100"
"In post","2021","Mixed","Inner London - West","AA","10","10","[c]","[c]"
"In post","2021","Mixed","Inner London - West","AO","150","145","26090","25110"
"In post","2021","Mixed","Inner London - West","EO","290","280","29040","28700"
"In post","2021","Mixed","Inner London - West","G6","165","155","67900","66340"
"In post","2021","Mixed","Inner London - West","G7","520","505","55800","54700"
"In post","2021","Mixed","Inner London - West","HEO","510","505","34810","34550"
"In post","2021","Mixed","Inner London - West","SCS level","85","85","83130","77430"
"In post","2021","Mixed","Inner London - West","SEO","300","295","41950","41760"
