"Status","Year","Function_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","No function","London","Female","LGBO","65","[c]","41080","35890"
"Leaver Dept.","2021","No function","London","Female","Undeclared","85","[c]","44340","41190"
"Leaver Dept.","2021","No function","London","Female","Unknown","360","[c]","42200","37410"
"Leaver Dept.","2021","No function","London","Male","Heterosexual / straight","490","[c]","44750","39160"
"Leaver Dept.","2021","No function","London","Male","LGBO","75","[c]","47160","50190"
"Leaver Dept.","2021","No function","London","Male","Undeclared","65","[c]","44050","40600"
"Leaver Dept.","2021","No function","London","Male","Unknown","315","[c]","42720","37660"
"Leaver Dept.","2021","No function","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","Female","Heterosexual / straight","470","[c]","26050","21590"
"Leaver Dept.","2021","No function","Outside London","Female","LGBO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","Female","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","Female","Unknown","200","[c]","29940","24250"
"Leaver Dept.","2021","No function","Outside London","Male","Heterosexual / straight","300","[c]","28600","22570"
"Leaver Dept.","2021","No function","Outside London","Male","LGBO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","Male","Unknown","160","[c]","29260","24250"
"Leaver Dept.","2021","No function","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Female","Heterosexual / straight","100","[c]","35790","32000"
"Leaver Dept.","2021","No function","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Female","Unknown","195","[c]","32570","32000"
"Leaver Dept.","2021","No function","Unknown","Male","Heterosexual / straight","85","[c]","39740","32000"
"Leaver Dept.","2021","No function","Unknown","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Male","Unknown","170","[c]","32970","32000"
"Leaver Dept.","2021","No function","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Female","Heterosexual / straight","50","[c]","50540","45200"
"Leaver Dept.","2021","Project Delivery","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Male","Heterosexual / straight","50","[c]","48140","45200"
"Leaver Dept.","2021","Project Delivery","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outside London","Female","Heterosexual / straight","120","[c]","36000","31320"
"Leaver Dept.","2021","Project Delivery","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outside London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outside London","Male","Heterosexual / straight","130","[c]","37720","33300"
"Leaver Dept.","2021","Project Delivery","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outside London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outside London","Male","Unknown","35","[c]","37970","36520"
"Leaver Dept.","2021","Project Delivery","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","Female","Heterosexual / straight","30","[c]","36420","33300"
"Leaver Dept.","2021","Property","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Female","Heterosexual / straight","510","[c]","44050","37640"
"Leaver Dept.","2021","Unknown","London","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Female","Undeclared","60","[c]","45800","42260"
"Leaver Dept.","2021","Unknown","London","Female","Unknown","495","[c]","40730","36970"
"Leaver Dept.","2021","Unknown","London","Male","Heterosexual / straight","350","[c]","42200","36650"
"Leaver Dept.","2021","Unknown","London","Male","LGBO","45","[c]","45980","40730"
"Leaver Dept.","2021","Unknown","London","Male","Undeclared","45","[c]","45470","40980"
"Leaver Dept.","2021","Unknown","London","Male","Unknown","445","[c]","42160","37720"
"Leaver Dept.","2021","Unknown","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Female","Heterosexual / straight","825","[c]","28960","27570"
"Leaver Dept.","2021","Unknown","Outside London","Female","LGBO","50","[c]","28080","27570"
"Leaver Dept.","2021","Unknown","Outside London","Female","Undeclared","65","[c]","27950","26780"
"Leaver Dept.","2021","Unknown","Outside London","Female","Unknown","900","[c]","28200","27570"
"Leaver Dept.","2021","Unknown","Outside London","Male","Heterosexual / straight","565","[c]","30210","27570"
"Leaver Dept.","2021","Unknown","Outside London","Male","LGBO","60","[c]","27840","27570"
"Leaver Dept.","2021","Unknown","Outside London","Male","Undeclared","70","[c]","29790","27570"
"Leaver Dept.","2021","Unknown","Outside London","Male","Unknown","745","[c]","30990","27570"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Male","Unknown","10","[c]","[c]","[c]"
