"Status","Year","Age","Disability","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Undeclared","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Commercial","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Commercial","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Commercial","SEO/HEO","25","25","[c]","[c]"
"In post","2021","60-64","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Communications","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Digital, Data and Technology","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Digital, Data and Technology","EO","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","Digital, Data and Technology","G6/G7","20","20","[c]","[c]"
"In post","2021","60-64","Unknown","Digital, Data and Technology","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Digital, Data and Technology","SEO/HEO","55","50","37960","36830"
"In post","2021","60-64","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Finance","AA/AO","20","15","[c]","[c]"
"In post","2021","60-64","Unknown","Finance","EO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Finance","G6/G7","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Finance","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Finance","SEO/HEO","30","25","[c]","[c]"
"In post","2021","60-64","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Human Resources","AA/AO","15","10","[c]","[c]"
"In post","2021","60-64","Unknown","Human Resources","EO","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Human Resources","SEO/HEO","15","10","[c]","[c]"
"In post","2021","60-64","Unknown","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Inspector of Education and Training","SEO/HEO","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Intelligence Analysis","SEO/HEO","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","International Trade","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Knowledge and Information Management","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Knowledge and Information Management","EO","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Knowledge and Information Management","SEO/HEO","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Legal","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Legal","EO","20","15","[c]","[c]"
"In post","2021","60-64","Unknown","Legal","G6/G7","45","35","61110","60760"
"In post","2021","60-64","Unknown","Legal","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Legal","SEO/HEO","35","30","37360","36200"
"In post","2021","60-64","Unknown","Medicine","AA/AO","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Medicine","EO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Medicine","G6/G7","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Medicine","SCS level","25","20","[c]","[c]"
"In post","2021","60-64","Unknown","Medicine","SEO/HEO","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Operational Delivery","AA/AO","1265","980","21260","21440"
"In post","2021","60-64","Unknown","Operational Delivery","EO","520","390","29880","28850"
"In post","2021","60-64","Unknown","Operational Delivery","G6/G7","55","50","58120","56120"
"In post","2021","60-64","Unknown","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Operational Delivery","SEO/HEO","290","230","39070","39500"
"In post","2021","60-64","Unknown","Operational Delivery","Unknown","20","15","[c]","[c]"
"In post","2021","60-64","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other","AA/AO","175","165","21790","20810"
"In post","2021","60-64","Unknown","Other","EO","70","65","26950","26930"
"In post","2021","60-64","Unknown","Other","G6/G7","20","15","[c]","[c]"
"In post","2021","60-64","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Other","SEO/HEO","65","55","38800","38540"
"In post","2021","60-64","Unknown","Other","Unknown","125","125","40410","37300"
"In post","2021","60-64","Unknown","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Policy","EO","15","10","[c]","[c]"
"In post","2021","60-64","Unknown","Policy","G6/G7","40","35","59330","58550"
"In post","2021","60-64","Unknown","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Policy","SEO/HEO","40","35","38530","36930"
"In post","2021","60-64","Unknown","Project Delivery","AA/AO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Project Delivery","EO","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","Project Delivery","G6/G7","25","25","[c]","[c]"
"In post","2021","60-64","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Project Delivery","SEO/HEO","55","45","39710","40330"
"In post","2021","60-64","Unknown","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Property","AA/AO","50","45","18320","17230"
"In post","2021","60-64","Unknown","Property","EO","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","Property","G6/G7","10","10","[c]","[c]"
"In post","2021","60-64","Unknown","Property","SEO/HEO","35","30","39020","38800"
"In post","2021","60-64","Unknown","Psychology","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Science and Engineering","AA/AO","40","35","22060","22500"
"In post","2021","60-64","Unknown","Science and Engineering","EO","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","Science and Engineering","G6/G7","55","45","61220","58830"
"In post","2021","60-64","Unknown","Science and Engineering","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Science and Engineering","SEO/HEO","45","40","40070","40320"
"In post","2021","60-64","Unknown","Science and Engineering","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Security","AA/AO","80","70","26600","20310"
"In post","2021","60-64","Unknown","Security","EO","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Security","SEO/HEO","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Tax","AA/AO","60","55","20390","20140"
"In post","2021","60-64","Unknown","Tax","EO","70","50","28230","28130"
"In post","2021","60-64","Unknown","Tax","G6/G7","30","25","59780","57350"
"In post","2021","60-64","Unknown","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","Tax","SEO/HEO","110","90","37250","36320"
"In post","2021","60-64","Unknown","Unknown","AA/AO","165","150","22320","21580"
"In post","2021","60-64","Unknown","Unknown","EO","110","100","28110","27570"
"In post","2021","60-64","Unknown","Unknown","G6/G7","85","75","65240","64060"
"In post","2021","60-64","Unknown","Unknown","SCS level","15","15","[c]","[c]"
"In post","2021","60-64","Unknown","Unknown","SEO/HEO","105","90","40360","38540"
"In post","2021","65+","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Digital, Data and Technology","EO","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Digital, Data and Technology","SEO/HEO","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Finance","AA/AO","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Finance","EO","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Human Resources","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Human Resources","SEO/HEO","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Inspector of Education and Training","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Legal","AA/AO","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Legal","G6/G7","10","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Legal","SEO/HEO","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Medicine","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Operational Delivery","AA/AO","365","275","21240","21170"
"In post","2021","65+","Declared disabled","Operational Delivery","EO","130","90","28240","27380"
"In post","2021","65+","Declared disabled","Operational Delivery","G6/G7","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Operational Delivery","SEO/HEO","60","45","37770","35270"
"In post","2021","65+","Declared disabled","Operational Delivery","Unknown","70","55","31090","29100"
"In post","2021","65+","Declared disabled","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other","AA/AO","60","50","20900","20920"
"In post","2021","65+","Declared disabled","Other","EO","30","25","27700","28880"
"In post","2021","65+","Declared disabled","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Other","SEO/HEO","20","15","[c]","[c]"
"In post","2021","65+","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Policy","EO","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Policy","G6/G7","10","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Policy","SEO/HEO","10","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Project Delivery","EO","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Project Delivery","SEO/HEO","15","15","[c]","[c]"
"In post","2021","65+","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Property","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Property","EO","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Property","SEO/HEO","10","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Science and Engineering","AA/AO","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Science and Engineering","EO","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Science and Engineering","G6/G7","10","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Science and Engineering","SEO/HEO","25","20","[c]","[c]"
"In post","2021","65+","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Security","AA/AO","20","15","[c]","[c]"
"In post","2021","65+","Declared disabled","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Tax","EO","15","10","[c]","[c]"
"In post","2021","65+","Declared disabled","Tax","G6/G7","5","5","[c]","[c]"
"In post","2021","65+","Declared disabled","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Tax","SEO/HEO","30","20","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","AA/AO","245","175","21280","21010"
"In post","2021","65+","Declared disabled","Unknown","EO","260","180","28040","27570"
"In post","2021","65+","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Unknown","SEO/HEO","50","35","36190","34290"
"In post","2021","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared disabled","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Commercial","AA/AO","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Commercial","EO","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Commercial","G6/G7","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Commercial","SEO/HEO","15","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Communications","EO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Communications","SEO/HEO","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Counter Fraud","SEO/HEO","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Digital, Data and Technology","AA/AO","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Digital, Data and Technology","EO","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Digital, Data and Technology","G6/G7","30","25","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Digital, Data and Technology","SEO/HEO","55","45","39440","38590"
"In post","2021","65+","Declared non-disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Finance","AA/AO","40","35","22220","21470"
"In post","2021","65+","Declared non-disabled","Finance","EO","35","30","28430","28550"
"In post","2021","65+","Declared non-disabled","Finance","G6/G7","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Finance","SEO/HEO","35","30","40950","41700"
"In post","2021","65+","Declared non-disabled","Human Resources","AA/AO","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Human Resources","EO","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Human Resources","G6/G7","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Human Resources","SEO/HEO","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Inspector of Education and Training","G6/G7","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Intelligence Analysis","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Intelligence Analysis","EO","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Intelligence Analysis","SEO/HEO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Knowledge and Information Management","AA/AO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Knowledge and Information Management","EO","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Knowledge and Information Management","SEO/HEO","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Legal","AA/AO","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Legal","EO","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Legal","G6/G7","80","60","62810","61010"
"In post","2021","65+","Declared non-disabled","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Legal","SEO/HEO","40","30","41080","41990"
"In post","2021","65+","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Medicine","EO","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Medicine","G6/G7","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Medicine","SCS level","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Medicine","SEO/HEO","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Operational Delivery","AA/AO","1720","1265","21590","21400"
"In post","2021","65+","Declared non-disabled","Operational Delivery","EO","690","495","28150","27380"
"In post","2021","65+","Declared non-disabled","Operational Delivery","G6/G7","65","55","64330","62630"
"In post","2021","65+","Declared non-disabled","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Operational Delivery","SEO/HEO","335","245","38640","36480"
"In post","2021","65+","Declared non-disabled","Operational Delivery","Unknown","215","165","30550","28200"
"In post","2021","65+","Declared non-disabled","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Operational Research","G6/G7","5","5","[c]","[c]"
