"Status","Year","Function_of_post","Region_ITL1","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Scotland","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Analysis","Scotland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Analysis","South East (England)","Outside London","Heterosexual / straight","615","585","39430","37320"
"In post","2021","Analysis","South East (England)","Outside London","LGBO","45","45","34050","30130"
"In post","2021","Analysis","South East (England)","Outside London","Undeclared","50","50","39510","37320"
"In post","2021","Analysis","South East (England)","Outside London","Unknown","155","150","38380","36030"
"In post","2021","Analysis","South West (England)","Outside London","Heterosexual / straight","295","280","38100","36770"
"In post","2021","Analysis","South West (England)","Outside London","LGBO","30","30","[c]","[c]"
"In post","2021","Analysis","South West (England)","Outside London","Undeclared","40","35","37150","36610"
"In post","2021","Analysis","South West (England)","Outside London","Unknown","105","95","34300","29750"
"In post","2021","Analysis","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Wales","Outside London","Heterosexual / straight","645","620","37240","36030"
"In post","2021","Analysis","Wales","Outside London","LGBO","55","55","36680","36530"
"In post","2021","Analysis","Wales","Outside London","Undeclared","50","45","34520","31180"
"In post","2021","Analysis","Wales","Outside London","Unknown","330","315","34510","30130"
"In post","2021","Analysis","West Midlands (England)","Outside London","Heterosexual / straight","30","30","43250","40860"
"In post","2021","Analysis","West Midlands (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Analysis","West Midlands (England)","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Analysis","Yorkshire and The Humber","Outside London","Heterosexual / straight","255","240","42060","41990"
"In post","2021","Analysis","Yorkshire and The Humber","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Analysis","Yorkshire and The Humber","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Analysis","Yorkshire and The Humber","Outside London","Unknown","50","45","40390","42580"
"In post","2021","Commercial","East Midlands (England)","Outside London","Heterosexual / straight","120","115","40420","37970"
"In post","2021","Commercial","East Midlands (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Commercial","East Midlands (England)","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","East of England","Outside London","Heterosexual / straight","265","255","39140","35760"
"In post","2021","Commercial","East of England","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","East of England","Outside London","Undeclared","35","35","36880","35280"
"In post","2021","Commercial","East of England","Outside London","Unknown","80","80","49660","44980"
"In post","2021","Commercial","London","London","Heterosexual / straight","950","935","53210","46130"
"In post","2021","Commercial","London","London","LGBO","60","55","47210","40980"
"In post","2021","Commercial","London","London","Undeclared","115","110","50130","42160"
"In post","2021","Commercial","London","London","Unknown","755","740","68180","62120"
"In post","2021","Commercial","North East (England)","Outside London","Heterosexual / straight","75","75","44640","40930"
"In post","2021","Commercial","North East (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","North East (England)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Commercial","North West (England)","Outside London","Heterosexual / straight","455","435","40010","35420"
"In post","2021","Commercial","North West (England)","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Commercial","North West (England)","Outside London","Undeclared","35","35","36290","33050"
"In post","2021","Commercial","North West (England)","Outside London","Unknown","270","265","49780","49700"
"In post","2021","Commercial","Northern Ireland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","Heterosexual / straight","35","35","49480","42820"
"In post","2021","Commercial","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Outside London","Heterosexual / straight","215","210","36920","34800"
"In post","2021","Commercial","Scotland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","Scotland","Outside London","Undeclared","35","35","35250","33880"
"In post","2021","Commercial","Scotland","Outside London","Unknown","130","125","41300","38850"
"In post","2021","Commercial","South East (England)","Outside London","Heterosexual / straight","490","475","36180","33300"
"In post","2021","Commercial","South East (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Commercial","South East (England)","Outside London","Undeclared","70","70","35400","33300"
"In post","2021","Commercial","South East (England)","Outside London","Unknown","100","95","55210","53320"
"In post","2021","Commercial","South West (England)","Outside London","Heterosexual / straight","845","815","39890","37400"
"In post","2021","Commercial","South West (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Commercial","South West (England)","Outside London","Undeclared","140","130","42150","39720"
"In post","2021","Commercial","South West (England)","Outside London","Unknown","345","335","48500","46090"
"In post","2021","Commercial","Unknown","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Wales","Outside London","Heterosexual / straight","245","235","35670","32020"
"In post","2021","Commercial","Wales","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","Wales","Outside London","Undeclared","65","60","32560","28750"
"In post","2021","Commercial","Wales","Outside London","Unknown","40","40","41420","41400"
"In post","2021","Commercial","West Midlands (England)","Outside London","Heterosexual / straight","230","225","39160","36710"
"In post","2021","Commercial","West Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Commercial","West Midlands (England)","Outside London","Unknown","80","80","44750","39750"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","Heterosexual / straight","255","245","41830","37800"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Commercial","Yorkshire and The Humber","Outside London","Unknown","160","160","53190","50660"
"In post","2021","Communications","East Midlands (England)","Outside London","Heterosexual / straight","260","255","30990","26700"
"In post","2021","Communications","East Midlands (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Communications","East Midlands (England)","Outside London","Unknown","195","195","27970","25560"
"In post","2021","Communications","East of England","Outside London","Heterosexual / straight","75","75","34060","31810"
"In post","2021","Communications","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East of England","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Communications","East of England","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Communications","London","London","Heterosexual / straight","1470","1435","44710","40640"
"In post","2021","Communications","London","London","LGBO","155","155","44410","41760"
"In post","2021","Communications","London","London","Undeclared","155","150","42580","40600"
"In post","2021","Communications","London","London","Unknown","675","655","45510","41200"
"In post","2021","Communications","North East (England)","Outside London","Heterosexual / straight","940","885","28550","25560"
"In post","2021","Communications","North East (England)","Outside London","LGBO","65","65","27700","25560"
"In post","2021","Communications","North East (England)","Outside London","Undeclared","85","80","27260","25560"
"In post","2021","Communications","North East (England)","Outside London","Unknown","455","435","27040","25560"
"In post","2021","Communications","North West (England)","Outside London","Heterosexual / straight","355","345","32520","31810"
"In post","2021","Communications","North West (England)","Outside London","LGBO","35","35","29740","26000"
"In post","2021","Communications","North West (England)","Outside London","Undeclared","35","35","32780","31810"
"In post","2021","Communications","North West (England)","Outside London","Unknown","285","275","28660","25560"
"In post","2021","Communications","Northern Ireland","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Northern Ireland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Scotland","Outside London","Heterosexual / straight","145","140","32790","31810"
"In post","2021","Communications","Scotland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Communications","Scotland","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2021","Communications","Scotland","Outside London","Unknown","40","35","32130","29320"
"In post","2021","Communications","South East (England)","Outside London","Heterosexual / straight","230","220","33130","31390"
"In post","2021","Communications","South East (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Communications","South East (England)","Outside London","Undeclared","30","30","29210","28670"
"In post","2021","Communications","South East (England)","Outside London","Unknown","60","55","35280","33300"
"In post","2021","Communications","South West (England)","Outside London","Heterosexual / straight","225","215","36130","33300"
"In post","2021","Communications","South West (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Communications","South West (England)","Outside London","Undeclared","40","35","32930","32510"
"In post","2021","Communications","South West (England)","Outside London","Unknown","80","75","36840","34560"
"In post","2021","Communications","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales","Outside London","Heterosexual / straight","565","540","30100","25560"
"In post","2021","Communications","Wales","Outside London","LGBO","35","35","31340","25560"
"In post","2021","Communications","Wales","Outside London","Undeclared","55","50","28560","25560"
"In post","2021","Communications","Wales","Outside London","Unknown","300","290","28100","25560"
"In post","2021","Communications","West Midlands (England)","Outside London","Heterosexual / straight","185","180","34620","31810"
"In post","2021","Communications","West Midlands (England)","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Communications","West Midlands (England)","Outside London","Unknown","140","140","30870","25560"
"In post","2021","Communications","Yorkshire and The Humber","Outside London","Heterosexual / straight","275","270","31810","28130"
"In post","2021","Communications","Yorkshire and The Humber","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Communications","Yorkshire and The Humber","Outside London","Undeclared","30","30","30760","25880"
"In post","2021","Communications","Yorkshire and The Humber","Outside London","Unknown","315","310","29380","25560"
"In post","2021","Counter Fraud","East Midlands (England)","Outside London","Heterosexual / straight","335","315","34600","31810"
"In post","2021","Counter Fraud","East Midlands (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Outside London","Undeclared","50","45","34690","31810"
"In post","2021","Counter Fraud","East Midlands (England)","Outside London","Unknown","140","130","30530","28130"
"In post","2021","Counter Fraud","East of England","Outside London","Heterosexual / straight","265","250","29010","26470"
"In post","2021","Counter Fraud","East of England","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Outside London","Undeclared","45","40","32030","31810"
"In post","2021","Counter Fraud","East of England","Outside London","Unknown","125","115","26660","25560"
"In post","2021","Counter Fraud","London","London","Heterosexual / straight","1365","1315","40160","36160"
"In post","2021","Counter Fraud","London","London","LGBO","85","80","38590","34500"
"In post","2021","Counter Fraud","London","London","Undeclared","240","230","39930","36160"
"In post","2021","Counter Fraud","London","London","Unknown","630","605","37020","36160"
"In post","2021","Counter Fraud","North East (England)","Outside London","Heterosexual / straight","345","325","32600","31810"
"In post","2021","Counter Fraud","North East (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Outside London","Undeclared","45","45","35650","31810"
"In post","2021","Counter Fraud","North East (England)","Outside London","Unknown","130","125","29490","26530"
"In post","2021","Counter Fraud","North West (England)","Outside London","Heterosexual / straight","1015","955","33960","31810"
"In post","2021","Counter Fraud","North West (England)","Outside London","LGBO","45","45","35230","31810"
"In post","2021","Counter Fraud","North West (England)","Outside London","Undeclared","150","140","35150","31810"
"In post","2021","Counter Fraud","North West (England)","Outside London","Unknown","480","450","30140","26820"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","Heterosexual / straight","265","250","32180","31810"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Outside London","Unknown","100","95","29100","25560"
"In post","2021","Counter Fraud","Scotland","Outside London","Heterosexual / straight","520","480","31130","31810"
"In post","2021","Counter Fraud","Scotland","Outside London","LGBO","30","30","29430","25560"
"In post","2021","Counter Fraud","Scotland","Outside London","Undeclared","70","65","32620","31810"
"In post","2021","Counter Fraud","Scotland","Outside London","Unknown","230","205","29130","27350"
"In post","2021","Counter Fraud","South East (England)","Outside London","Heterosexual / straight","255","240","30870","29570"
"In post","2021","Counter Fraud","South East (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Outside London","Undeclared","50","45","33580","31810"
"In post","2021","Counter Fraud","South East (England)","Outside London","Unknown","125","115","30700","28130"
"In post","2021","Counter Fraud","South West (England)","Outside London","Heterosexual / straight","235","220","34970","31810"
"In post","2021","Counter Fraud","South West (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Outside London","Undeclared","50","45","40830","33550"
"In post","2021","Counter Fraud","South West (England)","Outside London","Unknown","95","90","33230","31810"
"In post","2021","Counter Fraud","Unknown","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Outside London","Heterosexual / straight","255","235","31910","31810"
"In post","2021","Counter Fraud","Wales","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Outside London","Undeclared","60","50","29610","26780"
"In post","2021","Counter Fraud","Wales","Outside London","Unknown","70","65","30530","28930"
"In post","2021","Counter Fraud","West Midlands (England)","Outside London","Heterosexual / straight","435","410","32510","31810"
"In post","2021","Counter Fraud","West Midlands (England)","Outside London","LGBO","15","10","[c]","[c]"
"In post","2021","Counter Fraud","West Midlands (England)","Outside London","Undeclared","75","65","33430","28130"
"In post","2021","Counter Fraud","West Midlands (England)","Outside London","Unknown","205","190","31160","31000"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Outside London","Heterosexual / straight","565","525","32910","31810"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Outside London","LGBO","30","25","[c]","[c]"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Outside London","Undeclared","85","80","35080","32100"
"In post","2021","Counter Fraud","Yorkshire and The Humber","Outside London","Unknown","190","185","29910","25560"
"In post","2021","Debt","East Midlands (England)","Outside London","Heterosexual / straight","105","95","22570","20140"
"In post","2021","Debt","East Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Debt","East Midlands (England)","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Debt","East Midlands (England)","Outside London","Unknown","130","120","20840","20140"
"In post","2021","Debt","East of England","Outside London","Heterosexual / straight","75","70","24770","24390"
"In post","2021","Debt","East of England","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","East of England","Outside London","Undeclared","35","30","24760","24670"
"In post","2021","Debt","East of England","Outside London","Unknown","30","25","[c]","[c]"
"In post","2021","Debt","London","London","Heterosexual / straight","240","220","28280","25630"
"In post","2021","Debt","London","London","LGBO","10","10","[c]","[c]"
"In post","2021","Debt","London","London","Undeclared","55","45","28260","25630"
"In post","2021","Debt","London","London","Unknown","255","225","28360","25630"
"In post","2021","Debt","North East (England)","Outside London","Heterosexual / straight","220","200","22570","20140"
"In post","2021","Debt","North East (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Debt","North East (England)","Outside London","Undeclared","25","20","[c]","[c]"
"In post","2021","Debt","North East (England)","Outside London","Unknown","330","310","20960","20140"
"In post","2021","Debt","North West (England)","Outside London","Heterosexual / straight","190","175","24280","21440"
"In post","2021","Debt","North West (England)","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Debt","North West (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Debt","North West (England)","Outside London","Unknown","115","105","22140","20140"
"In post","2021","Debt","Northern Ireland","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Debt","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Northern Ireland","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Debt","Scotland","Outside London","Heterosexual / straight","690","610","22460","20140"
"In post","2021","Debt","Scotland","Outside London","LGBO","60","60","21830","20140"
"In post","2021","Debt","Scotland","Outside London","Undeclared","75","65","22130","21400"
"In post","2021","Debt","Scotland","Outside London","Unknown","615","570","21180","20140"
"In post","2021","Debt","South East (England)","Outside London","Heterosexual / straight","45","35","28770","28130"
"In post","2021","Debt","South East (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","South East (England)","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2021","Debt","South East (England)","Outside London","Unknown","50","40","27030","28130"
"In post","2021","Debt","South West (England)","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Debt","South West (England)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt","South West (England)","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Debt","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Wales","Outside London","Heterosexual / straight","170","155","23930","20140"
"In post","2021","Debt","Wales","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Debt","Wales","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Debt","Wales","Outside London","Unknown","125","120","22050","20140"
"In post","2021","Debt","West Midlands (England)","Outside London","Heterosexual / straight","205","180","23820","21440"
"In post","2021","Debt","West Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Debt","West Midlands (England)","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2021","Debt","West Midlands (England)","Outside London","Unknown","195","180","21250","20140"
"In post","2021","Debt","Yorkshire and The Humber","Outside London","Heterosexual / straight","195","170","25090","21440"
"In post","2021","Debt","Yorkshire and The Humber","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Debt","Yorkshire and The Humber","Outside London","Undeclared","30","25","25170","21440"
"In post","2021","Debt","Yorkshire and The Humber","Outside London","Unknown","190","175","21620","20140"
"In post","2021","Digital, Data & Technology","East Midlands (England)","Outside London","Heterosexual / straight","190","185","37510","33350"
"In post","2021","Digital, Data & Technology","East Midlands (England)","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","East Midlands (England)","Outside London","Undeclared","40","40","35760","32010"
"In post","2021","Digital, Data & Technology","East Midlands (England)","Outside London","Unknown","65","65","37110","32750"
"In post","2021","Digital, Data & Technology","East of England","Outside London","Heterosexual / straight","320","305","36650","33300"
"In post","2021","Digital, Data & Technology","East of England","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","East of England","Outside London","Undeclared","55","55","35880","35000"
"In post","2021","Digital, Data & Technology","East of England","Outside London","Unknown","155","145","35780","32730"
"In post","2021","Digital, Data & Technology","London","London","Heterosexual / straight","2100","2060","49490","50000"
"In post","2021","Digital, Data & Technology","London","London","LGBO","210","210","49200","52410"
"In post","2021","Digital, Data & Technology","London","London","Undeclared","280","275","49580","51710"
"In post","2021","Digital, Data & Technology","London","London","Unknown","805","795","48250","43800"
"In post","2021","Digital, Data & Technology","North East (England)","Outside London","Heterosexual / straight","490","470","39540","37840"
"In post","2021","Digital, Data & Technology","North East (England)","Outside London","LGBO","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","North East (England)","Outside London","Undeclared","60","55","38160","37100"
"In post","2021","Digital, Data & Technology","North East (England)","Outside London","Unknown","200","195","37170","31810"
"In post","2021","Digital, Data & Technology","North West (England)","Outside London","Heterosexual / straight","580","565","39190","36520"
"In post","2021","Digital, Data & Technology","North West (England)","Outside London","LGBO","40","40","40340","37910"
"In post","2021","Digital, Data & Technology","North West (England)","Outside London","Undeclared","70","65","37940","31840"
"In post","2021","Digital, Data & Technology","North West (England)","Outside London","Unknown","190","190","37540","36500"
"In post","2021","Digital, Data & Technology","Northern Ireland","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Northern Ireland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Northern Ireland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Overseas","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Scotland","Outside London","Heterosexual / straight","360","350","39130","35240"
"In post","2021","Digital, Data & Technology","Scotland","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Scotland","Outside London","Undeclared","85","85","34990","29350"
"In post","2021","Digital, Data & Technology","Scotland","Outside London","Unknown","210","205","38820","36780"
"In post","2021","Digital, Data & Technology","South East (England)","Outside London","Heterosexual / straight","585","570","38480","35900"
"In post","2021","Digital, Data & Technology","South East (England)","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","South East (England)","Outside London","Undeclared","85","85","37620","33300"
"In post","2021","Digital, Data & Technology","South East (England)","Outside London","Unknown","210","205","38270","36040"
"In post","2021","Digital, Data & Technology","South West (England)","Outside London","Heterosexual / straight","970","935","39210","38450"
"In post","2021","Digital, Data & Technology","South West (England)","Outside London","LGBO","40","40","34520","30680"
"In post","2021","Digital, Data & Technology","South West (England)","Outside London","Undeclared","165","160","39970","38450"
"In post","2021","Digital, Data & Technology","South West (England)","Outside London","Unknown","1165","1110","39060","39650"
"In post","2021","Digital, Data & Technology","Unknown","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","Outside London","Heterosexual / straight","1120","1095","40830","38230"
"In post","2021","Digital, Data & Technology","Wales","Outside London","LGBO","70","70","35690","32710"
"In post","2021","Digital, Data & Technology","Wales","Outside London","Undeclared","235","230","39580","39050"
"In post","2021","Digital, Data & Technology","Wales","Outside London","Unknown","445","435","37800","36030"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Outside London","Heterosexual / straight","610","590","40370","37310"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Outside London","LGBO","35","35","38760","35900"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Outside London","Undeclared","75","70","41990","36870"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Outside London","Unknown","260","255","41000","38400"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Heterosexual / straight","550","530","39360","35900"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Undeclared","70","70","37110","32200"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Outside London","Unknown","205","200","39420","36820"
"In post","2021","Finance","East Midlands (England)","Outside London","Heterosexual / straight","180","175","35710","31810"
"In post","2021","Finance","East Midlands (England)","Outside London","LGBO","10","5","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","Outside London","Unknown","30","30","[c]","[c]"
"In post","2021","Finance","East of England","Outside London","Heterosexual / straight","310","290","37580","35270"
"In post","2021","Finance","East of England","Outside London","LGBO","10","10","[c]","[c]"
