"Status","Year","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","International Trade","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Northern Ireland","Unknown","5","5","[c]","[c]"
"In post","2021","International Trade","Overseas","Heterosexual / straight","95","95","57150","55650"
"In post","2021","International Trade","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","International Trade","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","International Trade","Overseas","Unknown","45","45","54410","51770"
"In post","2021","International Trade","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South East (England)","Heterosexual / straight","55","55","43940","38540"
"In post","2021","International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","International Trade","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","International Trade","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","International Trade","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2021","International Trade","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","International Trade","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","Heterosexual / straight","55","50","35270","33350"
"In post","2021","Knowledge and Information Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","East of England","Heterosexual / straight","115","105","36200","33300"
"In post","2021","Knowledge and Information Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","East of England","Undeclared","25","25","[c]","[c]"
"In post","2021","Knowledge and Information Management","East of England","Unknown","20","15","[c]","[c]"
"In post","2021","Knowledge and Information Management","London","Heterosexual / straight","470","455","42400","37840"
"In post","2021","Knowledge and Information Management","London","LGBO","45","45","37430","34170"
"In post","2021","Knowledge and Information Management","London","Undeclared","85","80","41120","37920"
"In post","2021","Knowledge and Information Management","London","Unknown","145","135","39640","36590"
"In post","2021","Knowledge and Information Management","North East (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Knowledge and Information Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","North West (England)","Heterosexual / straight","95","90","33510","33000"
"In post","2021","Knowledge and Information Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","North West (England)","Undeclared","20","20","[c]","[c]"
"In post","2021","Knowledge and Information Management","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Scotland","Heterosexual / straight","35","30","31900","29040"
"In post","2021","Knowledge and Information Management","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","South East (England)","Heterosexual / straight","190","185","32270","30230"
"In post","2021","Knowledge and Information Management","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","South East (England)","Undeclared","35","35","34050","33300"
"In post","2021","Knowledge and Information Management","South East (England)","Unknown","25","25","[c]","[c]"
"In post","2021","Knowledge and Information Management","South West (England)","Heterosexual / straight","380","365","35670","33300"
"In post","2021","Knowledge and Information Management","South West (England)","LGBO","15","15","[c]","[c]"
"In post","2021","Knowledge and Information Management","South West (England)","Undeclared","85","85","41080","37000"
"In post","2021","Knowledge and Information Management","South West (England)","Unknown","50","50","33040","32260"
"In post","2021","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Wales","Heterosexual / straight","115","110","34400","31650"
"In post","2021","Knowledge and Information Management","Wales","LGBO","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","Wales","Undeclared","25","25","[c]","[c]"
"In post","2021","Knowledge and Information Management","Wales","Unknown","20","15","[c]","[c]"
"In post","2021","Knowledge and Information Management","West Midlands (England)","Heterosexual / straight","85","80","33350","28870"
"In post","2021","Knowledge and Information Management","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Knowledge and Information Management","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","Heterosexual / straight","80","75","35370","31460"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2021","Knowledge and Information Management","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2021","Legal","East Midlands (England)","Heterosexual / straight","325","300","43860","46210"
"In post","2021","Legal","East Midlands (England)","LGBO","20","20","[c]","[c]"
"In post","2021","Legal","East Midlands (England)","Undeclared","35","30","38820","40540"
"In post","2021","Legal","East Midlands (England)","Unknown","130","120","39890","34480"
"In post","2021","Legal","East of England","Heterosexual / straight","430","395","40040","36240"
"In post","2021","Legal","East of England","LGBO","15","15","[c]","[c]"
"In post","2021","Legal","East of England","Undeclared","60","55","35390","31810"
"In post","2021","Legal","East of England","Unknown","170","150","36930","28130"
"In post","2021","Legal","London","Heterosexual / straight","2905","2745","54730","52040"
"In post","2021","Legal","London","LGBO","245","235","55560","52730"
"In post","2021","Legal","London","Undeclared","395","375","55240","54070"
"In post","2021","Legal","London","Unknown","1220","1140","54680","56140"
"In post","2021","Legal","North East (England)","Heterosexual / straight","295","280","41700","40590"
"In post","2021","Legal","North East (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Legal","North East (England)","Undeclared","35","35","39720","38550"
"In post","2021","Legal","North East (England)","Unknown","85","80","39820","32860"
"In post","2021","Legal","North West (England)","Heterosexual / straight","765","720","43530","43460"
"In post","2021","Legal","North West (England)","LGBO","35","35","42910","40220"
"In post","2021","Legal","North West (England)","Undeclared","90","85","39910","38630"
"In post","2021","Legal","North West (England)","Unknown","325","305","40750","34480"
"In post","2021","Legal","Northern Ireland","Heterosexual / straight","105","100","29200","27780"
"In post","2021","Legal","Northern Ireland","LGBO","5","5","[c]","[c]"
"In post","2021","Legal","Northern Ireland","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal","Northern Ireland","Unknown","45","45","29990","25560"
"In post","2021","Legal","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Legal","Scotland","Heterosexual / straight","655","620","48910","52490"
"In post","2021","Legal","Scotland","LGBO","30","30","45950","46260"
"In post","2021","Legal","Scotland","Undeclared","95","85","48000","45190"
"In post","2021","Legal","Scotland","Unknown","115","105","46830","52490"
"In post","2021","Legal","South East (England)","Heterosexual / straight","515","470","45600","46210"
"In post","2021","Legal","South East (England)","LGBO","20","20","[c]","[c]"
"In post","2021","Legal","South East (England)","Undeclared","75","70","42300","40650"
"In post","2021","Legal","South East (England)","Unknown","180","170","46460","45100"
"In post","2021","Legal","South West (England)","Heterosexual / straight","315","290","43310","43160"
"In post","2021","Legal","South West (England)","LGBO","15","15","[c]","[c]"
"In post","2021","Legal","South West (England)","Undeclared","65","60","43400","42570"
"In post","2021","Legal","South West (England)","Unknown","140","130","44020","42680"
"In post","2021","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Wales","Heterosexual / straight","460","430","46100","48080"
"In post","2021","Legal","Wales","LGBO","15","15","[c]","[c]"
"In post","2021","Legal","Wales","Undeclared","70","65","44480","43160"
"In post","2021","Legal","Wales","Unknown","115","100","44340","50120"
"In post","2021","Legal","West Midlands (England)","Heterosexual / straight","420","395","44610","46210"
"In post","2021","Legal","West Midlands (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Legal","West Midlands (England)","Undeclared","45","45","39710","38630"
"In post","2021","Legal","West Midlands (England)","Unknown","170","160","44870","46530"
"In post","2021","Legal","Yorkshire and The Humber","Heterosexual / straight","535","495","45480","48080"
"In post","2021","Legal","Yorkshire and The Humber","LGBO","25","25","[c]","[c]"
"In post","2021","Legal","Yorkshire and The Humber","Undeclared","50","45","39690","37780"
"In post","2021","Legal","Yorkshire and The Humber","Unknown","240","220","47060","53490"
"In post","2021","Medicine","East Midlands (England)","Heterosexual / straight","135","125","45200","37890"
"In post","2021","Medicine","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Medicine","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Medicine","East Midlands (England)","Unknown","40","35","43980","40740"
"In post","2021","Medicine","East of England","Heterosexual / straight","125","110","55340","37890"
"In post","2021","Medicine","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","East of England","Undeclared","15","15","[c]","[c]"
"In post","2021","Medicine","East of England","Unknown","25","25","[c]","[c]"
"In post","2021","Medicine","London","Heterosexual / straight","210","185","76860","77020"
"In post","2021","Medicine","London","LGBO","15","10","[c]","[c]"
"In post","2021","Medicine","London","Undeclared","45","40","84250","83780"
"In post","2021","Medicine","London","Unknown","120","110","83400","76160"
"In post","2021","Medicine","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Medicine","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North West (England)","Heterosexual / straight","50","45","72550","74070"
"In post","2021","Medicine","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","North West (England)","Undeclared","15","10","[c]","[c]"
"In post","2021","Medicine","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Heterosexual / straight","35","30","44590","38640"
"In post","2021","Medicine","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Overseas","Heterosexual / straight","30","30","54660","55230"
"In post","2021","Medicine","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","Medicine","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","Medicine","Scotland","Heterosexual / straight","70","65","45630","37890"
"In post","2021","Medicine","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2021","Medicine","Scotland","Unknown","25","20","[c]","[c]"
"In post","2021","Medicine","South East (England)","Heterosexual / straight","290","260","49550","38490"
"In post","2021","Medicine","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","South East (England)","Undeclared","25","25","[c]","[c]"
"In post","2021","Medicine","South East (England)","Unknown","80","70","50520","38190"
"In post","2021","Medicine","South West (England)","Heterosexual / straight","280","245","47510","37890"
"In post","2021","Medicine","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Medicine","South West (England)","Undeclared","30","25","56620","38490"
"In post","2021","Medicine","South West (England)","Unknown","115","100","42660","30620"
"In post","2021","Medicine","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Wales","Heterosexual / straight","205","195","49320","43760"
"In post","2021","Medicine","Wales","LGBO","10","10","[c]","[c]"
"In post","2021","Medicine","Wales","Undeclared","35","30","45970","35950"
"In post","2021","Medicine","Wales","Unknown","25","20","[c]","[c]"
"In post","2021","Medicine","West Midlands (England)","Heterosexual / straight","125","110","57070","41720"
"In post","2021","Medicine","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","West Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2021","Medicine","West Midlands (England)","Unknown","30","30","74530","78870"
"In post","2021","Medicine","Yorkshire and The Humber","Heterosexual / straight","135","120","53740","37890"
"In post","2021","Medicine","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Medicine","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2021","Medicine","Yorkshire and The Humber","Unknown","20","20","[c]","[c]"
"In post","2021","Operational Delivery","East Midlands (England)","Heterosexual / straight","6760","6270","27530","25560"
"In post","2021","Operational Delivery","East Midlands (England)","LGBO","390","380","27540","25560"
"In post","2021","Operational Delivery","East Midlands (England)","Undeclared","955","865","27970","26750"
"In post","2021","Operational Delivery","East Midlands (England)","Unknown","1995","1830","25960","24440"
"In post","2021","Operational Delivery","East of England","Heterosexual / straight","7210","6690","28390","26780"
"In post","2021","Operational Delivery","East of England","LGBO","355","345","28160","25930"
"In post","2021","Operational Delivery","East of England","Undeclared","1005","920","29170","27280"
"In post","2021","Operational Delivery","East of England","Unknown","1625","1505","27500","25850"
"In post","2021","Operational Delivery","London","Heterosexual / straight","17745","16780","34790","30780"
"In post","2021","Operational Delivery","London","LGBO","975","950","36490","33110"
"In post","2021","Operational Delivery","London","Undeclared","2660","2480","34450","30780"
"In post","2021","Operational Delivery","London","Unknown","4520","4300","33380","30150"
"In post","2021","Operational Delivery","North East (England)","Heterosexual / straight","8560","7590","26270","23970"
"In post","2021","Operational Delivery","North East (England)","LGBO","385","360","26610","23970"
"In post","2021","Operational Delivery","North East (England)","Undeclared","1035","910","26460","23240"
"In post","2021","Operational Delivery","North East (England)","Unknown","3720","3180","24230","21440"
"In post","2021","Operational Delivery","North West (England)","Heterosexual / straight","17710","16340","27730","25100"
"In post","2021","Operational Delivery","North West (England)","LGBO","1000","965","27480","25040"
"In post","2021","Operational Delivery","North West (England)","Undeclared","2090","1890","27740","25560"
"In post","2021","Operational Delivery","North West (England)","Unknown","5330","4790","25720","22850"
"In post","2021","Operational Delivery","Northern Ireland","Heterosexual / straight","1105","1005","27290","25560"
"In post","2021","Operational Delivery","Northern Ireland","LGBO","50","45","24290","24890"
"In post","2021","Operational Delivery","Northern Ireland","Undeclared","105","95","27160","25560"
"In post","2021","Operational Delivery","Northern Ireland","Unknown","435","400","23990","21440"
"In post","2021","Operational Delivery","Overseas","Heterosexual / straight","200","195","49850","54760"
"In post","2021","Operational Delivery","Overseas","LGBO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Overseas","Undeclared","45","45","35890","28100"
"In post","2021","Operational Delivery","Overseas","Unknown","40","40","57970","60830"
"In post","2021","Operational Delivery","Scotland","Heterosexual / straight","6980","6410","28720","25560"
"In post","2021","Operational Delivery","Scotland","LGBO","410","395","28020","25560"
"In post","2021","Operational Delivery","Scotland","Undeclared","2245","2025","27230","22820"
"In post","2021","Operational Delivery","Scotland","Unknown","4660","4295","27470","25870"
"In post","2021","Operational Delivery","South East (England)","Heterosexual / straight","12175","11115","28830","27150"
"In post","2021","Operational Delivery","South East (England)","LGBO","785","755","29160","27850"
"In post","2021","Operational Delivery","South East (England)","Undeclared","1795","1630","29260","27370"
"In post","2021","Operational Delivery","South East (England)","Unknown","3190","2880","27770","26520"
"In post","2021","Operational Delivery","South West (England)","Heterosexual / straight","7050","6530","29380","26780"
"In post","2021","Operational Delivery","South West (England)","LGBO","400","385","27870","25850"
"In post","2021","Operational Delivery","South West (England)","Undeclared","970","875","29730","27130"
"In post","2021","Operational Delivery","South West (England)","Unknown","2015","1845","28880","26290"
"In post","2021","Operational Delivery","Unknown","Heterosexual / straight","95","90","40490","43240"
"In post","2021","Operational Delivery","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Operational Delivery","Unknown","Unknown","40","40","35990","40010"
"In post","2021","Operational Delivery","Wales","Heterosexual / straight","10645","9735","27440","23830"
"In post","2021","Operational Delivery","Wales","LGBO","575","555","26230","23320"
"In post","2021","Operational Delivery","Wales","Undeclared","2105","1775","25530","21590"
"In post","2021","Operational Delivery","Wales","Unknown","3305","2965","24920","22350"
"In post","2021","Operational Delivery","West Midlands (England)","Heterosexual / straight","9310","8715","28020","25360"
"In post","2021","Operational Delivery","West Midlands (England)","LGBO","505","490","27080","24250"
"In post","2021","Operational Delivery","West Midlands (England)","Undeclared","1120","1025","28080","26780"
"In post","2021","Operational Delivery","West Midlands (England)","Unknown","2635","2450","26760","24250"
"In post","2021","Operational Delivery","Yorkshire and The Humber","Heterosexual / straight","10455","9605","28110","25560"
"In post","2021","Operational Delivery","Yorkshire and The Humber","LGBO","590","570","27720","25500"
"In post","2021","Operational Delivery","Yorkshire and The Humber","Undeclared","1340","1220","28770","26780"
"In post","2021","Operational Delivery","Yorkshire and The Humber","Unknown","2680","2470","26140","24250"
"In post","2021","Operational Research","East Midlands (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Operational Research","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","London","Heterosexual / straight","265","250","49900","47880"
"In post","2021","Operational Research","London","LGBO","35","35","44570","39900"
"In post","2021","Operational Research","London","Undeclared","40","40","51850","49850"
"In post","2021","Operational Research","London","Unknown","60","60","45140","40480"
"In post","2021","Operational Research","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","Heterosexual / straight","65","60","42880","38630"
"In post","2021","Operational Research","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","North West (England)","Unknown","15","15","[c]","[c]"
"In post","2021","Operational Research","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","South East (England)","Heterosexual / straight","360","340","42060","46080"
"In post","2021","Operational Research","South East (England)","LGBO","25","25","[c]","[c]"
"In post","2021","Operational Research","South East (England)","Undeclared","35","35","40940","38580"
"In post","2021","Operational Research","South East (England)","Unknown","45","45","44010","46090"
"In post","2021","Operational Research","South West (England)","Heterosexual / straight","80","75","42720","44430"
"In post","2021","Operational Research","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Operational Research","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Operational Research","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Operational Research","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Operational Research","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","Heterosexual / straight","35","35","41940","42400"
"In post","2021","Operational Research","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Operational Research","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2021","Other","East Midlands (England)","Heterosexual / straight","685","655","25080","21130"
"In post","2021","Other","East Midlands (England)","LGBO","15","15","[c]","[c]"
"In post","2021","Other","East Midlands (England)","Undeclared","95","90","25720","21130"
"In post","2021","Other","East Midlands (England)","Unknown","45","40","25040","21140"
"In post","2021","Other","East of England","Heterosexual / straight","905","850","24750","21130"
"In post","2021","Other","East of England","LGBO","30","30","23740","20920"
"In post","2021","Other","East of England","Undeclared","115","110","23280","21270"
"In post","2021","Other","East of England","Unknown","130","125","25710","21580"
"In post","2021","Other","London","Heterosexual / straight","2700","2590","39760","32960"
"In post","2021","Other","London","LGBO","185","180","39050","32360"
"In post","2021","Other","London","Undeclared","390","375","41060","34840"
"In post","2021","Other","London","Unknown","910","870","42930","35020"
"In post","2021","Other","North East (England)","Heterosexual / straight","170","165","27300","21580"
"In post","2021","Other","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Other","North East (England)","Undeclared","20","20","[c]","[c]"
"In post","2021","Other","North East (England)","Unknown","20","20","[c]","[c]"
"In post","2021","Other","North West (England)","Heterosexual / straight","645","610","27600","22960"
"In post","2021","Other","North West (England)","LGBO","35","35","29610","25880"
"In post","2021","Other","North West (England)","Undeclared","75","75","27600","22860"
"In post","2021","Other","North West (England)","Unknown","65","60","30690","25880"
"In post","2021","Other","Northern Ireland","Heterosexual / straight","280","270","23530","21830"
"In post","2021","Other","Northern Ireland","LGBO","5","5","[c]","[c]"
"In post","2021","Other","Northern Ireland","Undeclared","20","20","[c]","[c]"
"In post","2021","Other","Northern Ireland","Unknown","20","20","[c]","[c]"
"In post","2021","Other","Overseas","Heterosexual / straight","130","130","54230","60720"
"In post","2021","Other","Overseas","LGBO","5","5","[c]","[c]"
"In post","2021","Other","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2021","Other","Overseas","Unknown","230","225","47740","46620"
"In post","2021","Other","Scotland","Heterosexual / straight","1190","1140","28160","23450"
"In post","2021","Other","Scotland","LGBO","55","55","28200","23450"
"In post","2021","Other","Scotland","Undeclared","150","140","28790","23450"
"In post","2021","Other","Scotland","Unknown","615","570","31830","28870"
"In post","2021","Other","South East (England)","Heterosexual / straight","2195","2115","27620","22080"
"In post","2021","Other","South East (England)","LGBO","75","75","26520","22850"
"In post","2021","Other","South East (England)","Undeclared","370","355","29620","23160"
"In post","2021","Other","South East (England)","Unknown","220","210","29530","25670"
"In post","2021","Other","South West (England)","Heterosexual / straight","3580","3415","30390","26670"
"In post","2021","Other","South West (England)","LGBO","95","90","28450","26670"
"In post","2021","Other","South West (England)","Undeclared","475","450","31490","27420"
"In post","2021","Other","South West (England)","Unknown","330","310","29660","25880"
"In post","2021","Other","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Other","Unknown","Unknown","1835","1835","37620","34460"
"In post","2021","Other","Wales","Heterosexual / straight","880","840","35990","34490"
"In post","2021","Other","Wales","LGBO","30","30","37040","37410"
"In post","2021","Other","Wales","Undeclared","145","135","34200","32200"
"In post","2021","Other","Wales","Unknown","50","45","31350","26670"
"In post","2021","Other","West Midlands (England)","Heterosexual / straight","920","880","25960","22080"
"In post","2021","Other","West Midlands (England)","LGBO","25","25","[c]","[c]"
"In post","2021","Other","West Midlands (England)","Undeclared","145","135","27430","25040"
"In post","2021","Other","West Midlands (England)","Unknown","85","80","25330","20920"
"In post","2021","Other","Yorkshire and The Humber","Heterosexual / straight","960","925","25610","22080"
"In post","2021","Other","Yorkshire and The Humber","LGBO","30","25","[c]","[c]"
"In post","2021","Other","Yorkshire and The Humber","Undeclared","155","150","25310","24890"
"In post","2021","Other","Yorkshire and The Humber","Unknown","90","90","26040","24880"
"In post","2021","Planning","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Planning","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","London","Heterosexual / straight","80","80","47890","42980"
"In post","2021","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Planning","London","Unknown","5","5","[c]","[c]"
"In post","2021","Planning","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Planning","North West (England)","LGBO","[c]","[c]","[c]","[c]"
