"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","No function","Greater Manchester","EO","Male","660","635","26670","25560"
"In post","2021","No function","Greater Manchester","G6/G7","Female","315","300","57430","52580"
"In post","2021","No function","Greater Manchester","G6/G7","Male","290","285","57370","52580"
"In post","2021","No function","Greater Manchester","SCS level","Female","25","20","[c]","[c]"
"In post","2021","No function","Greater Manchester","SCS level","Male","20","20","[c]","[c]"
"In post","2021","No function","Greater Manchester","SEO/HEO","Female","965","910","34800","32010"
"In post","2021","No function","Greater Manchester","SEO/HEO","Male","810","780","34560","31940"
"In post","2021","No function","Greater Manchester","Unknown","Female","535","500","29410","30210"
"In post","2021","No function","Greater Manchester","Unknown","Male","195","185","30000","28200"
"In post","2021","No function","Hampshire and Isle of Wight","AA/AO","Female","1365","1040","20920","20140"
"In post","2021","No function","Hampshire and Isle of Wight","AA/AO","Male","1240","1035","23070","20600"
"In post","2021","No function","Hampshire and Isle of Wight","EO","Female","485","435","25840","25560"
"In post","2021","No function","Hampshire and Isle of Wight","EO","Male","370","355","27840","26850"
"In post","2021","No function","Hampshire and Isle of Wight","G6/G7","Female","185","175","52540","49120"
"In post","2021","No function","Hampshire and Isle of Wight","G6/G7","Male","485","470","56470","53450"
"In post","2021","No function","Hampshire and Isle of Wight","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Hampshire and Isle of Wight","SCS level","Female","10","5","[c]","[c]"
"In post","2021","No function","Hampshire and Isle of Wight","SCS level","Male","15","10","[c]","[c]"
"In post","2021","No function","Hampshire and Isle of Wight","SEO/HEO","Female","535","505","34010","32140"
"In post","2021","No function","Hampshire and Isle of Wight","SEO/HEO","Male","685","665","35930","36030"
"In post","2021","No function","Hampshire and Isle of Wight","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Hampshire and Isle of Wight","Unknown","Female","225","200","28850","28200"
"In post","2021","No function","Hampshire and Isle of Wight","Unknown","Male","65","60","29370","28200"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","485","450","22560","21550"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","515","510","25590","24440"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","EO","Female","110","105","26860","26330"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","EO","Male","175","170","29920","30140"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","125","120","37120","35900"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","115","115","40340","38160"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","220","200","28650","28200"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","75","70","29760","28200"
"In post","2021","No function","Highlands and Islands","AA/AO","Female","75","65","23090","22220"
"In post","2021","No function","Highlands and Islands","AA/AO","Male","40","35","24420","25870"
"In post","2021","No function","Highlands and Islands","EO","Female","30","30","29950","29040"
"In post","2021","No function","Highlands and Islands","EO","Male","65","65","31480","33650"
"In post","2021","No function","Highlands and Islands","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Highlands and Islands","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Highlands and Islands","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","No function","Highlands and Islands","SEO/HEO","Male","50","50","38240","36820"
"In post","2021","No function","Inner London - East","AA/AO","Female","785","730","25410","24050"
"In post","2021","No function","Inner London - East","AA/AO","Male","745","715","28980","30220"
"In post","2021","No function","Inner London - East","EO","Female","785","730","30900","30290"
"In post","2021","No function","Inner London - East","EO","Male","570","555","32550","32520"
"In post","2021","No function","Inner London - East","G6/G7","Female","615","575","60070","58770"
"In post","2021","No function","Inner London - East","G6/G7","Male","585","570","62440","60630"
"In post","2021","No function","Inner London - East","SCS level","Female","125","105","106140","99090"
"In post","2021","No function","Inner London - East","SCS level","Male","115","100","102100","95000"
"In post","2021","No function","Inner London - East","SEO/HEO","Female","1300","1220","39020","39800"
"In post","2021","No function","Inner London - East","SEO/HEO","Male","1025","1000","41410","40800"
"In post","2021","No function","Inner London - East","Unknown","Female","495","475","32900","32090"
"In post","2021","No function","Inner London - East","Unknown","Male","190","185","33980","34100"
"In post","2021","No function","Inner London - West","AA/AO","Female","1360","1275","25330","23500"
"In post","2021","No function","Inner London - West","AA/AO","Male","1235","1210","26850","24920"
"In post","2021","No function","Inner London - West","EO","Female","1920","1865","28680","27960"
"In post","2021","No function","Inner London - West","EO","Male","1255","1245","29130","28330"
"In post","2021","No function","Inner London - West","G6/G7","Female","4685","4500","58480","55340"
"In post","2021","No function","Inner London - West","G6/G7","Male","4635","4595","59030","56570"
"In post","2021","No function","Inner London - West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Inner London - West","SCS level","Female","850","800","83670","76540"
"In post","2021","No function","Inner London - West","SCS level","Male","880","870","89050","78660"
"In post","2021","No function","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Inner London - West","SEO/HEO","Female","5970","5845","36350","35120"
"In post","2021","No function","Inner London - West","SEO/HEO","Male","5000","4965","36710","35590"
"In post","2021","No function","Inner London - West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","No function","Inner London - West","Unknown","Female","130","125","37210","34770"
"In post","2021","No function","Inner London - West","Unknown","Male","55","55","36940","36580"
"In post","2021","No function","Kent","AA/AO","Female","845","770","23960","21710"
"In post","2021","No function","Kent","AA/AO","Male","1000","975","28120","30400"
"In post","2021","No function","Kent","EO","Female","290","270","29240","27660"
"In post","2021","No function","Kent","EO","Male","370","355","31690","33500"
"In post","2021","No function","Kent","G6/G7","Female","40","40","58030","54680"
"In post","2021","No function","Kent","G6/G7","Male","90","85","53280","46980"
"In post","2021","No function","Kent","SCS level","Female","5","5","[c]","[c]"
"In post","2021","No function","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Kent","SEO/HEO","Female","230","220","37900","37320"
"In post","2021","No function","Kent","SEO/HEO","Male","360","350","39760","38160"
"In post","2021","No function","Kent","Unknown","Female","215","195","30290","30210"
"In post","2021","No function","Kent","Unknown","Male","65","65","29550","29730"
"In post","2021","No function","Lancashire","AA/AO","Female","1310","1110","21990","21440"
"In post","2021","No function","Lancashire","AA/AO","Male","1370","1275","24300","22350"
"In post","2021","No function","Lancashire","EO","Female","450","405","26910","27130"
"In post","2021","No function","Lancashire","EO","Male","435","410","28990","27380"
"In post","2021","No function","Lancashire","G6/G7","Female","50","45","55400","52770"
"In post","2021","No function","Lancashire","G6/G7","Male","50","50","63740","60940"
"In post","2021","No function","Lancashire","SCS level","Female","5","5","[c]","[c]"
"In post","2021","No function","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Lancashire","SEO/HEO","Female","345","320","36690","33840"
"In post","2021","No function","Lancashire","SEO/HEO","Male","295","275","38120","37280"
"In post","2021","No function","Lancashire","Unknown","Female","335","305","29170","30210"
"In post","2021","No function","Lancashire","Unknown","Male","95","95","31140","32100"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","1080","920","21310","20140"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","895","865","23770","22850"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","EO","Female","315","280","26260","27130"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","EO","Male","315","305","28130","27130"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","25","25","[c]","[c]"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","260","245","35810","33840"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","255","245","38050","38160"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","Unknown","Female","285","260","29190","28200"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","Unknown","Male","70","65","30130","30210"
"In post","2021","No function","Lincolnshire","AA/AO","Female","240","220","22420","20890"
"In post","2021","No function","Lincolnshire","AA/AO","Male","335","325","25750","25790"
"In post","2021","No function","Lincolnshire","EO","Female","55","50","27170","26700"
"In post","2021","No function","Lincolnshire","EO","Male","120","115","29940","30140"
"In post","2021","No function","Lincolnshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","No function","Lincolnshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","No function","Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Lincolnshire","SEO/HEO","Female","65","60","37060","36710"
"In post","2021","No function","Lincolnshire","SEO/HEO","Male","80","75","39780","37480"
"In post","2021","No function","Lincolnshire","Unknown","Female","100","95","29520","29200"
"In post","2021","No function","Lincolnshire","Unknown","Male","25","25","[c]","[c]"
"In post","2021","No function","Merseyside","AA/AO","Female","1640","1385","20890","20640"
"In post","2021","No function","Merseyside","AA/AO","Male","1125","1065","22100","20640"
"In post","2021","No function","Merseyside","EO","Female","735","645","25840","25560"
"In post","2021","No function","Merseyside","EO","Male","510","485","26520","26310"
"In post","2021","No function","Merseyside","G6/G7","Female","215","205","55300","52580"
"In post","2021","No function","Merseyside","G6/G7","Male","235","225","58260","53450"
"In post","2021","No function","Merseyside","SCS level","Female","15","15","[c]","[c]"
"In post","2021","No function","Merseyside","SCS level","Male","20","20","[c]","[c]"
"In post","2021","No function","Merseyside","SEO/HEO","Female","720","670","34490","31940"
"In post","2021","No function","Merseyside","SEO/HEO","Male","620","595","36940","33840"
"In post","2021","No function","Merseyside","Unknown","Female","325","295","29010","28200"
"In post","2021","No function","Merseyside","Unknown","Male","80","80","31160","32690"
"In post","2021","No function","North Eastern Scotland","AA/AO","Female","115","105","22430","21590"
"In post","2021","No function","North Eastern Scotland","AA/AO","Male","85","80","23350","22220"
"In post","2021","No function","North Eastern Scotland","EO","Female","85","80","29450","28410"
"In post","2021","No function","North Eastern Scotland","EO","Male","95","90","31620","33650"
"In post","2021","No function","North Eastern Scotland","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","No function","North Eastern Scotland","G6/G7","Male","30","30","79690","78330"
"In post","2021","No function","North Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","North Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","North Eastern Scotland","SEO/HEO","Female","90","85","45820","36740"
"In post","2021","No function","North Eastern Scotland","SEO/HEO","Male","155","150","62650","56810"
"In post","2021","No function","North Yorkshire","AA/AO","Female","155","135","21710","21050"
"In post","2021","No function","North Yorkshire","AA/AO","Male","70","65","22790","21160"
"In post","2021","No function","North Yorkshire","EO","Female","105","100","26240","26370"
"In post","2021","No function","North Yorkshire","EO","Male","115","110","26670","26370"
"In post","2021","No function","North Yorkshire","G6/G7","Female","125","120","60950","57470"
"In post","2021","No function","North Yorkshire","G6/G7","Male","115","115","58280","55630"
"In post","2021","No function","North Yorkshire","SCS level","Female","10","10","[c]","[c]"
"In post","2021","No function","North Yorkshire","SCS level","Male","10","10","[c]","[c]"
"In post","2021","No function","North Yorkshire","SEO/HEO","Female","315","295","36780","35900"
"In post","2021","No function","North Yorkshire","SEO/HEO","Male","225","225","35470","35900"
"In post","2021","No function","North Yorkshire","Unknown","Female","130","115","29080","28200"
"In post","2021","No function","North Yorkshire","Unknown","Male","50","45","29120","28200"
"In post","2021","No function","Northern Ireland","AA/AO","Female","360","305","20560","20140"
"In post","2021","No function","Northern Ireland","AA/AO","Male","345","330","20540","20140"
"In post","2021","No function","Northern Ireland","EO","Female","250","220","26740","25560"
"In post","2021","No function","Northern Ireland","EO","Male","195","190","26740","25560"
"In post","2021","No function","Northern Ireland","G6/G7","Female","60","60","53730","52580"
"In post","2021","No function","Northern Ireland","G6/G7","Male","80","75","55620","52580"
"In post","2021","No function","Northern Ireland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Northern Ireland","SCS level","Male","5","5","[c]","[c]"
"In post","2021","No function","Northern Ireland","SEO/HEO","Female","240","230","34730","31810"
"In post","2021","No function","Northern Ireland","SEO/HEO","Male","235","230","34890","31810"
"In post","2021","No function","Northumberland and Tyne and Wear","AA/AO","Female","2990","2275","20660","20140"
"In post","2021","No function","Northumberland and Tyne and Wear","AA/AO","Male","1430","1315","20520","20140"
"In post","2021","No function","Northumberland and Tyne and Wear","EO","Female","755","655","25780","25560"
"In post","2021","No function","Northumberland and Tyne and Wear","EO","Male","555","520","26030","25560"
"In post","2021","No function","Northumberland and Tyne and Wear","G6/G7","Female","150","145","53550","52580"
"In post","2021","No function","Northumberland and Tyne and Wear","G6/G7","Male","165","165","54970","52580"
"In post","2021","No function","Northumberland and Tyne and Wear","SCS level","Female","15","15","[c]","[c]"
"In post","2021","No function","Northumberland and Tyne and Wear","SCS level","Male","10","10","[c]","[c]"
"In post","2021","No function","Northumberland and Tyne and Wear","SEO/HEO","Female","615","565","33350","31810"
"In post","2021","No function","Northumberland and Tyne and Wear","SEO/HEO","Male","510","495","34730","31810"
"In post","2021","No function","Northumberland and Tyne and Wear","Unknown","Female","255","230","28690","28200"
"In post","2021","No function","Northumberland and Tyne and Wear","Unknown","Male","85","85","30270","28200"
"In post","2021","No function","Outer London - East and North East","AA/AO","Female","465","430","25720","23790"
"In post","2021","No function","Outer London - East and North East","AA/AO","Male","465","455","29740","31590"
"In post","2021","No function","Outer London - East and North East","EO","Female","140","125","30530","30470"
"In post","2021","No function","Outer London - East and North East","EO","Male","180","175","33240","30780"
"In post","2021","No function","Outer London - East and North East","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","No function","Outer London - East and North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Outer London - East and North East","SEO/HEO","Female","50","50","39950","39240"
"In post","2021","No function","Outer London - East and North East","SEO/HEO","Male","90","85","42250","41500"
"In post","2021","No function","Outer London - East and North East","Unknown","Female","210","200","32650","32090"
"In post","2021","No function","Outer London - East and North East","Unknown","Male","45","45","34010","35670"
"In post","2021","No function","Outer London - South","AA/AO","Female","420","380","22920","22550"
"In post","2021","No function","Outer London - South","AA/AO","Male","235","225","23140","23510"
"In post","2021","No function","Outer London - South","EO","Female","335","310","29800","30110"
"In post","2021","No function","Outer London - South","EO","Male","280","270","30880","30470"
"In post","2021","No function","Outer London - South","G6/G7","Female","90","85","64790","61580"
"In post","2021","No function","Outer London - South","G6/G7","Male","145","140","64150","61090"
"In post","2021","No function","Outer London - South","SCS level","Female","5","5","[c]","[c]"
"In post","2021","No function","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Outer London - South","SEO/HEO","Female","450","425","38220","36240"
"In post","2021","No function","Outer London - South","SEO/HEO","Male","460","445","39650","37930"
"In post","2021","No function","Outer London - South","Unknown","Female","135","125","33310","32090"
"In post","2021","No function","Outer London - South","Unknown","Male","40","40","33730","29520"
"In post","2021","No function","Outer London - West and North West","AA/AO","Female","585","520","24990","23510"
"In post","2021","No function","Outer London - West and North West","AA/AO","Male","480","460","28170","26550"
"In post","2021","No function","Outer London - West and North West","EO","Female","285","270","28800","27710"
"In post","2021","No function","Outer London - West and North West","EO","Male","240","230","31080","30780"
"In post","2021","No function","Outer London - West and North West","G6/G7","Female","180","175","58180","54290"
"In post","2021","No function","Outer London - West and North West","G6/G7","Male","135","130","58850","55130"
"In post","2021","No function","Outer London - West and North West","SCS level","Female","30","25","[c]","[c]"
"In post","2021","No function","Outer London - West and North West","SCS level","Male","25","20","[c]","[c]"
"In post","2021","No function","Outer London - West and North West","SEO/HEO","Female","505","485","37310","36330"
"In post","2021","No function","Outer London - West and North West","SEO/HEO","Male","285","280","38910","39670"
"In post","2021","No function","Outer London - West and North West","Unknown","Female","190","185","32210","28690"
"In post","2021","No function","Outer London - West and North West","Unknown","Male","60","60","32300","29720"
"In post","2021","No function","Overseas","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","No function","Overseas","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","No function","Overseas","EO","Female","25","25","[c]","[c]"
"In post","2021","No function","Overseas","EO","Male","20","20","[c]","[c]"
"In post","2021","No function","Overseas","G6/G7","Female","260","260","58670","57010"
"In post","2021","No function","Overseas","G6/G7","Male","435","435","59560","57010"
"In post","2021","No function","Overseas","SCS level","Female","90","90","85670","75000"
"In post","2021","No function","Overseas","SCS level","Male","150","150","87340","78000"
"In post","2021","No function","Overseas","SEO/HEO","Female","295","295","36810","34260"
"In post","2021","No function","Overseas","SEO/HEO","Male","500","500","41810","34770"
"In post","2021","No function","Shropshire and Staffordshire","AA/AO","Female","1185","1070","21970","21300"
"In post","2021","No function","Shropshire and Staffordshire","AA/AO","Male","1120","1080","24830","24440"
"In post","2021","No function","Shropshire and Staffordshire","EO","Female","375","345","26930","27130"
"In post","2021","No function","Shropshire and Staffordshire","EO","Male","405","395","29430","28130"
"In post","2021","No function","Shropshire and Staffordshire","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","No function","Shropshire and Staffordshire","G6/G7","Male","30","25","[c]","[c]"
"In post","2021","No function","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Shropshire and Staffordshire","SEO/HEO","Female","275","260","36830","34850"
"In post","2021","No function","Shropshire and Staffordshire","SEO/HEO","Male","285","270","39810","38160"
"In post","2021","No function","Shropshire and Staffordshire","Unknown","Female","230","205","29490","28200"
"In post","2021","No function","Shropshire and Staffordshire","Unknown","Male","70","65","31460","31490"
"In post","2021","No function","South Yorkshire","AA/AO","Female","530","465","21820","20600"
"In post","2021","No function","South Yorkshire","AA/AO","Male","520","495","25660","25790"
"In post","2021","No function","South Yorkshire","EO","Female","210","195","27260","26130"
"In post","2021","No function","South Yorkshire","EO","Male","215","205","29530","28840"
"In post","2021","No function","South Yorkshire","G6/G7","Female","140","130","54700","50630"
"In post","2021","No function","South Yorkshire","G6/G7","Male","110","110","57360","52580"
"In post","2021","No function","South Yorkshire","SCS level","Female","15","10","[c]","[c]"
"In post","2021","No function","South Yorkshire","SCS level","Male","5","5","[c]","[c]"
"In post","2021","No function","South Yorkshire","SEO/HEO","Female","380","360","34930","35570"
"In post","2021","No function","South Yorkshire","SEO/HEO","Male","290","280","36680","36710"
"In post","2021","No function","South Yorkshire","Unknown","Female","275","245","29100","28200"
"In post","2021","No function","South Yorkshire","Unknown","Male","60","55","29710","30210"
"In post","2021","No function","Southern Scotland","AA/AO","Female","755","600","20900","20140"
"In post","2021","No function","Southern Scotland","AA/AO","Male","390","360","20800","20140"
"In post","2021","No function","Southern Scotland","EO","Female","280","240","26400","25560"
"In post","2021","No function","Southern Scotland","EO","Male","220","200","27880","26700"
"In post","2021","No function","Southern Scotland","G6/G7","Female","20","20","[c]","[c]"
"In post","2021","No function","Southern Scotland","G6/G7","Male","30","25","[c]","[c]"
"In post","2021","No function","Southern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Southern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Southern Scotland","SEO/HEO","Female","215","195","33210","31810"
"In post","2021","No function","Southern Scotland","SEO/HEO","Male","150","140","34400","31870"
"In post","2021","No function","Surrey, East and West Sussex","AA/AO","Female","775","705","25440","24370"
"In post","2021","No function","Surrey, East and West Sussex","AA/AO","Male","865","835","28070","27920"
"In post","2021","No function","Surrey, East and West Sussex","EO","Female","300","280","28640","27960"
"In post","2021","No function","Surrey, East and West Sussex","EO","Male","290","275","31090","29680"
"In post","2021","No function","Surrey, East and West Sussex","G6/G7","Female","70","65","60240","54490"
"In post","2021","No function","Surrey, East and West Sussex","G6/G7","Male","55","55","61090","57520"
"In post","2021","No function","Surrey, East and West Sussex","SCS level","Female","10","10","[c]","[c]"
"In post","2021","No function","Surrey, East and West Sussex","SCS level","Male","5","5","[c]","[c]"
"In post","2021","No function","Surrey, East and West Sussex","SEO/HEO","Female","305","285","38060","36500"
"In post","2021","No function","Surrey, East and West Sussex","SEO/HEO","Male","275","265","39930","38800"
"In post","2021","No function","Surrey, East and West Sussex","Unknown","Female","310","270","29480","30210"
"In post","2021","No function","Surrey, East and West Sussex","Unknown","Male","80","75","28960","24320"
"In post","2021","No function","Tees Valley and Durham","AA/AO","Female","1310","1160","22840","21710"
"In post","2021","No function","Tees Valley and Durham","AA/AO","Male","1410","1325","25840","25300"
"In post","2021","No function","Tees Valley and Durham","EO","Female","420","380","27440","27130"
"In post","2021","No function","Tees Valley and Durham","EO","Male","415","390","29590","28130"
"In post","2021","No function","Tees Valley and Durham","G6/G7","Female","85","85","54720","50630"
"In post","2021","No function","Tees Valley and Durham","G6/G7","Male","60","60","60280","56730"
"In post","2021","No function","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Tees Valley and Durham","SEO/HEO","Female","430","405","36050","36480"
"In post","2021","No function","Tees Valley and Durham","SEO/HEO","Male","335","320","38360","37100"
"In post","2021","No function","Tees Valley and Durham","Unknown","Female","285","265","29190","28200"
"In post","2021","No function","Tees Valley and Durham","Unknown","Male","70","70","29770","30210"
"In post","2021","No function","Unknown","AA/AO","Female","10","10","[c]","[c]"
"In post","2021","No function","Unknown","AA/AO","Male","10","10","[c]","[c]"
"In post","2021","No function","Unknown","EO","Female","15","15","[c]","[c]"
"In post","2021","No function","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","G6/G7","Female","35","35","56080","54700"
"In post","2021","No function","Unknown","G6/G7","Male","30","30","[c]","[c]"
"In post","2021","No function","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","SCS level","Male","10","10","[c]","[c]"
"In post","2021","No function","Unknown","SEO/HEO","Female","235","235","32180","32000"
"In post","2021","No function","Unknown","SEO/HEO","Male","245","245","34360","32000"
"In post","2021","No function","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","West Central Scotland","AA/AO","Female","785","695","21410","20810"
"In post","2021","No function","West Central Scotland","AA/AO","Male","725","695","21890","20810"
"In post","2021","No function","West Central Scotland","EO","Female","640","600","27670","26570"
"In post","2021","No function","West Central Scotland","EO","Male","1000","960","30120","33650"
"In post","2021","No function","West Central Scotland","G6/G7","Female","115","110","55410","52770"
"In post","2021","No function","West Central Scotland","G6/G7","Male","170","165","57930","55110"
"In post","2021","No function","West Central Scotland","SCS level","Female","5","5","[c]","[c]"
"In post","2021","No function","West Central Scotland","SCS level","Male","5","5","[c]","[c]"
"In post","2021","No function","West Central Scotland","SEO/HEO","Female","525","495","34340","32340"
"In post","2021","No function","West Central Scotland","SEO/HEO","Male","635","595","36240","35000"
"In post","2021","No function","West Midlands","AA/AO","Female","1580","1395","20690","20140"
"In post","2021","No function","West Midlands","AA/AO","Male","1095","1050","21640","20140"
"In post","2021","No function","West Midlands","EO","Female","830","770","25790","25560"
"In post","2021","No function","West Midlands","EO","Male","635","620","26960","25560"
"In post","2021","No function","West Midlands","G6/G7","Female","430","410","56420","52580"
"In post","2021","No function","West Midlands","G6/G7","Male","405","395","57530","52580"
"In post","2021","No function","West Midlands","SCS level","Female","55","50","101150","94300"
"In post","2021","No function","West Midlands","SCS level","Male","50","45","100090","100710"
"In post","2021","No function","West Midlands","SEO/HEO","Female","1170","1100","35080","33560"
"In post","2021","No function","West Midlands","SEO/HEO","Male","965","945","35890","33900"
"In post","2021","No function","West Midlands","Unknown","Female","570","515","28750","28200"
"In post","2021","No function","West Midlands","Unknown","Male","175","165","30170","28200"
"In post","2021","No function","West Wales and The Valleys","AA/AO","Female","3225","2615","20600","21590"
"In post","2021","No function","West Wales and The Valleys","AA/AO","Male","1660","1565","21420","21590"
"In post","2021","No function","West Wales and The Valleys","EO","Female","655","585","26570","26780"
"In post","2021","No function","West Wales and The Valleys","EO","Male","470","445","27630","26780"
"In post","2021","No function","West Wales and The Valleys","G6/G7","Female","50","45","72430","83320"
"In post","2021","No function","West Wales and The Valleys","G6/G7","Male","50","50","66360","60650"
"In post","2021","No function","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","No function","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","No function","West Wales and The Valleys","SEO/HEO","Female","325","300","34970","33840"
"In post","2021","No function","West Wales and The Valleys","SEO/HEO","Male","310","285","36340","33840"
"In post","2021","No function","West Wales and The Valleys","Unknown","Female","490","450","29280","28200"
"In post","2021","No function","West Wales and The Valleys","Unknown","Male","120","120","30980","30210"
"In post","2021","No function","West Yorkshire","AA/AO","Female","1555","1355","21980","20600"
"In post","2021","No function","West Yorkshire","AA/AO","Male","1510","1440","23630","21550"
"In post","2021","No function","West Yorkshire","EO","Female","520","470","26460","25560"
"In post","2021","No function","West Yorkshire","EO","Male","575","545","28770","27380"
"In post","2021","No function","West Yorkshire","G6/G7","Female","315","295","54850","52580"
"In post","2021","No function","West Yorkshire","G6/G7","Male","290","280","56470","52630"
"In post","2021","No function","West Yorkshire","SCS level","Female","30","30","87280","82100"
"In post","2021","No function","West Yorkshire","SCS level","Male","30","25","101430","89780"
"In post","2021","No function","West Yorkshire","SEO/HEO","Female","900","840","34680","31870"
"In post","2021","No function","West Yorkshire","SEO/HEO","Male","715","690","36220","34640"
"In post","2021","No function","West Yorkshire","Unknown","Female","425","385","29860","30210"
"In post","2021","No function","West Yorkshire","Unknown","Male","120","115","30520","31340"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","EO","Female","30","25","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","EO","Male","10","10","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","G6/G7","Female","15","10","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","SEO/HEO","Female","55","50","39780","39470"
"In post","2021","Project Delivery","Bedfordshire and Hertfordshire","SEO/HEO","Male","70","70","38040","37640"
