"Status","Year","Disability","Function_of_post","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Unknown","Department for Work and Pensions","AA/AO","5070","4280","21150","21010"
"In post","2021","Declared disabled","Unknown","Department for Work and Pensions","EO","8370","7425","28060","27570"
"In post","2021","Declared disabled","Unknown","Department for Work and Pensions","G6/G7","295","280","56020","54070"
"In post","2021","Declared disabled","Unknown","Department for Work and Pensions","SCS level","25","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department for Work and Pensions","SEO/HEO","1465","1350","34730","34290"
"In post","2021","Declared disabled","Unknown","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department of Health and Social Care","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department of Health and Social Care","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Department of Health and Social Care","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","AA/AO","840","730","21870","21430"
"In post","2021","Declared disabled","Unknown","Home Office","EO","1190","1085","27170","26910"
"In post","2021","Declared disabled","Unknown","Home Office","G6/G7","250","245","60650","57680"
"In post","2021","Declared disabled","Unknown","Home Office","SCS level","25","25","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Home Office","SEO/HEO","750","720","36820","35770"
"In post","2021","Declared disabled","Unknown","Home Office","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","AA/AO","825","780","21030","20920"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","EO","355","340","28590","26930"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","G6/G7","80","75","67670","63650"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","SCS level","5","5","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","SEO/HEO","400","390","38010","37400"
"In post","2021","Declared disabled","Unknown","Ministry of Defence","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Other Cabinet Office Agencies","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Other Cabinet Office Agencies","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Other Cabinet Office Agencies","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland Office","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scotland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scottish Government","AA/AO","220","205","22420","22230"
"In post","2021","Declared disabled","Unknown","Scottish Government","EO","190","185","28050","28170"
"In post","2021","Declared disabled","Unknown","Scottish Government","G6/G7","190","180","61270","61010"
"In post","2021","Declared disabled","Unknown","Scottish Government","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Scottish Government","SEO/HEO","420","405","37980","37600"
"In post","2021","Declared disabled","Unknown","Welsh Government","AA/AO","70","65","23430","23830"
"In post","2021","Declared disabled","Unknown","Welsh Government","EO","60","60","28790","28850"
"In post","2021","Declared disabled","Unknown","Welsh Government","G6/G7","45","45","60540","60830"
"In post","2021","Declared disabled","Unknown","Welsh Government","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","Unknown","Welsh Government","SEO/HEO","135","125","40010","37410"
"In post","2021","Declared non-disabled","Analysis","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Attorney General's Departments","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Attorney General's Departments","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Cabinet Office","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Cabinet Office","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Cabinet Office","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Chancellor's other departments","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Chancellor's other departments","G6/G7","80","75","89440","83030"
"In post","2021","Declared non-disabled","Analysis","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Chancellor's other departments","SEO/HEO","40","40","41530","41840"
"In post","2021","Declared non-disabled","Analysis","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Charity Commission","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Competition and Markets Authority","G6/G7","65","60","63930","59940"
"In post","2021","Declared non-disabled","Analysis","Competition and Markets Authority","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Competition and Markets Authority","SEO/HEO","40","40","38100","34870"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","G6/G7","65","65","61480","57970"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy","SEO/HEO","115","110","36750","34240"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","G6/G7","50","50","62790","59930"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport","SEO/HEO","50","50","42870","42020"
"In post","2021","Declared non-disabled","Analysis","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Education","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Education","G6/G7","110","105","55640","54160"
"In post","2021","Declared non-disabled","Analysis","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Education","SEO/HEO","165","155","40590","42220"
"In post","2021","Declared non-disabled","Analysis","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","AA/AO","40","35","20610","21050"
"In post","2021","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","EO","90","85","25250","24920"
"In post","2021","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","G6/G7","60","55","51990","48080"
"In post","2021","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","SEO/HEO","205","200","32840","30660"
"In post","2021","Declared non-disabled","Analysis","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for International Trade","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for International Trade","G6/G7","65","65","52850","51970"
"In post","2021","Declared non-disabled","Analysis","Department for International Trade","SCS level","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for International Trade","SEO/HEO","55","55","33500","31800"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","EO","45","45","28110","26780"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","G6/G7","135","125","58540","55220"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Transport","SEO/HEO","145","145","36920","35060"
"In post","2021","Declared non-disabled","Analysis","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Work and Pensions","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Work and Pensions","G6/G7","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department for Work and Pensions","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department of Health and Social Care","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department of Health and Social Care","G6/G7","60","55","56240","53360"
"In post","2021","Declared non-disabled","Analysis","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Department of Health and Social Care","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","ESTYN","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","ESTYN","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","ESTYN","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Food Standards Agency","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Food Standards Agency","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Foreign, Commonwealth and Development Office","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Foreign, Commonwealth and Development Office","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Land Registry","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","G6/G7","180","170","57910","59160"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Revenue and Customs","SEO/HEO","235","230","36620","36160"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","G6/G7","45","45","59850","58450"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","HM Treasury","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","AA/AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","EO","40","40","27930","27850"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","G6/G7","140","135","50980","46550"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Defence","SEO/HEO","255","245","36170","37320"
"In post","2021","Declared non-disabled","Analysis","Ministry of Housing, Communities and Local Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Housing, Communities and Local Government","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Housing, Communities and Local Government","G6/G7","75","75","58190","54900"
"In post","2021","Declared non-disabled","Analysis","Ministry of Housing, Communities and Local Government","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Housing, Communities and Local Government","SEO/HEO","70","70","35640","34000"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","EO","30","30","25820","26410"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","G6/G7","105","95","60400","58270"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","SCS level","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Ministry of Justice","SEO/HEO","140","140","37730","38810"
"In post","2021","Declared non-disabled","Analysis","Office for Standards in Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office for Standards in Education","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office for Standards in Education","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office for Standards in Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office for Standards in Education","SEO/HEO","90","85","35670","34700"
"In post","2021","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","G6/G7","30","30","61760","60620"
"In post","2021","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Rail and Road","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Office of Rail and Road","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Scottish Government","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","UK Export Finance","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","UK Export Finance","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","AA/AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","EO","100","90","24550","24240"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","G6/G7","245","235","53010","50090"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","SCS level","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","United Kingdom Statistics Authority","SEO/HEO","450","425","34040","33170"
"In post","2021","Declared non-disabled","Analysis","Wales Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Water Services Regulation Authority","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Water Services Regulation Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Water Services Regulation Authority","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Welsh Government","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Analysis","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Attorney General's Departments","G6/G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Attorney General's Departments","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","G6/G7","160","160","64880","64500"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","SCS level","100","95","121660","116730"
"In post","2021","Declared non-disabled","Commercial","Cabinet Office","SEO/HEO","45","40","36790","36000"
"In post","2021","Declared non-disabled","Commercial","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Chancellor's other departments","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Charity Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","G6/G7","100","95","52890","48540"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","SEO/HEO","100","95","36800","37420"
"In post","2021","Declared non-disabled","Commercial","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Digital, Culture, Media and Sport","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Digital, Culture, Media and Sport","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","G6/G7","40","40","54910","53860"
"In post","2021","Declared non-disabled","Commercial","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Education","SEO/HEO","85","85","36230","36780"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","AA/AO","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","G6/G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","SEO/HEO","90","85","35680","36970"
"In post","2021","Declared non-disabled","Commercial","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for International Trade","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","AA/AO","30","25","20870","21590"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","EO","35","30","26510","26700"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","G6/G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Transport","SEO/HEO","70","70","36170","33350"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","G6/G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department for Work and Pensions","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Department of Health and Social Care","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","ESTYN","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","ESTYN","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","AA/AO","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","G6/G7","40","35","61950","59060"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","SEO/HEO","55","55","38220","39580"
"In post","2021","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Land Registry","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","AA/AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","G6/G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Revenue and Customs","SEO/HEO","50","50","36040","38630"
"In post","2021","Declared non-disabled","Commercial","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","AA/AO","160","155","21830","20920"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","EO","295","280","27080","26670"
"In post","2021","Declared non-disabled","Commercial","Ministry of Defence","G6/G7","125","120","59350","56590"
