"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Black","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Internal Audit","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Legal","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","London","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","London","AO","115","[c]","24540","22680"
"New entrant CS","2021","Black","Operational Delivery","London","EO","45","[c]","27510","26880"
"New entrant CS","2021","Black","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","London","HEO","40","[c]","33160","32330"
"New entrant CS","2021","Black","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","London","Unknown","65","[c]","26180","26810"
"New entrant CS","2021","Black","Operational Delivery","Outside London","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Outside London","AO","80","[c]","22150","21430"
"New entrant CS","2021","Black","Operational Delivery","Outside London","EO","40","[c]","25050","24880"
"New entrant CS","2021","Black","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Outside London","HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Outside London","Unknown","35","[c]","21980","22920"
"New entrant CS","2021","Black","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Operational Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Planning Inspectors","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","London","HEO","50","[c]","33550","33570"
"New entrant CS","2021","Black","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Outside London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Property","Outside London","EO","[c]","[c]","[c]","[c]"
